,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
10,15,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,164474.03198263454,89.68014439004075,110.36645520104013,65.45767575322812,0.0
11,17,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,181128.40228909996,84.26448283195975,130.7260123586951,65.45767575322812,239.0782765685077
12,19,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,191278.6834866633,87.02034163169671,140.50326264220578,65.45767575322812,2.9152520335398577
13,20,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,240869.18394347883,91.51338055699897,168.44527040137322,65.45767575322812,20.1313095805692
14,21,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,159392.50806945248,74.95474341346635,116.03917017596416,65.45767575322812,84.9830049610599
15,23,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,206277.59212186784,77.49837704939638,144.2821722148334,65.45767575322812,46.51855416206656
16,27,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211120.22832500533,81.9440849760173,152.2978032061328,65.45767575322812,160.88297200248365
17,28,sex_female,Size_4,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,147270.8491973135,67.7863498082259,107.49874541488876,65.45767575322812,0.0
18,29,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,233400.02779247463,95.39086927655109,167.7309519711477,65.45767575322812,0.0
19,31,sex_female,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,234450.75396965636,96.74969120455592,175.44815946960884,65.45767575322812,0.0
20,32,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221670.33578034386,91.61746165150403,154.875949423193,65.45767575322812,0.0
21,33,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,182356.9830803802,83.01190453706675,135.72818046271092,65.45767575322812,213.57308577497625
22,35,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,174512.3346277517,81.99419929559805,124.41229389147709,65.45767575322812,0.0
23,36,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,215706.0126355881,91.37359693928356,160.331820456546,65.45767575322812,54.74096396217574
24,37,sex_male,Size_7,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,264730.15666980174,101.9003976324183,189.51173588247525,65.45767575322812,65.55847073131103
25,38,sex_male,Size_7,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,236942.3354625264,100.09159748544008,174.26831554436666,65.45767575322812,0.0
26,39,sex_male,Size_8,age_66_75,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,290594.9883888261,111.3239779667491,207.72459428072412,65.45767575322812,0.0
27,40,sex_male,Size_8,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228299.8627116575,91.32633054902688,165.52914544063358,65.45767575322812,65.13152150946226
28,41,sex_female,Size_8,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,282979.0848909329,106.68040913811974,205.4480941992417,65.45767575322812,104.6573795893654
29,42,sex_male,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,225423.3105624466,88.79004537762096,167.1425069653586,65.45767575322812,0.0
30,43,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,219318.93753218354,87.81880555226468,163.80727978155178,65.45767575322812,37.29623100439937
31,44,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,253764.16960469325,99.38319999097044,180.444615439124,65.45767575322812,21.56745992873703
32,45,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221056.38987100948,92.40792169234554,162.17535458248938,65.45767575322812,16.877453713784988
33,46,sex_male,Size_3,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,226179.18537422744,96.44563719838223,175.8379204832967,65.45767575322812,0.0
34,50,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,244421.47269163388,96.00652344604882,175.35858906334892,65.45767575322812,0.0
35,51,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,238825.5704752708,98.85501540400787,165.27252489220422,65.45767575322812,0.0
36,53,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,182217.98910966626,92.06928126133721,135.55106286710745,65.45767575322812,239.0782765685077
37,54,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172825.66551240438,90.88238207202008,128.5786133346909,65.45767575322812,150.01185118274665
38,57,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,203259.50671369708,81.66074195625133,144.51161641061032,65.45767575322812,0.0
39,60,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,213071.13494477404,82.55284326471478,156.32322323254274,65.45767575322812,0.0
40,62,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,143703.50518883954,67.614128259211,96.08205138907257,65.45767575322812,252.46597358310572
41,64,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,121240.38234831394,66.2920265003755,78.42409455769922,65.45767575322812,154.06888712592502
42,65,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,124510.85055110864,73.3619303688255,78.6528136002298,65.45767575322812,154.06888712592502
43,66,sex_male,Size_7,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,239904.25217719527,98.89579494495669,164.60354190910024,65.45767575322812,0.0
44,67,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,131081.73023140678,70.9168238590531,84.23891859892079,65.45767575322812,127.04247065233477
45,69,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,250126.47322151068,95.96311741059517,176.8555716990735,65.45767575322812,39.45538576931583
46,71,sex_male,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166197.56287386094,85.06931284668266,126.30875111375454,65.45767575322812,47.55408022704826
47,73,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,156720.40411403365,72.53276420040785,116.23594309783839,65.45767575322812,67.53827200328352
48,74,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171251.61087364898,78.34874202247576,125.35643388879467,65.45767575322812,175.51704197627814
49,75,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188331.0678649764,78.92974295326168,136.01349996002784,65.45767575322812,2.9152520335398577
50,76,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,160416.3191887108,80.10186386802135,119.16322149708824,65.45767575322812,67.53827200328352
51,78,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,241795.44260844743,96.55685497710003,177.8434655769183,65.45767575322812,0.0
52,79,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,230497.95053825955,93.9407211490107,168.75815378288922,65.45767575322812,245.89236144506637
53,80,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,181827.07059432837,80.57939826615042,134.39174136863488,65.45767575322812,0.0
54,81,sex_male,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,234153.81529325843,96.1590562270617,176.23639124063124,65.45767575322812,0.0
55,83,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201726.39510613514,85.1887205961578,139.2670587707339,65.45767575322812,74.35235687984215
56,84,sex_female,Size_6,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,244102.06865464777,95.97893220805597,185.91617946841828,65.45767575322812,78.85167986206613
57,85,sex_female,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,230399.42063658588,91.13829241902043,167.9433144428824,65.45767575322812,0.0
58,86,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188246.20402077635,89.35504355964056,135.88331936933,65.45767575322812,2.9152520335398577
59,88,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228312.70524326738,96.88118492966292,166.01618052877154,65.45767575322812,0.0
60,90,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,210497.1938639896,86.43593918015641,151.97924239620554,65.45767575322812,16.877453713784988
61,91,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,216575.1746154338,78.20552907647567,157.0850458588807,65.45767575322812,0.0
62,92,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,185243.1014498223,79.8670545988523,136.8511963423261,65.45767575322812,2.9152520335398577
63,94,sex_male,Size_7,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,210352.1048939163,83.33898228238468,155.049492118671,65.45767575322812,0.0
64,95,sex_male,Size_8,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,241173.90320161858,101.18703655750156,170.58865827946536,65.45767575322812,0.0
65,96,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,236316.38356781725,94.63722679936448,168.13283246576307,65.45767575322812,0.0
66,97,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,244888.2428282634,96.91688493462055,176.6131116794092,65.45767575322812,41.57946443092235
67,101,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,220035.49532191132,92.10575642072787,158.29425661150108,65.45767575322812,156.82593605930523
68,102,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,240295.77469154075,95.12219759611133,175.4176153509327,65.45767575322812,27.12045581727322
69,104,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,227297.92302031125,98.6676360916352,162.02202511168858,65.45767575322812,243.76828278345985
70,105,sex_male,Size_3,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,122295.93949340202,71.69043699845957,77.65531804957394,65.45767575322812,3.3952760162216893
71,106,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,112120.0775535389,69.05962974295906,71.82612739874014,65.45767575322812,67.53827200328352
72,107,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,181199.66621342342,88.39297308904938,133.57926176922697,65.45767575322812,215.50604305654812
73,108,sex_male,Size_2,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,83289.59315172647,64.35424656270956,51.941067549902236,65.45767575322812,80.32697267596811
74,109,sex_female,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211142.5123989508,87.95902903930242,155.80122049591762,65.45767575322812,0.0
75,110,sex_female,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,185766.97968171354,82.41354227440921,136.69143443697388,65.45767575322812,0.0
76,111,sex_female,Size_4,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,227015.53232140286,89.81310267487709,175.8385248552842,65.45767575322812,107.78578788252725
77,112,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,155460.7728381457,77.54298999127921,115.62584338130253,65.45767575322812,33.14868566400082
78,113,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,185577.6925186242,78.42092501171265,133.60119456844595,65.45767575322812,0.0
79,114,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,118503.73215218713,70.51769438924482,89.60405819721676,65.45767575322812,31.564778527243643
80,115,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,97129.2214071314,68.63302368737922,72.39510751136174,65.45767575322812,198.03906791579868
81,119,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,169616.63788017508,83.68873735596377,119.4094212269727,65.45767575322812,131.09950659551316
82,120,sex_male,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221289.44982850194,99.30730284099307,156.79145635379987,65.45767575322812,0.0
83,122,sex_female,Size_9,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,291766.27718404226,111.38482538377919,202.43451347563368,65.45767575322812,26.982808733157704
84,123,sex_female,Size_9,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,229256.22411837784,89.63678762643038,169.88429035855006,65.45767575322812,0.0
85,124,sex_male,Size_8,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188153.46849275875,78.94999022516052,128.8934161846367,65.45767575322812,82.57625446723863
86,125,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,213935.92336325103,87.02723443383697,152.4905451107646,65.45767575322812,37.29623100439937
87,127,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,197130.4971087938,88.55578462017343,145.04590565136328,65.45767575322812,13.317224704010645
88,128,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,148131.7661935201,82.5563506174537,97.23259309034871,65.45767575322812,24.363406883892942
89,129,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,168247.8190940172,75.72821162990975,122.42966153101051,65.45767575322812,154.06888712592502
90,130,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,184259.02533615736,87.74946963937282,138.8392372128174,65.45767575322812,0.0
91,132,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,219693.9591466734,97.76272612393254,157.25646981373947,65.45767575322812,224.44420659471328
92,133,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,229285.2072330709,97.6436157497664,166.13830266881732,65.45767575322812,9.729336910098533
93,134,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,183592.8135630488,77.79647407447948,133.0078208917847,65.45767575322812,0.0
94,135,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,176425.02489962016,71.89613790082046,132.24547501653703,65.45767575322812,45.93040845796043
95,136,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,182410.89106072157,81.1130608355304,135.92766749363938,65.45767575322812,256.52300952628406
96,137,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172667.9298363764,88.5156082234937,129.06974979721068,65.45767575322812,215.50604305654812
97,138,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,137866.74878955795,75.97206502449589,90.1465640925516,65.45767575322812,236.95419790690121
98,139,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,220836.06245479215,95.25613221111445,161.61100559442136,65.45767575322812,224.44420659471328
99,140,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,257471.67741310602,106.13535808315861,186.68165461574878,65.45767575322812,0.0
100,141,sex_female,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,234557.64741420728,90.13735321212943,170.38072541724767,65.45767575322812,0.0
101,142,sex_male,Size_4,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,166969.85897320384,79.45964342735836,126.30403311763227,65.45767575322812,0.0
102,143,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,184530.34102207847,80.21935367420252,135.3969493938861,65.45767575322812,0.0
103,144,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,227807.6606543572,98.6324712597358,163.33338440538387,65.45767575322812,0.0
104,145,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228155.84309823997,100.72464612806822,170.04721089089185,65.45767575322812,0.0
105,146,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,144897.81945080528,77.20526563821605,96.95076842880016,65.45767575322812,0.0
106,148,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,181180.46626627858,79.51358281363444,118.9476677309626,65.45767575322812,263.33709440284275
107,149,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201802.6957600192,85.01434413633646,135.57920364993873,65.45767575322812,0.0
108,154,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231294.26111561785,89.90385589862714,163.6461680490318,65.45767575322812,0.0
109,156,sex_male,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,225490.21692880275,90.84901925675503,168.36541489578337,65.45767575322812,0.0
110,157,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,197636.97692116027,87.62928919186554,149.069592896302,65.45767575322812,0.0
111,158,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192941.6703687617,84.59192512439417,132.6664892915464,65.45767575322812,31.17749176045162
112,159,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,197846.0912910182,89.89974030162581,142.1385069665257,65.45767575322812,0.0
113,160,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,217293.74291028667,92.6022272284796,154.84165900498556,65.45767575322812,222.32012793310673
114,161,sex_female,Size_3,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,224150.853781738,93.03544354074384,173.85068070057272,65.45767575322812,322.500657567142
115,162,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,109379.97187701982,65.53503312084476,72.5673143886424,65.45767575322812,11.646916763046047
116,163,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,119825.76002510067,76.24586424064171,89.96238918892898,65.45767575322812,265.6037244006051
117,165,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,186068.5059602129,83.87248910134358,137.69573755510245,65.45767575322812,0.0
118,166,sex_female,Size_4,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,132773.61793782594,71.96769419405231,102.78099010052739,65.45767575322812,0.0
119,167,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,255983.36220338105,101.52350353137263,186.08920534100483,65.45767575322812,0.0
