,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
54,80,sex_male,Size_2,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,148372.38740949242,43.81596117937272,109.81131337834894,51.98778833107191,97.8468266764153
55,81,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,67224.4288577101,23.745829616328844,41.6872152036255,51.98778833107191,108.46998903360253
56,83,sex_female,Size_1,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171871.18542409947,50.192871690914174,124.22569983920386,51.98778833107191,51.811194626881516
57,84,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,108363.03901520114,37.44392281245093,82.70381848301545,51.98778833107191,100.97513233535851
58,86,sex_male,Size_6,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,185578.90388242033,52.24107009316168,134.2557398238921,51.98778833107191,54.30254975581978
59,87,sex_male,Size_6,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,140862.38475796528,34.586639605589596,104.5710198493908,51.98778833107191,15.642623758897011
60,88,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231916.45365695353,65.27655537333061,172.567842720875,51.98778833107191,0.0
61,93,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,259003.44320789643,98.0266255216772,185.01324131661866,51.98778833107191,66.47909457663246
62,94,sex_male,Size_4,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,126608.16673223952,74.91088435122091,83.74829130203322,51.98778833107191,0.0
63,95,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,117685.10152072304,70.08725397190089,90.01049238985335,51.98778833107191,68.28328525520189
64,96,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,223044.38035765925,85.79705513558586,150.6111406418696,51.98778833107191,45.241778533625826
65,97,sex_male,Size_6,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,202911.58870399228,86.33944322821486,149.36440278948652,51.98778833107191,5.5663202031436
66,98,sex_male,Size_7,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192613.94492772635,83.36992413741815,139.34947633377547,51.98778833107191,92.8052273357621
67,100,sex_female,Size_4,age_76_85,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231728.29479535704,95.66044689606517,163.46445805606427,51.98778833107191,26.20806946028181
68,101,sex_female,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172808.08602375194,82.26269290120639,129.92234652887282,51.98778833107191,45.8668773126707
69,103,sex_female,Size_3,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,259443.6481336414,64.20595162935086,189.16194186047994,51.98778833107191,59.79963548048483
70,106,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,216682.51715551547,62.1215904160919,157.49538542352326,51.98778833107191,52.39688969019344
71,107,sex_female,Size_8,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,288376.99927736726,107.18371111985458,221.9162349490082,51.98778833107191,58.26402359610254
72,108,sex_male,Size_8,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,290450.7920955301,104.35357851489854,213.6903347195063,51.98778833107191,81.1030866469126
73,109,sex_male,Size_7,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,147160.5218491362,65.62164698645869,100.70101931761606,51.98778833107191,93.99326847329606
74,112,sex_male,Size_3,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,159402.67557980272,76.12044197727755,121.19746019994118,51.98778833107191,93.41592929975562
75,113,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,162098.06426718226,80.16454580517168,120.63340248122293,51.98778833107191,42.15617218278474
76,114,sex_female,Size_10,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,185836.4020344255,88.16572150662223,136.60158606194892,51.98778833107191,138.83026653367565
77,119,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,259183.83448609692,103.43815130331375,181.71770343640762,51.98778833107191,44.425273222614805
78,120,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,99874.42840610172,63.55310088907809,64.55943263130402,51.98778833107191,76.49223647533348
79,122,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,74527.2662554149,60.732487224491926,46.36813139431615,51.98778833107191,43.85239116396889
80,124,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188320.31163334,83.5293898895115,133.0406360022262,51.98778833107191,27.324810126195146
81,126,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,182360.42179046993,80.64028181823109,130.94690637734044,51.98778833107191,70.58781779474695
82,127,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199290.53991472907,91.96229459365519,131.84826190348795,51.98778833107191,19.486241258154315
83,128,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,202232.48006222627,85.00729442955789,132.40140586849722,51.98778833107191,37.19677015441257
84,129,sex_male,Size_3,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,108946.98487862767,73.91474327779227,84.53564311333903,51.98778833107191,53.567962165298866
85,131,sex_female,Size_3,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,100322.45536136215,59.056032771127825,65.65067117955991,51.98778833107191,77.9057334614732
86,132,sex_female,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188860.19647780838,82.26698606519197,136.213334848704,51.98778833107191,66.81026082558415
87,134,sex_male,Size_3,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,98214.95486434022,68.57727788936991,72.54069670258424,51.98778833107191,6.033632353481478
88,135,sex_male,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,215825.0906151447,93.77793643138281,148.1278285395662,51.98778833107191,7.986416046686495
89,136,sex_male,Size_2,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,86709.90676193901,57.887083739491786,66.89740211819337,51.98778833107191,14.359909984738435
90,138,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,212099.396780218,80.92439218759907,153.72589031114885,51.98778833107191,0.0
91,139,sex_male,Size_7,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,193476.30310447066,80.31316611217392,146.48983717798225,51.98778833107191,85.38486377053472
92,140,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,169925.41924923647,80.1090508576801,126.58847265723419,51.98778833107191,55.56517723230368
93,142,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,167986.69557994828,73.82645722033895,114.6299341258316,51.98778833107191,48.055401068552335
94,143,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,230423.58565742493,92.30881765044302,164.62848299017432,51.98778833107191,89.06818252572573
95,145,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,217085.5424773483,79.91546876573148,157.24804970071034,51.98778833107191,61.838915525633375
96,146,sex_male,Size_3,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,249662.83230610634,93.64037861219185,189.13664214395678,51.98778833107191,53.07813847137004
97,147,sex_female,Size_3,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,255811.4843584771,92.41220569818068,187.2392770176116,51.98778833107191,62.50697459754812
98,148,sex_female,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,185239.91957267525,75.97754149650844,135.91676034179048,51.98778833107191,2.7452672932939683
99,149,sex_female,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,175573.18902382845,75.796436692124,118.86604363608316,51.98778833107191,32.17366940374696
100,151,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,262634.96007408545,101.73275349220472,189.31181448164938,51.98778833107191,44.425273222614805
101,152,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,238532.8459460964,91.47572835650402,169.90777084382395,51.98778833107191,98.93272832029211
102,153,sex_male,Size_7,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,117570.85911120161,72.67153939767351,78.47394855268314,51.98778833107191,81.91287269084403
103,154,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,104808.96669980869,59.880426745683536,68.21827442843092,51.98778833107191,89.11722170317302
104,155,sex_male,Size_2,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,97274.08587553301,68.49255215890895,62.35659895086808,51.98778833107191,97.72562640593439
105,156,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,126432.14372327624,68.03616074739199,82.7640149436552,51.98778833107191,56.06540132360691
106,157,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199737.21156202012,86.98218559651376,147.36384595594967,51.98778833107191,38.548961645944466
107,159,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,164157.03695110782,76.84604684742891,111.65810905532511,51.98778833107191,42.895239951934
108,160,sex_female,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,181893.8653345594,67.98873519853102,125.2392582733915,51.98778833107191,10.249109547094283
109,163,sex_female,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,174301.15599908042,83.76857043643263,125.47621884340688,51.98778833107191,15.558631284685552
110,164,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,81142.92835141259,64.8903731175939,54.32169366909579,51.98778833107191,43.85239116396889
111,165,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,190875.9241190324,85.94026192032828,124.14431095261763,51.98778833107191,12.257738189952086
112,166,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,206716.33858357565,92.34951582757635,134.1442922938153,51.98778833107191,62.46251405155428
113,169,sex_male,Size_4,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228684.3140254828,99.24677930514044,180.29466916287674,51.98778833107191,57.89017856560923
114,171,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,187487.1636004352,78.19460753658575,125.00483737887727,51.98778833107191,44.43315256879789
115,172,sex_male,Size_1,age_56_65,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,107138.66329581455,30.10974841899499,83.31699835755722,51.98778833107191,0.0
116,173,sex_male,Size_4,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,166307.33619273745,43.805249751337286,124.3336222127886,51.98778833107191,58.88252660444607
117,175,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,151294.61664206706,49.7728812684249,99.58444348668367,51.98778833107191,52.40869514878223
118,176,sex_male,Size_2,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,145899.3409685417,48.058129897318935,105.85020539153281,51.98778833107191,93.83024615133711
119,177,sex_male,Size_2,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,143848.01898419025,43.49635316716923,107.6509050768772,51.98778833107191,85.22184144857579
