,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
42,82.71023077031809,245428.2054154859,189.5505257601116,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_6,age_46_55,sex_male,42.0,51.0,1,50.148102278565766
43,72.94276129623448,170783.12076290647,128.25596906092002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,43.0,1.0,1,45.79488921226243
45,71.38889599358284,118444.99044274715,91.7490576967474,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,45.0,31.0,1,40.40649311510788
46,63.08227707367934,82327.05707066918,52.721607949677704,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,46.0,31.0,1,185.32403281922677
50,95.31906586311638,234085.46039776976,168.92890827701842,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,50.0,81.0,1,42.30988329328982
52,67.39251769589117,71103.78767723219,44.3482988482576,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,52.0,31.0,1,2.8648901541392937
53,86.17796635932268,195507.58236414246,143.55554278432587,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_female,53.0,51.0,1,19.488759948776444
54,89.8706783013331,219306.65085666644,145.2854805434789,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_male,54.0,51.0,1,21.517076425346104
56,85.09395789412332,186044.64935336515,134.64946593792973,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,56.0,81.0,1,39.80299182162911
58,53.05570099741293,52465.68308097387,31.298370772798826,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,58.0,31.0,1,69.0053824898655
60,79.7535973448187,150004.00607114792,101.30663571921822,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,60.0,51.0,1,38.547353577946474
62,89.70434842747655,218950.8354893914,161.38461385614735,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,62.0,81.0,1,43.011890355267
64,69.09562378209817,108997.14290371242,73.99411711292186,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,64.0,31.0,1,52.808198256626646
66,57.74080984623412,57494.601871116,33.87332194048831,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,66.0,31.0,1,149.12923780606388
68,70.28130015192026,119659.99223630295,82.09312590225555,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_46_55,sex_male,68.0,31.0,1,59.86388745476137
69,88.54528912402249,233832.9740150006,159.01327763815132,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,69.0,81.0,1,58.497309069382155
70,81.6591694575713,155364.9539717338,114.19502490994543,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_36_45,sex_male,70.0,31.0,1,72.11952569844401
73,83.55342459000249,170036.959331997,115.1005229608968,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,73.0,51.0,1,3.2966354465791996
74,58.07294013897821,76504.91443905809,49.09734267638303,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,74.0,31.0,1,37.67646167866905
75,74.14101357051784,133935.46744945206,102.23123414422336,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,75.0,31.0,1,16.37135704784573
78,75.26752130348086,168711.46995415352,115.48452846532835,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,78.0,51.0,1,17.07613327015872
79,85.1431494146983,230329.65012500316,172.61621782643996,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_46_55,sex_male,79.0,51.0,1,37.52418811814659
84,95.47563410324035,242769.1329438416,172.98492064525192,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,84.0,81.0,1,24.483353657557785
86,67.17848862901565,98243.66905631473,64.19969520313455,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,86.0,31.0,1,44.14099845598957
87,77.73589030777106,165968.76903143726,112.8642037166865,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,87.0,51.0,1,18.07613327015872
89,73.8721370828322,155342.87573625968,109.18441616450417,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_66_75,sex_male,89.0,21.0,1,36.9586744877643
90,83.42869252305695,172491.6949227144,126.9126429605942,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,90.0,51.0,1,155.0631881405466
91,81.81856179498139,150763.3394607939,111.01867557675024,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_female,91.0,31.0,1,34.862584756082676
92,75.75891851265666,121497.12215600068,93.10754611970104,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,92.0,31.0,1,39.67646167866905
93,99.82742769914137,232177.87563429953,178.72246768365432,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_female,93.0,81.0,1,52.99529564596554
94,80.4314443535583,176741.23949339843,128.35206148708625,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,94.0,51.0,1,46.930660888598965
96,77.43878520430471,170780.86130347158,111.35247391994066,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_female,96.0,21.0,1,170.90367860559087
97,64.97300175457643,97979.06414314108,75.2665330626935,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,97.0,31.0,1,202.0909540658805
98,92.3564800822896,219882.49294195665,149.3635353414741,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_66_75,sex_male,98.0,81.0,1,95.69759352353432
99,94.01167589497555,209089.756537398,149.49239523210215,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,99.0,81.0,1,36.021746770702684
100,68.06800616723821,232959.97074096196,162.6361820262476,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,100.0,81.0,1,43.29872670724964
101,44.20605662228649,171451.0538797959,113.43731898793777,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,101.0,21.0,1,81.27649966019658
102,74.62354045783925,120481.09332751352,77.56813845109522,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,102.0,31.0,1,29.33697794883888
103,64.24699687900981,98334.96218621657,64.72481181123094,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,103.0,31.0,1,73.99034055664384
108,84.00297725598806,204976.679791548,151.8977682949276,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_66_75,sex_female,108.0,51.0,1,13.013060987220335
109,92.87484666134941,248744.68024910637,181.47252896689002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_76_85,sex_male,109.0,51.0,1,45.418016530251776
110,101.61977351400644,261293.02575597746,189.22829661326568,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_male,110.0,51.0,1,21.517076425346104
111,83.01982863943525,205023.53916170078,147.31237537462619,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,111.0,51.0,1,37.7896827772649
113,73.35227642841404,152856.12875209106,115.5317190856537,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,113.0,31.0,1,49.671643877755926
114,77.86356531671855,170677.39543328114,127.90890391218142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,114.0,1.0,1,45.79488921226243
117,79.01535245491671,149616.43775201048,100.35965374505986,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,117.0,51.0,1,25.857378321085136
120,97.42565949015938,251067.34418905788,175.43473004498196,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,120.0,81.0,1,24.004778662466506
121,72.43595903568482,149082.46171901212,112.33954907789075,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,121.0,31.0,1,54.808198256626646
122,81.21389583858651,187674.8371579625,133.32215572381892,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,122.0,51.0,1,130.5124274682209
123,75.91060323873351,174448.32742850875,111.99101480966986,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,123.0,21.0,1,186.59365386245216
124,57.15606462222191,200298.41718870762,144.6284312402189,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,124.0,81.0,1,32.06049803034998
125,102.34529880321004,243948.6528782343,175.85273910513018,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,125.0,81.0,1,31.953268196545437
126,75.48033459447477,130213.27102350148,82.73337772587736,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,126.0,51.0,1,163.0631881405466
127,74.03282222872066,126660.66818192913,82.67064679420362,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,127.0,51.0,1,162.0631881405466
129,80.58302721712751,175802.45850353033,127.6895146587484,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,129.0,51.0,1,147.0001297053413
134,66.67081676346201,131469.484585185,100.25580061278649,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_female,134.0,1.0,1,17.22881562112613
135,73.43279268695491,142579.57884515755,106.44237131834309,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_46_55,sex_male,135.0,1.0,1,7.883654810725318
137,77.41402189635667,159314.6693797415,118.40988229143291,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_female,137.0,31.0,1,35.862584756082676
138,65.93272986844849,110956.14741887496,71.78330238601276,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,138.0,1.0,1,50.32049601950622
139,41.637478176469884,133352.2126282092,85.21840712504834,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_female,139.0,21.0,1,52.56835644430927
140,80.50526583161628,175360.61910969787,127.0476359927334,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,140.0,21.0,1,164.76806571190355
141,90.01861538610531,245030.46345020953,179.51275673862602,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,141.0,81.0,1,36.78427648604604
142,65.65012643514407,112300.651073066,85.9748018363027,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,142.0,31.0,1,47.932099922351675
145,58.666772185185344,60930.73129768974,37.99934555372399,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,145.0,31.0,1,119.31766628153414
146,54.77598792154612,189866.3656006447,137.4783559204298,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,146.0,81.0,1,36.672751370777
148,83.28626497094335,179254.08316242386,127.07141692429808,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_46_55,sex_male,148.0,31.0,1,17.991817138438073
149,70.06176458484778,128399.2342239664,93.41259125091277,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,149.0,1.0,1,81.64941683070269
150,72.81499372939341,125460.92722866387,79.6101566670382,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,150.0,51.0,1,47.930660888598965
151,81.91503152488039,181850.6172803148,132.44439522229678,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,151.0,81.0,1,129.7444914616587
154,78.88773046559996,152482.90359496634,114.92340837003016,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,154.0,31.0,1,47.671643877755926
155,60.544118020792205,77122.97716553326,51.48705756573075,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_female,155.0,1.0,1,133.69592206839948
156,84.63298312708525,171940.02262762244,123.87224771406326,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,156.0,51.0,1,47.930660888598965
157,77.6913459985892,162023.65942687562,118.00690352351656,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,157.0,51.0,1,94.19497106803081
158,98.5877271497482,269978.07468133216,190.6529499315476,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,158.0,81.0,1,24.82880657006639
159,87.86401256573637,207027.83056915234,149.6866299595361,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,159.0,81.0,1,20.24224894712316
160,79.64844352953588,192989.16631295867,133.86196368535022,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_19_25,sex_male,160.0,51.0,1,36.40325541191049
162,77.99949071301954,164416.44930143177,120.31293403471712,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,162.0,31.0,1,39.195944916199615
163,79.17221909106357,153298.31731295292,111.97805666166158,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,163.0,51.0,1,109.26982995770595
164,72.27861340955056,141173.115809974,102.85891273553301,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,164.0,31.0,1,152.12278107500015
166,88.58438431697573,213016.51972719032,148.8895391846374,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,166.0,81.0,1,3.2966354465791996
167,71.78993726106232,128487.34333109489,99.41778613574192,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,167.0,31.0,1,18.460879614563915
168,86.82835114415856,188836.6564691191,137.99486408842822,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,168.0,81.0,1,42.80299182162911
170,84.60312933415602,215949.65976106847,156.5228082315887,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,170.0,51.0,1,159.53059542724685
171,55.452580936186116,48447.93231267377,28.82090063347411,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,171.0,1.0,1,194.215870491514
172,75.31047060381508,141456.57650915586,105.03528824899648,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,172.0,1.0,1,36.94670503867631
173,94.41039862567148,240348.7844692617,167.84956957116145,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,173.0,81.0,1,47.30988329328982
174,91.04336501343285,202916.86920512945,145.4064790911549,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,174.0,81.0,1,20.601740077402514
176,85.89878040462986,197915.90800898714,136.31815070908715,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_female,176.0,81.0,1,16.68970590480431
177,43.24694637629427,142646.27814266275,92.40592481286413,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,177.0,21.0,1,147.38218701736878
