,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
36,53,sex_female,Size_3,age_76_85,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,269266.1574827907,99.49929084107667,190.3877099223668,66.8362652232747,7.948702917494825
37,54,sex_female,Size_3,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,231617.40679765338,97.20675143540073,164.7271230717071,66.8362652232747,120.52512065181051
38,55,sex_male,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227227.54566339398,95.58611945584668,163.38662956533477,66.8362652232747,46.65499934620406
39,58,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,173416.13461934612,80.65220480066667,126.70245776669762,66.8362652232747,7.922214959868236
40,59,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209167.88285972286,92.3237612122971,155.0041171825512,66.8362652232747,104.59919704256943
41,60,sex_female,Size_2,age_46_55,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219619.14170142895,93.22529072313799,166.8116792072792,66.8362652232747,173.0132701169387
42,61,sex_female,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236107.90499227395,101.19724766858243,172.73969651300104,66.8362652232747,437.57461173299663
43,62,sex_female,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,252810.83098528913,110.40378974982919,184.59552057958328,66.8362652232747,0.0
44,63,sex_male,Size_3,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209895.78212449548,87.83525495646404,146.57562503440343,66.8362652232747,0.0
45,66,sex_male,Size_2,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,166684.63648116254,90.17801855240525,123.93193963330303,66.8362652232747,0.0
46,67,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_no,Urbanity_Urban,197002.83284477555,80.52281662320641,137.18949849315516,66.8362652232747,49.369598637569325
47,68,sex_male,Size_2,age_36_45,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,142761.8936944082,82.19253209653742,104.24562542642715,66.8362652232747,186.23963754572455
48,69,sex_male,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238844.1274653525,99.43172424779844,173.48839278184994,66.8362652232747,451.172408776097
49,70,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224950.26129728236,95.41689291421194,161.50981768692816,66.8362652232747,410.16647371736207
50,72,sex_female,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,254124.03046081256,97.59686424292197,182.98843294508006,66.8362652232747,0.0
51,74,sex_female,Size_4,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225678.47977665043,95.48095758966498,160.61912132336752,66.8362652232747,0.0
52,77,sex_male,Size_5,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,272103.505003581,99.92886217472851,202.0755012272664,66.8362652232747,0.0
53,78,sex_female,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226319.12480790095,101.24863094473594,162.48936634659432,66.8362652232747,0.0
54,80,sex_male,Size_5,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243978.9518589011,99.79738902765216,173.59163141269516,66.8362652232747,0.0
55,81,sex_male,Size_2,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234352.47607598902,98.60314882943305,169.8993011734298,66.8362652232747,0.0
56,82,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,250304.94153887843,101.41807999525025,180.56986186425544,66.8362652232747,0.0
57,83,sex_female,Size_2,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,213444.04292445228,92.04772984424316,149.69772187564777,66.8362652232747,0.0
58,84,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179964.83471652298,88.81662872492458,130.8073242414336,66.8362652232747,95.39013330857507
59,85,sex_male,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177785.54361940842,86.48755716488452,126.3843761110484,66.8362652232747,0.0
60,86,sex_male,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,173963.28049165057,84.06318385774242,126.59220710432373,66.8362652232747,0.0
61,90,sex_male,Size_2,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,163308.3936144035,86.78955743187045,117.82968438588487,66.8362652232747,0.0
62,91,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185298.45490195154,87.954065643924,137.40668788964035,66.8362652232747,48.92815001860309
63,92,sex_male,Size_2,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,193124.28658064723,90.44036318937748,142.33429293326972,66.8362652232747,0.0
64,95,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176349.9259618148,88.48419061018443,124.81917251513646,66.8362652232747,7.922214959868236
65,97,sex_female,Size_7,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,271237.5661099064,104.47150403483464,195.66571943305465,66.8362652232747,0.0
66,98,sex_male,Size_5,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239255.9095068773,97.14264214030072,170.01819140852902,66.8362652232747,0.0
67,99,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204571.26282377963,95.71052559648906,149.8213997911106,66.8362652232747,0.0
68,100,sex_male,Size_3,age_46_55,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225809.61402146984,90.93605796932437,172.8220199173273,66.8362652232747,550.1225415311973
69,101,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189522.6873584412,94.07090999168935,138.0838950109835,66.8362652232747,412.43962438976115
70,102,sex_female,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,244008.47133907588,100.59192437664812,179.2252867663572,66.8362652232747,0.0
71,103,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201079.1521867913,93.16974099078705,144.86809418484276,66.8362652232747,0.0
72,105,sex_female,Size_1,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210417.60718299146,93.84605749711683,150.2569169336911,66.8362652232747,0.0
73,106,sex_male,Size_3,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218530.6551506046,95.05147527962804,154.25837303430487,66.8362652232747,93.1169826361761
74,110,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208081.28301184933,94.74302156361499,147.08699529932625,66.8362652232747,0.0
75,111,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,255171.78779315372,104.35651128484537,186.83609293826265,66.8362652232747,0.0
76,113,sex_male,Size_2,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241231.79940745464,99.83767059979198,170.69286327361118,66.8362652232747,0.0
77,114,sex_male,Size_1,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225633.00331812058,97.57698181600439,159.54431228664654,66.8362652232747,0.0
78,115,sex_female,Size_1,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,166800.55900040956,82.30377167095114,124.33447085838166,66.8362652232747,0.0
79,118,sex_male,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229643.105602297,99.72307792277311,164.30031893637062,66.8362652232747,46.65499934620406
80,121,sex_male,Size_2,age_26_35,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,132876.4956552758,78.52342898194372,96.80022195497929,66.8362652232747,0.0
81,122,sex_male,Size_3,age_19_25,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,97475.97282817491,66.6949651662233,73.99159289634837,66.8362652232747,22.776353892330295
82,123,sex_female,Size_4,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235558.8295911765,99.84888616692726,172.05491721260339,66.8362652232747,0.0
83,124,sex_male,Size_2,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219142.86539458964,99.11781103519692,157.6920228891174,66.8362652232747,5.649064287469207
84,125,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172794.66998521617,87.24936888028914,124.39839333887485,66.8362652232747,7.922214959868236
85,126,sex_female,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,232752.12925786027,94.95465588938845,167.95358661168046,66.8362652232747,74.06313736183846
86,127,sex_female,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192336.45377162745,86.57306368573549,142.60148043957932,66.8362652232747,0.0
87,128,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,182745.74174551957,89.36680181338538,129.52345656225958,66.8362652232747,35.330352975502635
88,130,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,182788.04017757927,88.0146754289847,127.57734422487655,66.8362652232747,95.39013330857507
89,131,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196005.57094710084,95.11444377711476,146.49606781899504,66.8362652232747,453.445559448496
90,132,sex_male,Size_3,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,253649.85981244405,97.48118379739232,183.2461753255585,66.8362652232747,0.0
91,135,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,197584.2004546561,88.36095404772199,143.38981616480913,66.8362652232747,453.445559448496
92,136,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,190186.2851670692,90.40599855879607,139.0499605529611,66.8362652232747,412.43962438976115
93,137,sex_male,Size_5,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,266756.2845047215,101.12074813262852,192.93957200960236,66.8362652232747,0.0
94,138,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226458.3602730905,101.61676501663734,161.76808320096853,66.8362652232747,410.16647371736207
95,139,sex_female,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251159.4972179157,102.76071847588301,181.50284920832124,66.8362652232747,0.0
96,141,sex_male,Size_1,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192767.66965315354,87.17360749557571,134.71166173640876,66.8362652232747,0.0
97,143,sex_female,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234419.113507172,96.61190086012131,169.5611985290637,66.8362652232747,437.57461173299663
98,145,sex_male,Size_1,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202287.99518362258,91.28327420526836,142.7359659134186,66.8362652232747,0.0
99,146,sex_female,Size_1,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,217624.58102307652,95.56336677827113,154.92118572095728,66.8362652232747,0.0
100,147,sex_male,Size_1,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,212058.49446097267,93.71526366296538,150.21843441162954,66.8362652232747,0.0
101,148,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191606.38899575002,89.0779994546767,139.15153296331994,66.8362652232747,0.0
102,149,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,181188.35408759717,87.95581399943669,133.37329890463988,66.8362652232747,35.330352975502635
103,151,sex_male,Size_3,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225267.77938860888,94.2982030397984,157.4708656650909,66.8362652232747,93.1169826361761
104,152,sex_female,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221734.54409591254,97.38751028001732,159.06746522090202,66.8362652232747,70.63407120381501
105,153,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200884.22921759143,92.35255731951318,148.29904897012128,66.8362652232747,480.8536974641304
106,155,sex_male,Size_5,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238581.64660453828,102.43458439257977,169.9388083349894,66.8362652232747,0.0
107,158,sex_male,Size_4,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219164.30478846972,99.6656476153279,171.07817656989548,66.8362652232747,0.0
108,159,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,237607.70181692185,103.32156156261036,171.9476802804256,66.8362652232747,0.0
109,160,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,217517.9992652735,95.40575721215023,159.5698594435627,66.8362652232747,0.0
110,162,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177211.93507787155,85.60358565693427,130.27534678193916,66.8362652232747,95.39013330857507
111,163,sex_male,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229396.9770535916,98.43511071467819,165.27943969682133,66.8362652232747,0.0
112,164,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,255886.14598443857,103.49683729740289,180.1096932334606,66.8362652232747,0.0
113,165,sex_male,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,250916.58675103544,95.23948074748175,175.82824980018196,66.8362652232747,27.10224739586176
114,166,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227023.27521583065,97.76253932998497,161.65224933578827,66.8362652232747,410.16647371736207
115,168,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,214234.16870622316,94.26332300692395,156.38253613433542,66.8362652232747,0.0
116,169,sex_male,Size_7,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223618.79795697608,96.2111692251338,163.09931459448381,66.8362652232747,0.0
117,170,sex_female,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230906.6708983245,96.45994638262331,168.96136561782876,66.8362652232747,45.2792314619583
118,171,sex_female,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235586.38521027644,99.59946430800086,170.10427950623972,66.8362652232747,45.2792314619583
119,172,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172334.00033158157,84.61364331200683,126.58870591868282,66.8362652232747,0.0
120,175,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229042.22033420647,99.6354986250824,165.22136405757945,66.8362652232747,0.0
121,176,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,231209.6955238611,96.00272576425584,170.57998137622266,66.8362652232747,0.0
122,177,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,220246.77765480467,93.09986643580908,163.6047897495647,66.8362652232747,0.0
123,178,sex_male,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230688.94412989586,96.35878655919252,175.53976587989322,66.8362652232747,20.09807163640532
124,179,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251028.22943634848,102.22656027479145,179.13587065851038,66.8362652232747,0.0
125,182,sex_male,Size_1,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216363.64640029482,97.01368062248015,159.37429048017034,66.8362652232747,0.0
126,183,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192089.3432601135,89.23007270941918,139.58110889712086,66.8362652232747,453.445559448496
127,185,sex_female,Size_1,age_76_85,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,237634.0742401878,103.16991661475204,173.14566977329855,66.8362652232747,0.0
128,186,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241513.05183124915,95.5199550043894,177.2405523460275,66.8362652232747,0.0
129,187,sex_female,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189975.93364945834,89.65942196968555,139.69336214828658,66.8362652232747,0.0
130,188,sex_female,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176867.3449860641,87.27688435946412,130.05084166863034,66.8362652232747,0.0
131,189,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189910.1991266016,87.76874881600803,140.44106484118265,66.8362652232747,0.0
132,190,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,212843.4357361926,95.83791687552312,158.2429566048925,66.8362652232747,0.0
133,191,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,261600.32449335261,104.66927836178834,185.8400849909003,66.8362652232747,0.0
134,192,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203831.4278200615,91.84081521366575,147.92079291693057,66.8362652232747,29.375398068260782
135,193,sex_female,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235296.42957383135,99.74541400447032,166.94676691997685,66.8362652232747,437.57461173299663
