,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
34,46,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,173526.60757491703,79.91000044833122,124.39620217276062,64.98697539797395,0.0
35,47,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,209962.01424934788,92.40463718054697,151.4415982694423,64.98697539797395,0.0
36,49,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,253451.60076791863,101.4034838303763,179.41485291406417,64.98697539797395,0.0
37,51,sex_male,Size_7,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,254161.05243764434,103.71420277801484,178.0445075501578,64.98697539797395,0.0
38,52,sex_male,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,173741.96527437845,83.87347415577536,122.18429311604177,64.98697539797395,0.0
39,53,sex_male,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,208897.18748399123,90.70466435912367,160.29489547613173,64.98697539797395,0.0
40,54,sex_male,Size_7,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,138051.78717356612,74.76408280499358,100.25981103860369,64.98697539797395,29.668899812148148
41,55,sex_male,Size_6,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,247098.53644704004,94.2154410294178,195.65350514671024,64.98697539797395,0.0
42,56,sex_female,Size_4,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,219159.9586519715,88.66886731071227,152.21843384827602,64.98697539797395,0.0
43,58,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171076.31936047346,77.60023190000334,121.67154156300947,64.98697539797395,171.99556589610887
44,59,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,211359.07426963554,84.95214107770086,151.9439968323254,64.98697539797395,188.11436649623116
45,60,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,177991.2082431677,83.20378589252458,129.60096756266117,64.98697539797395,259.00192277347134
46,62,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,165698.7892651205,78.40072657866297,120.2335271773475,64.98697539797395,171.99556589610887
47,63,sex_male,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,208145.00741615362,92.31555268357566,160.00535052747878,64.98697539797395,0.0
48,64,sex_male,Size_5,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228268.15873478987,89.68934810523028,160.8995570831445,64.98697539797395,0.0
49,68,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,209813.87983407767,91.12769645068931,147.97153475444338,64.98697539797395,170.22872062148699
50,69,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,173182.16332054784,79.29148032164409,110.90339393292359,64.98697539797395,188.11436649623116
51,70,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,174913.34676119412,80.66449429195745,125.53188478619892,64.98697539797395,0.0
52,71,sex_male,Size_3,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,90031.66031779586,62.668175164953986,67.76522006012848,64.98697539797395,0.0
53,72,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,156168.22469285416,76.21974719563676,115.64909719853634,64.98697539797395,66.26697681400171
54,74,sex_female,Size_3,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,249758.82762041962,97.74565932995544,174.83607879158606,64.98697539797395,36.0055516589544
55,76,sex_male,Size_5,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,226187.8818580978,93.02853992310453,175.83617028646125,64.98697539797395,6.362591610463436
56,77,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,249053.05132023204,88.22253346109382,174.40409383056277,64.98697539797395,25.958386877555643
57,78,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,252200.6702793465,105.67803668127269,185.4120894839278,64.98697539797395,10.286671146064311
58,80,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,168415.1204721678,87.12568081076216,121.9090589559831,64.98697539797395,153.27333369136426
59,81,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,180711.70081536853,80.23078839359148,133.07894708653293,64.98697539797395,0.0
60,82,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211296.82437997914,93.07115645752995,153.93599405705208,64.98697539797395,0.0
61,84,sex_male,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,164470.00622202992,76.68104815300188,115.56351102291806,64.98697539797395,0.0
62,85,sex_male,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,212032.15765725894,85.63849745778401,160.81319076359767,64.98697539797395,0.0
63,87,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,160411.4018515318,81.096078340128,103.90775226069498,64.98697539797395,0.0
64,88,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192205.52378066696,83.554179715947,140.57395546577655,64.98697539797395,11.885119322095909
65,89,sex_female,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,185329.49162189747,85.80449107919542,124.76898241265916,64.98697539797395,0.0
66,90,sex_male,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,179063.82019052503,85.42131966619634,118.38596203896076,64.98697539797395,0.0
67,91,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,201710.56458571288,84.86770309492101,146.2229559349278,64.98697539797395,27.50442746233612
68,92,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,202884.98052272468,89.71428116830573,150.30231551709488,64.98697539797395,26.50501697856586
69,94,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,216387.7905227487,95.6763353445785,155.58441016269023,64.98697539797395,172.44265076473985
70,95,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146284.2179743248,79.05828043347424,97.1236509909902,64.98697539797395,9.985163613923541
71,97,sex_female,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,218031.97771088578,90.87914180296366,166.86476002858961,64.98697539797395,0.0
72,98,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,166400.6921668927,73.57785429007781,119.53897818256137,64.98697539797395,168.9450494228556
73,101,sex_male,Size_7,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,148023.28344971227,74.73127857674956,111.22226655507096,64.98697539797395,16.21111422390971
74,102,sex_male,Size_10,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,258769.46194856614,91.78486656626691,174.04946006745507,64.98697539797395,472.4993466324553
75,103,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,239863.30047574273,89.86783459825652,170.87564415160665,64.98697539797395,29.15448068729914
76,105,sex_male,Size_4,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,124150.67597654201,71.94393387745468,93.79528603761965,64.98697539797395,0.0
77,108,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,249537.53284570997,100.25558308000255,181.54533828533158,64.98697539797395,0.0
78,109,sex_male,Size_4,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,218915.71665440602,89.50557006963129,169.02155306871572,64.98697539797395,24.6146195115392
79,110,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,101667.37544134248,70.56015322960539,79.7684560686821,64.98697539797395,182.95328559151864
80,111,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,186742.718644526,92.25251180484166,135.01068385394592,64.98697539797395,0.0
81,116,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192733.34628406435,85.26137319238724,123.88500001869039,64.98697539797395,0.0
82,117,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,167829.91308919637,81.45056450208156,124.70380335396736,64.98697539797395,155.4872638346171
83,118,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171005.69978124354,81.65164891610189,128.66724478118104,64.98697539797395,153.27333369136426
84,119,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,115694.34179430064,68.81747380447445,72.20742923502178,64.98697539797395,66.26697681400171
85,120,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,227596.27583293946,95.69879770572558,159.16973406845835,64.98697539797395,278.171239846847
86,121,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,68473.213892645,59.739700005305195,43.240785608139106,64.98697539797395,238.39654753465618
87,122,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,135011.7405469981,73.78930318249577,90.08120664330517,64.98697539797395,273.3078459948609
88,123,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188804.72425030204,87.24489706602093,142.17595593712517,64.98697539797395,275.52177613811375
89,126,sex_male,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171341.91270228007,86.45236839608386,123.92474144151977,64.98697539797395,26.39110970799534
90,127,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,100603.84662515277,63.096006219212036,63.276238090522405,64.98697539797395,307.7334639970165
91,129,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,236613.28440880374,96.27301830403614,166.08660490130868,64.98697539797395,29.15448068729914
92,130,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,240714.47538732813,92.61418424541232,175.58532355212424,64.98697539797395,43.46040390868861
93,137,sex_female,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,156193.59252238777,74.18848650744381,117.71960466566352,64.98697539797395,60.61666054564103
94,138,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,138907.22797720096,71.02509837795998,93.37331900952289,64.98697539797395,273.3078459948609
95,139,sex_male,Size_7,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,205154.50640583507,94.53617110033353,146.13197493488923,64.98697539797395,0.0
96,143,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221256.68583020495,93.25444478287541,160.688310072361,64.98697539797395,0.0
97,144,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,166007.95878541732,79.36345193986305,123.16207627558231,64.98697539797395,0.0
98,146,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,185037.1193613454,88.57814633328594,137.8439544669402,64.98697539797395,261.21585291672426
99,147,sex_female,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,232781.14942099442,90.4486335989169,166.27411459208327,64.98697539797395,53.336342827367226
100,148,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,217171.29974253543,94.21906588960485,161.84336254390686,64.98697539797395,9.851137580583869
101,149,sex_female,Size_8,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,273429.20396082546,106.93938478923418,195.15498734894777,64.98697539797395,45.00002930250579
102,151,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,150884.54200798235,76.59457381811353,112.63254058666816,64.98697539797395,58.71670483746867
103,152,sex_male,Size_7,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,183431.34469699464,85.30120163984684,133.2773423056458,64.98697539797395,69.87631495477869
104,153,sex_male,Size_7,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,147735.39151119353,77.41201465505382,110.34300547774653,64.98697539797395,16.21111422390971
105,154,sex_male,Size_8,age_26_35,Education_High_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188259.2066926072,88.75306649278996,135.58496803532347,64.98697539797395,24.152992526001494
106,155,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,136726.41840339047,73.80031893080462,86.43765954276394,64.98697539797395,0.0
107,156,sex_female,Size_7,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,200825.90447452394,81.15454458169594,134.50711512366408,64.98697539797395,0.0
108,157,sex_female,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,187377.4451778965,81.1617962933265,124.94983255532973,64.98697539797395,292.4771630682365
109,160,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,248058.7785509461,95.43056288542248,178.87757328419752,64.98697539797395,40.88009173910419
110,162,sex_male,Size_5,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,158175.13927735743,79.53239811423047,116.89118042212638,64.98697539797395,42.67860707964574
111,163,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,191144.64420734614,82.19964155840778,135.19254564761977,64.98697539797395,9.985163613923541
112,164,sex_male,Size_5,age_19_25,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,227093.9935004266,93.11873043589786,163.26321056054047,64.98697539797395,0.0
113,165,sex_male,Size_5,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,66077.11602843544,57.83268322527479,41.496369171502984,64.98697539797395,0.0
114,168,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,242798.66934847206,94.25490265890522,174.8361583862698,64.98697539797395,28.788098660967545
115,169,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,177832.23744655662,82.923599941417,128.05214256711392,64.98697539797395,190.10087524209533
116,170,sex_female,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,217371.81093297832,88.36295424842203,140.176806470405,64.98697539797395,26.806524510706627
117,171,sex_male,Size_4,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,103457.3735250681,65.29339039237747,79.39887168372681,64.98697539797395,0.0
118,172,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,120529.64268914566,69.88432186792632,89.89454983381981,64.98697539797395,0.0
119,173,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201232.31810352413,88.00893883052221,146.35494124782397,64.98697539797395,11.83271173084479
