,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
11,17,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188318.58216696556,85.73338553439994,136.6222750476548,49.29349269588313,69.68358869749328
12,19,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,118821.65719892977,29.0842894987836,90.94151407336528,49.29349269588313,86.70119180835614
13,20,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,126193.66199063398,29.502556135899596,93.29859838574598,49.29349269588313,38.97291616927293
14,21,sex_male,Size_1,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,161778.4360888662,49.629289208200944,117.86889880254414,49.29349269588313,10.087475586944581
15,23,sex_female,Size_1,age_26_35,Education_High_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,84545.76351535077,55.67040220613639,51.39351995940341,49.29349269588313,3.3440142508371773
16,25,sex_male,Size_1,age_86_100,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,200725.30808918038,82.2746205800301,134.04098723754723,49.29349269588313,131.28112825176618
17,27,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,104369.96978768935,52.044625472899675,67.20792710225012,49.29349269588313,68.40266496477119
18,28,sex_male,Size_2,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,77912.34220980498,56.41506123842224,51.197613947742006,49.29349269588313,44.69091584849701
19,29,sex_male,Size_1,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,124840.23440964187,70.05614202188104,91.85278540616304,49.29349269588313,14.625940059642783
20,31,sex_female,Size_1,age_56_65,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,218316.8812783442,61.850105247513966,167.59413806560661,49.29349269588313,0.0
21,35,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,188565.20861757474,73.0160262506584,138.60732338321236,49.29349269588313,61.11657872412731
22,36,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,124452.65893601936,41.428257422220284,94.22325516146796,49.29349269588313,86.72441649271404
23,37,sex_male,Size_3,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,113549.1745410469,35.094090552465644,74.45531625482289,49.29349269588313,70.15178172707536
24,38,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,77397.00603610199,33.02646773533165,50.15520592696217,49.29349269588313,61.43471471939486
25,39,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,91335.13046194769,36.92242323764147,57.58464726085221,49.29349269588313,72.56555031305197
26,40,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166369.15422526535,52.417393081332435,107.24406934361151,49.29349269588313,75.2404754214381
27,41,sex_female,Size_5,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,230147.37456413728,62.23535823966024,170.07354067273417,49.29349269588313,15.253403509734571
28,42,sex_male,Size_4,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,119897.33706517938,26.657177460555964,89.63955576325638,49.29349269588313,16.58655712875009
29,43,sex_female,Size_4,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,246058.19308270336,66.65084113466831,178.48468462804212,49.29349269588313,71.69618866567232
30,47,sex_male,Size_1,age_56_65,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,104596.71323612494,37.14807717408274,77.96500723083281,49.29349269588313,3.6453246697050394
31,48,sex_male,Size_2,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,133866.28454399985,41.02090898487262,100.20511332694655,49.29349269588313,48.165180205877206
32,50,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,232110.55048479704,92.72890413166279,169.71888873427082,49.29349269588313,56.18723789678655
33,51,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,148153.0264325826,74.6987937327171,111.38552689867674,49.29349269588313,75.72573059678768
34,53,sex_male,Size_4,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,217617.75929814516,90.60244275350558,145.41335705573476,49.29349269588313,29.884902672805385
35,54,sex_male,Size_4,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,151663.66871249577,72.20867508040448,112.21527770176995,49.29349269588313,32.366956683200385
36,56,sex_female,Size_2,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,244147.18951777183,95.38721999381,174.9631400270725,49.29349269588313,44.17944876888597
37,57,sex_male,Size_2,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,240990.83771311416,95.57795224592569,175.96066517149796,49.29349269588313,52.10126188721933
38,58,sex_male,Size_2,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,89531.97706172256,35.37538322322157,54.90293769562712,49.29349269588313,48.78715237655194
39,59,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,79177.76363742226,32.811398012053864,51.053556028643236,49.29349269588313,69.35652783772821
40,61,sex_male,Size_2,age_66_75,Education_Elementary_School,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,78546.64057496181,33.124371739093746,50.15322194716194,49.29349269588313,42.85770526897885
41,66,sex_female,Size_1,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,95100.37007114512,38.25752077565502,62.70202735381182,49.29349269588313,22.67235029009514
42,67,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,120089.244042031,69.72318655888195,75.98114858603006,49.29349269588313,63.55969992184903
43,69,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,103634.40917456117,67.70323865697763,65.86325673891703,49.29349269588313,76.34770276746242
44,70,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,194889.4810560973,55.93995017463574,139.29195038370884,49.29349269588313,64.0864151434231
45,71,sex_male,Size_2,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,228367.20922917893,56.701490989004434,159.9209736277762,49.29349269588313,68.59962142240917
46,72,sex_female,Size_5,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,177271.75173851106,50.71435542592584,127.88393016288333,49.29349269588313,66.06096325474059
47,73,sex_male,Size_2,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171754.88727852388,53.03133433533907,112.91195860827956,49.29349269588313,54.78027235525232
48,74,sex_male,Size_3,age_66_75,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,130040.92410452185,38.133957710949595,97.60883603653977,49.29349269588313,38.49499480810996
49,77,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231077.07792403593,92.1371398742714,159.2208715659233,49.29349269588313,56.809210067461294
50,78,sex_male,Size_2,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,96601.59502243041,60.516675568162135,63.88616630165927,49.29349269588313,94.31433890876512
51,79,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,154246.93050218982,81.25601344254397,104.79492992284736,49.29349269588313,81.30071654540663
52,80,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,179262.57659619272,81.50466085761306,115.07380583558457,49.29349269588313,95.73926707087782
53,83,sex_male,Size_5,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,244157.91880065305,55.18502903954402,170.9416402833402,49.29349269588313,23.732825564566276
54,85,sex_female,Size_5,age_66_75,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,157696.93868927658,48.29882080629291,121.6159954571742,49.29349269588313,8.492502391781187
55,86,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,151291.75850138173,74.36911956055155,100.14263809447016,49.29349269588313,25.08087044255651
56,87,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,196961.62909388673,82.30283957549975,139.19837658026418,49.29349269588313,25.08087044255651
57,90,sex_male,Size_6,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188756.44587885612,50.16973537741134,141.8478868047534,49.29349269588313,30.04378974724775
58,91,sex_female,Size_2,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,178776.09141728337,56.993762977224456,118.66052445194882,49.29349269588313,94.53452005076102
59,92,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,63705.458046675914,24.338117017737535,39.68860187455628,49.29349269588313,69.13431318637811
60,93,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,70286.73389593387,48.53292654172753,46.36644718936392,49.29349269588313,66.98543890474927
61,94,sex_male,Size_2,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,154879.871609359,34.00560410615062,114.9918043012943,49.29349269588313,37.07488876500729
62,97,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,123914.06582188858,62.614094394472424,78.99649625089057,49.29349269588313,63.554194405343125
63,99,sex_male,Size_5,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,264590.69699274324,71.73962141819281,192.0500447748678,49.29349269588313,27.910637558404098
64,102,sex_male,Size_5,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,174199.616109436,69.49896190249474,129.62287129637667,49.29349269588313,71.21192992077033
65,103,sex_male,Size_5,age_46_55,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,245116.4125477271,61.19342484906354,188.62534274279514,49.29349269588313,39.19959527104748
66,104,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172040.57169035735,51.295125172343305,114.6672011623187,49.29349269588313,49.32880147744417
67,107,sex_male,Size_1,age_66_75,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,115890.78400176541,33.616095333851554,90.09848882263857,49.29349269588313,0.0
68,108,sex_female,Size_6,age_76_85,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,183312.26766839164,46.70408089124453,140.20558220111295,49.29349269588313,5.51068447244552
69,109,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,170682.17458480605,50.66514313336899,119.68895024644863,49.29349269588313,49.4228792542414
70,110,sex_male,Size_2,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,93137.05072743737,27.634972720896915,68.554416452156,49.29349269588313,46.74795414585527
71,111,sex_male,Size_3,age_26_35,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,209402.86135926994,61.20189840537545,158.40598209092298,49.29349269588313,40.75983204054427
72,112,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199585.12001904758,86.31315882820401,149.80192355670079,49.29349269588313,44.15197601879177
73,113,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,101620.99613995096,68.89743762334388,78.12085870162801,49.29349269588313,100.84215065143444
74,114,sex_male,Size_2,age_46_55,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,214884.25015811645,50.79216262055102,160.30316201432856,49.29349269588313,54.356966456351046
75,115,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,117145.20359643086,59.22895516992187,88.03777968651607,49.29349269588313,67.20765355609936
76,116,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,113237.6151776099,40.64782793690768,89.15634231167523,49.29349269588313,95.26820178172214
77,119,sex_female,Size_2,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,170804.51688883308,53.3092934147026,113.55533399155064,49.29349269588313,46.85845923691896
78,120,sex_male,Size_1,age_56_65,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,67962.98755088384,28.613292800070017,43.58421377284251,49.29349269588313,3.6453246697050394
79,123,sex_male,Size_2,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,144661.00565649272,38.6749914773738,106.76619747088111,49.29349269588313,69.92956707572529
80,124,sex_male,Size_6,age_26_35,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,238329.75651279185,62.6158807570919,185.7493385423119,49.29349269588313,0.02986789004189293
81,125,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,218802.69186347237,86.08225612157948,161.69811418916632,49.29349269588313,24.527509571794468
82,127,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,204341.0246867139,46.11173660355221,149.0117260117393,49.29349269588313,37.93283029404683
83,128,sex_male,Size_5,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,188688.7454898874,48.166596232664524,143.63022751216897,49.29349269588313,9.404287960424794
84,129,sex_male,Size_1,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,208660.31249427705,57.85835938043585,144.46560623900734,49.29349269588313,61.87698516044807
85,134,sex_male,Size_5,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,201613.8170199513,56.01964902706785,130.4315500218795,49.29349269588313,79.35392418109953
86,135,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,222237.8027163867,90.35826018349184,164.32578184660693,49.29349269588313,37.09765231667436
87,136,sex_male,Size_8,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,215133.58607869645,78.74128055617663,156.914586208849,49.29349269588313,97.95378774199044
88,137,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,259133.10857955104,96.96515851789566,188.1161635207572,49.29349269588313,77.85024675450336
89,138,sex_male,Size_5,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,243462.23539380185,91.85100882054086,186.03695198887533,49.29349269588313,45.61773096278462
90,139,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,167557.4708170125,50.32314327423636,114.53642240526746,49.29349269588313,62.72724580215917
91,140,sex_male,Size_7,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,225764.6451027921,83.25280484850536,154.81583527285065,49.29349269588313,147.76418100009647
92,141,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,121602.4242163167,31.47357927838169,92.27983445476869,49.29349269588313,79.40135086069755
93,142,sex_male,Size_3,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,102483.04312287332,35.217852276374394,74.74217582282664,49.29349269588313,47.59214096788009
94,143,sex_male,Size_3,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,103541.35348889518,35.67612142198384,76.31482191105532,49.29349269588313,47.59214096788009
95,146,sex_male,Size_2,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,84750.06703684846,59.340818763339854,52.852245956953475,49.29349269588313,34.534799932943876
96,147,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,153667.48620155457,67.43515717281048,103.60129936773826,49.29349269588313,17.13583263986527
97,148,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,175352.37272121615,77.06324127084636,116.21397194986018,49.29349269588313,107.63052451948201
98,149,sex_male,Size_4,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,195279.49596183354,50.97833951614602,130.97491910017152,49.29349269588313,79.61800178400566
99,150,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,60368.135069792595,15.73082930279229,37.12284054501136,49.29349269588313,86.47897715700606
100,151,sex_male,Size_3,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192844.57610718475,54.55325876584208,129.2793207619983,49.29349269588313,76.76687387645052
101,153,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,124018.46326368411,71.49611508482961,80.41709073733779,49.29349269588313,37.02605380718037
102,154,sex_female,Size_3,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,156518.55018620423,52.28857050444607,115.2111249472744,49.29349269588313,88.76361472341073
103,155,sex_female,Size_5,age_46_55,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,206756.4229805441,52.21648572298541,152.09710185248937,49.29349269588313,23.95471652069762
104,156,sex_female,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,105581.50034421984,66.02302816697232,72.74320774989265,49.29349269588313,44.52822677178709
105,157,sex_female,Size_2,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211276.58578704923,92.59621858457982,163.5274577598618,49.29349269588313,38.411967791923225
106,158,sex_male,Size_5,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,124614.2567307575,36.259366894263096,85.64940933821661,49.29349269588313,66.03773857038267
107,159,sex_male,Size_1,age_19_25,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,72353.72900446052,25.9751435640421,43.1463114192569,49.29349269588313,0.0
108,160,sex_male,Size_3,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,79836.10927819606,51.613880755996384,54.08456241631245,49.29349269588313,41.67604087739784
109,162,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,151195.43731958896,73.71669505840549,99.08973123503065,49.29349269588313,52.07378913712512
110,163,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,139554.08377001926,46.53906470718463,95.57265543554608,49.29349269588313,97.94312689010826
111,164,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,89136.67310293522,24.018511271776187,55.54236171933513,49.29349269588313,38.97291616927293
112,165,sex_male,Size_5,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,135425.3131776206,37.635104712981494,86.33103482231897,49.29349269588313,48.07110242907996
113,167,sex_female,Size_2,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,104191.11490357258,57.51138717169108,79.67143211658757,49.29349269588313,44.62230454858432
114,169,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,106130.75342565813,36.1505663748894,80.31557326600152,49.29349269588313,95.04598713037203
115,171,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,165805.8047835632,52.634771589967464,112.10763959422118,49.29349269588313,41.67106596201695
116,172,sex_female,Size_3,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,115336.9433024824,42.258290075044556,76.4984811776447,49.29349269588313,88.76361472341073
117,173,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,97253.91731601882,62.146008083013264,75.5450400766486,49.29349269588313,100.84215065143444
118,175,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211559.80292587692,61.1557771247188,157.3805612989827,49.29349269588313,24.061266401648773
119,177,sex_male,Size_5,age_56_65,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,144173.0069427649,32.68192637742112,108.79065636265452,49.29349269588313,13.17722588766528
