,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Urban,Income,Electricity,Water,w,wf
10,15,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,251804.73883890212,100.81072283018791,181.47474692432877,57.570200573065904,61.38444544945944
11,17,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,186867.53445567554,85.43691755777549,135.48358381808978,57.570200573065904,106.44752131336305
12,19,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,234429.65216624018,92.13109359782987,169.2764740501938,57.570200573065904,125.79843644866342
13,20,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,124646.27686227858,67.2014598843778,92.16404895951993,57.570200573065904,53.409716473291
14,21,sex_male,Size_1,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,160245.26665153465,75.13839208141401,116.69345530183797,57.570200573065904,10.07254374083917
15,22,sex_female,Size_3,age_66_75,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,179856.2403416437,50.754683775278096,132.8842369016176,57.570200573065904,42.02440860395975
16,23,sex_male,Size_3,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,235556.6563373416,62.677007147578905,167.530078521119,57.570200573065904,130.0063358354572
17,24,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,107393.15320132031,70.07972505067607,83.3478476520992,57.570200573065904,114.51665723599187
18,25,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,211044.93615335322,86.99951131533899,145.61197952740744,57.570200573065904,76.35722451036075
19,26,sex_male,Size_2,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,90715.30310701703,63.038560795929875,67.41805456569922,57.570200573065904,12.304007907342994
20,28,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,120161.45984960158,39.81483536878399,88.03316908388793,57.570200573065904,130.28900475662695
21,29,sex_male,Size_1,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,146102.33979976122,46.74846913955876,102.88346456355049,57.570200573065904,0.0
22,30,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,102107.14430432233,69.29291080603952,74.94596240708769,57.570200573065904,116.98946423325839
23,31,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,132194.00977946195,76.79876377487133,83.82356168309636,57.570200573065904,88.25542661812044
24,32,sex_female,Size_3,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,114211.14719120563,42.1935084048097,73.50733542127746,57.570200573065904,115.00578724469558
25,34,sex_male,Size_5,age_76_85,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,277600.5349946985,103.47413804144374,193.63751005211813,57.570200573065904,14.092004450587176
26,36,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,102965.79024185152,64.30673238712629,64.84786957949987,57.570200573065904,118.91810883327935
27,38,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,255219.11558811975,100.91328284272926,181.65781624239676,57.570200573065904,0.0
28,39,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,185033.01159042201,83.79127573563396,136.11494279168872,57.570200573065904,88.25542661812044
29,41,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,190844.1883611092,81.59207251961604,120.90843242056168,57.570200573065904,124.9646628591686
30,43,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,143289.80530175983,76.39199692038815,108.97460987602352,57.570200573065904,60.83334078113429
31,44,sex_female,Size_6,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,219676.6128817953,58.07992192361348,158.507173598194,57.570200573065904,0.0
32,46,sex_male,Size_9,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,212246.31860553686,56.9099168519518,158.79996036799275,57.570200573065904,119.58651030784297
33,49,sex_male,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,178176.46869601487,80.28982829449427,126.3284090446462,57.570200573065904,52.03131083680884
34,50,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,211018.50495795012,89.82553636563223,155.7393912925623,57.570200573065904,64.19100642064444
35,52,sex_male,Size_5,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,158680.36420366334,44.06574130285789,118.62341406045506,57.570200573065904,17.55718660086435
36,53,sex_male,Size_6,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,171436.5482512965,49.441632601058465,126.90343586454068,57.570200573065904,0.0
37,55,sex_male,Size_7,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,244507.25170308928,69.71032983000438,160.4030179150205,57.570200573065904,58.30977175055712
38,56,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_no,Urbanity_Rural,216680.4664147109,88.76988157013292,142.26954726493952,57.570200573065904,52.33658581221031
39,57,sex_male,Size_1,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,184709.45792322452,81.24658926369457,120.62109995532107,57.570200573065904,0.0
40,58,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,211831.44510892333,92.19680155713759,155.06611800089718,57.570200573065904,64.19100642064444
41,59,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,143212.8564105181,69.54115947884476,94.17886693589013,57.570200573065904,108.92032831062959
42,60,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,78642.79706979706,64.33023370299604,53.160031593117935,57.570200573065904,44.45572190841861
43,61,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,147442.0381981271,46.435462361397555,98.75569220694443,57.570200573065904,111.48919428965169
44,64,sex_male,Size_1,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,201848.90367973852,84.94686068393665,157.7506095652848,57.570200573065904,57.446253302022654
45,65,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,231061.97470156522,91.08561072917247,164.9094514213691,57.570200573065904,127.43746985643513
46,67,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_no,Urbanity_Urban,102233.54598372005,65.83809998417938,65.49231329822479,57.570200573065904,117.64239726776565
47,68,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,188428.45623584595,80.94235643680805,139.28686070274728,57.570200573065904,104.80848790559138
48,70,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,208248.37262071157,91.70264912210465,154.10580761059407,57.570200573065904,55.62361877911254
49,71,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,211017.99344911973,60.44453422793871,153.82635432935737,57.570200573065904,60.66529175540117
50,74,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,250867.84247119908,93.50725315278969,175.54877756750216,57.570200573065904,58.9116384521929
51,76,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183328.6332759632,78.57155195086963,133.7919847940924,57.570200573065904,88.25542661812044
52,77,sex_female,Size_1,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,170906.97349231836,79.75512439216607,123.46253818230373,57.570200573065904,2.757582583738471
53,78,sex_male,Size_1,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,223495.92192453975,58.86780003954764,160.88866485162293,57.570200573065904,0.0
54,79,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,195192.138218508,51.95105660735081,141.90247683936522,57.570200573065904,131.1738633988705
55,80,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,194998.90911597895,89.25968883602883,129.18906034031485,57.570200573065904,53.127047552121304
56,81,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,244528.80387757326,100.00069289547622,178.0628930333656,57.570200573065904,53.127047552121304
57,82,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,76623.70407850575,63.19947957811254,50.134750542064936,57.570200573065904,118.76614421273243
58,83,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,194935.4303144147,83.98899511520514,131.86813171566288,57.570200573065904,3.823482185520951
59,84,sex_male,Size_4,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,92885.59806280764,62.00362628911323,61.833541177350654,57.570200573065904,0.0
60,85,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,198837.09798263537,88.86168163470366,141.93552991541418,57.570200573065904,57.56326500886138
61,86,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,150872.00722136447,76.21336300896373,99.26585036172743,57.570200573065904,126.13219042258186
62,87,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,213145.8694489086,88.23969812466633,142.6969090381156,57.570200573065904,42.047849243882766
63,88,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,209045.0705866172,59.11421407138379,147.76843936456328,57.570200573065904,69.23267939693307
64,89,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,217332.9583924703,90.5174902770601,156.20560968539598,57.570200573065904,61.718199423377904
65,90,sex_male,Size_2,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,121592.83536871764,67.41159244311686,93.47946092980902,57.570200573065904,44.308698414499666
66,91,sex_female,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,163384.15124249432,86.05951030064799,123.09579641712348,57.570200573065904,38.922381857419936
67,92,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,217183.54699163252,87.46237994450934,158.11251809769004,57.570200573065904,115.06776190431701
68,94,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,126072.2387811779,69.95383216833334,80.9460349152071,57.570200573065904,42.13487953169902
69,95,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,225937.46098596044,88.84142024094572,165.59251438919318,57.570200573065904,43.21537680729605
70,96,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,177709.4713323894,85.6090110676928,117.74734533300294,57.570200573065904,40.742569810029515
71,97,sex_female,Size_5,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,95609.16082029037,33.85097592812386,63.39041400710731,57.570200573065904,59.39382618981708
72,98,sex_female,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,190982.2113341927,81.97802254018775,141.12904649599002,57.570200573065904,24.574493655854592
73,100,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,169623.9251740266,73.09287175673018,114.22589221616687,57.570200573065904,53.597978448000326
74,102,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,120756.34164287173,37.30215314584582,93.38743410413053,57.570200573065904,123.80781718902107
75,103,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,183952.56428870853,51.126115086584065,131.46536028392404,57.570200573065904,133.64667039613704
76,104,sex_male,Size_3,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,170938.5510809379,85.96329342692285,126.74982346018638,57.570200573065904,44.29769678477179
77,106,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,252254.72680111192,94.01333438377263,180.0621834596765,57.570200573065904,1.6982784421547903
78,108,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,241723.1864417788,89.08376289826315,169.54297851788186,57.570200573065904,3.823482185520951
79,112,sex_female,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,219720.5235384359,85.92963001208078,160.14939268314998,57.570200573065904,46.66962421424015
80,114,sex_male,Size_3,age_26_35,Education_High_School,AC_no,Cooking_yes,Lighting_yes,Urbanity_Urban,142413.85216077126,47.51308469391438,106.19091194507381,57.570200573065904,117.02997524372005
81,115,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,187723.89866989068,85.60659288683237,118.24730550383633,57.570200573065904,127.43746985643513
82,118,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,196428.02610416236,79.96259857680325,130.02762959940918,57.570200573065904,51.48801414434962
83,119,sex_male,Size_6,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,129856.94611736413,71.6356163514507,100.06087723126971,57.570200573065904,0.0
84,120,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,173097.70311437786,84.42458054020504,111.94421084916443,57.570200573065904,43.21537680729605
85,121,sex_female,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,193792.53901556824,85.27918897562056,130.4986856969574,57.570200573065904,49.41795466366765
86,122,sex_male,Size_8,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,208121.2973870256,58.89377353630107,145.36998407385119,57.570200573065904,31.082427187797926
87,123,sex_female,Size_6,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,155612.38957594457,77.87818993502604,107.39609125682185,57.570200573065904,0.0
88,124,sex_male,Size_3,age_46_55,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,226313.57677807077,62.449246808313085,174.4417842093238,57.570200573065904,139.03177574782083
89,127,sex_female,Size_6,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,110589.97077220348,69.36942901113825,76.820308382073,57.570200573065904,30.903716602913516
90,128,sex_male,Size_7,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,268987.49160143925,106.7079331753101,189.89217488528826,57.570200573065904,83.96026038352754
91,129,sex_female,Size_7,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,246176.49599922172,95.24527449640172,182.97398470031115,57.570200573065904,45.48163177280939
92,130,sex_male,Size_7,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,111518.9057801096,31.2512595713637,76.10271883485922,57.570200573065904,127.99513967494217
93,131,sex_male,Size_8,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,241364.11627724822,94.99204772368583,183.5836929629182,57.570200573065904,98.72152003026801
94,132,sex_female,Size_7,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,226516.82454450164,90.5238027191542,159.98903137317532,57.570200573065904,121.90846953548024
95,133,sex_female,Size_7,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,300259.6388788672,106.42125556083877,218.2022433229245,57.570200573065904,42.374457979647254
96,135,sex_male,Size_7,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,216942.53909760324,86.98370431272532,156.4856690169013,57.570200573065904,22.430935830525105
97,136,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,256739.63320182732,95.47581432265802,181.65098279931254,57.570200573065904,1.6982784421547903
98,139,sex_male,Size_2,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,128949.19678935078,73.23111194947059,96.41734066853003,57.570200573065904,67.83786348720497
99,140,sex_male,Size_3,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,245268.41162280238,62.51910111463141,174.5049224714835,57.570200573065904,59.497764191987905
100,142,sex_male,Size_6,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,197153.62544353367,83.74492682090012,148.08665313109006,57.570200573065904,0.0
101,143,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,232059.63131141674,95.43295160555367,175.50566084363342,57.570200573065904,31.788575245157116
102,146,sex_male,Size_2,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,209145.48723947525,86.4064127166983,164.285715751446,57.570200573065904,125.73223522445235
103,147,sex_male,Size_4,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,153833.53845927143,72.71458339038792,112.92834881621843,57.570200573065904,2.61908231946588
104,148,sex_male,Size_3,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,238664.46157144321,67.29771399690473,179.49485726963124,57.570200573065904,130.0063358354572
105,149,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,234766.2028505771,88.25812555274187,167.1538445892831,57.570200573065904,123.32562945139689
106,150,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,131598.7703932841,66.51822436620888,85.6908005761734,57.570200573065904,47.949307545300606
107,151,sex_female,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,207952.21675036565,85.75395124439657,152.65687635909504,57.570200573065904,45.030590806468446
108,152,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,157474.94521840048,74.67466882075742,117.46215839840954,57.570200573065904,44.60768652896556
109,154,sex_female,Size_5,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,258428.2127893416,99.58291136025116,195.26085993500197,57.570200573065904,0.0
110,155,sex_male,Size_5,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,272956.8747205208,99.98117775978929,197.17661737676735,57.570200573065904,0.0
111,156,sex_male,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,178605.88752011032,87.31740153381455,131.3983816248932,57.570200573065904,33.52848822072699
112,157,sex_male,Size_3,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,143964.71789984233,69.5023964498524,106.37405508635689,57.570200573065904,76.92950462377968
113,158,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,146120.35864870928,72.36962868784504,108.9756766840557,57.570200573065904,117.27907542550764
114,160,sex_female,Size_4,age_76_85,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,270272.0261906891,102.06948891698302,193.46905144530888,57.570200573065904,0.0
115,161,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,188665.11455740212,54.78487765064663,136.45431913840864,57.570200573065904,133.64667039613704
116,163,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,138033.20105344077,78.17969326077491,102.94382260202138,57.570200573065904,63.30614777840082
117,164,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,107433.4112552755,70.98685598326925,84.02337317242757,57.570200573065904,108.03546966838597
118,167,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,107351.45628573417,68.9990267749641,68.47663974261093,57.570200573065904,118.91810883327935
119,168,sex_male,Size_2,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,93701.3086497097,61.26526591292649,59.33927582031066,57.570200573065904,106.54840088116126
120,170,sex_male,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,178989.53788328025,78.36984012382443,133.1131096468459,57.570200573065904,50.39227742903714
121,171,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,127667.39339019165,70.52972390768464,84.40957460194949,57.570200573065904,42.13487953169902
122,172,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,236310.4920406876,87.1401302569917,169.5641490297488,57.570200573065904,123.32562945139689
123,173,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,233719.62320851893,94.07919643815083,166.27278345092802,57.570200573065904,118.48347529156271
124,174,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,217722.87644491132,87.30712745689883,158.63397663950596,57.570200573065904,0.0
125,175,sex_male,Size_5,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,190659.81583350257,78.82927781370587,140.2677731201681,57.570200573065904,0.0
126,176,sex_male,Size_3,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,98401.78644665873,66.3009885747297,62.47129921104068,57.570200573065904,78.56853803155138
127,179,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,184697.95272716793,78.9702224080902,131.78809580797898,57.570200573065904,0.0
128,183,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,120806.2720843659,67.37981429184094,78.80911705225073,57.570200573065904,42.96865312119385
129,184,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,169318.2288082648,83.06630758184012,120.48522614479617,57.570200573065904,42.13487953169902
130,185,sex_male,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,49147.66788449139,53.79256437803997,30.11687340342654,57.570200573065904,51.17628930809525
131,187,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,203257.26855609624,90.82013901887704,145.2696054692497,57.570200573065904,51.821768118268075
132,188,sex_female,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,137800.40803596683,73.07064904857039,103.18019109981088,57.570200573065904,40.34388150338038
133,190,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,180015.90162304998,83.08941151835315,128.8159568895928,57.570200573065904,117.87432287550197
134,191,sex_male,Size_3,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,100835.44097425896,69.72552254607874,63.687868069495494,57.570200573065904,78.56853803155138
135,192,sex_male,Size_4,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,198949.99977198342,60.018336059194574,133.2266480570742,57.570200573065904,58.16872052840997
136,195,sex_male,Size_5,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,81050.37755206911,60.90949006837218,52.451469739580595,57.570200573065904,22.956576976672864
137,196,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,129416.49298616516,73.16801214947965,83.1575571670904,57.570200573065904,117.87432287550197
138,197,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,180021.57693359067,82.6054841086197,111.0556710391291,57.570200573065904,116.70679531208872
139,198,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,227994.47907928575,96.93326795923039,169.87214029301924,57.570200573065904,114.23398831482217
