,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
35,44.065741302857894,158680.36420366337,118.62341406045506,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_5,age_26_35,sex_male,35.0,1.0,1,17.557186600864352
37,69.71032983000438,244507.2517030893,160.4030179150205,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_56_65,sex_male,37.0,81.0,1,45.30977175055712
38,88.76988157013292,216680.46641471089,142.26954726493955,AC_yes,Cooking_no,Lighting_no,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,38.0,51.0,1,44.33658581221031
40,92.19680155713759,211831.44510892333,155.06611800089718,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,40.0,81.0,1,54.19100642064444
41,69.54115947884476,143212.8564105181,94.17886693589013,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,41.0,51.0,1,93.9203283106296
42,64.33023370299604,78642.79706979706,53.160031593117935,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,42.0,31.0,1,43.45572190841861
43,46.43546236139756,147442.03819812712,98.75569220694445,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,43.0,51.0,1,93.48919428965168
44,84.94686068393665,201848.9036797385,157.7506095652848,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_male,44.0,81.0,1,44.446253302022654
45,91.08561072917247,231061.9747015652,164.90945142136908,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,45.0,81.0,1,95.43746985643513
46,65.83809998417938,102233.54598372003,65.49231329822479,AC_yes,Cooking_no,Lighting_no,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,46.0,31.0,1,105.64239726776563
47,80.94235643680804,188428.45623584595,139.28686070274728,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_female,47.0,51.0,1,96.80848790559138
48,91.70264912210465,208248.3726207116,154.1058076105941,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,48.0,81.0,1,48.62361877911254
49,60.44453422793871,211017.99344911973,153.82635432935737,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,49.0,81.0,1,43.66529175540117
50,93.50725315278969,250867.8424711991,175.54877756750219,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,50.0,51.0,1,52.911638452192896
51,78.57155195086963,183328.6332759632,133.7919847940924,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,51.0,81.0,1,68.25542661812044
52,79.75512439216607,170906.97349231836,123.46253818230372,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_26_35,sex_female,52.0,51.0,1,2.7575825837384706
54,51.951056607350814,195192.13821850801,141.90247683936522,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,54.0,81.0,1,95.17386339887051
55,89.25968883602883,194998.9091159789,129.18906034031485,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,55.0,81.0,1,38.1270475521213
56,100.00069289547622,244528.8038775733,178.06289303336558,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,56.0,81.0,1,41.1270475521213
57,63.19947957811254,76623.70407850575,50.134750542064936,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,57.0,31.0,1,107.76614421273243
58,83.98899511520514,194935.4303144147,131.86813171566288,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_female,58.0,81.0,1,2.8234821855209513
60,88.86168163470366,198837.09798263534,141.93552991541418,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,60.0,81.0,1,41.56326500886138
61,76.21336300896374,150872.00722136447,99.26585036172743,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,61.0,51.0,1,104.13219042258186
62,88.23969812466633,213145.8694489086,142.6969090381156,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,62.0,81.0,1,33.04784924388277
63,59.11421407138379,209045.0705866172,147.76843936456328,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,63.0,81.0,1,53.232679396933065
64,90.51749027706009,217332.95839247032,156.20560968539596,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,64.0,81.0,1,49.7181994233779
65,67.41159244311686,121592.83536871766,93.47946092980902,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_56_65,sex_male,65.0,1.0,1,44.30869841449967
66,86.05951030064799,163384.15124249432,123.0957964171235,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,66.0,31.0,1,36.922381857419936
67,87.46237994450934,217183.54699163247,158.11251809769004,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,67.0,51.0,1,97.067761904317
68,69.95383216833334,126072.23878117789,80.9460349152071,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,68.0,31.0,1,34.13487953169902
69,88.84142024094572,225937.46098596047,165.59251438919318,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,69.0,81.0,1,28.215376807296046
70,85.60901106769279,177709.47133238942,117.74734533300293,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,70.0,51.0,1,39.74256981002953
71,33.85097592812386,95609.16082029037,63.39041400710732,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,71.0,31.0,1,57.39382618981708
72,81.97802254018775,190982.2113341927,141.12904649599002,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_female,72.0,61.0,1,23.57449365585459
73,73.09287175673019,169623.9251740266,114.22589221616688,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_female,73.0,21.0,1,52.597978448000326
74,37.30215314584582,120756.34164287172,93.38743410413052,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,74.0,31.0,1,113.80781718902107
75,51.12611508658407,183952.56428870853,131.46536028392404,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,75.0,81.0,1,100.64667039613704
76,85.96329342692283,170938.5510809379,126.74982346018636,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_3,age_66_75,sex_male,76.0,1.0,1,44.29769678477179
77,94.01333438377264,252254.72680111192,180.0621834596765,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_26_35,sex_male,77.0,81.0,1,1.6982784421547903
78,89.08376289826315,241723.1864417788,169.54297851788186,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_female,78.0,81.0,1,3.8234821855209513
79,85.92963001208078,219720.5235384359,160.14939268314996,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,79.0,81.0,1,31.66962421424015
80,47.51308469391439,142413.85216077126,106.1909119450738,AC_no,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,80.0,31.0,1,103.02997524372006
81,85.60659288683237,187723.89866989065,118.2473055038363,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,81.0,81.0,1,99.43746985643513
82,79.96259857680325,196428.0261041624,130.02762959940918,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,82.0,51.0,1,46.48801414434961
84,84.42458054020506,173097.70311437786,111.94421084916443,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,84.0,51.0,1,41.215376807296046
85,85.27918897562057,193792.53901556824,130.4986856969574,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_26_35,sex_female,85.0,81.0,1,34.41795466366765
86,58.89377353630107,208121.29738702558,145.36998407385119,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_56_65,sex_male,86.0,51.0,1,26.08242718779793
88,62.44924680831309,226313.57677807077,174.4417842093238,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,88.0,81.0,1,115.03177574782083
89,69.36942901113825,110589.97077220348,76.82030838207301,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_female,89.0,31.0,1,30.90371660291352
90,106.7079331753101,268987.49160143925,189.89217488528823,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_26_35,sex_male,90.0,81.0,1,67.96026038352754
91,95.2452744964017,246176.49599922172,182.97398470031118,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_56_65,sex_female,91.0,81.0,1,31.481631772809394
92,31.251259571363697,111518.9057801096,76.10271883485922,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_7,age_36_45,sex_male,92.0,1.0,1,127.99513967494215
93,94.99204772368584,241364.11627724825,183.5836929629182,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,93.0,81.0,1,76.721520030268
94,90.5238027191542,226516.82454450164,159.98903137317532,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_female,94.0,81.0,1,91.90846953548024
95,106.42125556083876,300259.6388788672,218.2022433229245,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_66_75,sex_female,95.0,81.0,1,35.374457979647254
96,86.98370431272531,216942.53909760324,156.4856690169013,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_19_25,sex_male,96.0,81.0,1,19.430935830525108
97,95.47581432265802,256739.6332018273,181.65098279931252,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_26_35,sex_male,97.0,81.0,1,0.6982784421547903
98,73.2311119494706,128949.19678935078,96.41734066853004,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,98.0,31.0,1,59.83786348720497
99,62.519101114631404,245268.41162280238,174.5049224714835,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,99.0,81.0,1,44.497764191987905
101,95.43295160555368,232059.63131141677,175.50566084363342,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,101.0,81.0,1,21.788575245157123
102,86.4064127166983,209145.48723947525,164.285715751446,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,102.0,81.0,1,95.73223522445237
103,72.71458339038793,153833.53845927145,112.92834881621843,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_4,age_26_35,sex_male,103.0,1.0,1,2.6190823194658797
104,67.29771399690473,238664.46157144321,179.49485726963124,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,104.0,81.0,1,99.00633583545721
105,88.25812555274187,234766.2028505771,167.1538445892831,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,105.0,51.0,1,102.32562945139686
106,66.51822436620888,131598.7703932841,85.69080057617342,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,106.0,21.0,1,42.949307545300606
107,85.75395124439656,207952.21675036565,152.65687635909504,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_66_75,sex_female,107.0,51.0,1,42.030590806468446
108,74.67466882075742,157474.94521840048,117.46215839840954,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,108.0,31.0,1,41.60768652896556
111,87.31740153381455,178605.88752011032,131.3983816248932,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,111.0,31.0,1,29.528488220726985
112,69.5023964498524,143964.71789984233,106.37405508635688,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,112.0,1.0,1,75.92950462377969
113,72.36962868784505,146120.35864870928,108.97567668405571,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_3,age_36_45,sex_male,113.0,1.0,1,117.27907542550764
115,54.78487765064663,188665.11455740206,136.45431913840864,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,115.0,81.0,1,103.64667039613704
116,78.17969326077491,138033.20105344075,102.94382260202137,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,116.0,31.0,1,58.30614777840082
117,70.98685598326925,107433.41125527551,84.02337317242755,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,117.0,31.0,1,97.03546966838594
118,68.99902677496411,107351.45628573417,68.47663974261093,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,118.0,31.0,1,108.91810883327936
119,61.265265912926495,93701.30864970971,59.33927582031066,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,119.0,1.0,1,106.54840088116127
120,78.36984012382443,178989.53788328022,133.1131096468459,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,120.0,1.0,1,49.392277429037144
121,70.52972390768464,127667.39339019165,84.40957460194949,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,121.0,31.0,1,37.13487953169902
122,87.14013025699171,236310.49204068762,169.56414902974882,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,122.0,51.0,1,101.32562945139686
123,94.07919643815084,233719.6232085189,166.27278345092805,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,123.0,81.0,1,84.48347529156271
126,66.3009885747297,98401.78644665873,62.47129921104068,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,126.0,31.0,1,65.56853803155137
128,67.37981429184093,120806.2720843659,78.80911705225074,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,128.0,1.0,1,42.968653121193846
129,83.06630758184012,169318.2288082648,120.48522614479616,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,129.0,31.0,1,39.13487953169902
130,53.79256437803997,49147.667884491384,30.11687340342654,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,130.0,31.0,1,44.17628930809524
131,90.82013901887704,203257.26855609624,145.26960546924968,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,131.0,81.0,1,40.82176811826808
132,73.07064904857039,137800.40803596686,103.18019109981087,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_female,132.0,1.0,1,40.34388150338039
133,83.08941151835316,180015.90162304995,128.8159568895928,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,133.0,81.0,1,88.87432287550196
134,69.72552254607874,100835.44097425896,63.687868069495494,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,134.0,31.0,1,66.56853803155137
135,60.018336059194574,198949.99977198345,133.22664805707421,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,135.0,81.0,1,41.16872052840997
136,60.909490068372186,81050.37755206911,52.4514697395806,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,136.0,31.0,1,21.956576976672864
137,73.16801214947965,129416.49298616516,83.1575571670904,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,137.0,51.0,1,99.87432287550196
138,82.6054841086197,180021.57693359067,111.05567103912908,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,138.0,81.0,1,91.70679531208872
139,96.9332679592304,227994.4790792857,169.87214029301924,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,139.0,81.0,1,90.23398831482216
141,94.34305276280807,220474.09957828606,154.36381709293366,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,141.0,81.0,1,65.08789905470717
147,59.533376763028706,43298.52826773453,24.568823222550925,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_26_35,sex_male,147.0,31.0,1,9.826718506367275
149,88.27985268747854,211178.3648007949,148.84079843320094,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,149.0,81.0,1,40.89362038692556
150,38.544873473064605,103334.97649218283,71.19639582321362,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,150.0,31.0,1,48.92101919255054
151,95.36343550659605,234664.83329299872,182.35731724682395,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_26_35,sex_female,151.0,81.0,1,18.7453534029944
152,97.42851294026005,273420.61666161794,204.72743710482914,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_46_55,sex_male,152.0,81.0,1,87.10662538195184
153,91.33360482890812,202536.70927799167,149.72990506231062,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,153.0,81.0,1,34.82176811826808
154,56.3152998558646,65013.64229070697,41.41591522186906,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,154.0,31.0,1,101.51665723599187
155,95.4767866151264,232785.27537098745,166.97301194741982,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,155.0,81.0,1,9.777476750393353
156,56.395487377606905,202744.8943044275,143.22757803637236,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,156.0,51.0,1,48.22440768678502
157,71.84363531560966,132507.04488525278,88.25106540592432,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,157.0,21.0,1,100.28129490285791
158,36.20697079208868,130393.388210376,85.96545444621407,AC_no,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_3,age_56_65,sex_female,158.0,1.0,1,42.32502142593688
159,68.33571921580184,109612.8361407482,69.90622521616142,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,159.0,31.0,1,32.145701877945925
160,83.32071101171124,185442.45086939677,130.08449201236178,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,160.0,81.0,1,97.60499741984842
161,85.65603604376075,225402.57627971825,166.53985319285312,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,161.0,81.0,1,84.23398831482216
162,88.918092920153,220189.02575528144,159.7001605289377,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,162.0,81.0,1,85.70679531208872
163,73.65914624164877,143504.4713749934,104.7187793438356,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,163.0,31.0,1,92.23343972406056
164,75.0395421251951,135634.3898806069,92.917403781865,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,164.0,31.0,1,46.03131083680884
