,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
39,39,3,5,703.625461563575,316.0,78745.14961067829,0.115
40,40,0,1,719.5871280224214,262.0,77620.75573468984,0.115
41,41,1,8,312.5947515174914,631.0,65632.75811061822,0.115
42,42,0,8,719.5871280224214,262.0,77620.75573468984,0.115
43,43,6,8,637.2298598861562,296.0,65341.759927087274,0.115
44,44,4,8,837.2166583606537,293.0,104135.99305079236,0.115
45,45,6,8,637.2298598861562,296.0,65341.759927087274,0.115
46,46,0,5,719.5871280224214,262.0,77620.75573468984,0.115
47,47,4,7,837.2166583606537,293.0,104135.99305079236,0.115
48,48,8,6,406.72633871362433,243.0,29710.895069066504,0.115
49,49,8,8,406.72633871362433,243.0,29710.895069066504,0.115
50,50,8,6,406.72633871362433,243.0,29710.895069066504,0.115
51,51,6,8,637.2298598861562,296.0,65341.759927087274,0.115
52,52,8,8,406.72633871362433,243.0,29710.895069066504,0.115
53,53,6,8,637.2298598861562,296.0,65341.759927087274,0.115
54,54,4,4,837.2166583606537,293.0,104135.99305079236,0.115
55,55,4,8,837.2166583606537,293.0,104135.99305079236,0.115
56,56,4,8,837.2166583606537,293.0,104135.99305079236,0.115
57,57,4,6,837.2166583606537,293.0,104135.99305079236,0.115
58,58,4,6,837.2166583606537,293.0,104135.99305079236,0.115
59,59,6,6,637.2298598861562,296.0,65341.759927087274,0.115
60,60,5,1,497.4279044195864,233.0,39935.241259193266,0.115
61,61,8,8,406.72633871362433,243.0,29710.895069066504,0.115
62,62,8,3,406.72633871362433,243.0,29710.895069066504,0.115
63,63,8,3,406.72633871362433,243.0,29710.895069066504,0.115
64,64,8,8,406.72633871362433,243.0,29710.895069066504,0.115
65,65,8,6,406.72633871362433,243.0,29710.895069066504,0.115
66,66,6,8,637.2298598861562,296.0,65341.759927087274,0.115
67,67,4,6,837.2166583606537,293.0,104135.99305079236,0.115
68,68,4,4,837.2166583606537,293.0,104135.99305079236,0.115
69,69,5,4,497.4279044195864,233.0,39935.241259193266,0.115
70,70,6,1,637.2298598861562,296.0,65341.759927087274,0.115
71,71,6,6,637.2298598861562,296.0,65341.759927087274,0.115
72,72,3,4,703.625461563575,316.0,78745.14961067829,0.115
73,73,6,8,637.2298598861562,296.0,65341.759927087274,0.115
74,74,5,8,497.4279044195864,233.0,39935.241259193266,0.115
75,75,8,8,406.72633871362433,243.0,29710.895069066504,0.115
76,76,6,3,637.2298598861562,296.0,65341.759927087274,0.115
77,77,6,1,637.2298598861562,296.0,65341.759927087274,0.115
78,78,5,4,497.4279044195864,233.0,39935.241259193266,0.115
79,79,8,4,406.72633871362433,243.0,29710.895069066504,0.115
80,80,8,6,406.72633871362433,243.0,29710.895069066504,0.115
81,81,1,6,312.5947515174914,631.0,65632.75811061822,0.115
82,82,4,8,837.2166583606537,293.0,104135.99305079236,0.115
83,83,1,0,312.5947515174914,631.0,65632.75811061822,0.115
84,84,1,6,312.5947515174914,631.0,65632.75811061822,0.115
85,85,0,3,719.5871280224214,262.0,77620.75573468984,0.115
86,86,6,4,637.2298598861562,296.0,65341.759927087274,0.115
87,87,0,4,719.5871280224214,262.0,77620.75573468984,0.115
88,88,1,4,312.5947515174914,631.0,65632.75811061822,0.115
89,89,4,4,837.2166583606537,293.0,104135.99305079236,0.115
90,90,0,1,719.5871280224214,262.0,77620.75573468984,0.115
91,91,4,1,837.2166583606537,293.0,104135.99305079236,0.115
92,92,4,7,837.2166583606537,293.0,104135.99305079236,0.115
93,93,4,3,837.2166583606537,293.0,104135.99305079236,0.115
94,94,4,5,837.2166583606537,293.0,104135.99305079236,0.115
95,95,8,6,406.72633871362433,243.0,29710.895069066504,0.115
96,96,8,1,406.72633871362433,243.0,29710.895069066504,0.115
97,97,6,3,637.2298598861562,296.0,65341.759927087274,0.115
98,98,0,8,719.5871280224214,262.0,77620.75573468984,0.115
99,99,1,8,312.5947515174914,631.0,65632.75811061822,0.115
100,100,0,4,719.5871280224214,262.0,77620.75573468984,0.115
101,101,4,4,837.2166583606537,293.0,104135.99305079236,0.115
102,102,4,4,837.2166583606537,293.0,104135.99305079236,0.115
103,103,8,4,406.72633871362433,243.0,29710.895069066504,0.115
104,104,8,4,406.72633871362433,243.0,29710.895069066504,0.115
105,105,6,4,637.2298598861562,296.0,65341.759927087274,0.115
106,106,8,4,406.72633871362433,243.0,29710.895069066504,0.115
107,107,1,4,312.5947515174914,631.0,65632.75811061822,0.115
108,108,4,4,837.2166583606537,293.0,104135.99305079236,0.115
109,109,4,4,837.2166583606537,293.0,104135.99305079236,0.115
110,110,4,4,837.2166583606537,293.0,104135.99305079236,0.115
111,111,8,4,406.72633871362433,243.0,29710.895069066504,0.115
112,112,6,1,637.2298598861562,296.0,65341.759927087274,0.115
113,113,6,1,637.2298598861562,296.0,65341.759927087274,0.115
114,114,6,6,637.2298598861562,296.0,65341.759927087274,0.115
115,115,4,1,837.2166583606537,293.0,104135.99305079236,0.115
116,116,5,4,497.4279044195864,233.0,39935.241259193266,0.115
117,117,1,8,312.5947515174914,631.0,65632.75811061822,0.115
118,118,8,4,406.72633871362433,243.0,29710.895069066504,0.115
119,119,1,4,312.5947515174914,631.0,65632.75811061822,0.115
120,120,1,4,312.5947515174914,631.0,65632.75811061822,0.115
121,121,8,4,406.72633871362433,243.0,29710.895069066504,0.115
122,122,4,4,837.2166583606537,293.0,104135.99305079236,0.115
123,123,7,8,296.28054076293597,137.0,14102.799255324951,0.115
124,124,8,4,406.72633871362433,243.0,29710.895069066504,0.115
125,125,8,4,406.72633871362433,243.0,29710.895069066504,0.115
126,126,8,1,406.72633871362433,243.0,29710.895069066504,0.115
127,127,8,4,406.72633871362433,243.0,29710.895069066504,0.115
128,128,4,4,837.2166583606537,293.0,104135.99305079236,0.115
129,129,4,4,837.2166583606537,293.0,104135.99305079236,0.115
130,130,4,4,837.2166583606537,293.0,104135.99305079236,0.115
131,131,4,4,837.2166583606537,293.0,104135.99305079236,0.115
132,132,4,4,837.2166583606537,293.0,104135.99305079236,0.115
133,133,3,6,703.625461563575,316.0,78745.14961067829,0.115
134,134,8,8,406.72633871362433,243.0,29710.895069066504,0.115
135,135,8,8,406.72633871362433,243.0,29710.895069066504,0.115
136,136,1,4,312.5947515174914,631.0,65632.75811061822,0.115
137,137,1,4,312.5947515174914,631.0,65632.75811061822,0.115
138,138,8,6,406.72633871362433,243.0,29710.895069066504,0.115
139,139,8,4,406.72633871362433,243.0,29710.895069066504,0.115
140,140,7,7,296.28054076293597,137.0,14102.799255324951,0.115
141,141,8,8,406.72633871362433,243.0,29710.895069066504,0.115
142,142,0,8,719.5871280224214,262.0,77620.75573468984,0.115
143,143,3,8,703.625461563575,316.0,78745.14961067829,0.115
144,144,5,4,497.4279044195864,233.0,39935.241259193266,0.115
145,145,8,6,406.72633871362433,243.0,29710.895069066504,0.115
146,146,8,6,406.72633871362433,243.0,29710.895069066504,0.115
147,147,8,4,406.72633871362433,243.0,29710.895069066504,0.115
148,148,8,4,406.72633871362433,243.0,29710.895069066504,0.115
149,149,4,3,837.2166583606537,293.0,104135.99305079236,0.115
150,150,6,4,637.2298598861562,296.0,65341.759927087274,0.115
151,151,4,4,837.2166583606537,293.0,104135.99305079236,0.115
152,152,8,4,406.72633871362433,243.0,29710.895069066504,0.115
153,153,4,1,837.2166583606537,293.0,104135.99305079236,0.115
154,154,4,8,837.2166583606537,293.0,104135.99305079236,0.115
155,155,8,6,406.72633871362433,243.0,29710.895069066504,0.115
156,156,6,6,637.2298598861562,296.0,65341.759927087274,0.115
157,157,3,6,703.625461563575,316.0,78745.14961067829,0.115
158,158,4,5,837.2166583606537,293.0,104135.99305079236,0.115
159,159,4,3,837.2166583606537,293.0,104135.99305079236,0.115
160,160,4,6,837.2166583606537,293.0,104135.99305079236,0.115
161,161,4,6,837.2166583606537,293.0,104135.99305079236,0.115
162,162,4,6,837.2166583606537,293.0,104135.99305079236,0.115
163,163,8,1,406.72633871362433,243.0,29710.895069066504,0.115
164,164,8,5,406.72633871362433,243.0,29710.895069066504,0.115
165,165,4,4,837.2166583606537,293.0,104135.99305079236,0.115
166,166,4,4,837.2166583606537,293.0,104135.99305079236,0.115
167,167,4,8,837.2166583606537,293.0,104135.99305079236,0.115
168,168,0,4,719.5871280224214,262.0,77620.75573468984,0.115
169,169,0,4,719.5871280224214,262.0,77620.75573468984,0.115
170,170,8,1,406.72633871362433,243.0,29710.895069066504,0.115
171,171,3,6,703.625461563575,316.0,78745.14961067829,0.115
172,172,1,1,312.5947515174914,631.0,65632.75811061822,0.115
173,173,2,8,1165.9945839264515,592.0,226331.56621080512,0.115
174,174,8,5,406.72633871362433,243.0,29710.895069066504,0.115
175,175,8,0,406.72633871362433,243.0,29710.895069066504,0.115
176,176,2,0,1165.9945839264515,592.0,226331.56621080512,0.115
177,177,8,4,406.72633871362433,243.0,29710.895069066504,0.115
178,178,1,4,312.5947515174914,631.0,65632.75811061822,0.115
179,179,3,4,703.625461563575,316.0,78745.14961067829,0.115
180,180,8,4,406.72633871362433,243.0,29710.895069066504,0.115
181,181,8,8,406.72633871362433,243.0,29710.895069066504,0.115
182,182,4,8,837.2166583606537,293.0,104135.99305079236,0.115
183,183,4,8,837.2166583606537,293.0,104135.99305079236,0.115
184,184,4,5,837.2166583606537,293.0,104135.99305079236,0.115
185,185,4,6,837.2166583606537,293.0,104135.99305079236,0.115
186,186,6,8,637.2298598861562,296.0,65341.759927087274,0.115
187,187,6,8,637.2298598861562,296.0,65341.759927087274,0.115
188,188,8,7,406.72633871362433,243.0,29710.895069066504,0.115
189,189,8,5,406.72633871362433,243.0,29710.895069066504,0.115
190,190,4,4,837.2166583606537,293.0,104135.99305079236,0.115
191,191,4,3,837.2166583606537,293.0,104135.99305079236,0.115
192,192,2,6,1165.9945839264515,592.0,226331.56621080512,0.115
193,193,7,6,296.28054076293597,137.0,14102.799255324951,0.115
194,194,5,6,497.4279044195864,233.0,39935.241259193266,0.115
195,195,6,1,637.2298598861562,296.0,65341.759927087274,0.115
196,196,7,8,296.28054076293597,137.0,14102.799255324951,0.115
197,197,4,8,837.2166583606537,293.0,104135.99305079236,0.115
198,198,4,6,837.2166583606537,293.0,104135.99305079236,0.115
199,199,4,6,837.2166583606537,293.0,104135.99305079236,0.115
200,200,4,8,837.2166583606537,293.0,104135.99305079236,0.115
201,201,3,1,703.625461563575,316.0,78745.14961067829,0.115
202,202,4,1,837.2166583606537,293.0,104135.99305079236,0.115
203,203,4,7,837.2166583606537,293.0,104135.99305079236,0.115
204,204,4,4,837.2166583606537,293.0,104135.99305079236,0.115
205,205,4,4,837.2166583606537,293.0,104135.99305079236,0.115
206,206,0,5,719.5871280224214,262.0,77620.75573468984,0.115
207,207,8,7,406.72633871362433,243.0,29710.895069066504,0.115
208,208,4,1,837.2166583606537,293.0,104135.99305079236,0.115
209,209,8,1,406.72633871362433,243.0,29710.895069066504,0.115
210,210,8,6,406.72633871362433,243.0,29710.895069066504,0.115
211,211,6,8,637.2298598861562,296.0,65341.759927087274,0.115
212,212,4,6,837.2166583606537,293.0,104135.99305079236,0.115
213,213,6,4,637.2298598861562,296.0,65341.759927087274,0.115
214,214,4,4,837.2166583606537,293.0,104135.99305079236,0.115
215,215,4,5,837.2166583606537,293.0,104135.99305079236,0.115
216,216,4,8,837.2166583606537,293.0,104135.99305079236,0.115
217,217,4,4,837.2166583606537,293.0,104135.99305079236,0.115
218,218,4,4,837.2166583606537,293.0,104135.99305079236,0.115
219,219,8,4,406.72633871362433,243.0,29710.895069066504,0.115
220,220,8,4,406.72633871362433,243.0,29710.895069066504,0.115
221,221,3,8,703.625461563575,316.0,78745.14961067829,0.115
222,222,7,1,296.28054076293597,137.0,14102.799255324951,0.115
223,223,8,5,406.72633871362433,243.0,29710.895069066504,0.115
224,224,8,3,406.72633871362433,243.0,29710.895069066504,0.115
225,225,6,3,637.2298598861562,296.0,65341.759927087274,0.115
226,226,6,5,637.2298598861562,296.0,65341.759927087274,0.115
227,227,0,5,719.5871280224214,262.0,77620.75573468984,0.115
228,228,8,1,406.72633871362433,243.0,29710.895069066504,0.115
229,229,8,8,406.72633871362433,243.0,29710.895069066504,0.115
230,230,8,6,406.72633871362433,243.0,29710.895069066504,0.115
231,231,4,3,837.2166583606537,293.0,104135.99305079236,0.115
232,232,4,8,837.2166583606537,293.0,104135.99305079236,0.115
233,233,0,6,719.5871280224214,262.0,77620.75573468984,0.115
234,234,6,8,637.2298598861562,296.0,65341.759927087274,0.115
235,235,8,8,406.72633871362433,243.0,29710.895069066504,0.115
236,236,1,3,312.5947515174914,631.0,65632.75811061822,0.115
237,237,1,5,312.5947515174914,631.0,65632.75811061822,0.115
238,238,4,0,837.2166583606537,293.0,104135.99305079236,0.115
239,239,4,8,837.2166583606537,293.0,104135.99305079236,0.115
240,240,4,8,837.2166583606537,293.0,104135.99305079236,0.115
241,241,4,0,837.2166583606537,293.0,104135.99305079236,0.115
242,242,1,3,312.5947515174914,631.0,65632.75811061822,0.115
243,243,7,3,296.28054076293597,137.0,14102.799255324951,0.115
244,244,3,8,703.625461563575,316.0,78745.14961067829,0.115
245,245,0,8,719.5871280224214,262.0,77620.75573468984,0.115
246,246,1,8,312.5947515174914,631.0,65632.75811061822,0.115
247,247,1,4,312.5947515174914,631.0,65632.75811061822,0.115
248,248,5,4,497.4279044195864,233.0,39935.241259193266,0.115
249,249,4,8,837.2166583606537,293.0,104135.99305079236,0.115
250,250,8,1,406.72633871362433,243.0,29710.895069066504,0.115
251,251,4,0,837.2166583606537,293.0,104135.99305079236,0.115
252,252,4,8,837.2166583606537,293.0,104135.99305079236,0.115
253,253,4,0,837.2166583606537,293.0,104135.99305079236,0.115
254,254,4,0,837.2166583606537,293.0,104135.99305079236,0.115
255,255,4,8,837.2166583606537,293.0,104135.99305079236,0.115
256,256,4,3,837.2166583606537,293.0,104135.99305079236,0.115
257,257,4,8,837.2166583606537,293.0,104135.99305079236,0.115
258,258,4,3,837.2166583606537,293.0,104135.99305079236,0.115
259,259,4,4,837.2166583606537,293.0,104135.99305079236,0.115
260,260,7,8,296.28054076293597,137.0,14102.799255324951,0.115
261,261,6,8,637.2298598861562,296.0,65341.759927087274,0.115
262,262,6,8,637.2298598861562,296.0,65341.759927087274,0.115
263,263,4,4,837.2166583606537,293.0,104135.99305079236,0.115
264,264,4,4,837.2166583606537,293.0,104135.99305079236,0.115
265,265,1,4,312.5947515174914,631.0,65632.75811061822,0.115
266,266,4,6,837.2166583606537,293.0,104135.99305079236,0.115
267,267,6,6,637.2298598861562,296.0,65341.759927087274,0.115
268,268,4,8,837.2166583606537,293.0,104135.99305079236,0.115
269,269,6,8,637.2298598861562,296.0,65341.759927087274,0.115
270,270,6,8,637.2298598861562,296.0,65341.759927087274,0.115
271,271,0,8,719.5871280224214,262.0,77620.75573468984,0.115
272,272,6,8,637.2298598861562,296.0,65341.759927087274,0.115
273,273,0,8,719.5871280224214,262.0,77620.75573468984,0.115
274,274,0,6,719.5871280224214,262.0,77620.75573468984,0.115
275,275,4,0,837.2166583606537,293.0,104135.99305079236,0.115
276,276,4,1,837.2166583606537,293.0,104135.99305079236,0.115
277,277,8,4,406.72633871362433,243.0,29710.895069066504,0.115
278,278,3,4,703.625461563575,316.0,78745.14961067829,0.115
279,279,8,4,406.72633871362433,243.0,29710.895069066504,0.115
280,280,8,4,406.72633871362433,243.0,29710.895069066504,0.115
281,281,5,4,497.4279044195864,233.0,39935.241259193266,0.115
282,282,3,4,703.625461563575,316.0,78745.14961067829,0.115
283,283,1,3,312.5947515174914,631.0,65632.75811061822,0.115
284,284,4,6,837.2166583606537,293.0,104135.99305079236,0.115
285,285,1,3,312.5947515174914,631.0,65632.75811061822,0.115
286,286,4,4,837.2166583606537,293.0,104135.99305079236,0.115
287,287,6,4,637.2298598861562,296.0,65341.759927087274,0.115
288,288,8,4,406.72633871362433,243.0,29710.895069066504,0.115
289,289,8,4,406.72633871362433,243.0,29710.895069066504,0.115
290,290,1,4,312.5947515174914,631.0,65632.75811061822,0.115
291,291,0,4,719.5871280224214,262.0,77620.75573468984,0.115
292,292,4,4,837.2166583606537,293.0,104135.99305079236,0.115
293,293,4,1,837.2166583606537,293.0,104135.99305079236,0.115
294,294,4,1,837.2166583606537,293.0,104135.99305079236,0.115
295,295,4,6,837.2166583606537,293.0,104135.99305079236,0.115
296,296,4,4,837.2166583606537,293.0,104135.99305079236,0.115
297,297,4,4,837.2166583606537,293.0,104135.99305079236,0.115
298,298,8,4,406.72633871362433,243.0,29710.895069066504,0.115
299,299,4,8,837.2166583606537,293.0,104135.99305079236,0.115
300,300,8,5,406.72633871362433,243.0,29710.895069066504,0.115
301,301,0,0,719.5871280224214,262.0,77620.75573468984,0.115
302,302,3,1,703.625461563575,316.0,78745.14961067829,0.115
303,303,4,5,837.2166583606537,293.0,104135.99305079236,0.115
304,304,8,3,406.72633871362433,243.0,29710.895069066504,0.115
305,305,4,3,837.2166583606537,293.0,104135.99305079236,0.115
306,306,4,8,837.2166583606537,293.0,104135.99305079236,0.115
307,307,4,6,837.2166583606537,293.0,104135.99305079236,0.115
308,308,4,6,837.2166583606537,293.0,104135.99305079236,0.115
309,309,4,4,837.2166583606537,293.0,104135.99305079236,0.115
310,310,4,4,837.2166583606537,293.0,104135.99305079236,0.115
311,311,4,4,837.2166583606537,293.0,104135.99305079236,0.115
312,312,4,4,837.2166583606537,293.0,104135.99305079236,0.115
313,313,4,8,837.2166583606537,293.0,104135.99305079236,0.115
314,314,4,3,837.2166583606537,293.0,104135.99305079236,0.115
315,315,4,6,837.2166583606537,293.0,104135.99305079236,0.115
316,316,6,3,637.2298598861562,296.0,65341.759927087274,0.115
317,317,6,8,637.2298598861562,296.0,65341.759927087274,0.115
318,318,8,8,406.72633871362433,243.0,29710.895069066504,0.115
319,319,8,6,406.72633871362433,243.0,29710.895069066504,0.115
320,320,8,0,406.72633871362433,243.0,29710.895069066504,0.115
321,321,8,4,406.72633871362433,243.0,29710.895069066504,0.115
322,322,8,4,406.72633871362433,243.0,29710.895069066504,0.115
323,323,8,4,406.72633871362433,243.0,29710.895069066504,0.115
324,324,4,5,837.2166583606537,293.0,104135.99305079236,0.115
325,325,4,7,837.2166583606537,293.0,104135.99305079236,0.115
326,326,3,8,703.625461563575,316.0,78745.14961067829,0.115
327,327,1,8,312.5947515174914,631.0,65632.75811061822,0.115
328,328,4,6,837.2166583606537,293.0,104135.99305079236,0.115
329,329,4,3,837.2166583606537,293.0,104135.99305079236,0.115
330,330,4,8,837.2166583606537,293.0,104135.99305079236,0.115
331,331,4,6,837.2166583606537,293.0,104135.99305079236,0.115
332,332,4,5,837.2166583606537,293.0,104135.99305079236,0.115
333,333,4,4,837.2166583606537,293.0,104135.99305079236,0.115
334,334,4,6,837.2166583606537,293.0,104135.99305079236,0.115
335,335,4,6,837.2166583606537,293.0,104135.99305079236,0.115
336,336,8,6,406.72633871362433,243.0,29710.895069066504,0.115
337,337,6,6,637.2298598861562,296.0,65341.759927087274,0.115
338,338,6,3,637.2298598861562,296.0,65341.759927087274,0.115
339,339,4,4,837.2166583606537,293.0,104135.99305079236,0.115
340,340,4,4,837.2166583606537,293.0,104135.99305079236,0.115
341,341,4,4,837.2166583606537,293.0,104135.99305079236,0.115
342,342,5,4,497.4279044195864,233.0,39935.241259193266,0.115
343,343,4,4,837.2166583606537,293.0,104135.99305079236,0.115
344,344,6,4,637.2298598861562,296.0,65341.759927087274,0.115
345,345,6,8,637.2298598861562,296.0,65341.759927087274,0.115
346,346,1,8,312.5947515174914,631.0,65632.75811061822,0.115
347,347,6,8,637.2298598861562,296.0,65341.759927087274,0.115
348,348,6,8,637.2298598861562,296.0,65341.759927087274,0.115
349,349,1,8,312.5947515174914,631.0,65632.75811061822,0.115
350,350,8,3,406.72633871362433,243.0,29710.895069066504,0.115
351,351,6,0,637.2298598861562,296.0,65341.759927087274,0.115
352,352,1,6,312.5947515174914,631.0,65632.75811061822,0.115
353,353,4,4,837.2166583606537,293.0,104135.99305079236,0.115
354,354,4,4,837.2166583606537,293.0,104135.99305079236,0.115
355,355,8,8,406.72633871362433,243.0,29710.895069066504,0.115
356,356,8,4,406.72633871362433,243.0,29710.895069066504,0.115
357,357,8,6,406.72633871362433,243.0,29710.895069066504,0.115
358,358,3,6,703.625461563575,316.0,78745.14961067829,0.115
359,359,4,5,837.2166583606537,293.0,104135.99305079236,0.115
360,360,6,6,637.2298598861562,296.0,65341.759927087274,0.115
361,361,3,8,703.625461563575,316.0,78745.14961067829,0.115
362,362,4,5,837.2166583606537,293.0,104135.99305079236,0.115
363,363,0,4,719.5871280224214,262.0,77620.75573468984,0.115
364,364,3,1,703.625461563575,316.0,78745.14961067829,0.115
365,365,6,8,637.2298598861562,296.0,65341.759927087274,0.115
366,366,8,8,406.72633871362433,243.0,29710.895069066504,0.115
367,367,1,8,312.5947515174914,631.0,65632.75811061822,0.115
368,368,1,8,312.5947515174914,631.0,65632.75811061822,0.115
369,369,8,3,406.72633871362433,243.0,29710.895069066504,0.115
370,370,8,4,406.72633871362433,243.0,29710.895069066504,0.115
371,371,8,4,406.72633871362433,243.0,29710.895069066504,0.115
372,372,8,3,406.72633871362433,243.0,29710.895069066504,0.115
373,373,6,8,637.2298598861562,296.0,65341.759927087274,0.115
374,374,6,3,637.2298598861562,296.0,65341.759927087274,0.115
375,375,7,3,296.28054076293597,137.0,14102.799255324951,0.115
376,376,4,5,837.2166583606537,293.0,104135.99305079236,0.115
377,377,4,4,837.2166583606537,293.0,104135.99305079236,0.115
378,378,0,5,719.5871280224214,262.0,77620.75573468984,0.115
379,379,6,7,637.2298598861562,296.0,65341.759927087274,0.115
380,380,6,4,637.2298598861562,296.0,65341.759927087274,0.115
381,381,6,4,637.2298598861562,296.0,65341.759927087274,0.115
382,382,6,4,637.2298598861562,296.0,65341.759927087274,0.115
383,383,1,7,312.5947515174914,631.0,65632.75811061822,0.115
384,384,4,1,837.2166583606537,293.0,104135.99305079236,0.115
385,385,6,6,637.2298598861562,296.0,65341.759927087274,0.115
386,386,6,4,637.2298598861562,296.0,65341.759927087274,0.115
387,387,6,4,637.2298598861562,296.0,65341.759927087274,0.115
388,388,4,4,837.2166583606537,293.0,104135.99305079236,0.115
389,389,4,4,837.2166583606537,293.0,104135.99305079236,0.115
390,390,4,4,837.2166583606537,293.0,104135.99305079236,0.115
391,391,4,0,837.2166583606537,293.0,104135.99305079236,0.115
392,392,4,7,837.2166583606537,293.0,104135.99305079236,0.115
393,393,3,4,703.625461563575,316.0,78745.14961067829,0.115
394,394,6,4,637.2298598861562,296.0,65341.759927087274,0.115
395,395,6,4,637.2298598861562,296.0,65341.759927087274,0.115
396,396,4,4,837.2166583606537,293.0,104135.99305079236,0.115
397,397,4,1,837.2166583606537,293.0,104135.99305079236,0.115
398,398,4,1,837.2166583606537,293.0,104135.99305079236,0.115
399,399,6,5,637.2298598861562,296.0,65341.759927087274,0.115
400,400,8,8,406.72633871362433,243.0,29710.895069066504,0.115
401,401,3,8,703.625461563575,316.0,78745.14961067829,0.115
402,402,6,6,637.2298598861562,296.0,65341.759927087274,0.115
403,403,6,6,637.2298598861562,296.0,65341.759927087274,0.115
404,404,1,4,312.5947515174914,631.0,65632.75811061822,0.115
405,405,4,4,837.2166583606537,293.0,104135.99305079236,0.115
406,406,8,0,406.72633871362433,243.0,29710.895069066504,0.115
407,407,8,1,406.72633871362433,243.0,29710.895069066504,0.115
408,408,3,1,703.625461563575,316.0,78745.14961067829,0.115
409,409,8,1,406.72633871362433,243.0,29710.895069066504,0.115
410,410,4,1,837.2166583606537,293.0,104135.99305079236,0.115
411,411,4,0,837.2166583606537,293.0,104135.99305079236,0.115
412,412,8,1,406.72633871362433,243.0,29710.895069066504,0.115
413,413,6,7,637.2298598861562,296.0,65341.759927087274,0.115
414,414,5,3,497.4279044195864,233.0,39935.241259193266,0.115
415,415,3,1,703.625461563575,316.0,78745.14961067829,0.115
416,416,4,1,837.2166583606537,293.0,104135.99305079236,0.115
417,417,3,1,703.625461563575,316.0,78745.14961067829,0.115
418,418,8,6,406.72633871362433,243.0,29710.895069066504,0.115
419,419,8,4,406.72633871362433,243.0,29710.895069066504,0.115
420,420,8,4,406.72633871362433,243.0,29710.895069066504,0.115
421,421,8,4,406.72633871362433,243.0,29710.895069066504,0.115
422,422,8,4,406.72633871362433,243.0,29710.895069066504,0.115
423,423,8,5,406.72633871362433,243.0,29710.895069066504,0.115
424,424,4,0,837.2166583606537,293.0,104135.99305079236,0.115
425,425,4,6,837.2166583606537,293.0,104135.99305079236,0.115
426,426,4,4,837.2166583606537,293.0,104135.99305079236,0.115
427,427,6,4,637.2298598861562,296.0,65341.759927087274,0.115
428,428,3,6,703.625461563575,316.0,78745.14961067829,0.115
429,429,5,6,497.4279044195864,233.0,39935.241259193266,0.115
430,430,5,1,497.4279044195864,233.0,39935.241259193266,0.115
431,431,0,0,719.5871280224214,262.0,77620.75573468984,0.115
432,432,0,4,719.5871280224214,262.0,77620.75573468984,0.115
433,433,1,4,312.5947515174914,631.0,65632.75811061822,0.115
