,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
44,44,4,8,837.2166583606537,293.0,104135.99305079236,0.117
45,45,6,8,637.2298598861562,296.0,65341.759927087274,0.117
46,46,0,5,719.5871280224214,262.0,77620.75573468984,0.117
47,47,4,7,837.2166583606537,293.0,104135.99305079236,0.117
48,48,8,6,406.72633871362433,243.0,29710.895069066504,0.117
49,49,8,8,406.72633871362433,243.0,29710.895069066504,0.117
50,50,8,6,406.72633871362433,243.0,29710.895069066504,0.117
51,51,6,8,637.2298598861562,296.0,65341.759927087274,0.117
52,52,8,8,406.72633871362433,243.0,29710.895069066504,0.117
53,53,6,8,637.2298598861562,296.0,65341.759927087274,0.117
54,54,4,4,837.2166583606537,293.0,104135.99305079236,0.117
55,55,4,8,837.2166583606537,293.0,104135.99305079236,0.117
56,56,4,8,837.2166583606537,293.0,104135.99305079236,0.117
57,57,4,6,837.2166583606537,293.0,104135.99305079236,0.117
58,58,4,6,837.2166583606537,293.0,104135.99305079236,0.117
59,59,6,6,637.2298598861562,296.0,65341.759927087274,0.117
60,60,5,1,497.4279044195864,233.0,39935.241259193266,0.117
61,61,8,8,406.72633871362433,243.0,29710.895069066504,0.117
62,62,8,3,406.72633871362433,243.0,29710.895069066504,0.117
63,63,8,3,406.72633871362433,243.0,29710.895069066504,0.117
64,64,8,8,406.72633871362433,243.0,29710.895069066504,0.117
65,65,8,6,406.72633871362433,243.0,29710.895069066504,0.117
66,66,6,8,637.2298598861562,296.0,65341.759927087274,0.117
67,67,4,6,837.2166583606537,293.0,104135.99305079236,0.117
68,68,4,4,837.2166583606537,293.0,104135.99305079236,0.117
69,69,5,4,497.4279044195864,233.0,39935.241259193266,0.117
70,70,6,1,637.2298598861562,296.0,65341.759927087274,0.117
71,71,6,6,637.2298598861562,296.0,65341.759927087274,0.117
72,72,3,4,703.625461563575,316.0,78745.14961067829,0.117
73,73,6,8,637.2298598861562,296.0,65341.759927087274,0.117
74,74,5,8,497.4279044195864,233.0,39935.241259193266,0.117
75,75,8,8,406.72633871362433,243.0,29710.895069066504,0.117
76,76,6,3,637.2298598861562,296.0,65341.759927087274,0.117
77,77,6,1,637.2298598861562,296.0,65341.759927087274,0.117
78,78,5,4,497.4279044195864,233.0,39935.241259193266,0.117
79,79,8,4,406.72633871362433,243.0,29710.895069066504,0.117
80,80,8,6,406.72633871362433,243.0,29710.895069066504,0.117
81,81,1,6,312.5947515174914,631.0,65632.75811061822,0.117
82,82,4,8,837.2166583606537,293.0,104135.99305079236,0.117
83,83,1,0,312.5947515174914,631.0,65632.75811061822,0.117
84,84,1,6,312.5947515174914,631.0,65632.75811061822,0.117
85,85,0,3,719.5871280224214,262.0,77620.75573468984,0.117
86,86,6,4,637.2298598861562,296.0,65341.759927087274,0.117
87,87,0,4,719.5871280224214,262.0,77620.75573468984,0.117
88,88,1,4,312.5947515174914,631.0,65632.75811061822,0.117
89,89,4,4,837.2166583606537,293.0,104135.99305079236,0.117
90,90,0,1,719.5871280224214,262.0,77620.75573468984,0.117
91,91,4,1,837.2166583606537,293.0,104135.99305079236,0.117
92,92,4,7,837.2166583606537,293.0,104135.99305079236,0.117
93,93,4,3,837.2166583606537,293.0,104135.99305079236,0.117
94,94,4,5,837.2166583606537,293.0,104135.99305079236,0.117
95,95,8,6,406.72633871362433,243.0,29710.895069066504,0.117
96,96,8,1,406.72633871362433,243.0,29710.895069066504,0.117
97,97,6,3,637.2298598861562,296.0,65341.759927087274,0.117
98,98,0,8,719.5871280224214,262.0,77620.75573468984,0.117
99,99,1,8,312.5947515174914,631.0,65632.75811061822,0.117
100,100,0,4,719.5871280224214,262.0,77620.75573468984,0.117
101,101,4,4,837.2166583606537,293.0,104135.99305079236,0.117
102,102,4,4,837.2166583606537,293.0,104135.99305079236,0.117
103,103,8,4,406.72633871362433,243.0,29710.895069066504,0.117
104,104,8,4,406.72633871362433,243.0,29710.895069066504,0.117
105,105,6,4,637.2298598861562,296.0,65341.759927087274,0.117
106,106,8,4,406.72633871362433,243.0,29710.895069066504,0.117
107,107,1,4,312.5947515174914,631.0,65632.75811061822,0.117
108,108,4,4,837.2166583606537,293.0,104135.99305079236,0.117
109,109,4,4,837.2166583606537,293.0,104135.99305079236,0.117
110,110,4,4,837.2166583606537,293.0,104135.99305079236,0.117
111,111,8,4,406.72633871362433,243.0,29710.895069066504,0.117
112,112,6,1,637.2298598861562,296.0,65341.759927087274,0.117
113,113,6,1,637.2298598861562,296.0,65341.759927087274,0.117
114,114,6,6,637.2298598861562,296.0,65341.759927087274,0.117
115,115,4,1,837.2166583606537,293.0,104135.99305079236,0.117
116,116,5,4,497.4279044195864,233.0,39935.241259193266,0.117
117,117,1,8,312.5947515174914,631.0,65632.75811061822,0.117
118,118,8,4,406.72633871362433,243.0,29710.895069066504,0.117
119,119,1,4,312.5947515174914,631.0,65632.75811061822,0.117
120,120,1,4,312.5947515174914,631.0,65632.75811061822,0.117
121,121,8,4,406.72633871362433,243.0,29710.895069066504,0.117
122,122,4,4,837.2166583606537,293.0,104135.99305079236,0.117
123,123,7,8,296.28054076293597,137.0,14102.799255324951,0.117
124,124,8,4,406.72633871362433,243.0,29710.895069066504,0.117
125,125,8,4,406.72633871362433,243.0,29710.895069066504,0.117
126,126,8,1,406.72633871362433,243.0,29710.895069066504,0.117
127,127,8,4,406.72633871362433,243.0,29710.895069066504,0.117
128,128,4,4,837.2166583606537,293.0,104135.99305079236,0.117
129,129,4,4,837.2166583606537,293.0,104135.99305079236,0.117
130,130,4,4,837.2166583606537,293.0,104135.99305079236,0.117
131,131,4,4,837.2166583606537,293.0,104135.99305079236,0.117
132,132,4,4,837.2166583606537,293.0,104135.99305079236,0.117
133,133,3,6,703.625461563575,316.0,78745.14961067829,0.117
134,134,8,8,406.72633871362433,243.0,29710.895069066504,0.117
135,135,8,8,406.72633871362433,243.0,29710.895069066504,0.117
136,136,1,4,312.5947515174914,631.0,65632.75811061822,0.117
137,137,1,4,312.5947515174914,631.0,65632.75811061822,0.117
138,138,8,6,406.72633871362433,243.0,29710.895069066504,0.117
139,139,8,4,406.72633871362433,243.0,29710.895069066504,0.117
140,140,7,7,296.28054076293597,137.0,14102.799255324951,0.117
141,141,8,8,406.72633871362433,243.0,29710.895069066504,0.117
142,142,0,8,719.5871280224214,262.0,77620.75573468984,0.117
143,143,3,8,703.625461563575,316.0,78745.14961067829,0.117
144,144,5,4,497.4279044195864,233.0,39935.241259193266,0.117
145,145,8,6,406.72633871362433,243.0,29710.895069066504,0.117
146,146,8,6,406.72633871362433,243.0,29710.895069066504,0.117
147,147,8,4,406.72633871362433,243.0,29710.895069066504,0.117
148,148,8,4,406.72633871362433,243.0,29710.895069066504,0.117
149,149,4,3,837.2166583606537,293.0,104135.99305079236,0.117
150,150,6,4,637.2298598861562,296.0,65341.759927087274,0.117
151,151,4,4,837.2166583606537,293.0,104135.99305079236,0.117
152,152,8,4,406.72633871362433,243.0,29710.895069066504,0.117
153,153,4,1,837.2166583606537,293.0,104135.99305079236,0.117
154,154,4,8,837.2166583606537,293.0,104135.99305079236,0.117
155,155,8,6,406.72633871362433,243.0,29710.895069066504,0.117
156,156,6,6,637.2298598861562,296.0,65341.759927087274,0.117
157,157,3,6,703.625461563575,316.0,78745.14961067829,0.117
158,158,4,5,837.2166583606537,293.0,104135.99305079236,0.117
159,159,4,3,837.2166583606537,293.0,104135.99305079236,0.117
160,160,4,6,837.2166583606537,293.0,104135.99305079236,0.117
161,161,4,6,837.2166583606537,293.0,104135.99305079236,0.117
162,162,4,6,837.2166583606537,293.0,104135.99305079236,0.117
163,163,8,1,406.72633871362433,243.0,29710.895069066504,0.117
164,164,8,5,406.72633871362433,243.0,29710.895069066504,0.117
165,165,4,4,837.2166583606537,293.0,104135.99305079236,0.117
166,166,4,4,837.2166583606537,293.0,104135.99305079236,0.117
167,167,4,8,837.2166583606537,293.0,104135.99305079236,0.117
168,168,0,4,719.5871280224214,262.0,77620.75573468984,0.117
169,169,0,4,719.5871280224214,262.0,77620.75573468984,0.117
170,170,8,1,406.72633871362433,243.0,29710.895069066504,0.117
171,171,3,6,703.625461563575,316.0,78745.14961067829,0.117
172,172,1,1,312.5947515174914,631.0,65632.75811061822,0.117
173,173,2,8,1165.9945839264515,592.0,226331.56621080512,0.117
174,174,8,5,406.72633871362433,243.0,29710.895069066504,0.117
175,175,8,0,406.72633871362433,243.0,29710.895069066504,0.117
176,176,2,0,1165.9945839264515,592.0,226331.56621080512,0.117
177,177,8,4,406.72633871362433,243.0,29710.895069066504,0.117
178,178,1,4,312.5947515174914,631.0,65632.75811061822,0.117
179,179,3,4,703.625461563575,316.0,78745.14961067829,0.117
180,180,8,4,406.72633871362433,243.0,29710.895069066504,0.117
181,181,8,8,406.72633871362433,243.0,29710.895069066504,0.117
182,182,4,8,837.2166583606537,293.0,104135.99305079236,0.117
183,183,4,8,837.2166583606537,293.0,104135.99305079236,0.117
184,184,4,5,837.2166583606537,293.0,104135.99305079236,0.117
185,185,4,6,837.2166583606537,293.0,104135.99305079236,0.117
186,186,6,8,637.2298598861562,296.0,65341.759927087274,0.117
187,187,6,8,637.2298598861562,296.0,65341.759927087274,0.117
188,188,8,7,406.72633871362433,243.0,29710.895069066504,0.117
189,189,8,5,406.72633871362433,243.0,29710.895069066504,0.117
190,190,4,4,837.2166583606537,293.0,104135.99305079236,0.117
191,191,4,3,837.2166583606537,293.0,104135.99305079236,0.117
192,192,2,6,1165.9945839264515,592.0,226331.56621080512,0.117
193,193,7,6,296.28054076293597,137.0,14102.799255324951,0.117
194,194,5,6,497.4279044195864,233.0,39935.241259193266,0.117
195,195,6,1,637.2298598861562,296.0,65341.759927087274,0.117
196,196,7,8,296.28054076293597,137.0,14102.799255324951,0.117
197,197,4,8,837.2166583606537,293.0,104135.99305079236,0.117
198,198,4,6,837.2166583606537,293.0,104135.99305079236,0.117
199,199,4,6,837.2166583606537,293.0,104135.99305079236,0.117
200,200,4,8,837.2166583606537,293.0,104135.99305079236,0.117
201,201,3,1,703.625461563575,316.0,78745.14961067829,0.117
202,202,4,1,837.2166583606537,293.0,104135.99305079236,0.117
203,203,4,7,837.2166583606537,293.0,104135.99305079236,0.117
204,204,4,4,837.2166583606537,293.0,104135.99305079236,0.117
205,205,4,4,837.2166583606537,293.0,104135.99305079236,0.117
206,206,0,5,719.5871280224214,262.0,77620.75573468984,0.117
207,207,8,7,406.72633871362433,243.0,29710.895069066504,0.117
208,208,4,1,837.2166583606537,293.0,104135.99305079236,0.117
209,209,8,1,406.72633871362433,243.0,29710.895069066504,0.117
210,210,8,6,406.72633871362433,243.0,29710.895069066504,0.117
211,211,6,8,637.2298598861562,296.0,65341.759927087274,0.117
212,212,4,6,837.2166583606537,293.0,104135.99305079236,0.117
213,213,6,4,637.2298598861562,296.0,65341.759927087274,0.117
214,214,4,4,837.2166583606537,293.0,104135.99305079236,0.117
215,215,4,5,837.2166583606537,293.0,104135.99305079236,0.117
216,216,4,8,837.2166583606537,293.0,104135.99305079236,0.117
217,217,4,4,837.2166583606537,293.0,104135.99305079236,0.117
218,218,4,4,837.2166583606537,293.0,104135.99305079236,0.117
219,219,8,4,406.72633871362433,243.0,29710.895069066504,0.117
220,220,8,4,406.72633871362433,243.0,29710.895069066504,0.117
221,221,3,8,703.625461563575,316.0,78745.14961067829,0.117
222,222,7,1,296.28054076293597,137.0,14102.799255324951,0.117
223,223,8,5,406.72633871362433,243.0,29710.895069066504,0.117
224,224,8,3,406.72633871362433,243.0,29710.895069066504,0.117
225,225,6,3,637.2298598861562,296.0,65341.759927087274,0.117
226,226,6,5,637.2298598861562,296.0,65341.759927087274,0.117
227,227,0,5,719.5871280224214,262.0,77620.75573468984,0.117
228,228,8,1,406.72633871362433,243.0,29710.895069066504,0.117
229,229,8,8,406.72633871362433,243.0,29710.895069066504,0.117
230,230,8,6,406.72633871362433,243.0,29710.895069066504,0.117
231,231,4,3,837.2166583606537,293.0,104135.99305079236,0.117
232,232,4,8,837.2166583606537,293.0,104135.99305079236,0.117
233,233,0,6,719.5871280224214,262.0,77620.75573468984,0.117
234,234,6,8,637.2298598861562,296.0,65341.759927087274,0.117
235,235,8,8,406.72633871362433,243.0,29710.895069066504,0.117
236,236,1,3,312.5947515174914,631.0,65632.75811061822,0.117
237,237,1,5,312.5947515174914,631.0,65632.75811061822,0.117
238,238,4,0,837.2166583606537,293.0,104135.99305079236,0.117
239,239,4,8,837.2166583606537,293.0,104135.99305079236,0.117
240,240,4,8,837.2166583606537,293.0,104135.99305079236,0.117
241,241,4,0,837.2166583606537,293.0,104135.99305079236,0.117
242,242,1,3,312.5947515174914,631.0,65632.75811061822,0.117
243,243,7,3,296.28054076293597,137.0,14102.799255324951,0.117
244,244,3,8,703.625461563575,316.0,78745.14961067829,0.117
245,245,0,8,719.5871280224214,262.0,77620.75573468984,0.117
246,246,1,8,312.5947515174914,631.0,65632.75811061822,0.117
247,247,1,4,312.5947515174914,631.0,65632.75811061822,0.117
248,248,5,4,497.4279044195864,233.0,39935.241259193266,0.117
249,249,4,8,837.2166583606537,293.0,104135.99305079236,0.117
250,250,8,1,406.72633871362433,243.0,29710.895069066504,0.117
251,251,4,0,837.2166583606537,293.0,104135.99305079236,0.117
252,252,4,8,837.2166583606537,293.0,104135.99305079236,0.117
253,253,4,0,837.2166583606537,293.0,104135.99305079236,0.117
254,254,4,0,837.2166583606537,293.0,104135.99305079236,0.117
255,255,4,8,837.2166583606537,293.0,104135.99305079236,0.117
256,256,4,3,837.2166583606537,293.0,104135.99305079236,0.117
257,257,4,8,837.2166583606537,293.0,104135.99305079236,0.117
258,258,4,3,837.2166583606537,293.0,104135.99305079236,0.117
259,259,4,4,837.2166583606537,293.0,104135.99305079236,0.117
260,260,7,8,296.28054076293597,137.0,14102.799255324951,0.117
261,261,6,8,637.2298598861562,296.0,65341.759927087274,0.117
262,262,6,8,637.2298598861562,296.0,65341.759927087274,0.117
263,263,4,4,837.2166583606537,293.0,104135.99305079236,0.117
264,264,4,4,837.2166583606537,293.0,104135.99305079236,0.117
265,265,1,4,312.5947515174914,631.0,65632.75811061822,0.117
266,266,4,6,837.2166583606537,293.0,104135.99305079236,0.117
267,267,6,6,637.2298598861562,296.0,65341.759927087274,0.117
268,268,4,8,837.2166583606537,293.0,104135.99305079236,0.117
269,269,6,8,637.2298598861562,296.0,65341.759927087274,0.117
270,270,6,8,637.2298598861562,296.0,65341.759927087274,0.117
271,271,0,8,719.5871280224214,262.0,77620.75573468984,0.117
272,272,6,8,637.2298598861562,296.0,65341.759927087274,0.117
273,273,0,8,719.5871280224214,262.0,77620.75573468984,0.117
274,274,0,6,719.5871280224214,262.0,77620.75573468984,0.117
275,275,4,0,837.2166583606537,293.0,104135.99305079236,0.117
276,276,4,1,837.2166583606537,293.0,104135.99305079236,0.117
277,277,8,4,406.72633871362433,243.0,29710.895069066504,0.117
278,278,3,4,703.625461563575,316.0,78745.14961067829,0.117
279,279,8,4,406.72633871362433,243.0,29710.895069066504,0.117
280,280,8,4,406.72633871362433,243.0,29710.895069066504,0.117
281,281,5,4,497.4279044195864,233.0,39935.241259193266,0.117
282,282,3,4,703.625461563575,316.0,78745.14961067829,0.117
283,283,1,3,312.5947515174914,631.0,65632.75811061822,0.117
284,284,4,6,837.2166583606537,293.0,104135.99305079236,0.117
285,285,1,3,312.5947515174914,631.0,65632.75811061822,0.117
286,286,4,4,837.2166583606537,293.0,104135.99305079236,0.117
287,287,6,4,637.2298598861562,296.0,65341.759927087274,0.117
288,288,8,4,406.72633871362433,243.0,29710.895069066504,0.117
289,289,8,4,406.72633871362433,243.0,29710.895069066504,0.117
290,290,1,4,312.5947515174914,631.0,65632.75811061822,0.117
291,291,0,4,719.5871280224214,262.0,77620.75573468984,0.117
292,292,4,4,837.2166583606537,293.0,104135.99305079236,0.117
293,293,4,1,837.2166583606537,293.0,104135.99305079236,0.117
294,294,4,1,837.2166583606537,293.0,104135.99305079236,0.117
295,295,4,6,837.2166583606537,293.0,104135.99305079236,0.117
296,296,4,4,837.2166583606537,293.0,104135.99305079236,0.117
297,297,4,4,837.2166583606537,293.0,104135.99305079236,0.117
298,298,8,4,406.72633871362433,243.0,29710.895069066504,0.117
299,299,4,8,837.2166583606537,293.0,104135.99305079236,0.117
300,300,8,5,406.72633871362433,243.0,29710.895069066504,0.117
301,301,0,0,719.5871280224214,262.0,77620.75573468984,0.117
302,302,3,1,703.625461563575,316.0,78745.14961067829,0.117
303,303,4,5,837.2166583606537,293.0,104135.99305079236,0.117
304,304,8,3,406.72633871362433,243.0,29710.895069066504,0.117
305,305,4,3,837.2166583606537,293.0,104135.99305079236,0.117
306,306,4,8,837.2166583606537,293.0,104135.99305079236,0.117
307,307,4,6,837.2166583606537,293.0,104135.99305079236,0.117
308,308,4,6,837.2166583606537,293.0,104135.99305079236,0.117
309,309,4,4,837.2166583606537,293.0,104135.99305079236,0.117
310,310,4,4,837.2166583606537,293.0,104135.99305079236,0.117
311,311,4,4,837.2166583606537,293.0,104135.99305079236,0.117
312,312,4,4,837.2166583606537,293.0,104135.99305079236,0.117
313,313,4,8,837.2166583606537,293.0,104135.99305079236,0.117
314,314,4,3,837.2166583606537,293.0,104135.99305079236,0.117
315,315,4,6,837.2166583606537,293.0,104135.99305079236,0.117
316,316,6,3,637.2298598861562,296.0,65341.759927087274,0.117
317,317,6,8,637.2298598861562,296.0,65341.759927087274,0.117
318,318,8,8,406.72633871362433,243.0,29710.895069066504,0.117
319,319,8,6,406.72633871362433,243.0,29710.895069066504,0.117
320,320,8,0,406.72633871362433,243.0,29710.895069066504,0.117
321,321,8,4,406.72633871362433,243.0,29710.895069066504,0.117
322,322,8,4,406.72633871362433,243.0,29710.895069066504,0.117
323,323,8,4,406.72633871362433,243.0,29710.895069066504,0.117
324,324,4,5,837.2166583606537,293.0,104135.99305079236,0.117
325,325,4,7,837.2166583606537,293.0,104135.99305079236,0.117
326,326,3,8,703.625461563575,316.0,78745.14961067829,0.117
327,327,1,8,312.5947515174914,631.0,65632.75811061822,0.117
328,328,4,6,837.2166583606537,293.0,104135.99305079236,0.117
329,329,4,3,837.2166583606537,293.0,104135.99305079236,0.117
330,330,4,8,837.2166583606537,293.0,104135.99305079236,0.117
331,331,4,6,837.2166583606537,293.0,104135.99305079236,0.117
332,332,4,5,837.2166583606537,293.0,104135.99305079236,0.117
333,333,4,4,837.2166583606537,293.0,104135.99305079236,0.117
334,334,4,6,837.2166583606537,293.0,104135.99305079236,0.117
335,335,4,6,837.2166583606537,293.0,104135.99305079236,0.117
336,336,8,6,406.72633871362433,243.0,29710.895069066504,0.117
337,337,6,6,637.2298598861562,296.0,65341.759927087274,0.117
338,338,6,3,637.2298598861562,296.0,65341.759927087274,0.117
339,339,4,4,837.2166583606537,293.0,104135.99305079236,0.117
340,340,4,4,837.2166583606537,293.0,104135.99305079236,0.117
341,341,4,4,837.2166583606537,293.0,104135.99305079236,0.117
342,342,5,4,497.4279044195864,233.0,39935.241259193266,0.117
343,343,4,4,837.2166583606537,293.0,104135.99305079236,0.117
344,344,6,4,637.2298598861562,296.0,65341.759927087274,0.117
345,345,6,8,637.2298598861562,296.0,65341.759927087274,0.117
346,346,1,8,312.5947515174914,631.0,65632.75811061822,0.117
347,347,6,8,637.2298598861562,296.0,65341.759927087274,0.117
348,348,6,8,637.2298598861562,296.0,65341.759927087274,0.117
349,349,1,8,312.5947515174914,631.0,65632.75811061822,0.117
350,350,8,3,406.72633871362433,243.0,29710.895069066504,0.117
351,351,6,0,637.2298598861562,296.0,65341.759927087274,0.117
352,352,1,6,312.5947515174914,631.0,65632.75811061822,0.117
353,353,4,4,837.2166583606537,293.0,104135.99305079236,0.117
354,354,4,4,837.2166583606537,293.0,104135.99305079236,0.117
355,355,8,8,406.72633871362433,243.0,29710.895069066504,0.117
356,356,8,4,406.72633871362433,243.0,29710.895069066504,0.117
357,357,8,6,406.72633871362433,243.0,29710.895069066504,0.117
358,358,3,6,703.625461563575,316.0,78745.14961067829,0.117
359,359,4,5,837.2166583606537,293.0,104135.99305079236,0.117
360,360,6,6,637.2298598861562,296.0,65341.759927087274,0.117
361,361,3,8,703.625461563575,316.0,78745.14961067829,0.117
362,362,4,5,837.2166583606537,293.0,104135.99305079236,0.117
363,363,0,4,719.5871280224214,262.0,77620.75573468984,0.117
364,364,3,1,703.625461563575,316.0,78745.14961067829,0.117
365,365,6,8,637.2298598861562,296.0,65341.759927087274,0.117
366,366,8,8,406.72633871362433,243.0,29710.895069066504,0.117
367,367,1,8,312.5947515174914,631.0,65632.75811061822,0.117
368,368,1,8,312.5947515174914,631.0,65632.75811061822,0.117
369,369,8,3,406.72633871362433,243.0,29710.895069066504,0.117
370,370,8,4,406.72633871362433,243.0,29710.895069066504,0.117
371,371,8,4,406.72633871362433,243.0,29710.895069066504,0.117
372,372,8,3,406.72633871362433,243.0,29710.895069066504,0.117
373,373,6,8,637.2298598861562,296.0,65341.759927087274,0.117
374,374,6,3,637.2298598861562,296.0,65341.759927087274,0.117
375,375,7,3,296.28054076293597,137.0,14102.799255324951,0.117
376,376,4,5,837.2166583606537,293.0,104135.99305079236,0.117
377,377,4,4,837.2166583606537,293.0,104135.99305079236,0.117
378,378,0,5,719.5871280224214,262.0,77620.75573468984,0.117
379,379,6,7,637.2298598861562,296.0,65341.759927087274,0.117
380,380,6,4,637.2298598861562,296.0,65341.759927087274,0.117
381,381,6,4,637.2298598861562,296.0,65341.759927087274,0.117
382,382,6,4,637.2298598861562,296.0,65341.759927087274,0.117
383,383,1,7,312.5947515174914,631.0,65632.75811061822,0.117
384,384,4,1,837.2166583606537,293.0,104135.99305079236,0.117
385,385,6,6,637.2298598861562,296.0,65341.759927087274,0.117
386,386,6,4,637.2298598861562,296.0,65341.759927087274,0.117
387,387,6,4,637.2298598861562,296.0,65341.759927087274,0.117
388,388,4,4,837.2166583606537,293.0,104135.99305079236,0.117
389,389,4,4,837.2166583606537,293.0,104135.99305079236,0.117
390,390,4,4,837.2166583606537,293.0,104135.99305079236,0.117
391,391,4,0,837.2166583606537,293.0,104135.99305079236,0.117
392,392,4,7,837.2166583606537,293.0,104135.99305079236,0.117
393,393,3,4,703.625461563575,316.0,78745.14961067829,0.117
394,394,6,4,637.2298598861562,296.0,65341.759927087274,0.117
395,395,6,4,637.2298598861562,296.0,65341.759927087274,0.117
396,396,4,4,837.2166583606537,293.0,104135.99305079236,0.117
397,397,4,1,837.2166583606537,293.0,104135.99305079236,0.117
398,398,4,1,837.2166583606537,293.0,104135.99305079236,0.117
399,399,6,5,637.2298598861562,296.0,65341.759927087274,0.117
400,400,8,8,406.72633871362433,243.0,29710.895069066504,0.117
401,401,3,8,703.625461563575,316.0,78745.14961067829,0.117
402,402,6,6,637.2298598861562,296.0,65341.759927087274,0.117
403,403,6,6,637.2298598861562,296.0,65341.759927087274,0.117
404,404,1,4,312.5947515174914,631.0,65632.75811061822,0.117
405,405,4,4,837.2166583606537,293.0,104135.99305079236,0.117
406,406,8,0,406.72633871362433,243.0,29710.895069066504,0.117
407,407,8,1,406.72633871362433,243.0,29710.895069066504,0.117
408,408,3,1,703.625461563575,316.0,78745.14961067829,0.117
409,409,8,1,406.72633871362433,243.0,29710.895069066504,0.117
410,410,4,1,837.2166583606537,293.0,104135.99305079236,0.117
411,411,4,0,837.2166583606537,293.0,104135.99305079236,0.117
412,412,8,1,406.72633871362433,243.0,29710.895069066504,0.117
413,413,6,7,637.2298598861562,296.0,65341.759927087274,0.117
414,414,5,3,497.4279044195864,233.0,39935.241259193266,0.117
415,415,3,1,703.625461563575,316.0,78745.14961067829,0.117
416,416,4,1,837.2166583606537,293.0,104135.99305079236,0.117
417,417,3,1,703.625461563575,316.0,78745.14961067829,0.117
418,418,8,6,406.72633871362433,243.0,29710.895069066504,0.117
419,419,8,4,406.72633871362433,243.0,29710.895069066504,0.117
420,420,8,4,406.72633871362433,243.0,29710.895069066504,0.117
421,421,8,4,406.72633871362433,243.0,29710.895069066504,0.117
422,422,8,4,406.72633871362433,243.0,29710.895069066504,0.117
423,423,8,5,406.72633871362433,243.0,29710.895069066504,0.117
424,424,4,0,837.2166583606537,293.0,104135.99305079236,0.117
425,425,4,6,837.2166583606537,293.0,104135.99305079236,0.117
426,426,4,4,837.2166583606537,293.0,104135.99305079236,0.117
427,427,6,4,637.2298598861562,296.0,65341.759927087274,0.117
428,428,3,6,703.625461563575,316.0,78745.14961067829,0.117
429,429,5,6,497.4279044195864,233.0,39935.241259193266,0.117
430,430,5,1,497.4279044195864,233.0,39935.241259193266,0.117
431,431,0,0,719.5871280224214,262.0,77620.75573468984,0.117
432,432,0,4,719.5871280224214,262.0,77620.75573468984,0.117
433,433,1,4,312.5947515174914,631.0,65632.75811061822,0.117
