,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
52,116.35225807493934,207658.37475667708,155.20619614701985,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,52.0,81.0,1,18.95871893184929
53,118.87181380406159,365829.1217682135,253.58931299853504,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,53.0,81.0,1,18.63939854967861
55,83.11964346830749,84888.08508490886,68.52955588742678,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,55.0,31.0,1,94.66277075513895
56,121.23107414153291,220664.48326727364,162.2306991046314,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,56.0,81.0,1,13.313629580753556
57,77.17094681023791,79399.1405607035,53.789388508340146,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,57.0,1.0,1,96.93893348934569
58,119.69345620870249,205235.2431145053,153.4048083965851,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,58.0,81.0,1,31.10805197335999
59,76.16131898780215,74070.99169207722,48.66080323914018,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,59.0,1.0,1,95.25823194211092
60,153.33775156474388,338922.3238635793,224.27377899399224,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,60.0,51.0,1,19.005781858664516
62,144.65297512981792,324107.8744098777,217.64846464398343,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,62.0,51.0,1,78.72448695870104
63,82.8762162385302,79529.84562030005,63.19891926997399,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,63.0,31.0,1,45.16926223443558
64,153.5109857469043,344356.80117375264,234.23627131210134,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,64.0,81.0,1,94.48627570837155
65,60.09605271828378,163676.49467609054,112.2628390572824,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,65.0,21.0,1,28.276371050831546
66,152.46530276568615,351782.94199790165,246.41564955550945,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,66.0,81.0,1,71.0057148759706
67,150.59936055872743,362018.29641002865,259.7443948053752,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_76_85,Education_College,Size_2,sex_male,Urbanity_Urban,67.0,81.0,1,48.79938344751304
70,125.65848124062693,212053.92482938254,161.49124561307002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,70.0,81.0,1,36.71659391445924
71,87.63324076065149,83870.88448228457,67.01819040091418,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,71.0,31.0,1,47.16926223443558
72,52.71042455427944,129072.18380754345,101.54439967744301,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,72.0,31.0,1,27.61907337891539
74,97.40483762304686,134873.94775848684,103.65212057147663,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,74.0,31.0,1,20.597298770728266
75,81.88435360825339,99994.94423300684,77.81152402219156,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,75.0,31.0,1,28.778451759657287
76,92.16657130119741,100764.95729900982,78.95361504468933,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,76.0,31.0,1,30.778451759657287
77,124.09051648884683,207710.8338752044,156.36363121172658,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,77.0,81.0,1,72.12035207753996
78,125.18238079404736,202487.58434349962,151.532569847301,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,78.0,81.0,1,78.43529901449577
79,169.5400002932604,365896.7980203379,258.50512151947237,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,79.0,81.0,1,35.70799555429164
80,105.71706042424091,109429.90064114355,83.69920427187849,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,80.0,31.0,1,36.04168259753976
81,162.9791717704783,344490.3945968101,228.1555763464004,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Rural,81.0,51.0,1,38.8449442416799
84,178.63584136131706,432697.4137398342,302.8644459316186,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,84.0,81.0,1,4.436665874249351
88,170.17047523310626,370535.4201571096,268.3583578331403,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,88.0,81.0,1,14.852949085973858
89,76.5919694070581,70221.18130618059,47.1305045134909,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,89.0,1.0,1,15.894118793848255
91,100.9753440091021,166134.75690619054,110.51861349632105,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,91.0,21.0,1,38.47735029974591
92,158.22054331489232,356088.88564029936,241.38330943193588,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,92.0,81.0,1,32.67411631902542
93,61.17775728243426,121698.05030530713,92.71494509326998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,93.0,31.0,1,39.837564226388814
94,164.25898644640998,379008.9837920776,259.68899972004704,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,94.0,81.0,1,47.59040815248896
96,79.74606366267824,104963.85144449149,70.88683761012766,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Rural,96.0,1.0,1,52.266993673496344
98,36.34448026914622,69108.93366410925,44.274679750613416,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,98.0,1.0,1,53.0506760829724
99,96.94443850310536,112316.98919129817,88.62622934409073,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,99.0,31.0,1,83.78610071665504
100,115.82498816799676,198378.341216586,145.65694175213918,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,100.0,81.0,1,81.2859659729851
101,123.40004505385612,386275.14714371046,282.7407129310636,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,101.0,81.0,1,17.97975883800923
102,96.34293472808537,133964.16087237204,103.01195180549084,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,102.0,31.0,1,245.81472668347544
103,94.12494408330306,139625.07193742954,107.44097883904907,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Urban,103.0,31.0,1,58.06330924255553
104,159.50989599192306,390878.04028413724,274.9691889149427,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,104.0,81.0,1,29.69952967040018
105,84.83371882897022,119804.48413597055,93.81663420516905,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,105.0,31.0,1,50.55733505877981
106,88.4508079870349,124993.33330801946,97.13020392565323,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_5,sex_female,Urbanity_Urban,106.0,31.0,1,61.57619464956687
107,116.12910053285117,198876.987611547,148.72772891615801,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,107.0,81.0,1,71.2859659729851
108,160.00572162467182,365363.32770083187,256.7930293268534,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,108.0,81.0,1,51.24215014692446
112,170.69547338045618,372887.78108988603,258.4667965092754,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,112.0,81.0,1,26.802097427723716
114,137.81549440776172,334487.2728578242,227.27743019674,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Rural,114.0,51.0,1,47.28022068242013
116,168.7202322386193,378345.5211978221,266.2870053357654,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,116.0,81.0,1,17.71408003097387
117,88.93727066865976,87703.01596704777,58.03062613890401,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,117.0,1.0,1,23.611686448209877
120,123.86009220548908,208579.1826044652,158.62880334532142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,120.0,81.0,1,31.307545104071323
121,156.6610553134568,323676.8107887093,214.3552378740028,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Rural,121.0,51.0,1,30.338970057904156
122,143.0679584703022,324402.78881616873,212.44567188689572,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,122.0,51.0,1,39.877800749966205
123,72.01357194704431,59137.73951199709,38.86622765430765,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,123.0,1.0,1,38.194623166812065
124,149.60646424288203,333603.5600465067,226.34301866350273,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,124.0,51.0,1,48.445834577865256
125,87.7828757562182,102657.42650223622,78.90552869029861,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,125.0,31.0,1,47.92778480116802
128,80.91908886134375,99614.04399501916,67.01302629342572,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Rural,128.0,1.0,1,17.966597097114178
129,88.75502522902956,100855.43357426088,78.19091357464433,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,129.0,31.0,1,104.5859600018212
130,94.3878991474098,142638.26462581908,96.33187546259914,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,130.0,21.0,1,44.94574299159396
131,70.44396491559598,176607.38433583765,125.4009020788508,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,131.0,21.0,1,39.64491174801928
133,94.52036869222859,106978.34115657264,83.65748726075465,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,133.0,31.0,1,117.05019599536072
134,179.3113098249797,391062.5194693053,281.52825432629237,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,134.0,81.0,1,11.750381328650327
137,144.44630761734354,318394.2358491019,218.19645377902455,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,137.0,51.0,1,84.20939930691144
138,49.829344618322715,108216.84306284624,83.51261132006304,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,138.0,31.0,1,4.943918690071377
141,175.48788222249922,416639.384632264,290.87454984459936,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_College,Size_10,sex_male,Urbanity_Urban,141.0,81.0,1,162.54500454567227
143,48.46452325064568,100128.00271318904,77.71454062050238,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,143.0,31.0,1,23.058680927266334
144,80.95383514989398,208282.5436182453,154.83919927426138,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,144.0,81.0,1,13.63862592993052
145,30.21967272528181,51906.03084921903,32.28360186288769,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,145.0,1.0,1,51.49391927526433
146,173.01057328848256,407698.86847328674,289.67516520809517,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,146.0,81.0,1,109.0388961403925
148,130.53245279698382,223373.85055025524,173.37023639859825,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,148.0,81.0,1,16.72394723044142
149,82.22333925294788,102025.88912874015,68.58099716627108,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Rural,149.0,1.0,1,13.800983201669045
151,117.54345390146852,178071.63472732843,129.5252445601226,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,151.0,51.0,1,31.79291021890328
152,117.74079428140386,218219.68843578023,158.08724496445097,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,152.0,81.0,1,42.67608580125904
154,44.218780546760826,92550.0390155558,71.05546466457909,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,154.0,31.0,1,35.96457905383426
155,83.86013563964394,84400.62965794532,65.19134848198142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,155.0,31.0,1,92.66277075513895
156,77.3371602845595,192840.61222235527,140.77285678959674,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,156.0,81.0,1,81.88114207754994
157,71.78151295485348,51956.40225464485,30.07816935059529,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,157.0,1.0,1,44.85415508189981
159,114.86857261551658,211130.53758919137,157.30647785934372,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,159.0,81.0,1,39.71659391445924
160,45.26664233271217,103977.88282873982,71.66919147252966,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Rural,160.0,1.0,1,40.85381169075141
161,30.74911160574193,77983.93799072439,50.51319961123114,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,161.0,1.0,1,3.008734066012156
166,124.5840196745297,216081.20896752726,160.70600341802333,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,166.0,81.0,1,37.550980019014126
168,166.4188611324206,358027.97830161604,251.97932197969232,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Rural,168.0,51.0,1,19.737600205895863
172,122.34374358233742,207681.85113771228,152.96631171354463,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,172.0,81.0,1,17.95871893184929
173,135.3509403588455,314664.9067966201,208.56651468351654,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,173.0,51.0,1,102.205047791102
177,83.70564385040701,96918.63371572876,75.08812846861737,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,177.0,31.0,1,23.16990981855804
178,59.334792230477284,121065.80872450465,95.95527579689238,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,178.0,31.0,1,21.68823118487815
179,152.85037895357056,332669.5623333577,225.66478663456314,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,179.0,51.0,1,10.397239917565248
