,index,n_BuildingSqm,n_BuildingKwh,NonRElectricity,w,wf
151,151,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
152,152,406.72633871362433,243.0,29710.895069066504,0.137,0.0
153,153,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
154,154,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
155,155,406.72633871362433,243.0,29710.895069066504,0.137,0.0
156,156,637.2298598861562,296.0,65341.759927087274,0.137,0.0
157,157,703.625461563575,316.0,78745.14961067829,0.137,0.0
158,158,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
159,159,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
160,160,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
161,161,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
162,162,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
163,163,406.72633871362433,243.0,29710.895069066504,0.137,0.0
164,164,406.72633871362433,243.0,29710.895069066504,0.137,0.0
165,165,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
166,166,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
167,167,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
168,168,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
169,169,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
170,170,406.72633871362433,243.0,29710.895069066504,0.137,0.0
171,171,703.625461563575,316.0,78745.14961067829,0.137,0.0
172,172,312.5947515174914,631.0,65632.75811061822,0.137,0.0
173,173,1165.9945839264515,592.0,226331.56621080512,0.137,0.0
174,174,406.72633871362433,243.0,29710.895069066504,0.137,0.0
175,175,406.72633871362433,243.0,29710.895069066504,0.137,0.0
176,176,1165.9945839264515,592.0,226331.56621080512,0.137,0.0
177,177,406.72633871362433,243.0,29710.895069066504,0.137,0.0
178,178,312.5947515174914,631.0,65632.75811061822,0.137,0.0
179,179,703.625461563575,316.0,78745.14961067829,0.137,0.0
180,180,406.72633871362433,243.0,29710.895069066504,0.137,0.0
181,181,406.72633871362433,243.0,29710.895069066504,0.137,0.0
182,182,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
183,183,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
184,184,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
185,185,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
186,186,637.2298598861562,296.0,65341.759927087274,0.137,0.0
187,187,637.2298598861562,296.0,65341.759927087274,0.137,0.0
188,188,406.72633871362433,243.0,29710.895069066504,0.137,0.0
189,189,406.72633871362433,243.0,29710.895069066504,0.137,0.0
190,190,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
191,191,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
192,192,1165.9945839264515,592.0,226331.56621080512,0.137,0.0
193,193,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
194,194,497.4279044195864,233.0,39935.241259193266,0.137,0.0
195,195,637.2298598861562,296.0,65341.759927087274,0.137,0.0
196,196,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
197,197,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
198,198,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
199,199,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
200,200,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
201,201,703.625461563575,316.0,78745.14961067829,0.137,0.0
202,202,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
203,203,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
204,204,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
205,205,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
206,206,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
207,207,406.72633871362433,243.0,29710.895069066504,0.137,0.0
208,208,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
209,209,406.72633871362433,243.0,29710.895069066504,0.137,0.0
210,210,406.72633871362433,243.0,29710.895069066504,0.137,0.0
211,211,637.2298598861562,296.0,65341.759927087274,0.137,0.0
212,212,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
213,213,637.2298598861562,296.0,65341.759927087274,0.137,0.0
214,214,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
215,215,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
216,216,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
217,217,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
218,218,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
219,219,406.72633871362433,243.0,29710.895069066504,0.137,0.0
220,220,406.72633871362433,243.0,29710.895069066504,0.137,0.0
221,221,703.625461563575,316.0,78745.14961067829,0.137,0.0
222,222,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
223,223,406.72633871362433,243.0,29710.895069066504,0.137,0.0
224,224,406.72633871362433,243.0,29710.895069066504,0.137,0.0
225,225,637.2298598861562,296.0,65341.759927087274,0.137,0.0
226,226,637.2298598861562,296.0,65341.759927087274,0.137,0.0
227,227,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
228,228,406.72633871362433,243.0,29710.895069066504,0.137,0.0
229,229,406.72633871362433,243.0,29710.895069066504,0.137,0.0
230,230,406.72633871362433,243.0,29710.895069066504,0.137,0.0
231,231,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
232,232,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
233,233,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
234,234,637.2298598861562,296.0,65341.759927087274,0.137,0.0
235,235,406.72633871362433,243.0,29710.895069066504,0.137,0.0
236,236,312.5947515174914,631.0,65632.75811061822,0.137,0.0
237,237,312.5947515174914,631.0,65632.75811061822,0.137,0.0
238,238,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
239,239,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
240,240,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
241,241,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
242,242,312.5947515174914,631.0,65632.75811061822,0.137,0.0
243,243,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
244,244,703.625461563575,316.0,78745.14961067829,0.137,0.0
245,245,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
246,246,312.5947515174914,631.0,65632.75811061822,0.137,0.0
247,247,312.5947515174914,631.0,65632.75811061822,0.137,0.0
248,248,497.4279044195864,233.0,39935.241259193266,0.137,0.0
249,249,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
250,250,406.72633871362433,243.0,29710.895069066504,0.137,0.0
251,251,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
252,252,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
253,253,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
254,254,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
255,255,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
256,256,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
257,257,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
258,258,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
259,259,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
260,260,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
261,261,637.2298598861562,296.0,65341.759927087274,0.137,0.0
262,262,637.2298598861562,296.0,65341.759927087274,0.137,0.0
263,263,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
264,264,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
265,265,312.5947515174914,631.0,65632.75811061822,0.137,0.0
266,266,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
267,267,637.2298598861562,296.0,65341.759927087274,0.137,0.0
268,268,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
269,269,637.2298598861562,296.0,65341.759927087274,0.137,0.0
270,270,637.2298598861562,296.0,65341.759927087274,0.137,0.0
271,271,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
272,272,637.2298598861562,296.0,65341.759927087274,0.137,0.0
273,273,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
274,274,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
275,275,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
276,276,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
277,277,406.72633871362433,243.0,29710.895069066504,0.137,0.0
278,278,703.625461563575,316.0,78745.14961067829,0.137,0.0
279,279,406.72633871362433,243.0,29710.895069066504,0.137,0.0
280,280,406.72633871362433,243.0,29710.895069066504,0.137,0.0
281,281,497.4279044195864,233.0,39935.241259193266,0.137,0.0
282,282,703.625461563575,316.0,78745.14961067829,0.137,0.0
283,283,312.5947515174914,631.0,65632.75811061822,0.137,0.0
284,284,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
285,285,312.5947515174914,631.0,65632.75811061822,0.137,0.0
286,286,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
287,287,637.2298598861562,296.0,65341.759927087274,0.137,0.0
288,288,406.72633871362433,243.0,29710.895069066504,0.137,0.0
289,289,406.72633871362433,243.0,29710.895069066504,0.137,0.0
290,290,312.5947515174914,631.0,65632.75811061822,0.137,0.0
291,291,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
292,292,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
293,293,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
294,294,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
295,295,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
296,296,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
297,297,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
298,298,406.72633871362433,243.0,29710.895069066504,0.137,0.0
299,299,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
300,300,406.72633871362433,243.0,29710.895069066504,0.137,0.0
301,301,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
302,302,703.625461563575,316.0,78745.14961067829,0.137,0.0
303,303,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
304,304,406.72633871362433,243.0,29710.895069066504,0.137,0.0
305,305,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
306,306,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
307,307,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
308,308,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
309,309,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
310,310,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
311,311,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
312,312,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
313,313,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
314,314,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
315,315,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
316,316,637.2298598861562,296.0,65341.759927087274,0.137,0.0
317,317,637.2298598861562,296.0,65341.759927087274,0.137,0.0
318,318,406.72633871362433,243.0,29710.895069066504,0.137,0.0
319,319,406.72633871362433,243.0,29710.895069066504,0.137,0.0
320,320,406.72633871362433,243.0,29710.895069066504,0.137,0.0
321,321,406.72633871362433,243.0,29710.895069066504,0.137,0.0
322,322,406.72633871362433,243.0,29710.895069066504,0.137,0.0
323,323,406.72633871362433,243.0,29710.895069066504,0.137,0.0
324,324,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
325,325,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
326,326,703.625461563575,316.0,78745.14961067829,0.137,0.0
327,327,312.5947515174914,631.0,65632.75811061822,0.137,0.0
328,328,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
329,329,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
330,330,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
331,331,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
332,332,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
333,333,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
334,334,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
335,335,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
336,336,406.72633871362433,243.0,29710.895069066504,0.137,0.0
337,337,637.2298598861562,296.0,65341.759927087274,0.137,0.0
338,338,637.2298598861562,296.0,65341.759927087274,0.137,0.0
339,339,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
340,340,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
341,341,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
342,342,497.4279044195864,233.0,39935.241259193266,0.137,0.0
343,343,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
344,344,637.2298598861562,296.0,65341.759927087274,0.137,0.0
345,345,637.2298598861562,296.0,65341.759927087274,0.137,0.0
346,346,312.5947515174914,631.0,65632.75811061822,0.137,0.0
347,347,637.2298598861562,296.0,65341.759927087274,0.137,0.0
348,348,637.2298598861562,296.0,65341.759927087274,0.137,0.0
349,349,312.5947515174914,631.0,65632.75811061822,0.137,0.0
350,350,406.72633871362433,243.0,29710.895069066504,0.137,0.0
351,351,637.2298598861562,296.0,65341.759927087274,0.137,0.0
352,352,312.5947515174914,631.0,65632.75811061822,0.137,0.0
353,353,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
354,354,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
355,355,406.72633871362433,243.0,29710.895069066504,0.137,0.0
356,356,406.72633871362433,243.0,29710.895069066504,0.137,0.0
357,357,406.72633871362433,243.0,29710.895069066504,0.137,0.0
358,358,703.625461563575,316.0,78745.14961067829,0.137,0.0
359,359,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
360,360,637.2298598861562,296.0,65341.759927087274,0.137,0.0
361,361,703.625461563575,316.0,78745.14961067829,0.137,0.0
362,362,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
363,363,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
364,364,703.625461563575,316.0,78745.14961067829,0.137,0.0
365,365,637.2298598861562,296.0,65341.759927087274,0.137,0.0
366,366,406.72633871362433,243.0,29710.895069066504,0.137,0.0
367,367,312.5947515174914,631.0,65632.75811061822,0.137,0.0
368,368,312.5947515174914,631.0,65632.75811061822,0.137,0.0
369,369,406.72633871362433,243.0,29710.895069066504,0.137,0.0
370,370,406.72633871362433,243.0,29710.895069066504,0.137,0.0
371,371,406.72633871362433,243.0,29710.895069066504,0.137,0.0
372,372,406.72633871362433,243.0,29710.895069066504,0.137,0.0
373,373,637.2298598861562,296.0,65341.759927087274,0.137,0.0
374,374,637.2298598861562,296.0,65341.759927087274,0.137,0.0
375,375,296.28054076293597,137.0,14102.799255324951,0.137,2.644897184152058
376,376,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
377,377,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
378,378,719.5871280224214,262.0,77620.75573468984,0.137,0.46923030280159717
379,379,637.2298598861562,296.0,65341.759927087274,0.137,0.0
380,380,637.2298598861562,296.0,65341.759927087274,0.137,0.0
381,381,637.2298598861562,296.0,65341.759927087274,0.137,0.0
382,382,637.2298598861562,296.0,65341.759927087274,0.137,0.0
383,383,312.5947515174914,631.0,65632.75811061822,0.137,0.0
384,384,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
385,385,637.2298598861562,296.0,65341.759927087274,0.137,0.0
386,386,637.2298598861562,296.0,65341.759927087274,0.137,0.0
387,387,637.2298598861562,296.0,65341.759927087274,0.137,0.0
388,388,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
389,389,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
390,390,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
391,391,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
392,392,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
393,393,703.625461563575,316.0,78745.14961067829,0.137,0.0
394,394,637.2298598861562,296.0,65341.759927087274,0.137,0.0
395,395,637.2298598861562,296.0,65341.759927087274,0.137,0.0
396,396,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
397,397,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
398,398,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
399,399,637.2298598861562,296.0,65341.759927087274,0.137,0.0
400,400,406.72633871362433,243.0,29710.895069066504,0.137,0.0
401,401,703.625461563575,316.0,78745.14961067829,0.137,0.0
402,402,637.2298598861562,296.0,65341.759927087274,0.137,0.0
403,403,637.2298598861562,296.0,65341.759927087274,0.137,0.0
404,404,312.5947515174914,631.0,65632.75811061822,0.137,0.0
405,405,837.2166583606537,293.0,104135.99305079236,0.137,0.10889259906315572
406,406,406.72633871362433,243.0,29710.895069066504,0.137,0.0
407,407,406.72633871362433,243.0,29710.895069066504,0.137,0.0
