,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
41,41,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,126895.244524646,84.86484064683918,97.2023157733988,36.99485596707819,28.6261880034829
42,42,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,112541.76662726523,79.85310869591984,86.19461585401164,36.99485596707819,47.98676288128247
43,43,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_yes,324688.4209830938,132.62619147172666,216.22546002139686,36.99485596707819,44.16999122782109
44,44,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,313155.35880458244,86.16447042724397,201.6030344872184,36.99485596707819,15.500610560976806
45,45,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_yes,73733.81561847635,58.578230670368725,46.166507040335595,36.99485596707819,26.222302216058733
46,46,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,344999.89621662424,102.72272881148191,227.34839290646423,36.99485596707819,29.11766157143941
47,47,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,398924.11970673467,117.40787643200028,268.92842527767084,36.99485596707819,29.27323618811698
48,48,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,113029.3257791023,50.47981032682501,77.97497885107497,36.99485596707819,18.108967595930828
49,49,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,109715.3415137062,32.34310711219139,76.54055666863323,36.99485596707819,16.02803572784888
50,50,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,339187.706008607,98.0785441871739,222.6149585985957,36.99485596707819,42.855776686026466
51,51,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_yes,73778.09606961456,64.12581349339598,47.80019160970078,36.99485596707819,67.97641850252064
52,52,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,312841.4369608658,97.26060538753063,212.00350531601106,36.99485596707819,61.80805367291566
53,53,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,43034.51434651485,30.6873610099796,24.90153120862053,36.99485596707819,71.62043751488513
54,54,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,356042.9424275864,123.54508562026676,246.2475774862949,36.99485596707819,50.96791615184914
55,55,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,238271.58210445446,83.16101010018515,175.7732089789582,36.99485596707819,7.399135202424969
56,56,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_no,95530.6742088894,55.1048345769031,74.66150502428177,36.99485596707819,45.99853216573306
57,57,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,215224.04164573684,78.44297464128489,159.22387469019688,36.99485596707819,54.60133685493082
58,58,sex_female,Urbanity_Urban,Size_8,age_56_65,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,138921.22742288985,58.10012364410243,107.91277051349508,36.99485596707819,37.929043782151076
59,59,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,141739.16945701028,60.21866225846043,109.93584627833089,36.99485596707819,46.6562827730051
60,60,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,377825.35360463907,131.73987873172615,268.05554681860485,36.99485596707819,32.01563916495997
61,61,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,190942.05448568345,69.50327029320836,138.92299870961958,36.99485596707819,21.54896269983993
62,62,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,76633.88032613831,43.26347737612342,60.00915358161888,36.99485596707819,15.85316467704518
63,63,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,107742.74784708061,44.07977364000236,85.46510687492201,36.99485596707819,18.255742813883394
64,64,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,118605.7647749792,45.155312664470536,90.30057454057129,36.99485596707819,46.49220830449414
65,65,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,223138.34835674206,112.61548425279207,166.24211300651072,36.99485596707819,9.085713679079118
66,66,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_no,99144.18578838967,49.28854608543425,75.61629226890109,36.99485596707819,21.983541599806284
67,67,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,216660.0263637301,115.94939819094112,164.29097900377855,36.99485596707819,27.74803835905132
68,68,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,211835.53002095688,79.43206441260446,155.46066986541598,36.99485596707819,54.60133685493082
69,69,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,431297.4906199528,136.51281020664013,304.46155564407485,36.99485596707819,35.658534811429746
70,70,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,77844.74280031034,77.31102745296164,50.15359778550636,36.99485596707819,10.787149661057954
71,71,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,124966.42704243852,57.96308972370841,99.48386728480308,36.99485596707819,5.901931688770324
72,72,sex_male,Urbanity_Urban,Size_3,age_19_25,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,349116.7415085467,115.20097440453722,250.0241655730912,36.99485596707819,52.72422903846688
73,73,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,225039.23622224442,81.63888679019061,167.54810739095086,36.99485596707819,17.705283736640748
74,74,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,117456.1486515599,49.713671959565275,82.88278946591234,36.99485596707819,18.701936973794336
75,75,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,59800.39322797247,32.817392710139806,40.19850403071938,36.99485596707819,45.41923426091254
76,76,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,68959.83177436826,26.542741722527985,45.2737712053356,36.99485596707819,11.534162221736365
77,77,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,365284.6748543928,113.12234817647686,243.66923027618301,36.99485596707819,4.366406542836264
78,78,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,82849.80251348401,29.757094316746784,55.554830062837,36.99485596707819,69.6901531449823
79,79,sex_male,Urbanity_Rural,Size_3,age_76_85,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,350730.687623793,153.7879410654869,231.292342983172,36.99485596707819,17.133485754990843
80,80,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,45471.86984185877,74.77779696552219,26.81303106167604,36.99485596707819,68.78212958493242
81,81,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,100800.46725793976,93.53706625288164,77.3979706173331,36.99485596707819,41.513357317939416
82,82,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,148719.58220330288,102.53161391178577,114.94591595967148,36.99485596707819,18.23435521011195
83,83,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,111710.9013679748,37.92104445751409,76.89059468508043,36.99485596707819,33.20239791760264
84,84,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,83200.92224870344,34.3991831979926,55.167042455114604,36.99485596707819,12.071777150178931
85,85,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,74964.60824925227,33.301883264283354,48.5917160045745,36.99485596707819,19.51962895652675
86,86,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,103207.6418291049,81.96762753364627,71.2185953662848,36.99485596707819,28.336393705294533
87,87,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,58676.35197291045,58.74400313157323,38.35606201283522,36.99485596707819,38.353344644182656
88,88,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,96931.53826442172,33.605848163343204,75.70289779953703,36.99485596707819,42.00869829957397
89,89,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,133837.72073190534,90.91127701955648,102.6008237962844,36.99485596707819,29.153439430733123
90,90,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,230998.9949955466,72.99375996062942,175.8637375124699,36.99485596707819,15.568997419137864
91,91,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,141123.07932484202,43.64896905633338,106.753935980585,36.99485596707819,31.872793824345997
92,92,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,96872.7762263806,39.603059996060814,76.20313892691028,36.99485596707819,42.00869829957397
93,93,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,106240.34681820514,43.20524410977068,82.29551496077876,36.99485596707819,25.42730548768371
94,94,sex_male,Urbanity_Rural,Size_7,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,132931.63107161288,43.99827754485978,92.21589404153471,36.99485596707819,45.6411089731635
95,95,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,208116.54498368414,74.72898403263082,156.9982380430267,36.99485596707819,47.29705613842646
96,96,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,83914.75420080821,36.65056351211019,57.44686301945506,36.99485596707819,54.23560677257376
97,97,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,102536.32415739284,80.57167382597994,76.78767844189925,36.99485596707819,22.588997557731
98,98,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,59389.443854889425,22.85496029326336,36.763259332389005,36.99485596707819,30.496802709817885
99,99,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,218922.20692438493,77.99220405921874,160.58232022315573,36.99485596707819,30.715663326536227
100,100,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,116622.23088302973,44.42291843382957,88.28590319098544,36.99485596707819,75.07650279052707
101,101,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,224204.235238642,87.24730852429035,168.87465740828134,36.99485596707819,32.86231314523145
102,102,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,148888.14653634152,57.73318873669685,117.98605483268857,36.99485596707819,25.84958142632834
103,103,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,208681.57530493225,66.94645010842187,153.08555842236157,36.99485596707819,45.21612427034452
104,104,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,80634.23289407548,25.883607433850504,54.716883411596854,36.99485596707819,8.336236503678697
105,105,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,75312.15239167848,69.82085188670857,48.12742608121379,36.99485596707819,23.733930164034525
106,106,sex_female,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,200158.61132933013,56.86085266178013,139.2856993566405,36.99485596707819,45.69051036458495
107,107,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,50850.75988398964,24.438637326186672,31.853801115065465,36.99485596707819,0.07412453116133451
108,108,sex_male,Urbanity_Rural,Size_3,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,345392.6083288189,99.99029682162424,228.41860718167732,36.99485596707819,21.09915103611162
109,109,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,94683.91101821748,32.86870266609952,67.21722514766621,36.99485596707819,30.64745020799702
110,110,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,62032.987279667956,17.197233644889458,41.21168082651483,36.99485596707819,41.19165257413537
111,111,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,363166.1979015192,112.09249556270416,238.82981536743225,36.99485596707819,64.04456015767515
112,112,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,131124.43238144412,54.48580477599406,101.95129460225807,36.99485596707819,14.753786084013178
113,113,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,214583.38603486953,70.44803794521945,162.56417143712454,36.99485596707819,28.505414420922083
114,114,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,130810.93894467015,45.77555376355121,102.9671231539323,36.99485596707819,29.7814984550717
115,115,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,147674.43343268632,64.51439186480515,113.50793037365824,36.99485596707819,17.372332880537698
116,116,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,205425.57247730528,112.0142200567461,150.6888163446731,36.99485596707819,42.37781634039181
117,117,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,169086.28600174372,108.71577333732807,112.57598743095795,36.99485596707819,40.669107748199785
118,118,sex_male,Urbanity_Urban,Size_4,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,200170.9022680001,68.27793490133034,148.70979926036162,36.99485596707819,34.594589814280866
119,119,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,141763.95691779614,41.40803473846969,111.91040175264955,36.99485596707819,26.00093310771345
120,120,sex_female,Urbanity_Urban,Size_3,age_86_100,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,148975.86407829402,96.15136394986165,115.55469902180349,36.99485596707819,99.1497182807299
