,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
61,156.46178542333237,358285.8363991964,259.900836878534,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,61.0,81.0,1,43.80595728437416
62,97.135156952071,137245.51444460734,106.623892671197,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,62.0,31.0,1,24.56947736635765
63,87.53518552813408,89836.34671568619,70.88205116090597,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,63.0,31.0,1,76.56109820123159
64,99.35374092255793,134355.36601018262,106.86841384576307,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,64.0,31.0,1,16.23199673230314
66,86.75628369056713,94849.36855759943,74.01122548075656,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,66.0,31.0,1,59.93907071353368
67,82.10770173101915,212077.236644396,161.8911077686192,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,67.0,81.0,1,48.39623526527994
68,74.73649245145103,51995.87840369863,31.786367499931124,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,68.0,1.0,1,98.38391250600641
69,100.58039182562416,106615.32239059801,86.10830759730914,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,69.0,31.0,1,75.05457956430708
70,119.9118026857346,204649.24193810934,156.71057894468487,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,70.0,81.0,1,14.658432754803052
71,89.45457200727911,91235.58869336617,68.89727903658847,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,71.0,31.0,1,22.397801042392263
72,118.79548186147238,385856.44279112853,260.9630954262603,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,72.0,51.0,1,25.718562751812172
73,90.26329173679869,127929.63462608095,96.6282629422702,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,73.0,31.0,1,44.74906971840677
74,124.16690661314651,214972.4871300982,162.77505027036102,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,74.0,81.0,1,21.757984030481843
75,125.08620316719265,208391.86757584775,156.8547098378853,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,75.0,81.0,1,17.71975155347984
76,164.532629388832,365561.2477230468,262.8841970267659,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,76.0,81.0,1,21.75914883366621
77,76.63447641496602,81139.59714579767,54.03964326545965,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,77.0,1.0,1,64.65643044649367
78,63.52535606034462,52633.98025024708,34.526734458665004,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,78.0,1.0,1,79.34568002900444
79,104.58361210341656,181215.06414655567,128.00896913086157,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,79.0,51.0,1,12.063725349153053
80,117.16576457378216,218568.28067579394,161.46593527409732,AC_yes,Cooking_no,Lighting_no,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,80.0,81.0,1,0.6507356391743615
81,156.51740478114627,342528.3750494272,236.42107127871026,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,81.0,51.0,1,14.428216244842986
82,75.97097289785016,86305.1677530318,58.65085449148022,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,82.0,1.0,1,85.69466292349568
83,74.98215938204841,62478.765968685,40.21196530629458,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,83.0,1.0,1,41.63910611799443
84,103.74760753201843,153899.01806117586,106.81152534535029,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,84.0,21.0,1,61.362862908735366
85,88.87357619687876,106315.97750567463,83.23829746954794,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,85.0,31.0,1,27.791837593386823
91,123.07755411623549,216670.92724144802,158.92465454544154,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,91.0,81.0,1,18.924257330752923
92,85.90293205663298,123967.10873940795,95.73956553526628,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,92.0,31.0,1,60.87184861872086
93,101.62107671048149,146191.6142573197,108.92254209277651,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,93.0,31.0,1,33.154900229783905
94,115.90902608376251,170049.58455570895,129.89796907381148,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_High_School,Size_7,sex_female,Urbanity_Urban,94.0,31.0,1,26.09723416953136
95,58.52802251601095,166725.40897340814,116.63847211541763,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,95.0,21.0,1,51.05817949569918
96,85.73195043182218,94198.1691676058,73.48123059523766,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,96.0,31.0,1,84.62241699990837
98,53.571389691551616,100011.11842626776,78.9907733618723,AC_no,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,98.0,31.0,1,33.33176414770357
100,71.9618705534116,39410.72055200581,21.886887187286487,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,100.0,1.0,1,19.620555194297694
101,78.00767554658596,80949.7067655807,53.98506065456503,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,101.0,1.0,1,107.97694514476072
102,145.93709253135114,318000.796228995,207.40663191661704,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,102.0,51.0,1,52.52922554460304
103,64.69930064288367,54839.786374808136,34.83266819256395,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,103.0,1.0,1,100.38391250600641
104,74.35790199572574,196111.48560063468,134.98219124981122,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,104.0,51.0,1,10.916678317691565
106,71.33395366244007,70621.10719610876,47.383242376379634,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,106.0,1.0,1,38.436650099844435
107,114.36596094196709,212159.6407338205,158.05469896475745,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,107.0,81.0,1,44.94208172947272
108,119.0220002489594,223949.04290966413,171.28453581371608,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,108.0,81.0,1,8.302229843055006
109,93.40603767780807,127076.76089643627,98.17717935821454,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,109.0,31.0,1,18.23199673230314
111,156.62307914411716,351807.0658928466,253.47447919284173,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,111.0,81.0,1,5.481896514777137
112,154.1415342207469,332746.86981431016,216.79137037324955,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,112.0,51.0,1,62.66700406615101
113,57.78682896348346,122039.63223350965,95.6213514867475,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,113.0,31.0,1,72.32600215452808
114,78.91952048228711,65798.46836059492,41.69038100780428,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Rural,114.0,1.0,1,27.213587833051978
115,38.228777369592855,82381.38117453511,54.659189482926465,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,115.0,1.0,1,65.0492651836241
116,75.28336572073147,68661.32144693169,46.103054539244425,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,116.0,1.0,1,39.70042491667121
117,81.90428467941193,86993.9984621387,68.05098116515097,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,117.0,31.0,1,77.09897172748677
118,122.42573913287741,206859.9936220079,154.1443191443146,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,118.0,81.0,1,19.33949325965453
119,75.85040540690356,76455.66849826039,50.82680006354847,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,119.0,1.0,1,11.459513765945307
121,84.67303372332452,78651.0493905866,61.927759576181096,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,121.0,31.0,1,67.1218016591199
122,97.602402927146,120997.95824614885,94.49666850133588,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,122.0,31.0,1,24.649518442727974
124,133.36747938096386,421705.0213511309,289.47606312936273,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,124.0,81.0,1,16.895748447037327
125,85.56147699586387,96540.80575505244,75.18110126276041,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,125.0,31.0,1,63.93907071353368
127,147.45595222376454,329403.51619291806,216.99430495780948,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,127.0,51.0,1,25.58196313844104
128,145.29000550014499,333108.43965039786,216.38799924005158,AC_yes,Cooking_no,Lighting_no,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,128.0,51.0,1,25.293795027066004
129,118.37456183727751,371310.33288565686,262.9363580684459,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,129.0,81.0,1,50.69940736229307
130,39.50181379286866,77010.39776519974,61.4078689430262,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,130.0,31.0,1,0.6298669376321517
132,97.28529672072656,167201.591777474,116.88621235761127,AC_yes,Cooking_no,Lighting_no,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,132.0,21.0,1,52.69719684106285
133,177.24467860739605,407416.15059869975,288.448260042934,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,133.0,81.0,1,28.359868034271102
134,71.5820458831343,205560.8261529248,153.29167282546416,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,134.0,81.0,1,39.33491646660316
135,78.45881154617122,69859.84269328168,45.588338893078486,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Rural,135.0,1.0,1,27.614651898161675
136,92.90260912442264,114015.94922398108,89.96064971757997,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,136.0,31.0,1,10.698018259847256
137,93.2735154510852,126092.22849323426,97.11072883700658,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,137.0,31.0,1,68.93316741739766
138,95.61380724736013,143207.25590574686,107.90621822325588,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,138.0,31.0,1,14.471553943409194
139,125.95985700244171,223671.5992601585,165.42400929801002,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,139.0,81.0,1,10.238646411999827
140,73.95818143728826,201134.6849075488,148.0369478243696,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,140.0,81.0,1,34.23536519092434
141,170.06063618368162,410185.1242140252,284.6820015859215,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,141.0,81.0,1,38.3598680342711
142,120.55340720665207,215704.26040016575,159.29663632682878,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,142.0,81.0,1,15.455976736653056
143,97.6705287810788,91975.80742827935,71.2549253805437,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,143.0,31.0,1,64.59932544710077
144,161.63878709432376,359268.73100144544,251.87696932690312,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,144.0,81.0,1,43.14570255080707
145,94.27721133980978,126725.18668923776,97.62272682544486,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,145.0,31.0,1,35.668059581633976
146,87.8174956822538,130412.34493237006,100.27243372732279,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,146.0,31.0,1,44.191504854055566
149,77.34112815033374,75110.09499439406,49.465013804141435,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,149.0,1.0,1,11.459513765945307
150,83.90303014236538,101868.60776237302,70.18809852258624,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,150.0,1.0,1,20.392291671132494
151,88.45201026771822,96699.13229852832,73.5222921820712,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,151.0,31.0,1,58.59932544710077
152,159.13898660932094,363944.5111088639,265.37592110015845,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,152.0,81.0,1,58.805962515507005
153,90.61398684954008,103604.63106379313,82.309026214685,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,153.0,31.0,1,38.61383579506959
154,92.1545747442764,90682.65092619944,72.26215570222759,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,154.0,31.0,1,61.93907071353368
155,104.25298009888678,126987.2097824119,97.3823969923177,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,155.0,31.0,1,37.85402422000106
157,143.46416822541076,353498.42299853405,232.393822966017,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Rural,157.0,51.0,1,21.289800943646966
159,177.6163985660319,389072.58657149423,280.8626394653608,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,159.0,81.0,1,15.783640352497414
160,177.11113649940452,393334.6285092181,277.42911338154164,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,160.0,81.0,1,12.844959151174212
163,141.18125293166068,313254.3847055321,211.46429493347546,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Rural,163.0,51.0,1,25.9267383072499
164,88.40274153713055,103769.62272740123,72.79821681486,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,164.0,1.0,1,41.73589269107431
165,156.67109889332247,341138.5086847304,227.27645531124546,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,165.0,51.0,1,37.32640556791864
167,121.65612014952671,222643.6398197045,166.3629608093359,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,167.0,81.0,1,17.57839167843273
168,101.12923794096814,137498.65889459808,106.20537977567402,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,168.0,31.0,1,16.56947736635765
