,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
152,152,1,8,312.594751517,631.0,65940.4053426,0.117
153,153,4,8,837.2166583610001,293.0,104624.120488,0.117
154,154,4,8,837.2166583610001,293.0,104624.120488,0.117
155,155,4,6,837.2166583610001,293.0,104624.120488,0.117
156,156,8,7,406.726338714,243.0,29850.162028099996,0.117
157,157,8,7,406.726338714,243.0,29850.162028099996,0.117
158,158,8,1,406.726338714,243.0,29850.162028099996,0.117
159,159,8,4,406.726338714,243.0,29850.162028099996,0.117
160,160,4,8,837.2166583610001,293.0,104624.120488,0.117
161,161,4,4,837.2166583610001,293.0,104624.120488,0.117
162,162,5,4,497.42790442,233.0,40122.4338562,0.117
163,163,3,8,703.6254615639999,316.0,79114.259915,0.117
164,164,1,8,312.594751517,631.0,65940.4053426,0.117
165,165,1,8,312.594751517,631.0,65940.4053426,0.117
166,166,6,4,637.229859886,296.0,65648.0431331,0.117
167,167,8,4,406.726338714,243.0,29850.162028099996,0.117
168,168,8,8,406.726338714,243.0,29850.162028099996,0.117
169,169,7,8,296.280540763,137.0,14168.9047685,0.117
170,170,4,4,837.2166583610001,293.0,104624.120488,0.117
171,171,4,6,837.2166583610001,293.0,104624.120488,0.117
172,172,4,4,837.2166583610001,293.0,104624.120488,0.117
173,173,4,4,837.2166583610001,293.0,104624.120488,0.117
174,174,4,8,837.2166583610001,293.0,104624.120488,0.117
175,175,4,8,837.2166583610001,293.0,104624.120488,0.117
176,176,4,8,837.2166583610001,293.0,104624.120488,0.117
177,177,4,8,837.2166583610001,293.0,104624.120488,0.117
178,178,4,8,837.2166583610001,293.0,104624.120488,0.117
179,179,4,4,837.2166583610001,293.0,104624.120488,0.117
180,180,4,6,837.2166583610001,293.0,104624.120488,0.117
181,181,5,8,497.42790442,233.0,40122.4338562,0.117
182,182,4,3,837.2166583610001,293.0,104624.120488,0.117
183,183,6,7,637.229859886,296.0,65648.0431331,0.117
184,184,1,8,312.594751517,631.0,65940.4053426,0.117
185,185,4,8,837.2166583610001,293.0,104624.120488,0.117
186,186,8,8,406.726338714,243.0,29850.162028099996,0.117
187,187,4,8,837.2166583610001,293.0,104624.120488,0.117
188,188,3,0,703.6254615639999,316.0,79114.259915,0.117
189,189,5,6,497.42790442,233.0,40122.4338562,0.117
190,190,5,1,497.42790442,233.0,40122.4338562,0.117
191,191,4,4,837.2166583610001,293.0,104624.120488,0.117
192,192,6,4,637.229859886,296.0,65648.0431331,0.117
193,193,4,4,837.2166583610001,293.0,104624.120488,0.117
194,194,4,4,837.2166583610001,293.0,104624.120488,0.117
195,195,0,1,719.587128022,262.0,77984.59555089999,0.117
196,196,7,8,296.280540763,137.0,14168.9047685,0.117
197,197,4,0,837.2166583610001,293.0,104624.120488,0.117
198,198,4,4,837.2166583610001,293.0,104624.120488,0.117
199,199,4,4,837.2166583610001,293.0,104624.120488,0.117
200,200,0,4,719.587128022,262.0,77984.59555089999,0.117
201,201,6,6,637.229859886,296.0,65648.0431331,0.117
202,202,4,7,837.2166583610001,293.0,104624.120488,0.117
203,203,4,6,837.2166583610001,293.0,104624.120488,0.117
204,204,4,8,837.2166583610001,293.0,104624.120488,0.117
205,205,4,4,837.2166583610001,293.0,104624.120488,0.117
206,206,4,3,837.2166583610001,293.0,104624.120488,0.117
207,207,1,7,312.594751517,631.0,65940.4053426,0.117
208,208,8,7,406.726338714,243.0,29850.162028099996,0.117
209,209,4,8,837.2166583610001,293.0,104624.120488,0.117
210,210,4,8,837.2166583610001,293.0,104624.120488,0.117
211,211,1,4,312.594751517,631.0,65940.4053426,0.117
212,212,1,4,312.594751517,631.0,65940.4053426,0.117
213,213,4,4,837.2166583610001,293.0,104624.120488,0.117
214,214,4,4,837.2166583610001,293.0,104624.120488,0.117
215,215,4,8,837.2166583610001,293.0,104624.120488,0.117
216,216,4,4,837.2166583610001,293.0,104624.120488,0.117
217,217,4,4,837.2166583610001,293.0,104624.120488,0.117
218,218,4,4,837.2166583610001,293.0,104624.120488,0.117
219,219,3,4,703.6254615639999,316.0,79114.259915,0.117
220,220,4,4,837.2166583610001,293.0,104624.120488,0.117
221,221,6,4,637.229859886,296.0,65648.0431331,0.117
222,222,8,8,406.726338714,243.0,29850.162028099996,0.117
223,223,6,8,637.229859886,296.0,65648.0431331,0.117
224,224,6,8,637.229859886,296.0,65648.0431331,0.117
225,225,8,8,406.726338714,243.0,29850.162028099996,0.117
226,226,4,8,837.2166583610001,293.0,104624.120488,0.117
227,227,8,0,406.726338714,243.0,29850.162028099996,0.117
228,228,1,0,312.594751517,631.0,65940.4053426,0.117
229,229,1,8,312.594751517,631.0,65940.4053426,0.117
230,230,1,1,312.594751517,631.0,65940.4053426,0.117
231,231,4,6,837.2166583610001,293.0,104624.120488,0.117
232,232,0,4,719.587128022,262.0,77984.59555089999,0.117
233,233,8,4,406.726338714,243.0,29850.162028099996,0.117
234,234,3,8,703.6254615639999,316.0,79114.259915,0.117
235,235,4,8,837.2166583610001,293.0,104624.120488,0.117
236,236,4,6,837.2166583610001,293.0,104624.120488,0.117
237,237,4,3,837.2166583610001,293.0,104624.120488,0.117
238,238,0,1,719.587128022,262.0,77984.59555089999,0.117
239,239,6,6,637.229859886,296.0,65648.0431331,0.117
240,240,1,4,312.594751517,631.0,65940.4053426,0.117
241,241,3,2,703.6254615639999,316.0,79114.259915,0.117
242,242,4,0,837.2166583610001,293.0,104624.120488,0.117
243,243,4,0,837.2166583610001,293.0,104624.120488,0.117
244,244,0,8,719.587128022,262.0,77984.59555089999,0.117
245,245,3,8,703.6254615639999,316.0,79114.259915,0.117
246,246,2,6,1165.99458393,592.0,227392.473629,0.117
247,247,6,6,637.229859886,296.0,65648.0431331,0.117
248,248,6,7,637.229859886,296.0,65648.0431331,0.117
249,249,4,4,837.2166583610001,293.0,104624.120488,0.117
250,250,8,4,406.726338714,243.0,29850.162028099996,0.117
251,251,6,4,637.229859886,296.0,65648.0431331,0.117
252,252,1,4,312.594751517,631.0,65940.4053426,0.117
253,253,4,3,837.2166583610001,293.0,104624.120488,0.117
254,254,4,4,837.2166583610001,293.0,104624.120488,0.117
255,255,3,4,703.6254615639999,316.0,79114.259915,0.117
256,256,3,8,703.6254615639999,316.0,79114.259915,0.117
257,257,8,8,406.726338714,243.0,29850.162028099996,0.117
258,258,8,4,406.726338714,243.0,29850.162028099996,0.117
259,259,8,3,406.726338714,243.0,29850.162028099996,0.117
260,260,0,0,719.587128022,262.0,77984.59555089999,0.117
261,261,6,0,637.229859886,296.0,65648.0431331,0.117
262,262,6,8,637.229859886,296.0,65648.0431331,0.117
263,263,6,4,637.229859886,296.0,65648.0431331,0.117
264,264,4,4,837.2166583610001,293.0,104624.120488,0.117
265,265,4,3,837.2166583610001,293.0,104624.120488,0.117
266,266,8,7,406.726338714,243.0,29850.162028099996,0.117
267,267,8,0,406.726338714,243.0,29850.162028099996,0.117
268,268,1,0,312.594751517,631.0,65940.4053426,0.117
269,269,4,1,837.2166583610001,293.0,104624.120488,0.117
270,270,3,0,703.6254615639999,316.0,79114.259915,0.117
271,271,8,4,406.726338714,243.0,29850.162028099996,0.117
272,272,4,4,837.2166583610001,293.0,104624.120488,0.117
273,273,8,4,406.726338714,243.0,29850.162028099996,0.117
274,274,3,6,703.6254615639999,316.0,79114.259915,0.117
275,275,4,6,837.2166583610001,293.0,104624.120488,0.117
276,276,4,8,837.2166583610001,293.0,104624.120488,0.117
277,277,0,0,719.587128022,262.0,77984.59555089999,0.117
278,278,4,3,837.2166583610001,293.0,104624.120488,0.117
279,279,6,6,637.229859886,296.0,65648.0431331,0.117
280,280,8,7,406.726338714,243.0,29850.162028099996,0.117
281,281,0,6,719.587128022,262.0,77984.59555089999,0.117
282,282,6,4,637.229859886,296.0,65648.0431331,0.117
283,283,8,4,406.726338714,243.0,29850.162028099996,0.117
284,284,8,4,406.726338714,243.0,29850.162028099996,0.117
285,285,6,8,637.229859886,296.0,65648.0431331,0.117
286,286,6,6,637.229859886,296.0,65648.0431331,0.117
287,287,1,4,312.594751517,631.0,65940.4053426,0.117
288,288,5,4,497.42790442,233.0,40122.4338562,0.117
289,289,4,4,837.2166583610001,293.0,104624.120488,0.117
290,290,0,4,719.587128022,262.0,77984.59555089999,0.117
291,291,7,4,296.280540763,137.0,14168.9047685,0.117
292,292,3,4,703.6254615639999,316.0,79114.259915,0.117
293,293,4,4,837.2166583610001,293.0,104624.120488,0.117
294,294,4,6,837.2166583610001,293.0,104624.120488,0.117
295,295,4,3,837.2166583610001,293.0,104624.120488,0.117
296,296,4,8,837.2166583610001,293.0,104624.120488,0.117
297,297,4,6,837.2166583610001,293.0,104624.120488,0.117
298,298,4,1,837.2166583610001,293.0,104624.120488,0.117
299,299,4,4,837.2166583610001,293.0,104624.120488,0.117
300,300,6,1,637.229859886,296.0,65648.0431331,0.117
301,301,8,7,406.726338714,243.0,29850.162028099996,0.117
302,302,4,4,837.2166583610001,293.0,104624.120488,0.117
303,303,8,4,406.726338714,243.0,29850.162028099996,0.117
304,304,4,6,837.2166583610001,293.0,104624.120488,0.117
305,305,4,6,837.2166583610001,293.0,104624.120488,0.117
306,306,4,4,837.2166583610001,293.0,104624.120488,0.117
307,307,4,4,837.2166583610001,293.0,104624.120488,0.117
308,308,6,4,637.229859886,296.0,65648.0431331,0.117
309,309,8,8,406.726338714,243.0,29850.162028099996,0.117
310,310,1,8,312.594751517,631.0,65940.4053426,0.117
311,311,8,6,406.726338714,243.0,29850.162028099996,0.117
312,312,8,4,406.726338714,243.0,29850.162028099996,0.117
313,313,4,4,837.2166583610001,293.0,104624.120488,0.117
314,314,4,4,837.2166583610001,293.0,104624.120488,0.117
315,315,4,3,837.2166583610001,293.0,104624.120488,0.117
316,316,4,6,837.2166583610001,293.0,104624.120488,0.117
317,317,4,8,837.2166583610001,293.0,104624.120488,0.117
318,318,4,8,837.2166583610001,293.0,104624.120488,0.117
319,319,4,3,837.2166583610001,293.0,104624.120488,0.117
320,320,4,1,837.2166583610001,293.0,104624.120488,0.117
321,321,4,8,837.2166583610001,293.0,104624.120488,0.117
322,322,4,8,837.2166583610001,293.0,104624.120488,0.117
323,323,1,4,312.594751517,631.0,65940.4053426,0.117
324,324,0,8,719.587128022,262.0,77984.59555089999,0.117
325,325,2,8,1165.99458393,592.0,227392.473629,0.117
326,326,0,0,719.587128022,262.0,77984.59555089999,0.117
327,327,8,4,406.726338714,243.0,29850.162028099996,0.117
328,328,0,4,719.587128022,262.0,77984.59555089999,0.117
329,329,8,8,406.726338714,243.0,29850.162028099996,0.117
330,330,8,4,406.726338714,243.0,29850.162028099996,0.117
331,331,6,4,637.229859886,296.0,65648.0431331,0.117
332,332,4,5,837.2166583610001,293.0,104624.120488,0.117
333,333,1,1,312.594751517,631.0,65940.4053426,0.117
334,334,2,6,1165.99458393,592.0,227392.473629,0.117
335,335,0,6,719.587128022,262.0,77984.59555089999,0.117
336,336,0,8,719.587128022,262.0,77984.59555089999,0.117
337,337,8,6,406.726338714,243.0,29850.162028099996,0.117
338,338,3,4,703.6254615639999,316.0,79114.259915,0.117
339,339,8,4,406.726338714,243.0,29850.162028099996,0.117
340,340,0,4,719.587128022,262.0,77984.59555089999,0.117
341,341,8,4,406.726338714,243.0,29850.162028099996,0.117
342,342,8,4,406.726338714,243.0,29850.162028099996,0.117
343,343,5,4,497.42790442,233.0,40122.4338562,0.117
344,344,6,8,637.229859886,296.0,65648.0431331,0.117
345,345,6,6,637.229859886,296.0,65648.0431331,0.117
346,346,4,6,837.2166583610001,293.0,104624.120488,0.117
347,347,7,4,296.280540763,137.0,14168.9047685,0.117
348,348,1,4,312.594751517,631.0,65940.4053426,0.117
349,349,4,8,837.2166583610001,293.0,104624.120488,0.117
350,350,4,1,837.2166583610001,293.0,104624.120488,0.117
351,351,4,0,837.2166583610001,293.0,104624.120488,0.117
352,352,5,4,497.42790442,233.0,40122.4338562,0.117
353,353,0,4,719.587128022,262.0,77984.59555089999,0.117
354,354,4,4,837.2166583610001,293.0,104624.120488,0.117
355,355,4,4,837.2166583610001,293.0,104624.120488,0.117
356,356,4,4,837.2166583610001,293.0,104624.120488,0.117
357,357,4,4,837.2166583610001,293.0,104624.120488,0.117
358,358,6,8,637.229859886,296.0,65648.0431331,0.117
359,359,7,0,296.280540763,137.0,14168.9047685,0.117
360,360,3,6,703.6254615639999,316.0,79114.259915,0.117
361,361,3,4,703.6254615639999,316.0,79114.259915,0.117
362,362,8,7,406.726338714,243.0,29850.162028099996,0.117
363,363,4,5,837.2166583610001,293.0,104624.120488,0.117
364,364,4,3,837.2166583610001,293.0,104624.120488,0.117
365,365,4,8,837.2166583610001,293.0,104624.120488,0.117
366,366,4,8,837.2166583610001,293.0,104624.120488,0.117
367,367,6,7,637.229859886,296.0,65648.0431331,0.117
368,368,6,3,637.229859886,296.0,65648.0431331,0.117
369,369,1,1,312.594751517,631.0,65940.4053426,0.117
370,370,8,8,406.726338714,243.0,29850.162028099996,0.117
371,371,8,4,406.726338714,243.0,29850.162028099996,0.117
372,372,3,4,703.6254615639999,316.0,79114.259915,0.117
373,373,3,0,703.6254615639999,316.0,79114.259915,0.117
374,374,3,4,703.6254615639999,316.0,79114.259915,0.117
375,375,8,8,406.726338714,243.0,29850.162028099996,0.117
376,376,8,1,406.726338714,243.0,29850.162028099996,0.117
377,377,4,3,837.2166583610001,293.0,104624.120488,0.117
378,378,4,8,837.2166583610001,293.0,104624.120488,0.117
379,379,4,6,837.2166583610001,293.0,104624.120488,0.117
380,380,8,7,406.726338714,243.0,29850.162028099996,0.117
381,381,7,8,296.280540763,137.0,14168.9047685,0.117
382,382,1,4,312.594751517,631.0,65940.4053426,0.117
383,383,8,0,406.726338714,243.0,29850.162028099996,0.117
384,384,5,0,497.42790442,233.0,40122.4338562,0.117
385,385,1,0,312.594751517,631.0,65940.4053426,0.117
386,386,1,1,312.594751517,631.0,65940.4053426,0.117
387,387,6,3,637.229859886,296.0,65648.0431331,0.117
388,388,1,8,312.594751517,631.0,65940.4053426,0.117
389,389,8,0,406.726338714,243.0,29850.162028099996,0.117
390,390,5,6,497.42790442,233.0,40122.4338562,0.117
391,391,4,4,837.2166583610001,293.0,104624.120488,0.117
392,392,4,6,837.2166583610001,293.0,104624.120488,0.117
393,393,4,8,837.2166583610001,293.0,104624.120488,0.117
394,394,4,8,837.2166583610001,293.0,104624.120488,0.117
395,395,4,0,837.2166583610001,293.0,104624.120488,0.117
396,396,4,8,837.2166583610001,293.0,104624.120488,0.117
397,397,4,0,837.2166583610001,293.0,104624.120488,0.117
398,398,4,3,837.2166583610001,293.0,104624.120488,0.117
399,399,4,0,837.2166583610001,293.0,104624.120488,0.117
400,400,8,8,406.726338714,243.0,29850.162028099996,0.117
401,401,4,1,837.2166583610001,293.0,104624.120488,0.117
402,402,4,1,837.2166583610001,293.0,104624.120488,0.117
403,403,4,8,837.2166583610001,293.0,104624.120488,0.117
404,404,4,4,837.2166583610001,293.0,104624.120488,0.117
405,405,4,4,837.2166583610001,293.0,104624.120488,0.117
406,406,4,6,837.2166583610001,293.0,104624.120488,0.117
407,407,4,6,837.2166583610001,293.0,104624.120488,0.117
408,408,4,8,837.2166583610001,293.0,104624.120488,0.117
409,409,6,8,637.229859886,296.0,65648.0431331,0.117
410,410,6,8,637.229859886,296.0,65648.0431331,0.117
411,411,1,1,312.594751517,631.0,65940.4053426,0.117
412,412,5,4,497.42790442,233.0,40122.4338562,0.117
413,413,0,6,719.587128022,262.0,77984.59555089999,0.117
414,414,8,0,406.726338714,243.0,29850.162028099996,0.117
415,415,5,7,497.42790442,233.0,40122.4338562,0.117
416,416,4,4,837.2166583610001,293.0,104624.120488,0.117
417,417,8,4,406.726338714,243.0,29850.162028099996,0.117
418,418,0,4,719.587128022,262.0,77984.59555089999,0.117
419,419,4,4,837.2166583610001,293.0,104624.120488,0.117
420,420,4,4,837.2166583610001,293.0,104624.120488,0.117
421,421,4,8,837.2166583610001,293.0,104624.120488,0.117
422,422,4,4,837.2166583610001,293.0,104624.120488,0.117
423,423,4,4,837.2166583610001,293.0,104624.120488,0.117
424,424,4,0,837.2166583610001,293.0,104624.120488,0.117
425,425,4,8,837.2166583610001,293.0,104624.120488,0.117
426,426,4,4,837.2166583610001,293.0,104624.120488,0.117
427,427,1,8,312.594751517,631.0,65940.4053426,0.117
428,428,5,0,497.42790442,233.0,40122.4338562,0.117
429,429,3,1,703.6254615639999,316.0,79114.259915,0.117
430,430,3,3,703.6254615639999,316.0,79114.259915,0.117
431,431,4,1,837.2166583610001,293.0,104624.120488,0.117
432,432,8,8,406.726338714,243.0,29850.162028099996,0.117
433,433,1,8,312.594751517,631.0,65940.4053426,0.117
434,434,0,0,719.587128022,262.0,77984.59555089999,0.117
435,435,8,0,406.726338714,243.0,29850.162028099996,0.117
436,436,8,4,406.726338714,243.0,29850.162028099996,0.117
437,437,8,8,406.726338714,243.0,29850.162028099996,0.117
438,438,1,8,312.594751517,631.0,65940.4053426,0.117
439,439,1,4,312.594751517,631.0,65940.4053426,0.117
440,440,4,1,837.2166583610001,293.0,104624.120488,0.117
441,441,4,6,837.2166583610001,293.0,104624.120488,0.117
442,442,4,6,837.2166583610001,293.0,104624.120488,0.117
443,443,8,4,406.726338714,243.0,29850.162028099996,0.117
444,444,8,4,406.726338714,243.0,29850.162028099996,0.117
445,445,8,3,406.726338714,243.0,29850.162028099996,0.117
446,446,1,0,312.594751517,631.0,65940.4053426,0.117
447,447,6,3,637.229859886,296.0,65648.0431331,0.117
448,448,4,8,837.2166583610001,293.0,104624.120488,0.117
449,449,4,4,837.2166583610001,293.0,104624.120488,0.117
450,450,4,4,837.2166583610001,293.0,104624.120488,0.117
451,451,4,4,837.2166583610001,293.0,104624.120488,0.117
452,452,4,4,837.2166583610001,293.0,104624.120488,0.117
453,453,4,4,837.2166583610001,293.0,104624.120488,0.117
454,454,3,8,703.6254615639999,316.0,79114.259915,0.117
455,455,5,8,497.42790442,233.0,40122.4338562,0.117
456,456,5,4,497.42790442,233.0,40122.4338562,0.117
457,457,6,8,637.229859886,296.0,65648.0431331,0.117
458,458,1,3,312.594751517,631.0,65940.4053426,0.117
459,459,8,1,406.726338714,243.0,29850.162028099996,0.117
460,460,8,0,406.726338714,243.0,29850.162028099996,0.117
461,461,1,6,312.594751517,631.0,65940.4053426,0.117
462,462,8,4,406.726338714,243.0,29850.162028099996,0.117
463,463,6,6,637.229859886,296.0,65648.0431331,0.117
464,464,6,8,637.229859886,296.0,65648.0431331,0.117
465,465,6,8,637.229859886,296.0,65648.0431331,0.117
466,466,8,0,406.726338714,243.0,29850.162028099996,0.117
