,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
42,108.41473823151928,198527.16776146862,151.31179941451728,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,42.0,81.0,1,50.572505031468054
43,121.40639966686744,210072.3093513916,141.36196652057654,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Rural,43.0,51.0,1,54.57829571504297
44,132.4474393671878,253883.33750067212,183.74689597366503,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,44.0,81.0,1,24.630904102305585
45,83.43623401552551,235418.51381639586,174.36686531654428,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,45.0,81.0,1,9.479926707096087
46,152.3158567724492,465563.0979783227,313.48909140836264,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_8,sex_female,Urbanity_Urban,46.0,81.0,1,16.680259608090484
47,111.31118214900171,373419.071923379,257.87721344844766,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,47.0,81.0,1,36.26761102462842
48,128.34212567905502,355981.86762235407,250.53276681811693,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,48.0,81.0,1,63.359449951724
51,157.0781337633421,367737.8456770936,251.22557977341282,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_College,Size_5,sex_female,Urbanity_Urban,51.0,81.0,1,20.268688460121233
52,121.46107404898778,232069.4577931956,179.4528048407823,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,52.0,81.0,1,13.652005832543523
53,63.9019158441033,141271.85461966836,109.08433344082674,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Urban,53.0,31.0,1,3.895508533428753
54,111.0049219139954,206911.9117726688,156.47024623840798,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,54.0,81.0,1,54.17736123460911
55,104.41726886512687,341008.73445637315,224.50793745997498,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,55.0,51.0,1,39.966101173477156
57,114.7237453035953,188111.2787899336,140.68169206932114,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,57.0,81.0,1,26.931218037499015
58,95.15429715780456,112957.30756904252,86.87091224559454,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,58.0,31.0,1,19.55729834867833
59,91.3713942018746,95919.83558891847,74.12261582240369,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,59.0,31.0,1,58.72242844134893
60,87.82263602756994,94966.64622779912,73.75329052115163,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,60.0,31.0,1,56.72242844134893
61,104.54505621280926,343683.0919650829,232.6150999927037,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,61.0,51.0,1,21.779696171240612
62,90.77001310696323,108049.356327941,75.02299834652533,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_female,Urbanity_Rural,62.0,1.0,1,1.321052387181628
63,153.0101279944024,366079.55166181095,239.17892035133409,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Rural,63.0,51.0,1,23.80347696384944
64,97.99325551246521,125830.13050435008,97.17250462323774,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,64.0,31.0,1,47.25655934654761
65,89.8195718889242,109746.97012689496,83.33343541997209,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,65.0,31.0,1,62.6729216816279
66,94.96844314200165,131379.63357625366,101.17565888928145,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_86_100,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,66.0,31.0,1,145.54922951087357
67,100.88855786394487,147169.37387304087,114.83614139941864,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Urban,67.0,31.0,1,11.017676321742293
68,102.3894944002412,333838.27384601923,226.272210995813,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,68.0,51.0,1,43.72342407068814
69,39.40000689783274,74468.014591878,51.412016743251975,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,69.0,1.0,1,0.5460920511134933
70,114.7757736249795,369634.4344603476,249.69580210250786,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,70.0,81.0,1,31.89740598909669
72,55.388723941681135,178332.58885558837,121.07623212671284,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,72.0,21.0,1,54.80362408665483
73,54.69445413419457,133598.65003495032,105.59465157825895,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_male,Urbanity_Urban,73.0,31.0,1,1.450453958508896
74,120.23763096415676,409823.2157711147,299.62559042363773,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,74.0,81.0,1,48.04282160115443
75,41.84228803099393,96812.1445151005,62.9742918361905,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Rural,75.0,1.0,1,33.9438977598001
76,147.98634215158847,340548.22171521623,230.4259411557736,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,76.0,51.0,1,47.0882689617907
78,35.73639060272674,78867.62770784195,60.81181148331309,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,78.0,31.0,1,18.832249349744128
79,95.24827345815795,275397.6682201057,210.22612382999944,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,79.0,81.0,1,77.9206414656668
80,47.99651198432352,101678.5606955755,78.68544564745012,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,80.0,31.0,1,54.081583546264156
81,99.00179384551387,126821.62191670276,98.15592505501812,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,81.0,31.0,1,44.36754624488838
82,101.37145858301494,200773.01287784046,145.47530439256496,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,82.0,81.0,1,49.42406267367802
83,87.7524365087658,113615.54938911606,85.98003939922279,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,83.0,31.0,1,59.13655836996735
84,87.61161221117685,76789.11505807037,59.597833815351656,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,84.0,31.0,1,25.954417138057643
85,93.44703123977644,103268.3057344856,79.42379843580379,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,85.0,31.0,1,28.256328174286068
86,112.65143161469422,336432.42894787993,233.1622245940689,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_1,sex_male,Urbanity_Urban,86.0,81.0,1,19.697168561714033
89,117.64468346295564,213722.69965232516,158.18343429317218,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,89.0,81.0,1,40.52055286246092
90,87.11535897587513,91355.03648623466,71.0064281737872,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,90.0,31.0,1,85.71573578871542
91,121.34884882927383,374154.3035447898,266.3727471087941,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,91.0,81.0,1,42.41605338241846
92,160.84910918384026,382268.2191034036,277.12756722551075,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,92.0,81.0,1,31.598487894114783
93,120.6609049346838,234648.57926400448,178.5468435610559,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,93.0,81.0,1,30.025874160763543
94,91.68531117828087,126240.10318332312,98.76516212530865,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,94.0,31.0,1,22.762500025456546
95,97.56914447791377,133888.91574285322,105.29011565673241,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,95.0,31.0,1,22.383816126055187
96,158.50736234015298,367158.7398921168,254.05228209284843,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,96.0,81.0,1,48.09316659581216
97,96.18882897752134,142575.68363647105,109.63403813120769,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,97.0,31.0,1,30.589927499262835
98,31.455756451214995,50840.721441904345,33.15343935559506,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,98.0,1.0,1,59.4006434624018
99,97.95979467713668,334519.9135420579,222.7295683932253,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,99.0,51.0,1,29.44745378015537
100,55.18107756242495,114670.42277136062,87.04788169857235,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,100.0,31.0,1,12.435130560364803
101,54.05696891346978,124130.65364107727,94.2461958930002,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,101.0,31.0,1,38.76405556334614
102,54.200974938863155,125769.28830878144,96.81343133252396,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,102.0,31.0,1,38.24537845657482
103,50.54584271064642,114649.64897971155,89.54239528970099,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,103.0,31.0,1,38.38168266445972
104,35.811462509852745,68739.62291125108,43.751287790007,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,104.0,1.0,1,48.631631337322844
106,77.04738526252117,190022.82353943164,141.8771800643751,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,106.0,81.0,1,10.431990921555585
107,24.904132370228425,82123.77980814541,53.89535859364025,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,107.0,1.0,1,73.96058549468069
108,102.10394142438768,326728.0515086691,219.82856936268382,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_College,Size_4,sex_female,Urbanity_Rural,108.0,51.0,1,5.2515138879465
109,38.388538141206865,66808.4001474172,44.719632175049846,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,109.0,1.0,1,44.348691293394644
111,69.78660798629657,187283.70299589593,127.72587279547965,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,111.0,51.0,1,43.19510459082544
112,36.931038349445636,74009.12479114019,51.77796727808697,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,112.0,1.0,1,5.035089688557378
113,98.47548276225737,144894.1884072088,113.10423620111996,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_76_85,Education_High_School,Size_3,sex_female,Urbanity_Urban,113.0,31.0,1,29.780520287901794
114,93.09935927298784,118026.96355951346,90.29491061333772,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,114.0,31.0,1,65.7414145731084
115,105.42911958339846,173678.6566954345,117.40233644989651,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,115.0,21.0,1,69.72740902566781
116,76.73424291148234,68680.30035022841,43.70517173139265,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,116.0,1.0,1,35.332742955790444
117,111.07931343351187,177018.69394330683,120.71450241449972,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,117.0,21.0,1,46.353540697447784
118,75.02817341182869,210202.54562024365,159.34105081191368,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,118.0,81.0,1,41.20000222484686
119,50.24362679902626,127550.11813510489,97.47113400213549,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,119.0,31.0,1,19.824322286728933
120,60.74023290636755,124413.66420900555,97.13814049673486,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,120.0,31.0,1,36.76405556334614
121,92.98906426680072,235563.0185267264,175.3137266977246,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,121.0,81.0,1,9.479926707096087
122,104.9294187364732,334771.06081329874,225.39483635600035,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,122.0,51.0,1,38.52104659855729
123,79.69017860425727,244443.39740142503,184.909467464715,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,123.0,81.0,1,18.211822444035416
124,88.52624027458664,226149.0316872788,161.66129936619416,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,124.0,81.0,1,21.205950846751428
125,38.445510083470985,95914.78377544953,64.66922793427433,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_female,Urbanity_Rural,125.0,1.0,1,22.511988559514748
126,59.28074713428767,201694.84847204568,140.1141791110741,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,126.0,51.0,1,5.6416792422230895
127,43.0804394319919,81079.18999919835,52.49484553401118,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,127.0,1.0,1,33.931730455518405
128,142.06314819343118,323778.1686232145,214.6948545293655,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,128.0,51.0,1,61.89354940517849
129,89.79403077630094,102188.86811535156,81.10529634475691,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,129.0,31.0,1,59.402134183878154
130,52.77379003068923,109853.99624134657,83.72029245205056,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,130.0,31.0,1,69.954123858271
132,56.64920696149321,217084.67837754134,159.70588513058738,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,132.0,81.0,1,25.11182659043963
