,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
13,13,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,163035.69302,104.23959634299999,109.867172254,42.483870967741936,33.61117982831549
14,14,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,192550.687352,117.21739272200001,131.316222253,42.483870967741936,8.100100268022793
15,15,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,250397.22121100003,126.90707209,181.229441435,42.483870967741936,41.812487882766476
16,16,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,174042.171741,104.907740805,131.557957356,42.483870967741936,43.077541172604676
17,17,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,66748.7518724,78.8681013633,42.738893035,42.483870967741936,59.08894178223148
18,18,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,212506.586942,121.67633823,161.287750271,42.483870967741936,53.654038398012105
19,19,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,270606.509005,128.107732841,194.781980578,42.483870967741936,72.5119107973734
20,20,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,141228.493026,94.2601768201,97.00277285860001,42.483870967741936,145.75207267746424
21,21,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,227034.106297,121.062930079,170.383199918,42.483870967741936,0.0
22,22,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,184045.755241,110.74536379,125.040245489,42.483870967741936,0.0
23,23,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,235360.435296,123.013142205,175.070368998,42.483870967741936,0.0
24,24,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,228611.247787,124.858877463,169.629865268,42.483870967741936,57.90239835944317
25,25,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,281969.645081,139.859709519,197.291570725,42.483870967741936,0.0
26,26,sex_male,Urbanity_Rural,Size_5,age_86_100,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,210515.17845799998,113.23225657100001,144.690627813,42.483870967741936,397.9999908168811
27,27,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,102737.828436,84.6746216369,69.8000733565,42.483870967741936,0.0
28,28,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,156013.409004,96.3382462059,107.91335401200001,42.483870967741936,5.8900841721223545
29,29,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,324313.96930500004,144.53604625399998,232.41141744599997,42.483870967741936,0.0
30,30,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,209188.283287,88.2661706823,153.709245098,42.483870967741936,50.44113238066068
31,31,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,182166.29249300002,105.229086384,130.180013251,42.483870967741936,0.0
32,32,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,180183.720653,109.527216085,130.221319326,42.483870967741936,48.597730665575554
33,33,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,255430.674219,132.859260689,185.35553537799998,42.483870967741936,45.307724261994565
34,34,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,243294.786819,119.28563312700001,166.19451907799998,42.483870967741936,0.0
35,35,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,262571.14894499996,134.046698059,188.619100577,42.483870967741936,0.0
36,36,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,232507.66472399997,123.756517199,170.540861288,42.483870967741936,28.142958837719373
37,37,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,307673.369916,146.10728706700002,219.28046999900002,42.483870967741936,0.0
38,38,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,233899.48374099997,122.91971326299999,156.063172058,42.483870967741936,6.513470136606751
39,39,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,134957.06232599998,101.66878887200001,97.6732984114,42.483870967741936,32.72931777449459
40,40,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,120536.06571800001,96.22825914549999,81.5613079574,42.483870967741936,32.512395276816655
41,41,sex_male,Urbanity_Urban,Size_4,age_19_25,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,244443.30841700002,130.131261093,169.756778171,42.483870967741936,0.0
42,42,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,243276.29465300002,128.634156684,173.298792072,42.483870967741936,6.945946928371675
43,43,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,262526.961218,134.62126414,188.10358721900002,42.483870967741936,36.53332994657076
44,44,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,124311.619802,95.0489017849,92.59575783540001,42.483870967741936,97.45592941485769
45,45,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,202364.077237,112.711439181,136.417636794,42.483870967741936,61.0512230460865
46,46,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,220136.48085599998,124.39680411200001,164.61087628200002,42.483870967741936,59.10034206448908
47,47,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,147923.192301,98.5241291552,112.575632775,42.483870967741936,11.532305865146888
48,48,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,197596.98410499998,120.02456797100001,145.963972799,42.483870967741936,102.34634291804835
49,49,sex_female,Urbanity_Urban,Size_5,age_76_85,Education_College,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,318175.785561,109.49480376700001,228.73275129200002,42.483870967741936,7.157249566060215
50,50,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,105536.726589,84.2960284989,71.5058916636,42.483870967741936,0.0
51,51,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,235887.542812,120.539903556,153.772020554,42.483870967741936,0.0
52,52,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,141203.260752,99.5350482133,102.39299081,42.483870967741936,32.72931777449459
53,53,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,211886.35685399998,120.793790144,158.719631999,42.483870967741936,100.0371676686008
54,54,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,226041.199814,125.88414902,169.725466965,42.483870967741936,32.457026488664376
55,55,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,269343.00246399996,137.988922389,189.41718045099998,42.483870967741936,28.39805961452448
56,56,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,253763.61831199998,126.70486878,187.43184359400001,42.483870967741936,0.0
57,57,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,124083.872294,93.09638619809999,82.7736928563,42.483870967741936,31.401163732415093
58,58,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,150745.94698,106.130331516,111.541763876,42.483870967741936,121.190891332565
59,59,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,132004.486694,100.782803524,98.62924914879999,42.483870967741936,56.736844737534426
60,60,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,262257.48180500005,131.532201609,193.425197935,42.483870967741936,29.98195700997096
61,61,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,168196.063429,107.151464369,121.700752631,42.483870967741936,97.82715157270039
62,62,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,118765.37413599998,90.7352981822,77.93566412060001,42.483870967741936,118.98037311665331
63,63,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,196372.934961,116.72694110200001,137.006954842,42.483870967741936,0.0
64,64,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,229380.94532399997,120.784566196,165.69247261799998,42.483870967741936,0.0
65,65,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,259375.709966,136.137770967,185.99665398599998,42.483870967741936,90.08499664162048
66,66,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,217039.580817,118.168585706,161.104989652,42.483870967741936,32.457026488664376
67,67,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,180014.20975,109.075659195,130.01614683399998,42.483870967741936,41.87959746755877
68,68,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,221955.86806100002,120.629366082,169.68196458100002,42.483870967741936,44.0896135634592
69,69,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,156693.286892,100.64890690799999,106.56770470000001,42.483870967741936,101.1913210082519
70,70,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,88744.70991389999,78.0052813353,57.0694032245,42.483870967741936,31.02994157457239
71,71,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,283005.87328,99.1145731102,197.40841893299998,42.483870967741936,0.0
72,72,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,216762.47064400002,115.82902196100001,162.055425827,42.483870967741936,53.654038398012105
73,73,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,221323.180536,121.847531841,164.03790073,42.483870967741936,40.83368249137203
74,74,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,153951.395787,104.554999536,115.84240982,42.483870967741936,25.56172058397623
75,75,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,267215.62872800004,129.105084568,191.179808515,42.483870967741936,36.53332994657076
76,76,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,195979.48123900002,77.84587943449999,146.109659726,42.483870967741936,47.38129077390417
77,77,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,285489.071317,141.785804708,208.27434546900002,42.483870967741936,0.0
78,78,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,276837.013439,132.19708456799998,201.38616130000003,42.483870967741936,5.359316796955635
79,79,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,191709.102474,123.695256816,139.687507718,42.483870967741936,3.768257690943324
80,80,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,161080.043836,98.9071022366,111.46392602799999,42.483870967741936,68.60750666297494
81,81,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,267102.64549699996,137.867582182,192.83697674799998,42.483870967741936,36.53332994657076
82,82,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,202251.87545999998,110.140910729,134.598240539,42.483870967741936,61.0512230460865
83,83,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,271275.638798,126.85839838700001,194.588772519,42.483870967741936,35.33538624152481
84,84,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,276889.656082,141.638946359,197.33940831700002,42.483870967741936,26.556328706303333
85,85,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,203748.193225,116.771878571,151.875064274,42.483870967741936,4.735930832471237
86,86,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,144268.910973,62.8815103406,107.441852487,42.483870967741936,27.011000411759674
87,87,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,234650.003781,124.37832303200001,174.64243403,42.483870967741936,14.113544118889996
88,88,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,231913.99235900003,114.601465347,172.16292558900003,42.483870967741936,12.91560041384409
89,89,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,132926.78616800002,90.50461385,90.3414267159,42.483870967741936,34.254693271988415
90,90,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,152410.968069,100.409072,113.391797465,42.483870967741936,141.18995953686678
91,91,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,212253.23135699998,124.401660397,155.390811486,42.483870967741936,100.0371676686008
92,92,sex_male,Urbanity_Rural,Size_8,age_36_45,Education_High_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_yes,162667.41169500002,98.8132491595,112.018485564,42.483870967741936,58.604806512547974
93,93,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,281509.76447399997,135.291616748,205.910446047,42.483870967741936,19.388731515784976
94,94,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,237174.636148,121.28644293,168.897792294,42.483870967741936,135.84369201587873
95,95,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,271398.404644,134.93355141799998,195.58818417900002,42.483870967741936,23.702799166730017
96,96,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,242054.55864699997,117.44847858799999,172.58862192200002,42.483870967741936,6.945946928371675
97,97,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,152112.057589,99.85037888139999,111.690196929,42.483870967741936,25.56172058397623
98,98,sex_female,Urbanity_Rural,Size_8,age_46_55,Education_High_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_yes,178942.666358,108.465404888,125.544542257,42.483870967741936,36.20985089815432
99,99,sex_female,Urbanity_Urban,Size_9,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,219827.53851100002,118.607841864,164.034796894,42.483870967741936,0.0
100,100,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,205626.70823,112.91407217,151.55523397299999,42.483870967741936,64.29472007544183
101,101,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,118436.065994,92.8624191708,90.6311833696,42.483870967741936,98.56716095925924
102,102,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,86447.1855254,80.8817807936,55.6389936077,42.483870967741936,97.41213904946287
103,103,sex_female,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,220010.27034299998,118.461610383,149.791694949,42.483870967741936,45.26393389659974
104,104,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,240378.940262,125.327437109,163.451189067,42.483870967741936,0.0
105,105,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Elementary_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_yes,112186.54956900001,84.8245150037,76.19003122069999,42.483870967741936,14.000562363758196
106,106,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,251074.25582399996,134.092392536,179.89355033599998,42.483870967741936,0.0
107,107,sex_male,Urbanity_Urban,Size_5,age_19_25,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,209165.256543,124.16884159600001,157.518427042,42.483870967741936,0.0
108,108,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,248792.996731,132.647258494,184.67375512799998,42.483870967741936,66.50473617134226
109,109,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,207138.58641400002,113.34515110299999,143.551311948,42.483870967741936,46.46187760164568
110,110,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,103391.756862,83.3041246917,69.05356008220001,42.483870967741936,11.48851549975206
111,111,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,239065.30616500002,88.8077054827,175.363224116,42.483870967741936,28.394294960456914
112,112,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,184054.42151400002,74.7254991836,133.98259443,42.483870967741936,48.57923447895011
113,113,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,212544.65206400002,121.419694272,159.444466325,42.483870967741936,33.56825803306598
114,114,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,187262.806399,117.504436474,140.521625801,42.483870967741936,56.89032596858864
115,115,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,208679.23045,110.342801399,156.103969375,42.483870967741936,3.5379871274252914
116,116,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,155326.652469,113.401976027,104.184608015,42.483870967741936,0.0
117,117,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,142834.791371,98.81946793639999,104.474523209,42.483870967741936,12.643537409548449
118,118,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,187036.352181,115.520254524,134.313660641,42.483870967741936,11.903528022989596
119,119,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,186996.91869700002,111.424501145,139.650883927,42.483870967741936,144.59791933781315
120,120,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,137991.903223,98.74201426319999,102.664358906,42.483870967741936,56.51910381074593
121,121,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,283136.813345,141.046489831,205.891282243,42.483870967741936,49.14817103750877
122,122,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,248121.30244200001,124.705631446,181.158958563,42.483870967741936,114.64668010653106
123,123,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,262833.174786,140.755217376,185.91720885,42.483870967741936,44.89981107607772
124,124,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,162167.073748,107.628484088,120.936760799,42.483870967741936,97.82715157270039
125,125,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,173426.22951,100.15136608899999,117.35266462700001,42.483870967741936,36.464709367888844
126,126,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,139485.313855,103.020298501,104.832983502,42.483870967741936,24.594047442448318
127,127,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,224360.65600000002,125.21755988,168.260586924,42.483870967741936,27.175285696191462
128,128,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,187857.430459,105.10143922,141.683655473,42.483870967741936,125.71008267791295
129,129,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,255030.619303,130.450705596,185.040751272,42.483870967741936,12.947649982598865
130,130,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,269169.651383,136.360065039,194.692418008,42.483870967741936,4.370898657882811
