,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
39,39,sex_female,Urbanity_Rural,Size_4,age_76_85,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,173882.8419,57.816358466400004,124.90418418200001,33.9149377593361,29.275184313894506
40,40,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,183709.364258,47.9491186797,129.573045701,33.9149377593361,34.59734071622667
41,41,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,245986.022686,80.3720991759,174.877416236,33.9149377593361,23.738289658543515
42,42,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,262314.567308,84.8280931507,193.45370174400003,33.9149377593361,0.0
43,43,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,244649.674792,73.1832968766,174.23419512,33.9149377593361,30.140468206024202
44,44,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,142433.277508,39.172918305799996,96.8530215061,33.9149377593361,69.34601231615419
45,45,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,194093.095452,53.4481309584,138.50704753,33.9149377593361,68.55754913253624
46,46,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,260757.26648299998,73.7225467583,180.953254232,33.9149377593361,6.629497292639461
47,47,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,109242.001388,37.7819635488,72.435415519,33.9149377593361,67.12466301103998
48,48,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Post_Graduate,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,265164.835615,131.088584059,181.431683474,33.9149377593361,48.1431530824962
49,49,sex_male,Urbanity_Rural,Size_8,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,269236.686836,94.1348139036,184.37780474,33.9149377593361,66.78165287421757
50,50,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,155911.99665699998,103.431106285,107.85603993299999,33.9149377593361,41.94206155782816
51,51,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,220180.39769,76.173482686,157.065539003,33.9149377593361,29.482030677939715
52,52,sex_male,Urbanity_Rural,Size_7,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,128757.97207999999,52.750021394300006,85.8335805737,33.9149377593361,71.88635496371691
53,53,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,262524.268691,115.66411221,176.264091522,33.9149377593361,35.75860785376723
54,54,sex_male,Urbanity_Rural,Size_8,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,166389.092078,51.1366433847,112.30677953,33.9149377593361,28.650882950860186
55,55,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,168894.148415,64.7261413848,121.211002424,33.9149377593361,6.792281748837515
56,56,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,175319.187302,55.4779420175,128.979839755,33.9149377593361,2.2486805973518424
57,57,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,219369.357048,68.6458963607,164.079879743,33.9149377593361,0.0
58,58,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,285752.747606,94.7103625381,208.952470066,33.9149377593361,21.21535046757785
59,59,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,199312.56462000002,73.73538089739999,148.76044177,33.9149377593361,25.29692731087403
60,60,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,182953.555818,66.0849318129,136.191909484,33.9149377593361,62.501286558412424
61,61,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Graduate,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,240921.32186599998,85.6623757904,154.534993725,33.9149377593361,35.93496823294242
62,62,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,177488.659274,67.047794717,121.55537544299999,33.9149377593361,17.2784396274661
63,63,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,191114.59186400002,71.2512053519,135.810171775,33.9149377593361,14.464015650056737
64,64,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,190781.05119,65.9646595176,144.97089407200002,33.9149377593361,14.464015650056737
65,65,sex_male,Urbanity_Urban,Size_8,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,339488.11759499996,106.559365101,243.16092671799998,33.9149377593361,16.969677621754354
66,66,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,201169.446568,60.251265326,148.110332774,33.9149377593361,47.00602854073503
67,67,sex_male,Urbanity_Urban,Size_10,age_66_75,Education_High_School,Lighting_no,TV_no,Cooking_no,Refrigeration_no,AC_no,280607.77931,89.17564394950001,203.478993377,33.9149377593361,59.767901644048685
68,68,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_Post_Graduate,Lighting_no,TV_no,Cooking_no,Refrigeration_no,AC_no,314945.382034,89.56467039520001,223.623396945,33.9149377593361,59.13727550160271
69,69,sex_male,Urbanity_Rural,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,223187.77389,66.08235637050001,155.187723736,33.9149377593361,67.70162065350564
70,70,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,218668.72469099998,63.8037144114,155.148060074,33.9149377593361,0.0
71,71,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,263562.864624,92.4766135092,189.51827514200002,33.9149377593361,20.296339088715072
72,72,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,121937.19081400002,55.3120969442,93.66359651629999,33.9149377593361,49.28205930191132
73,73,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,286063.51924,107.388539199,205.246750268,33.9149377593361,25.758951619063513
74,74,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,296929.27147,87.2428803411,215.59200032299998,33.9149377593361,33.54727897325823
75,75,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,162404.804205,54.525674447600004,123.842809679,33.9149377593361,39.46927386591017
76,76,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,328644.297637,103.483063719,235.47782401700002,33.9149377593361,45.62763479956874
77,77,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,213213.454964,70.472589246,155.662792355,33.9149377593361,35.4534109141133
78,78,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,161358.135122,52.238721409300005,109.550625078,33.9149377593361,10.71107413593564
79,79,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,173270.084278,48.2575104619,122.172119664,33.9149377593361,39.327567094766
80,80,sex_male,Urbanity_Rural,Size_7,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,154948.636872,44.1668947741,109.138485242,33.9149377593361,27.833590147707568
81,81,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,327243.197823,132.76124529700002,239.918443941,33.9149377593361,32.15572069273991
82,82,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,177475.82709,58.8899737476,128.76855026299998,33.9149377593361,55.670452432350196
83,83,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,263061.71053499996,95.3692153073,186.298298719,33.9149377593361,52.130399205784634
84,84,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,213180.181852,79.8353940123,158.31923344700002,33.9149377593361,60.79381199593171
85,85,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,320494.265298,98.70698978290001,231.41932327599997,33.9149377593361,22.783967782109077
86,86,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,224094.90335500002,80.14810387680001,162.973456266,33.9149377593361,61.89944860184814
87,87,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_yes,278903.597909,131.601398636,204.10795913,33.9149377593361,20.10659722213604
88,88,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,207955.119515,75.4361146571,156.686185664,33.9149377593361,18.121219229114438
89,89,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,166138.825154,52.894636256700004,122.25363056200001,33.9149377593361,23.310434644297015
90,90,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,199821.473577,83.3482257645,145.056363956,33.9149377593361,37.84567842151797
91,91,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,224144.027449,80.7310327397,166.619539655,33.9149377593361,24.51128342510377
92,92,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,184441.729003,58.1565681654,125.080111366,33.9149377593361,70.94482700859533
93,93,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,131326.897671,88.50678777430001,88.12856711030001,33.9149377593361,32.80606724618914
94,94,sex_male,Urbanity_Rural,Size_9,age_56_65,Education_Elementary_School,Lighting_yes,TV_no,Cooking_yes,Refrigeration_no,AC_no,169375.094899,55.028818650699996,114.31883535,33.9149377593361,16.563136364167296
95,95,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,159224.953202,46.76636453770001,110.34386216700001,33.9149377593361,36.66902019908153
96,96,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_yes,111390.174502,73.73141322880001,71.34467971939999,33.9149377593361,39.0220558507347
97,97,sex_male,Urbanity_Rural,Size_5,age_19_25,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,204414.136078,61.8204890615,132.655664164,33.9149377593361,50.66536295302456
98,98,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,178616.358485,87.4947385336,123.05062970899999,33.9149377593361,62.687109814367474
99,99,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,81911.75609560001,35.3218638766,53.2322122023,33.9149377593361,40.619857121190776
100,100,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,74844.2387861,34.9006273687,47.282038255500005,33.9149377593361,34.1367552992421
101,101,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,83949.6108106,39.9690376815,50.9164355024,33.9149377593361,33.310057320258906
102,102,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,70834.5331508,28.1482881236,43.3110499337,33.9149377593361,50.28084598191598
103,103,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,231617.57690100002,66.8804496705,162.310745295,33.9149377593361,16.298096387330823
104,104,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,208625.388393,114.81580871,156.51342955,33.9149377593361,32.29264673512011
105,105,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,167200.848558,58.4372472538,122.93243034,33.9149377593361,37.29382896346907
106,106,sex_male,Urbanity_Urban,Size_6,age_19_25,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,268257.11713,90.8887125006,197.647891193,33.9149377593361,12.445983004461581
107,107,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,124896.771746,48.5543751881,81.4810017844,33.9149377593361,6.065502757348121
108,108,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,208322.939652,80.1726445446,148.293312347,33.9149377593361,10.13943355728125
109,109,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,152188.477021,45.5676664593,104.05374444700001,33.9149377593361,35.382916293850016
110,110,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,137790.457763,48.1524360524,92.96975474770001,33.9149377593361,34.465173111214916
111,111,sex_male,Urbanity_Rural,Size_8,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,277801.992593,83.7035151316,191.01888078,33.9149377593361,36.06328305462244
112,112,sex_female,Urbanity_Rural,Size_9,age_56_65,Education_College,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,307363.113791,83.7520240214,210.687231069,33.9149377593361,11.79520811242515
113,113,sex_male,Urbanity_Rural,Size_8,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,277569.685613,81.5660385995,185.67087578599998,33.9149377593361,36.06328305462244
114,114,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,134356.24295699998,53.657609799,99.0694113227,33.9149377593361,26.21833398136702
115,115,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_no,TV_yes,Cooking_yes,Refrigeration_no,AC_no,173478.087988,58.8365397075,127.21817543899999,33.9149377593361,27.62460152266609
116,116,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,234243.499336,72.4126832395,170.75357689700002,33.9149377593361,35.72467993373868
117,117,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,213739.75578,70.7423401433,155.132876283,33.9149377593361,30.92604378364755
118,118,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,157383.776923,49.2006027213,116.002368677,33.9149377593361,39.46927386591017
119,119,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,242617.90043600003,75.72510566310001,163.30946266700002,33.9149377593361,39.30648940971212
120,120,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,208031.107804,62.196112185,139.61838539299998,33.9149377593361,32.541538953112244
121,121,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,310122.01913699997,95.96286103959999,221.95714942200001,33.9149377593361,45.07877010743395
122,122,sex_female,Urbanity_Urban,Size_7,age_76_85,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,218150.56466799998,79.4640744093,163.20519307200001,33.9149377593361,27.141831846291186
123,123,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,325312.845578,100.840710211,237.197831351,33.9149377593361,0.0
124,124,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,194677.551809,65.0929664799,134.532769909,33.9149377593361,38.26783489152266
125,125,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,204338.23144,103.156720225,147.48631885,33.9149377593361,38.14147341885182
