,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
13,13,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,206690.899089,106.831550206,153.097491577,39.057084607543324,70.67768098527638
14,14,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,171782.057723,103.700162644,120.011278298,39.057084607543324,50.59997948344302
15,15,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,211049.868822,113.021234426,144.082933322,39.057084607543324,98.73627063969053
16,16,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,149451.62132,82.2493737315,101.04827901200001,39.057084607543324,79.10572554258619
17,17,sex_female,Urbanity_Rural,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,51080.548854500004,69.4031009018,30.319147810700002,39.057084607543324,39.08088642586349
18,18,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,210855.801051,116.59568468399999,142.059066476,39.057084607543324,63.065203294051514
19,19,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,141686.659993,95.85811820069999,96.09945068280001,39.057084607543324,35.739045349208254
20,20,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,248114.65857600002,119.853184778,173.54849129099998,39.057084607543324,12.59584216122599
21,21,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,231524.140676,120.114419536,151.952022566,39.057084607543324,30.977194671311015
22,22,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,182743.45945,103.699011645,122.632822295,39.057084607543324,30.334179151002143
23,23,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,63949.5180765,71.23010560350001,39.7807751234,39.057084607543324,85.91250157746155
24,24,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,160016.1846,89.8234785499,110.79957585700001,39.057084607543324,59.385294493140144
25,25,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,191963.484568,71.64851692100001,133.767012649,39.057084607543324,25.128401124233434
26,26,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,140202.178825,51.1335262561,96.4091601626,39.057084607543324,11.680803637270392
27,27,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,121530.10485799999,52.8092607605,79.6531627896,39.057084607543324,38.781688230387005
28,28,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,102350.98801900001,36.6479953134,70.0506755393,39.057084607543324,59.07821758928449
29,29,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,176934.15959300002,67.6576850413,115.40356122200001,39.057084607543324,0.0
30,30,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,178653.131831,63.8116538964,122.67775086299999,39.057084607543324,0.0
31,31,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,127343.24120899999,51.2207939324,85.97851619030001,39.057084607543324,0.0
32,32,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,178420.530375,70.0806279646,135.797717371,39.057084607543324,26.481844854290895
33,33,sex_male,Urbanity_Urban,Size_2,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,190832.74951300002,76.4536245271,137.522542614,39.057084607543324,17.55449527528121
34,34,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,240973.249917,87.8960928351,176.27966230299998,39.057084607543324,82.7388376626436
35,35,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,250456.635531,83.5402959225,172.507913068,39.057084607543324,3.089692403491984
36,36,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,184510.210869,110.419017003,137.797298143,39.057084607543324,84.74631902845401
37,37,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,245600.37560700002,121.40874078799999,167.800024929,39.057084607543324,36.7381688885284
38,38,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,143136.04776,97.4924536794,109.027753012,39.057084607543324,68.12304370100314
39,39,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,229161.80209800001,121.202932255,173.278927953,39.057084607543324,61.89236597557926
40,40,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,118602.20478399999,91.70380278350001,76.2803766567,39.057084607543324,52.13363535652592
41,41,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,179584.971806,105.878023104,127.256231662,39.057084607543324,30.303450124545513
42,42,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,175460.894563,95.0909147742,116.94518899200001,39.057084607543324,52.58093925892104
43,43,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,191922.283072,111.16785127,133.340894193,39.057084607543324,6.711220256313167
44,44,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,197334.402775,113.282728623,144.696937502,39.057084607543324,43.351871782825945
45,45,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,173542.496482,95.3840555531,130.028963064,39.057084607543324,34.61589570370162
46,46,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,121649.3344,87.9525432458,91.4970282891,39.057084607543324,76.90835871070027
47,47,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,168930.049777,107.26652718700001,125.78578331799999,39.057084607543324,63.42602184866218
48,48,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,189471.21550299998,104.212619894,133.968840799,39.057084607543324,6.711220256313167
49,49,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,233059.591169,121.54196152200001,175.438406117,39.057084607543324,41.00412982709404
50,50,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,290344.563499,146.867661314,208.723221209,39.057084607543324,47.48045852159458
51,51,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,157504.077109,103.454595779,113.491204037,39.057084607543324,18.172206517081467
52,52,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,202312.616998,118.446183513,148.070981292,39.057084607543324,51.916333362942005
53,53,sex_male,Urbanity_Urban,Size_7,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,173638.939875,63.3748121711,124.701571398,39.057084607543324,68.93728376626264
54,54,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,219015.73612600003,67.941735387,161.678643453,39.057084607543324,20.23995583076457
55,55,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,211164.340555,75.807876712,158.24222939,39.057084607543324,55.34477408365943
56,56,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,217032.668486,87.0835429884,155.991476018,39.057084607543324,31.7525442154271
57,57,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,61638.6728174,35.32627933,36.7015293339,39.057084607543324,62.80585650547844
58,58,sex_female,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,178263.80961199998,68.0998262465,125.594181139,39.057084607543324,17.33905447373104
59,59,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,159842.19782899998,65.0510676602,115.300203815,39.057084607543324,10.882337347734378
60,60,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,174456.21036,66.6931987693,126.439766783,39.057084607543324,57.271714583437934
61,61,sex_female,Urbanity_Rural,Size_5,age_86_100,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,234175.74985100003,68.5551954818,161.271407794,39.057084607543324,42.16439534625214
62,62,sex_male,Urbanity_Urban,Size_4,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,310776.20136199996,107.652151436,217.676713482,39.057084607543324,1.3851786196901736
63,63,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,224109.264764,80.73050898470001,166.230980561,39.057084607543324,48.540418849440336
64,64,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,211121.821298,79.1631918754,157.666997675,39.057084607543324,63.52167220948629
65,65,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,205466.87717999998,74.3644924302,156.37481724399998,39.057084607543324,0.0
66,66,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,117851.830149,85.5849583534,85.79898614310001,39.057084607543324,95.22392829411974
67,67,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,140939.258696,111.50358742200001,106.579877847,39.057084607543324,76.98550921741253
68,68,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,191794.275554,110.38965591700001,136.411334066,39.057084607543324,59.000630937793304
69,69,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,236164.715275,122.34827375799999,162.909548333,39.057084607543324,64.66149951418267
70,70,sex_female,Urbanity_Rural,Size_8,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,270734.829988,131.600285586,187.46981660900002,39.057084607543324,83.0824726831489
71,71,sex_female,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,152350.753319,80.31914237939999,104.092506919,39.057084607543324,45.039681244806495
72,72,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,234394.36327399997,101.18229813,162.67137629,39.057084607543324,37.945278476412916
73,73,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,104560.865467,33.6563646309,69.8493295216,39.057084607543324,23.405934052353924
74,74,sex_female,Urbanity_Rural,Size_1,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,127205.431649,40.722031749,85.04864406729999,39.057084607543324,0.0
75,75,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,177762.106317,68.8746968695,123.61136125600001,39.057084607543324,29.69804751546139
76,76,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,199107.685745,74.52341883369999,149.677307816,39.057084607543324,23.196943457930086
77,77,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,237336.536526,81.3860844037,177.838057047,39.057084607543324,12.828557748137335
78,78,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,236100.65844499998,86.91837177379999,172.13362975799998,39.057084607543324,28.243889490542834
79,79,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,148564.920534,61.9352405909,105.84406973200001,39.057084607543324,62.947994700691055
80,80,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,216876.375981,74.91358053270001,156.45353468,39.057084607543324,0.0
81,81,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,220496.59584499997,72.8428415021,153.966915945,39.057084607543324,0.0
82,82,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,158236.802301,63.3946529154,107.552457105,39.057084607543324,12.4546538248639
83,83,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,237431.87355999998,81.48514878649999,153.763043417,39.057084607543324,0.0
84,84,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,225957.15511199998,69.2868505148,149.502900783,39.057084607543324,35.299625936072935
85,85,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,106221.69282899999,49.652454345200006,71.36576074,39.057084607543324,0.0
86,86,sex_female,Urbanity_Rural,Size_5,age_76_85,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,253190.21519400002,81.7923138113,168.070427188,39.057084607543324,0.0
87,87,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,118400.612102,49.888851019899995,79.81113159350001,39.057084607543324,0.0
88,88,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,168806.104,60.121353536899996,115.257665659,39.057084607543324,0.0
89,89,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,55772.9543712,30.6766791575,33.5839354412,39.057084607543324,25.325779344263882
90,90,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,203764.09921500002,78.4779123617,141.603663586,39.057084607543324,1.536171256001093
91,91,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,118088.483327,42.5725696629,77.9655697242,39.057084607543324,9.747808756903003
92,92,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,185530.620899,54.714759212299995,130.64412981200002,39.057084607543324,39.452745461305554
93,93,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,116282.11111900001,48.6810581383,77.9058011353,39.057084607543324,0.0
94,94,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,270589.581357,99.0642956958,200.579447903,39.057084607543324,47.78585770239721
95,95,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,200145.731193,73.4680954524,148.28571285700002,39.057084607543324,43.89663277228827
96,96,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,185083.31071400002,74.7313511822,139.490817298,39.057084607543324,43.26971948830413
97,97,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,189716.492511,80.4312629097,139.54746969299998,39.057084607543324,22.973190129406635
98,98,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,157657.484899,60.8171928766,116.786272877,39.057084607543324,34.698320544490166
99,99,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,247832.334852,88.674785596,178.40101346400002,39.057084607543324,14.974094658925729
100,100,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,247579.058782,88.2086515899,184.332850205,39.057084607543324,12.828557748137335
101,101,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,199766.159194,75.09910456760001,147.947165535,39.057084607543324,0.0
102,102,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,249349.25080100002,90.2292740441,170.572638745,39.057084607543324,0.0
103,103,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,224800.618908,89.0230257343,168.406668788,39.057084607543324,33.948091000180995
104,104,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,266907.990266,96.1896874399,202.555512368,39.057084607543324,15.247857861414674
105,105,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,314080.150886,113.114090135,225.909531409,39.057084607543324,55.84468342869678
106,106,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,274550.54703899997,96.05711628690001,204.09454222,39.057084607543324,46.888615988032505
107,107,sex_male,Urbanity_Rural,Size_8,age_19_25,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,122504.08816400002,49.969221672299994,80.8690232391,39.057084607543324,40.23687829226335
108,108,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,311088.158086,109.73799155200001,225.168862399,39.057084607543324,55.84468342869678
109,109,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,207126.529619,69.3487333301,155.303961045,39.057084607543324,1.5856733651757662
110,110,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,236206.837715,75.5124807523,175.16557367,39.057084607543324,43.1266906365737
111,111,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,196342.775847,66.69166367689999,130.14339095399998,39.057084607543324,32.932868321056205
112,112,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,144355.43471,61.4026582424,112.313176793,39.057084607543324,76.94998979582486
113,113,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,201942.231865,79.18042936180001,150.96522881200002,39.057084607543324,75.64130344255693
114,114,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,138520.65193800002,53.34907365270001,89.27792489870001,39.057084607543324,24.427348154325188
115,115,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,94667.53787110001,33.5196805441,63.211495777299994,39.057084607543324,35.92872524088527
116,116,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_no,AC_no,202723.307265,57.6321082846,141.87026291700002,39.057084607543324,46.55468636466619
117,117,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,171123.159884,69.73412383,121.91452337,39.057084607543324,26.481844854290895
118,118,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,226815.66219699997,83.744363204,166.753594865,39.057084607543324,28.243889490542834
119,119,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,222928.258071,78.8585811952,163.482135535,39.057084607543324,62.54241394457412
120,120,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,200407.383532,109.96316402299999,144.84601221,39.057084607543324,36.54889058406901
121,121,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,200090.212634,112.880949701,150.753166139,39.057084607543324,51.52876990865279
122,122,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,158585.74333199998,106.243267585,107.011624045,39.057084607543324,33.433402217759614
123,123,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,122769.55616400001,83.0147928913,91.31739054309999,39.057084607543324,76.90835871070027
