e_BuildingSqm,e_BuildingElec,h_BuildingSqm,h_BuildingHeat,c_BuildingSqm,c_BuildingCool,c_e_BuildingSqm,c_e_BuildingElec,elec__0,c_h_BuildingSqm,c_h_BuildingHeat,heat__0,c_c_BuildingSqm,c_c_BuildingCool,cool__0
3,0,3,0,3,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,981348.6162800257
0,6,3,0,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
3,1,3,0,3,1,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,0.0,12000.0,31.9800833333,981348.6162800257
3,1,1,0,3,1,12000.0,92.7291666667,1330162.1427683474,525.0,820.44,0.0,12000.0,31.9800833333,981348.6162800257
3,0,1,0,3,1,12000.0,92.7291666667,0.0,525.0,820.44,0.0,12000.0,31.9800833333,981348.6162800257
3,0,1,0,3,1,12000.0,92.7291666667,0.0,525.0,820.44,0.0,12000.0,31.9800833333,981348.6162800257
3,0,1,1,3,1,12000.0,92.7291666667,0.0,525.0,820.44,18503359.676853452,12000.0,31.9800833333,981348.6162800257
3,0,1,1,0,1,12000.0,92.7291666667,0.0,525.0,820.44,18503359.676853452,3600.0,42.9002267754,1316446.7942552364
0,1,1,1,0,1,3600.0,85.4536528106,0.0,525.0,820.44,0.0,3600.0,42.9002267754,0.0
0,1,0,1,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,1,2,3,0,2,12000.0,92.7291666667,1330162.1427683474,11100.0,79.1610810811,5355952.7411589585,3600.0,42.9002267754,2632893.588510473
3,1,0,3,0,1,12000.0,92.7291666667,1330162.1427683474,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1316446.7942552364
3,1,0,3,0,1,12000.0,92.7291666667,1330162.1427683474,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1316446.7942552364
3,1,0,3,0,1,12000.0,92.7291666667,1330162.1427683474,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1316446.7942552364
3,1,0,3,1,3,12000.0,92.7291666667,1330162.1427683474,3600.0,114.646120414,7756831.949598116,525.0,125.188571429,11524700.864490693
1,1,0,3,7,3,525.0,298.847619048,62516.52494265884,3600.0,114.646120414,113120.46593163919,39.0,275.699072559,370132.3851746663
1,1,0,3,11,3,525.0,298.847619048,62516.52494265884,3600.0,114.646120414,113120.46593163919,36.0,16.1851851852,21728.98567081592
1,0,0,3,0,3,525.0,298.847619048,0.0,3600.0,114.646120414,113120.46593163919,3600.0,42.9002267754,57594.54724866659
0,3,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,0,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,1,8,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,1,2,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
7,3,3,0,1,3,39.0,255.62913257,83421.88017269323,12000.0,55.2916666667,0.0,525.0,125.188571429,87395.64822238775
7,3,3,0,1,3,39.0,255.62913257,83421.88017269323,12000.0,55.2916666667,0.0,525.0,125.188571429,87395.64822238775
7,3,3,0,4,3,39.0,255.62913257,83421.88017269323,12000.0,55.2916666667,0.0,4650.0,1.86064516129,1298.9387779300077
1,3,3,0,4,3,525.0,298.847619048,187549.57482797652,12000.0,55.2916666667,0.0,4650.0,1.86064516129,2497.959188326938
3,3,3,0,4,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,4650.0,1.86064516129,171288.63005670434
3,3,3,3,5,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,105.0,9.64526077098,887930.4546469279
3,3,3,3,8,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,105.0,2.89944862155,266919.55706415995
3,3,3,3,8,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,105.0,2.89944862155,266919.55706415995
3,3,3,3,9,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,105.0,24.6870995671,2272663.0272643077
3,3,3,0,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,3,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,2944045.848840077
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
3,3,3,3,0,3,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
1,3,3,3,0,3,525.0,298.847619048,187549.57482797652,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
1,3,0,3,0,3,525.0,298.847619048,187549.57482797652,3600.0,114.646120414,113120.46593163919,3600.0,42.9002267754,57594.54724866659
1,3,0,3,0,3,525.0,298.847619048,187549.57482797652,3600.0,114.646120414,113120.46593163919,3600.0,42.9002267754,57594.54724866659
1,3,0,3,0,3,525.0,298.847619048,187549.57482797652,3600.0,114.646120414,113120.46593163919,3600.0,42.9002267754,57594.54724866659
1,3,0,3,0,3,525.0,298.847619048,187549.57482797652,3600.0,114.646120414,113120.46593163919,3600.0,42.9002267754,57594.54724866659
0,3,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,3,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,4,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,4,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,1,0,0,1,3600.0,85.4536528106,0.0,525.0,820.44,0.0,3600.0,42.9002267754,0.0
0,1,3,0,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,1,3,0,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,1,0,0,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,2,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,1,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,1,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
9,0,0,1,3,3,105.0,230.904415584,0.0,3600.0,114.646120414,67872.27955898352,12000.0,31.9800833333,77281.20353205202
8,0,0,1,3,3,105.0,172.696441103,0.0,3600.0,114.646120414,60330.91516354091,12000.0,31.9800833333,68694.4031396018
0,0,0,1,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,3,0,1,1,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,1,1,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
1,1,0,3,3,3,525.0,298.847619048,62516.52494265884,3600.0,114.646120414,113120.46593163919,12000.0,31.9800833333,42934.001962251124
1,1,6,3,3,3,525.0,298.847619048,62516.52494265884,105.0,33.1607017544,32719.415358601018,12000.0,31.9800833333,42934.001962251124
1,1,3,0,5,3,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,105.0,9.64526077098,12948.985796934365
1,1,3,0,2,3,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,11100.0,23.4353153153,31462.453153940474
1,1,3,0,2,3,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,11100.0,23.4353153153,31462.453153940474
1,1,3,0,2,3,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,11100.0,23.4353153153,31462.453153940474
1,1,3,0,11,0,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,36.0,16.1851851852,0.0
1,1,3,0,7,0,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,1,3,0,7,0,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,1,3,1,2,0,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,18185.290738979675,11100.0,23.4353153153,0.0
1,1,3,0,2,0,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
1,0,3,0,2,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
1,0,3,0,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,0,3,0,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,3,3,0,10,0,525.0,298.847619048,187549.57482797652,12000.0,55.2916666667,0.0,105.0,1396.80914286,0.0
3,3,3,0,2,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,3,3,0,2,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,3,3,0,2,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,1,3,0,2,0,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,1,3,1,2,3,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,1246991.3649586062,11100.0,23.4353153153,2157425.359127347
3,1,3,1,7,3,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,1246991.3649586062,39.0,275.699072559,25380506.411977116
3,5,3,0,7,3,12000.0,92.7291666667,6650810.713841735,12000.0,55.2916666667,0.0,39.0,275.699072559,25380506.411977116
3,4,3,0,3,3,12000.0,92.7291666667,5320648.57107339,12000.0,55.2916666667,0.0,12000.0,31.9800833333,2944045.848840077
3,4,3,3,3,3,12000.0,92.7291666667,5320648.57107339,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,2944045.848840077
3,2,3,3,3,3,12000.0,92.7291666667,2660324.285536695,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,2944045.848840077
3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,0.0
3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,0.0
3,3,3,3,3,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,0.0
1,3,3,3,3,0,525.0,298.847619048,187549.57482797652,12000.0,55.2916666667,54555.872216939024,12000.0,31.9800833333,0.0
1,3,3,3,3,0,525.0,298.847619048,187549.57482797652,12000.0,55.2916666667,54555.872216939024,12000.0,31.9800833333,0.0
3,3,3,3,3,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,0.0
0,3,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,1316446.7942552364
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,1316446.7942552364
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,1316446.7942552364
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,1316446.7942552364
3,0,3,3,0,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,0,3,3,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,3949340.3827657085
0,0,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,1,3,3,3,3600.0,85.4536528106,0.0,525.0,820.44,0.0,12000.0,31.9800833333,0.0
3,0,0,1,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,2585610.649866039,3600.0,42.9002267754,0.0
3,0,3,1,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,1246991.3649586062,3600.0,42.9002267754,3949340.3827657085
1,0,3,1,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,18185.290738979675,3600.0,42.9002267754,57594.54724866659
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
1,1,3,3,0,3,525.0,298.847619048,62516.52494265884,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,57594.54724866659
3,0,3,3,3,2,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.094875819,12000.0,31.9800833333,1962697.2325600514
3,0,3,0,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,3949340.3827657085
3,0,3,0,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,3949340.3827657085
10,0,3,0,0,3,105.0,516.179809524,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,115189.09449733318
2,0,3,0,0,0,11100.0,74.8371171171,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
2,0,3,3,0,0,11100.0,74.8371171171,0.0,12000.0,55.2916666667,2306934.025173422,3600.0,42.9002267754,0.0
8,0,3,3,0,0,105.0,172.696441103,0.0,12000.0,55.2916666667,87289.39554710245,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,0,3,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,0.0
3,3,0,3,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,3,0,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,0.0
3,3,3,3,0,1,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.094875819,3600.0,42.9002267754,1316446.7942552364
3,3,0,3,0,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1316446.7942552364
3,3,0,3,0,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1316446.7942552364
0,3,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,0,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,3,3,0,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,1,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,18185.290738979675,3600.0,42.9002267754,0.0
1,0,3,0,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,1,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,18185.290738979675,3600.0,42.9002267754,0.0
1,0,3,0,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,3,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,54555.872216939024,3600.0,42.9002267754,0.0
1,0,0,3,1,0,525.0,298.847619048,0.0,3600.0,114.646120414,113120.46593163919,525.0,125.188571429,0.0
0,0,0,3,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,0,3,3,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,0,3,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,0,3,3,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,3,3,1,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
