w_age_log__,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,e_income_log__,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water__0,e_cdd,e_income,e_Intercept,c_e_edu,Electricity__0
4.361263035548157,0.28811917876962984,0,-6.207889003826602,1,123.9918222797273,1,-1.3509067818536706,0,2,103.88670562803316,15.936484502493377,6.588564028775658,0.04897035623241762,3.96212631777992,950.5640876748571,-233.3392007913894,-3536.2316192155445,2079.0826007691962,2,78.3560384122365,367.537176956256,1.0,151.172192043,296.70053677539653,6394.0,726.7365474999348,3329.17321052453,-625.98194077,2457.646810987755
3.432682287238016,0.3762731223245787,1,-5.599766752578165,1,129.3607439921578,0,-1.1926651931642824,0,2,128.50683636846207,15.182459152997238,6.6004823518154145,0.042735282174210236,3.2247295478100737,998.2697504702039,-269.09667925710283,-3580.135558750517,1743.1517496413385,2,30.959573947402077,367.537176956256,1.0,151.172192043,293.1308919050331,6394.0,735.449849269584,3329.17321052453,-625.98194077,2863.2885191258592
4.169134535239849,0.34993097018203245,1,-4.189465542332908,1,125.20064465139558,1,-1.7760931558206006,0,2,135.36977390005688,14.84769122592501,6.587328175285583,0.042705136905273354,2.976619254420576,998.3639280512322,-314.75908380345754,-3508.830192321066,2183.9087320922185,2,64.65946739405959,367.537176956256,1.0,151.172192043,295.4791673949174,6394.0,725.8389623574498,3329.17321052453,-625.98194077,2865.3082317325675
3.2088636581123477,0.46439225067634576,1,-4.024352162032176,1,125.24799852046212,0,-2.2902463401210587,0,2,45.00848020232787,16.828077430164164,6.596725364736572,0.034382891675587335,4.571965756402834,980.7739848738673,-275.95299813495217,-3423.7982419922323,1717.98096305082,2,24.75094470319592,367.537176956256,1.0,151.172192043,292.15082827633006,6394.0,732.6919576143563,3329.17321052453,-625.98194077,2910.752643941153
3.5459407743896088,0.4837333685093025,1,0.05202388875323424,1,127.48897749691848,1,-2.280957795954933,0,2,89.46287264744365,16.717046982570416,6.5922240659887175,0.05589778930069432,3.39515481734754,1031.7069142680225,-271.793349171495,-3559.151495396707,1714.4119002640386,2,34.672288804941644,367.537176956256,1.0,151.172192043,295.54132158262,6394.0,729.4013038869174,3329.17321052453,-625.98194077,2756.3500877501115
3.587378969638585,0.5280378460488739,0,-0.015610084672806952,1,126.95482856388251,0,-2.35272860310466,0,2,81.41921663094499,16.559524748113816,6.582096879166323,0.04363994165178199,3.318917225886933,1060.0823664838902,-283.8146909381609,-3600.2965785265455,1826.588213555228,1,36.139229665118606,367.537176956256,1.0,151.172192043,296.9993551938149,6394.0,722.0517983354557,3329.17321052453,-705.469135987,2495.4912679245213
3.299013719289529,0.5836584263105616,1,0.9594888268884156,1,124.85440103196778,1,-2.370444992471679,0,2,85.30300148282997,16.602455183696826,6.614414311272969,0.04167915138540389,4.505412665663707,967.5576768385263,-175.86855129620017,-3450.292555756332,1764.4644072316141,0,27.085911430451084,367.537176956256,1.0,151.172192043,294.529450463328,6394.0,745.7678145978771,3329.17321052453,1.0,3306.5256003372187
4.302002566291298,0.19113532612635922,1,2.9913621652849507,1,130.4507453323269,0,-3.0713426214012225,0,2,130.35638135328372,16.35599806773603,6.578457568285446,0.04095764422126389,3.2689375983591273,944.4248863981535,-153.5154153821664,-3434.78299672448,2180.136279884491,2,73.84753029892916,367.537176956256,1.0,151.172192043,297.5523782031688,6394.0,719.428803211603,3329.17321052453,-625.98194077,3015.5866920045296
3.224210219161652,0.48912764856024027,1,-0.6610424603884574,1,118.2142988625365,1,-2.7223305172282704,0,2,103.84784459863067,16.780500035628734,6.5987614321251975,0.047381750774262786,1.5220539447138648,952.0221808725116,-179.4768668303778,-3438.2419690015986,1771.88620966302,2,25.1337161876877,367.537176956256,1.0,151.172192043,290.1148448092748,6394.0,734.185287559472,3329.17321052453,-625.98194077,2383.3157049861734
4.296275826384181,0.2988886854237944,0,1.233892605385166,1,126.21255896289932,0,-2.3399681444742995,0,2,81.264108342249,15.53916938446675,6.610442836504386,0.04697626201019043,2.4084094721015292,942.0977536100107,-145.43086816174653,-3540.1536594082636,1720.8010665610868,2,73.42583332704443,367.537176956256,1.0,151.172192043,297.7714115930908,6394.0,742.8118901139526,3329.17321052453,-625.98194077,2055.7299362004155
4.218434051390982,0.2988721939575261,1,0.6075647738094553,1,124.7097273961665,0,-2.3942526321099344,0,2,85.12595557851168,16.157491447536042,6.604274467050449,0.05219422034366681,2.7100925422924202,975.5404261893044,-151.30274350391775,-3587.3469372888126,1746.943573861852,2,67.92703072149209,367.537176956256,1.0,151.172192043,296.8468670870498,6394.0,738.2440544732439,3329.17321052453,-625.98194077,2585.7401068306117
3.653717112975798,0.45256062796102803,1,0.7339692363453513,1,126.58556783227728,1,-1.782339805231256,0,2,74.3606333945781,15.103010294183845,6.59910225626016,0.04839505899094935,2.639770183333491,976.8627557596591,-118.51115719627467,-3516.385710473877,2297.636401291245,2,38.61794685994817,367.537176956256,1.0,151.172192043,295.89876542287,6394.0,734.4355582717336,3329.17321052453,-625.98194077,2629.935765880749
4.056756015324667,0.4541497225893745,0,-4.9295632216117085,1,128.40918460448773,0,-2.0347471525956835,2,2,146.65453510909194,15.128618333655893,6.594150135916221,0.04699418425287543,4.302920787857025,947.5218064958582,-191.80401335287343,-3654.7874976974804,2110.284019309019,2,57.78654801716304,367.537176956256,105.833817796,151.172192043,377.18359445608917,6394.0,730.8075356190111,3329.17321052453,-625.98194077,2696.5360537467536
4.053171299038764,0.4546336601386001,1,-4.922170176080477,1,128.43777918988155,0,-2.03541728740206,5,2,146.1668910002688,15.126784458814907,6.596543343451784,0.03885985640665013,4.329619535361009,943.5249553239262,-190.87693698437073,-3659.99684406181,2098.708034753457,2,57.579770478213064,367.537176956256,-124.911760486,151.172192043,70.98698236452272,6394.0,732.5586042198239,3329.17321052453,-625.98194077,3201.6503067434605
4.266218770652014,0.32950294197389857,1,-4.566692684806663,1,122.12265290662596,1,-2.300658771205471,5,2,140.33854461227318,16.413911088172757,6.602429120474455,0.03626148542629402,4.384881268628932,1039.4226390948604,-201.42365270112177,-3500.2036606652955,1643.5124563143754,2,71.25170656504415,367.537176956256,-124.911760486,151.172192043,66.99734675687952,6394.0,736.8829945349573,3329.17321052453,-625.98194077,3217.7468065577564
4.110543892937465,0.38228229469376207,1,-4.658725453390929,1,125.51487370709673,0,-1.9419140644155326,2,2,118.45619655727047,15.611864208515176,6.590236022995169,0.035983830519807754,4.808503523235282,907.6763760310718,-212.79137710265405,-3632.505517165378,1847.9127707575274,2,60.97987507511915,367.537176956256,105.833817796,151.172192043,373.36690088580804,6394.0,727.9526631923553,3329.17321052453,-625.98194077,3127.18150089358
3.2008830188485287,0.38237873637929753,1,-3.932729065898694,1,124.4693585554881,1,-1.7911739370876307,5,2,120.27499457066074,16.358528064706288,6.61030044009131,0.048261109896131034,4.441496382104618,1056.8828035740419,-236.2899732277258,-3486.604318710965,1716.0458108514247,0,24.554202450771538,367.537176956256,-124.911760486,151.172192043,63.13943557191772,6394.0,742.706123895754,3329.17321052453,1.0,3486.9435879287053
4.373861196215145,0.5068027407106289,0,-12.109596478049639,1,124.23351843720351,0,-1.913439404172092,1,2,167.02239154634438,15.184105634617104,6.5938229885771955,0.04777949491581922,5.17601187299024,889.7834979454274,-216.29602647866383,-3453.447954768772,2016.7500046543134,0,79.34942465449625,367.537176956256,67.5373352024,151.172192043,328.2847991619446,6394.0,730.5684929816067,3329.17321052453,1.0,3252.8689295824815
4.370684849464384,0.514225733969817,1,-12.101027058386673,1,124.00413819132825,1,-1.913228062938103,0,2,166.96108916089574,15.176482603837474,6.595796380089684,0.046293349166019356,5.175548867852328,895.5911108753929,-215.94572642748858,-3419.561822717924,2011.359140389809,2,79.09778322910336,367.537176956256,1.0,151.172192043,298.6833513251433,6394.0,732.0116140981039,3329.17321052453,-625.98194077,3398.928136112384
3.1423836912559806,0.27150838205621874,1,-14.487186716686821,1,128.4174391927406,0,-1.6265044449406683,1,2,138.72840036032562,15.233061116304825,6.595442434083094,0.041405864215826135,4.825173997998488,959.8265039443036,-210.49388137099555,-3530.2520421829454,1891.5172208236188,0,23.159005034218207,367.537176956256,67.5373352024,151.172192043,312.18485571289773,6394.0,731.7525673575004,3329.17321052453,1.0,3594.7158745022525
4.452732060020517,0.3826693181727141,1,-14.586522901053788,1,128.1908557167507,1,-1.2028323128777516,5,2,141.2464225237985,14.959571868047549,6.593942727173443,0.041302290661991224,4.169548761021093,952.1766016675257,-179.0923341324494,-3394.182097026718,2112.190443601349,2,85.86120181007239,367.537176956256,-124.911760486,151.172192043,69.37248454956777,6394.0,730.6559754648296,3329.17321052453,-625.98194077,3174.7755881626335
3.0802110927799315,0.43689698715107894,1,-15.038350846251026,1,126.86130746306625,0,-1.3581985856393228,2,2,111.92194703793567,15.088025246049488,6.581956649152234,0.040856022824223515,3.9008117095398562,967.6440574153346,-155.445339215971,-3567.1455554126405,1858.4880549990644,2,21.76299592265884,367.537176956256,105.833817796,151.172192043,365.0542709664895,6394.0,721.9505521006487,3329.17321052453,-625.98194077,2964.7655588947723
4.050021883678785,0.31052466293764225,1,-17.091569034764102,1,126.26333622493057,1,-1.5905503821229245,1,2,106.55646015294224,16.774006363943418,6.580746648699324,0.04481228006218687,3.681512023593434,1032.6355643086106,-154.8055609194385,-3470.2997762464106,1855.5377493848744,2,57.398713126703065,367.537176956256,67.5373352024,151.172192043,314.0728870162393,6394.0,721.0775198968265,3329.17321052453,-625.98194077,2981.135459299282
3.3054682690610204,0.2800133613698139,0,-21.980453123224542,1,127.33684372827544,0,0.023463877021777137,1,2,140.90751874370676,16.26362296014587,6.59021374818784,0.04683404149348858,2.2527187522867678,926.2424193223841,19.276159029512694,-3625.59370479035,1892.1447170992153,0,27.26130422572585,367.537176956256,67.5373352024,151.172192043,317.55476286490847,6394.0,727.9364483676295,3329.17321052453,1.0,2542.518668580213
3.3054682690610204,0.2800133613698139,1,-21.980453123224542,1,127.33684372827544,1,0.023463877021777137,0,2,140.90751874370676,16.26362296014587,6.59021374818784,0.04683404149348858,2.2527187522867678,926.2424193223841,19.276159029512694,-3625.59370479035,1892.1447170992153,2,27.26130422572585,367.537176956256,1.0,151.172192043,284.9783087810217,6394.0,727.9364483676295,3329.17321052453,-625.98194077,2702.0521921276454
3.5821022241834455,0.3210772994584864,1,-22.46284390892651,1,124.01238103463508,0,-0.017094151718468148,0,2,128.52856222754318,14.613749314075143,6.602606877625853,0.043921797165686054,2.3595355539724694,1003.1105504953374,8.466375794413338,-3888.673645345,2072.730159119879,0,35.949034396557316,367.537176956256,1.0,151.172192043,285.00690947985316,6394.0,737.0139923995378,3329.17321052453,1.0,2947.6943854814463
3.441150002287705,0.25164454667092057,1,-21.56185107372011,1,126.5096561489605,1,-0.31152371606721607,0,2,127.4282627522339,15.405076750277553,6.589040368981627,0.0446145983920942,2.619666575365033,1012.5109350700071,8.354160243933174,-3655.9926770343027,2024.5458747468429,0,31.222843871915284,367.537176956256,1.0,151.172192043,284.78900968426757,6394.0,727.0828037980071,3329.17321052453,1.0,3083.952011102876
4.126138522262549,0.5016929712607126,1,-16.651842663647514,1,126.6798024771349,0,-0.4732320673553648,0,2,112.01212318390077,15.688671590897988,6.591532875648909,0.04285462700410517,3.661536421159357,1016.6710136305495,15.56842143444228,-3587.647667355989,1923.837171485383,2,61.93828724130241,367.537176956256,1.0,151.172192043,295.20271483365775,6394.0,728.8973229452706,3329.17321052453,-625.98194077,2980.056743955474
3.5440998281298683,0.4594809360805262,1,-16.686603917679534,1,121.37268324174019,1,-1.1143408892196118,0,2,173.12797166365223,16.157970385869454,6.6230109709850895,0.039957327991354465,2.474203452868309,1032.7544230677972,-76.74606293373108,-3522.119921414007,1945.364840963003,2,34.6085177021466,367.537176956256,1.0,151.172192043,287.32989865885173,6394.0,752.2065629351582,3329.17321052453,-625.98194077,2951.4793259357866
3.458727868210701,0.4822258751036814,1,-17.601053624322695,1,126.61475710457339,0,-0.9365240391841091,0,2,169.1772815661396,15.754847967775294,6.581836657305685,0.048381836112615345,2.2148652066000434,890.2924312207655,-72.81090062495889,-3426.7897025515613,1845.7695889367544,2,31.776526861503875,367.537176956256,1.0,151.172192043,289.10023160167225,6394.0,721.8639291179145,3329.17321052453,-625.98194077,2797.1242290980845
3.1874431583328593,0.3508679510422196,1,-16.55581974850502,1,128.0759526382187,1,-1.041721832420753,0,2,149.76247311568568,16.4382224825295,6.594775932020904,0.05082833799133979,3.7806994791745168,1009.5327227126037,-77.98644035365643,-3672.979393735578,1976.4538150473916,0,24.22640510421783,367.537176956256,1.0,151.172192043,287.14971128087893,6394.0,731.2650152576325,3329.17321052453,1.0,3450.793351860587
4.147986387826949,0.3647009727357302,1,-15.430189771085967,1,121.20334995553799,0,-1.1328494893776815,0,2,115.29904214168293,15.461690825792115,6.593789197201332,0.04489878142223812,4.891981981895111,951.9925176300195,-75.20031239639043,-3668.757771375298,1874.5032432663977,0,63.30639733749038,367.537176956256,1.0,151.172192043,290.7469567295526,6394.0,730.543806484164,3329.17321052453,1.0,3483.9767290153004
4.169671862934572,0.3640291233734965,0,-15.344930871940289,1,122.52925259464627,1,-1.1486183661815883,1,2,114.34042404933011,15.660319431514631,6.609691233871633,0.0443278316188295,4.871473201349737,952.1883492046686,-75.35551949146246,-3643.3538621713674,1860.6962424231783,0,64.69422005256327,367.537176956256,67.5373352024,151.172192043,321.18056696644186,6394.0,742.2538004987873,3329.17321052453,1.0,3015.860168456686
4.219652840326337,0.38414744274288337,1,-14.123121871992439,1,129.81112042843506,0,-0.9665630697212951,1,2,125.80744993268655,15.46707212552213,6.583097914708974,0.04419711919701983,5.00077109304898,946.2005218853549,-95.98603532781603,-3227.081599806853,1966.428955302543,2,68.00986990643354,367.537176956256,67.5373352024,151.172192043,320.04581587992243,6394.0,722.7749597439728,3329.17321052453,-625.98194077,3367.5033193718923
3.4297592849181933,0.40403940498300167,0,-10.689775735294223,1,130.37030012292917,1,-0.8039463393942242,0,2,167.3762250707462,14.842920128124831,6.571797241896388,0.04146517232475831,5.154321928607019,932.6399341057338,-114.10448970646996,-3699.0712951268515,1973.7817325930316,0,30.869211170574108,367.537176956256,1.0,151.172192043,295.5437039460217,6394.0,714.6530941133625,3329.17321052453,1.0,3200.8235009128666
4.235020285695579,0.6484339413421696,1,-8.000501405114047,1,119.17833132084155,0,-0.8723314805811271,0,2,181.9155347865983,16.76736804257992,6.62357893500163,0.046410464433826,4.613915199868345,1014.5585100505186,-108.83321842552252,-3441.3800447430144,1959.8558884328836,2,69.06307971191899,367.537176956256,1.0,151.172192043,300.6113722326656,6394.0,752.6339105434552,3329.17321052453,-625.98194077,3569.706932041818
4.170241670861907,0.6227745880949365,1,-8.031593469231698,1,124.66714692038173,0,-0.7871795015648837,5,2,183.90436978027142,16.805760128446884,6.599311624972723,0.04599273498896387,4.435475855472151,1000.280523440779,-106.56970866049086,-3454.444908982824,1953.3249714332915,2,64.7310938364915,367.537176956256,-124.911760486,151.172192043,73.6278892672676,6394.0,734.5893421972387,3329.17321052453,-625.98194077,3515.348557961665
3.5540351968918027,0.3514100155444928,0,-15.966847126693501,1,124.42158229185705,1,-0.11235332454319567,2,2,104.78491627461479,15.745732886027628,6.598389196014354,0.04630721729201882,4.519259711389924,952.9745811875391,-159.93929911175601,-3698.0732909751137,1813.0216434783406,2,34.95407988912327,367.537176956256,105.833817796,151.172192043,370.6094723862826,6394.0,733.9120481413368,3329.17321052453,-625.98194077,2565.2430848468216
4.247579046066299,0.2297703525438923,1,-15.811325304128419,1,126.06135660453009,0,0.09446856493211009,5,0,120.96065300484781,16.422646972948314,6.597511918637284,0.044794496350044066,4.549892029359872,944.4744733679938,-170.12458822455795,-3524.562363610859,2014.8259191334994,2,69.93589565174318,367.537176956256,-124.911760486,1.0,-47.57643256762423,6394.0,733.2684860372553,3329.17321052453,-625.98194077,3212.1841931048034
3.9058619708969307,0.3000024773091923,1,-18.38677455395783,1,123.67946629502268,1,-0.14071810990083158,0,2,132.83466768848317,15.783135614579152,6.598063645217031,0.046905630985914666,3.920989397533959,1009.4629396181477,-185.3912301795927,-3599.5788628524833,1877.533386967532,2,49.69289528624395,367.537176956256,1.0,151.172192043,287.5433053559708,6394.0,733.6731613758973,3329.17321052453,-625.98194077,3060.9275570840246
3.4825113790529003,0.5913741098737926,1,-16.01144625822012,1,127.12351591058163,0,-0.5049473591827698,0,2,122.64582892038337,15.402925902420833,6.59022186425869,0.040002984392479596,4.524971365615037,932.3904436456044,-305.32311295788674,-3638.105098286311,2041.92981354052,2,32.54134318982717,367.537176956256,1.0,151.172192043,291.29118641804513,6394.0,727.9423563753937,3329.17321052453,-625.98194077,3147.889642192338
4.407983694800786,0.4242236945093933,1,-12.439139321069256,1,117.52694441662004,1,-0.013690659906761247,1,2,184.45115239883324,16.44604210820026,6.594299730304314,0.04788434476515129,4.628770243234561,968.8658259603786,-176.0334179201934,-3496.489695446696,1941.872211964203,0,82.10375027756386,367.537176956256,67.5373352024,151.172192043,319.3508030420503,6394.0,730.9168685027048,3329.17321052453,1.0,3760.754093889999
4.41476566491724,0.42605989504678243,1,-12.353190977236787,1,118.17610832962131,0,-0.015163422756625047,1,2,184.5950676616516,16.38554026734016,6.588174003271635,0.04184084403159218,4.643218422523049,970.3020958787769,-176.05459231116473,-3485.599429830399,1931.5765047144655,2,82.66246792005057,367.537176956256,67.5373352024,151.172192043,319.76489934504133,6394.0,726.4531569800616,3329.17321052453,-625.98194077,3502.36932648733
3.8477856712811516,0.30467857367628604,1,-13.499442275546409,1,132.72923377640484,0,0.06744759489533228,2,2,187.70394004751162,15.34537556872923,6.587341578601946,0.03988014495775724,4.952635639827224,976.0545355444306,-171.06893459113044,-3615.534249121413,2123.260690401587,2,46.889120266496825,367.537176956256,105.833817796,151.172192043,369.48959360867894,6394.0,725.8486910718896,3329.17321052453,-625.98194077,3561.5702495874098
3.9673383328184584,0.3151381272760929,0,-12.813269785746238,1,126.55277866219444,0,0.19902889502601315,5,2,190.58214749551416,16.19236553062855,6.591578179710026,0.04185731880218015,4.859722276674863,965.0050168970204,-177.94189116828315,-3619.3540989435533,2197.0192427040165,2,52.84369117012186,367.537176956256,-124.911760486,151.172192043,68.62550548863732,6394.0,728.9303457021641,3329.17321052453,-625.98194077,3062.1786016419255
3.991646699293663,0.30551344778547757,1,-7.856935283052796,1,126.30834898211096,1,2.7284811176043084,2,2,83.56831891154874,16.278292485245505,6.591323102657919,0.041765153935975914,3.404373586016331,964.7550534476001,-74.66507505901454,-3630.079563829437,2103.0973058266804,2,54.143974839825326,367.537176956256,105.833817796,151.172192043,371.02049483312805,6394.0,728.7444360100471,3329.17321052453,-625.98194077,2792.8616315009153
3.991646699293663,0.30551344778547757,1,-7.856935283052796,1,126.30834898211096,0,2.7284811176043084,5,0,83.56831891154874,16.278292485245505,6.591323102657919,0.041765153935975914,3.404373586016331,964.7550534476001,-74.66507505901454,-3630.079563829437,2103.0973058266804,2,54.143974839825326,367.537176956256,-124.911760486,1.0,-44.41908277777656,6394.0,728.7444360100471,3329.17321052453,-625.98194077,2810.9243446237424
4.3528001353676435,0.2100827493995972,1,-7.894948792215156,1,126.84235353197246,1,2.690268494823531,5,2,77.68910758498762,15.346371235699271,6.591130181427369,0.044223652382467456,3.4432605916928014,963.0765828412809,-52.04063694030048,-3196.054812228838,2153.594304344316,2,77.6957171381781,367.537176956256,-124.911760486,151.172192043,66.71606298623783,6394.0,728.6038592972479,3329.17321052453,-625.98194077,2882.991240176097
3.444851930781863,0.4661755560765086,0,-1.335798870437163,1,126.83945914589457,0,2.5068382660512083,1,2,50.636488801072744,15.2212160961917,6.5912727614528155,0.042931561315693124,2.0479715849490634,913.0033945422535,-58.847983826537835,-3835.1934958698575,1828.1656582486728,2,31.338642814771436,367.537176956256,67.5373352024,151.172192043,319.912936368613,6394.0,728.7077510603161,3329.17321052453,-625.98194077,1767.8904952337834
2.6803294095238375,0.2548619432787458,1,-9.088920837695236,1,121.4728020152479,1,2.669117770733779,1,2,95.30748687622491,16.405151528295466,6.6100941116187775,0.04432587450706294,0.08349849335981313,927.2024360213131,-47.32372325064344,-3662.168529723444,2205.5339561895616,2,14.58989855592427,367.537176956256,67.5373352024,151.172192043,311.6582457347785,6394.0,742.5528982836171,3329.17321052453,-625.98194077,2090.4292322294255
2.8137429570950316,0.279762233628035,0,-7.480089662533486,1,128.36946666885748,0,3.333624428905412,1,2,103.64478356202835,15.589770837207547,6.592036916203543,0.043372347601554936,1.0920331002107588,1021.8079732809568,-85.76605889019864,-3450.310483221809,1973.9560164526672,2,16.672204925548805,367.537176956256,67.5373352024,151.172192043,316.84980984711433,6394.0,729.2648093624475,3329.17321052453,-625.98194077,1883.1203972399226
2.818448993709815,0.28352116622554013,1,-7.503602469342212,1,128.52774935752294,1,3.329989546197991,1,1,102.38022453547333,15.672041358659536,6.601936733455557,0.03988138688893891,1.0778523734292922,1022.2474425450011,-86.43423188347698,-3462.930207862225,1972.6553057694634,2,16.750849840157212,367.537176956256,67.5373352024,27.3588946399,215.32281896999945,6394.0,736.5202522261322,3329.17321052453,-625.98194077,2329.707258438266
3.8674823550275708,0.5918439667141341,1,-12.564181672149717,1,127.15883116388413,0,3.369463236694359,5,2,76.49572914899912,15.716559999773706,6.593770095322772,0.04768678786512173,0.4982375550614138,938.3343404960981,-39.67512598326984,-3643.920484827907,2015.07890732571,2,47.82183598837961,367.537176956256,-124.911760486,151.172192043,68.51334585718779,6394.0,730.5298518583701,3329.17321052453,-625.98194077,2067.6524046370487
4.177642326761683,0.4458484784661938,1,-11.644162693380867,1,115.02353797874596,1,2.4626499602670617,5,2,61.049336590024645,15.541764031189295,6.6174985125614985,0.04509315955375353,1.1480938393006404,983.786820806652,-83.29588480028487,-3528.222904380352,2026.7568370260622,2,65.21192342056793,367.537176956256,-124.911760486,151.172192043,65.60819636867022,6394.0,748.0714632846452,3329.17321052453,-625.98194077,2176.8793357738123
4.1784085658631405,0.43123113695874754,1,-11.87847358643385,1,120.72113589576661,0,2.5455965946200876,5,2,61.11535186880662,15.266837135667355,6.584456380776143,0.04435878645368921,1.0606263914196974,995.5715517573738,-85.81192882498883,-3477.809289944015,2022.213792351368,2,65.26191049475369,367.537176956256,-124.911760486,151.172192043,66.36131277521685,6394.0,723.7574922183984,3329.17321052453,-625.98194077,2186.1234891797494
3.376645162220311,0.33553156401938483,0,-15.750424704425802,1,126.98606678944306,1,0.7509668435120642,2,2,83.49936892014587,16.02302694508529,6.6095111266908955,0.04483898358049141,1.9322309692463229,995.1297582725537,-106.5332738290807,-3495.8210521636943,1969.0127316320634,0,29.272402039144573,367.537176956256,105.833817796,151.172192043,370.96124969334613,6394.0,742.1201272975009,3329.17321052453,1.0,2277.6021671185495
4.053817913630441,0.4408812823914607,1,-14.790559207511818,1,124.72769151121418,0,0.7939908189508128,2,2,91.24597393352701,16.185748921346402,6.591275415009591,0.0419496460657671,1.251840110859841,957.800428285946,-143.38344509468632,-3626.88112511227,1693.0582640911923,1,57.61701443793591,367.537176956256,105.833817796,151.172192043,370.1533559221132,6394.0,728.7096847302716,3329.17321052453,-705.469135987,2368.4465937742034
