,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
14,126.04652020700001,213542.030299,155.626364407,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,14.0,81.0,1,12.762561951227127
17,140.498096411,280445.072341,203.25953516799999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,17.0,81.0,1,8.222538388558434
19,126.15008741,227178.933054,167.422768791,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,19.0,81.0,1,0.37532417760980774
21,116.484241276,193810.349707,128.37189635299998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,21.0,51.0,1,21.226665576894142
22,129.29109446200002,240425.675335,167.98645767,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,22.0,81.0,1,17.8247337909487
23,128.114136484,226756.73653400003,165.72510291,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,23.0,81.0,1,8.854727145341222
24,137.086743836,269674.106404,196.276163626,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_female,Urbanity_Urban,24.0,81.0,1,1.0157066893485034
25,110.07975230299999,192262.84001,140.87611786600002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,25.0,61.0,1,6.640352896314731
27,130.815751066,250651.395841,184.43423015,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,27.0,81.0,1,3.4969881282142694
29,112.905635376,215972.680896,147.19733270700002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,29.0,51.0,1,15.928424018609249
30,100.037176622,153987.511491,114.508773065,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,30.0,31.0,1,9.735528962499426
33,92.3715481796,121378.912975,79.2309016775,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,33.0,1.0,1,44.82669186980765
34,129.61212180299998,232968.040622,170.85881119299998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,34.0,81.0,1,2.6307575977513586
35,106.96341742700001,148547.468355,111.036072155,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,35.0,31.0,1,39.81881289201138
36,103.992387563,169546.941977,118.80875441100001,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,36.0,21.0,1,39.95143978528829
40,132.808537661,269325.991338,183.340943885,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,40.0,81.0,1,7.3201661257066135
41,116.025803725,217509.85795300003,147.101408064,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,41.0,51.0,1,3.6729905984676936
42,98.4403191238,161953.876306,109.364464475,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,42.0,21.0,1,12.511890903101182
43,91.7680643523,111601.049636,71.9180083989,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,43.0,1.0,1,143.20246864787495
45,111.04434550399999,156331.949441,112.586771614,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,45.0,31.0,1,56.27860336688995
46,109.92355069799999,157395.716337,119.923247745,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,46.0,31.0,1,52.27860336688995
47,128.70530572,210525.751236,161.17869017700002,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,47.0,81.0,1,11.415164785298842
48,123.224039855,197188.552715,149.364798295,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,48.0,81.0,1,11.29161701560055
49,146.551233727,263248.326222,186.825651488,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,49.0,81.0,1,5.636832789399072
50,117.13890985399999,186436.496041,141.689384186,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,50.0,81.0,1,15.834577777655568
51,88.3724050869,105253.193088,76.3007436963,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,51.0,31.0,1,58.157521685804596
52,119.600926214,164804.93713,118.974239188,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,52.0,31.0,1,48.077362917933584
53,122.317164249,226014.477846,165.568601862,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,53.0,81.0,1,4.854727145341222
54,101.115495327,131011.752279,94.82352601219999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,54.0,31.0,1,56.39071152751896
55,106.890569759,164415.56216099998,122.554859478,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,55.0,31.0,1,59.077362917933584
56,113.760129249,198694.407835,145.848842981,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,56.0,81.0,1,14.980734494628123
57,144.658655695,288124.294281,209.523793278,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,57.0,81.0,1,0.3062096330892565
58,144.472905827,297387.902166,212.705895345,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,58.0,81.0,1,7.229441675630433
59,108.166611408,163483.500951,121.92479869700001,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,59.0,31.0,1,23.825716179083365
60,107.004015291,150882.313401,111.30057743299999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,60.0,31.0,1,51.62600053281858
61,139.396004403,282917.227007,200.60968892,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,61.0,81.0,1,-0.19668171133212553
66,111.87278058,186280.076428,137.12590431700002,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,66.0,61.0,1,5.0375223102448885
67,141.354608791,277496.335693,198.56302886400002,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,67.0,81.0,1,-0.2454035836229984
68,123.350322749,210935.512936,155.07331712299998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,68.0,61.0,1,1.3595019880061443
69,103.329765325,138326.36271400002,102.64192571299999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,69.0,31.0,1,9.014934749451328
70,130.765857289,238063.942999,179.393751913,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,70.0,81.0,1,2.412585054350682
71,101.461612933,142299.843753,98.81703692209999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,71.0,1.0,1,52.199888916926824
74,115.734240734,199292.027441,146.99098593600002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,74.0,81.0,1,10.980734494628123
75,123.27196277600001,205821.025706,137.775509118,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,75.0,51.0,1,43.60287609031462
78,135.911751914,278122.613783,198.023132431,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,78.0,81.0,1,0.8033182886678745
79,133.184502157,270992.799832,191.43956793599997,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,79.0,81.0,1,5.3201661257066135
80,113.136652862,211435.214463,146.83049888600002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,80.0,51.0,1,19.509316371943854
81,136.135857264,273740.639808,194.257234874,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,81.0,81.0,1,4.0214908320685545
83,132.995847584,249964.803862,185.38190100900002,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,83.0,81.0,1,-0.302696144628932
87,132.826496558,248063.090817,171.219691606,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,87.0,81.0,1,19.01260956746671
89,114.00065516299999,187413.969476,138.869447493,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,89.0,81.0,1,14.181974943584478
90,142.718137665,269906.154363,193.540020827,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,90.0,81.0,1,4.674093666139946
91,101.129287596,106617.077114,81.44315849819999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,91.0,31.0,1,58.59195197647536
92,83.174164533,86477.3146355,56.9417236309,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,92.0,1.0,1,59.47597664977132
95,143.092892226,276861.865971,201.053493929,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,95.0,81.0,1,2.1019935823059264
96,121.338661989,177640.49622200005,134.13721809,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,96.0,31.0,1,6.701586139866276
97,112.056887641,191949.349886,141.974983898,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,97.0,81.0,1,28.720639667906426
98,79.0998777033,88296.69065599998,57.3931718917,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,98.0,1.0,1,50.823373815699924
100,129.33483942,244916.184385,175.11982303599999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,100.0,81.0,1,20.031445338799386
101,104.55830785299999,158944.882049,117.73076134600001,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,101.0,31.0,1,48.27860336688995
102,112.674890695,187946.924256,138.109534124,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,102.0,61.0,1,4.738847016606831
105,110.02362329,175492.090973,126.088503569,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,105.0,31.0,1,11.348132459935755
106,101.204650768,127059.906849,97.6462928729,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,106.0,31.0,1,25.851260522927504
107,124.72630423700001,242169.334859,173.460711353,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,107.0,81.0,1,1.9493466159786195
110,121.833580912,218698.756993,156.97790046,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,110.0,81.0,1,2.604957716560488
111,108.107470579,207358.417103,140.508561641,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,111.0,51.0,1,36.384703546913926
112,107.348296028,173856.027106,127.55695710299999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,112.0,31.0,1,14.267155849195557
113,93.85705022629999,131141.922134,86.31234234770002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Rural,113.0,1.0,1,42.51002520611487
114,134.01652376799998,266676.185376,186.420481965,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,114.0,81.0,1,-0.23394258807299995
115,98.6581675347,137732.177766,100.04952979299999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,115.0,31.0,1,5.362331915379938
116,93.9156644553,121899.554079,88.42424420409998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,116.0,31.0,1,51.738108693447586
117,113.895133549,206830.856404,151.260770476,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,117.0,81.0,1,20.31667066500671
118,137.655709148,263295.11015,191.69036749,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,118.0,81.0,1,4.065206566068191
119,137.653625529,253037.711135,187.84641859299998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,119.0,81.0,1,11.502772270934642
121,94.27319439860001,119895.839008,90.1891312324,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,121.0,31.0,1,14.8627215184775
122,127.199435957,256200.292858,181.90153273599998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,122.0,81.0,1,15.679010809329583
123,127.681656783,247336.366739,177.015713955,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,123.0,81.0,1,9.343074638950995
124,80.2993734149,77022.584267,49.7080998063,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,124.0,1.0,1,82.59105035712982
125,109.015726919,150978.54271500002,111.968942426,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,125.0,31.0,1,11.052195626192212
126,137.225286449,247590.736747,174.629186284,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,126.0,81.0,1,16.995677473022397
127,122.332471591,214125.680947,158.380612441,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,127.0,81.0,1,1.2575605506318794
128,105.14598268700001,147856.490716,111.430300099,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,128.0,31.0,1,13.052195626192212
131,103.98740875200001,120822.387748,88.59901804340002,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,131.0,31.0,1,11.891386979753351
133,105.33716123399999,172528.753631,127.681674787,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,133.0,31.0,1,7.267155849195557
134,134.016205525,265242.094578,187.57816769299998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,134.0,81.0,1,3.6368327893990724
135,135.104745672,272488.343564,198.36123914900003,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,135.0,81.0,1,-0.23394258807299995
136,137.470758662,260418.718983,189.422569454,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,136.0,81.0,1,17.794437024066042
137,131.034232687,239050.1788,167.796897701,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,137.0,81.0,1,14.477336625020087
138,122.448941046,206917.379198,156.12333905399998,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,138.0,81.0,1,8.415164785298842
139,128.53195092200002,230246.888174,173.38457675200004,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,139.0,81.0,1,0.0766488839717567
140,115.795440688,187291.536604,139.032402185,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,140.0,81.0,1,21.834577777655568
141,113.284674276,153273.975084,111.454437814,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,141.0,31.0,1,54.27860336688995
142,119.58164922799999,199666.401679,148.357823615,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,142.0,81.0,1,5.539777610328759
144,134.952147209,246745.641165,175.749655399,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,144.0,81.0,1,12.937885620428617
145,124.772868601,258225.090281,184.586186053,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,145.0,81.0,1,21.695942903773926
147,112.126194375,229130.88332800003,157.85376176399998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,147.0,51.0,1,3.7102514752085725
148,101.05525937799999,159920.589419,110.534484404,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,148.0,21.0,1,62.66949513776785
149,116.65070065,217611.495765,158.182132879,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,149.0,81.0,1,-0.31406567269900165
150,116.047164127,209032.280244,155.558534342,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,150.0,81.0,1,2.604957716560488
152,142.889767694,284560.59922800004,202.60122508599997,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,152.0,81.0,1,2.1392544590464855
153,122.22652924399999,247676.704997,186.558446597,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,153.0,81.0,1,3.8501694368632506
154,142.63803311700002,255738.232512,176.506866445,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,154.0,81.0,1,2.1015598469527745
155,124.756724641,249977.863887,183.567700363,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,155.0,81.0,1,9.319732390353451
156,105.382506459,176945.793751,133.423411994,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,156.0,31.0,1,7.701586139866276
157,124.26576223200001,207882.669042,156.141653687,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,157.0,81.0,1,11.415164785298842
158,119.93521144799999,180627.730294,137.776047624,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,158.0,61.0,1,2.7015861398662757
159,143.450458968,274324.323988,201.63244164900001,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,159.0,81.0,1,0.41866024599839236
160,128.907416213,251426.735752,179.484103015,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,160.0,81.0,1,6.9190498490959556
163,129.691669351,266775.917913,190.787497182,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,163.0,81.0,1,5.3201661257066135
164,135.156308854,272648.411485,193.68037033,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,164.0,81.0,1,-0.23394258807299995
165,124.52035627,210059.124489,159.420295889,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,165.0,81.0,1,2.2575605506318794
