,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
103,103,6,4,637.229859886,296.0,65648.0431331,0.13
104,104,8,4,406.726338714,243.0,29850.162028099996,0.13
105,105,6,4,637.229859886,296.0,65648.0431331,0.13
106,106,0,4,719.587128022,262.0,77984.59555089999,0.13
107,107,4,8,837.2166583610001,293.0,104624.120488,0.13
108,108,4,8,837.2166583610001,293.0,104624.120488,0.13
109,109,4,5,837.2166583610001,293.0,104624.120488,0.13
110,110,1,6,312.594751517,631.0,65940.4053426,0.13
111,111,4,7,837.2166583610001,293.0,104624.120488,0.13
112,112,4,0,837.2166583610001,293.0,104624.120488,0.13
113,113,6,2,637.229859886,296.0,65648.0431331,0.13
114,114,1,6,312.594751517,631.0,65940.4053426,0.13
115,115,8,6,406.726338714,243.0,29850.162028099996,0.13
116,116,6,8,637.229859886,296.0,65648.0431331,0.13
117,117,6,8,637.229859886,296.0,65648.0431331,0.13
118,118,6,8,637.229859886,296.0,65648.0431331,0.13
119,119,1,8,312.594751517,631.0,65940.4053426,0.13
120,120,8,8,406.726338714,243.0,29850.162028099996,0.13
121,121,4,0,837.2166583610001,293.0,104624.120488,0.13
122,122,4,1,837.2166583610001,293.0,104624.120488,0.13
123,123,4,0,837.2166583610001,293.0,104624.120488,0.13
124,124,4,8,837.2166583610001,293.0,104624.120488,0.13
125,125,4,1,837.2166583610001,293.0,104624.120488,0.13
126,126,4,4,837.2166583610001,293.0,104624.120488,0.13
127,127,4,2,837.2166583610001,293.0,104624.120488,0.13
128,128,4,8,837.2166583610001,293.0,104624.120488,0.13
129,129,4,6,837.2166583610001,293.0,104624.120488,0.13
130,130,3,6,703.6254615639999,316.0,79114.259915,0.13
131,131,4,4,837.2166583610001,293.0,104624.120488,0.13
132,132,8,4,406.726338714,243.0,29850.162028099996,0.13
133,133,8,8,406.726338714,243.0,29850.162028099996,0.13
134,134,4,8,837.2166583610001,293.0,104624.120488,0.13
135,135,3,4,703.6254615639999,316.0,79114.259915,0.13
136,136,0,1,719.587128022,262.0,77984.59555089999,0.13
137,137,5,3,497.42790442,233.0,40122.4338562,0.13
138,138,8,1,406.726338714,243.0,29850.162028099996,0.13
139,139,8,8,406.726338714,243.0,29850.162028099996,0.13
140,140,4,4,837.2166583610001,293.0,104624.120488,0.13
141,141,4,4,837.2166583610001,293.0,104624.120488,0.13
142,142,6,4,637.229859886,296.0,65648.0431331,0.13
143,143,4,4,837.2166583610001,293.0,104624.120488,0.13
144,144,1,6,312.594751517,631.0,65940.4053426,0.13
145,145,6,6,637.229859886,296.0,65648.0431331,0.13
146,146,6,1,637.229859886,296.0,65648.0431331,0.13
147,147,6,4,637.229859886,296.0,65648.0431331,0.13
148,148,3,4,703.6254615639999,316.0,79114.259915,0.13
149,149,1,3,312.594751517,631.0,65940.4053426,0.13
150,150,1,1,312.594751517,631.0,65940.4053426,0.13
151,151,2,3,1165.99458393,592.0,227392.473629,0.13
152,152,1,8,312.594751517,631.0,65940.4053426,0.13
153,153,4,8,837.2166583610001,293.0,104624.120488,0.13
154,154,4,8,837.2166583610001,293.0,104624.120488,0.13
155,155,4,6,837.2166583610001,293.0,104624.120488,0.13
156,156,8,7,406.726338714,243.0,29850.162028099996,0.13
157,157,8,7,406.726338714,243.0,29850.162028099996,0.13
158,158,8,1,406.726338714,243.0,29850.162028099996,0.13
159,159,8,4,406.726338714,243.0,29850.162028099996,0.13
160,160,4,8,837.2166583610001,293.0,104624.120488,0.13
161,161,4,4,837.2166583610001,293.0,104624.120488,0.13
162,162,5,4,497.42790442,233.0,40122.4338562,0.13
163,163,3,8,703.6254615639999,316.0,79114.259915,0.13
164,164,1,8,312.594751517,631.0,65940.4053426,0.13
165,165,1,8,312.594751517,631.0,65940.4053426,0.13
166,166,6,4,637.229859886,296.0,65648.0431331,0.13
167,167,8,4,406.726338714,243.0,29850.162028099996,0.13
168,168,8,8,406.726338714,243.0,29850.162028099996,0.13
169,169,7,8,296.280540763,137.0,14168.9047685,0.13
170,170,4,4,837.2166583610001,293.0,104624.120488,0.13
171,171,4,6,837.2166583610001,293.0,104624.120488,0.13
172,172,4,4,837.2166583610001,293.0,104624.120488,0.13
173,173,4,4,837.2166583610001,293.0,104624.120488,0.13
174,174,4,8,837.2166583610001,293.0,104624.120488,0.13
175,175,4,8,837.2166583610001,293.0,104624.120488,0.13
176,176,4,8,837.2166583610001,293.0,104624.120488,0.13
177,177,4,8,837.2166583610001,293.0,104624.120488,0.13
178,178,4,8,837.2166583610001,293.0,104624.120488,0.13
179,179,4,4,837.2166583610001,293.0,104624.120488,0.13
180,180,4,6,837.2166583610001,293.0,104624.120488,0.13
181,181,5,8,497.42790442,233.0,40122.4338562,0.13
182,182,4,3,837.2166583610001,293.0,104624.120488,0.13
183,183,6,7,637.229859886,296.0,65648.0431331,0.13
184,184,1,8,312.594751517,631.0,65940.4053426,0.13
185,185,4,8,837.2166583610001,293.0,104624.120488,0.13
186,186,8,8,406.726338714,243.0,29850.162028099996,0.13
187,187,4,8,837.2166583610001,293.0,104624.120488,0.13
188,188,3,0,703.6254615639999,316.0,79114.259915,0.13
189,189,5,6,497.42790442,233.0,40122.4338562,0.13
190,190,5,1,497.42790442,233.0,40122.4338562,0.13
191,191,4,4,837.2166583610001,293.0,104624.120488,0.13
192,192,6,4,637.229859886,296.0,65648.0431331,0.13
193,193,4,4,837.2166583610001,293.0,104624.120488,0.13
194,194,4,4,837.2166583610001,293.0,104624.120488,0.13
195,195,0,1,719.587128022,262.0,77984.59555089999,0.13
196,196,7,8,296.280540763,137.0,14168.9047685,0.13
197,197,4,0,837.2166583610001,293.0,104624.120488,0.13
198,198,4,4,837.2166583610001,293.0,104624.120488,0.13
199,199,4,4,837.2166583610001,293.0,104624.120488,0.13
200,200,0,4,719.587128022,262.0,77984.59555089999,0.13
201,201,6,6,637.229859886,296.0,65648.0431331,0.13
202,202,4,7,837.2166583610001,293.0,104624.120488,0.13
203,203,4,6,837.2166583610001,293.0,104624.120488,0.13
204,204,4,8,837.2166583610001,293.0,104624.120488,0.13
205,205,4,4,837.2166583610001,293.0,104624.120488,0.13
206,206,4,3,837.2166583610001,293.0,104624.120488,0.13
207,207,1,7,312.594751517,631.0,65940.4053426,0.13
208,208,8,7,406.726338714,243.0,29850.162028099996,0.13
209,209,4,8,837.2166583610001,293.0,104624.120488,0.13
210,210,4,8,837.2166583610001,293.0,104624.120488,0.13
211,211,1,4,312.594751517,631.0,65940.4053426,0.13
212,212,1,4,312.594751517,631.0,65940.4053426,0.13
213,213,4,4,837.2166583610001,293.0,104624.120488,0.13
214,214,4,4,837.2166583610001,293.0,104624.120488,0.13
215,215,4,8,837.2166583610001,293.0,104624.120488,0.13
216,216,4,4,837.2166583610001,293.0,104624.120488,0.13
217,217,4,4,837.2166583610001,293.0,104624.120488,0.13
218,218,4,4,837.2166583610001,293.0,104624.120488,0.13
219,219,3,4,703.6254615639999,316.0,79114.259915,0.13
220,220,4,4,837.2166583610001,293.0,104624.120488,0.13
221,221,6,4,637.229859886,296.0,65648.0431331,0.13
222,222,8,8,406.726338714,243.0,29850.162028099996,0.13
223,223,6,8,637.229859886,296.0,65648.0431331,0.13
224,224,6,8,637.229859886,296.0,65648.0431331,0.13
225,225,8,8,406.726338714,243.0,29850.162028099996,0.13
226,226,4,8,837.2166583610001,293.0,104624.120488,0.13
227,227,8,0,406.726338714,243.0,29850.162028099996,0.13
228,228,1,0,312.594751517,631.0,65940.4053426,0.13
229,229,1,8,312.594751517,631.0,65940.4053426,0.13
230,230,1,1,312.594751517,631.0,65940.4053426,0.13
231,231,4,6,837.2166583610001,293.0,104624.120488,0.13
232,232,0,4,719.587128022,262.0,77984.59555089999,0.13
233,233,8,4,406.726338714,243.0,29850.162028099996,0.13
234,234,3,8,703.6254615639999,316.0,79114.259915,0.13
235,235,4,8,837.2166583610001,293.0,104624.120488,0.13
236,236,4,6,837.2166583610001,293.0,104624.120488,0.13
237,237,4,3,837.2166583610001,293.0,104624.120488,0.13
238,238,0,1,719.587128022,262.0,77984.59555089999,0.13
239,239,6,6,637.229859886,296.0,65648.0431331,0.13
240,240,1,4,312.594751517,631.0,65940.4053426,0.13
241,241,3,2,703.6254615639999,316.0,79114.259915,0.13
242,242,4,0,837.2166583610001,293.0,104624.120488,0.13
243,243,4,0,837.2166583610001,293.0,104624.120488,0.13
244,244,0,8,719.587128022,262.0,77984.59555089999,0.13
245,245,3,8,703.6254615639999,316.0,79114.259915,0.13
246,246,2,6,1165.99458393,592.0,227392.473629,0.13
247,247,6,6,637.229859886,296.0,65648.0431331,0.13
248,248,6,7,637.229859886,296.0,65648.0431331,0.13
249,249,4,4,837.2166583610001,293.0,104624.120488,0.13
250,250,8,4,406.726338714,243.0,29850.162028099996,0.13
251,251,6,4,637.229859886,296.0,65648.0431331,0.13
252,252,1,4,312.594751517,631.0,65940.4053426,0.13
253,253,4,3,837.2166583610001,293.0,104624.120488,0.13
254,254,4,4,837.2166583610001,293.0,104624.120488,0.13
255,255,3,4,703.6254615639999,316.0,79114.259915,0.13
256,256,3,8,703.6254615639999,316.0,79114.259915,0.13
257,257,8,8,406.726338714,243.0,29850.162028099996,0.13
258,258,8,4,406.726338714,243.0,29850.162028099996,0.13
259,259,8,3,406.726338714,243.0,29850.162028099996,0.13
260,260,0,0,719.587128022,262.0,77984.59555089999,0.13
261,261,6,0,637.229859886,296.0,65648.0431331,0.13
262,262,6,8,637.229859886,296.0,65648.0431331,0.13
263,263,6,4,637.229859886,296.0,65648.0431331,0.13
264,264,4,4,837.2166583610001,293.0,104624.120488,0.13
265,265,4,3,837.2166583610001,293.0,104624.120488,0.13
266,266,8,7,406.726338714,243.0,29850.162028099996,0.13
267,267,8,0,406.726338714,243.0,29850.162028099996,0.13
268,268,1,0,312.594751517,631.0,65940.4053426,0.13
269,269,4,1,837.2166583610001,293.0,104624.120488,0.13
270,270,3,0,703.6254615639999,316.0,79114.259915,0.13
271,271,8,4,406.726338714,243.0,29850.162028099996,0.13
272,272,4,4,837.2166583610001,293.0,104624.120488,0.13
273,273,8,4,406.726338714,243.0,29850.162028099996,0.13
274,274,3,6,703.6254615639999,316.0,79114.259915,0.13
275,275,4,6,837.2166583610001,293.0,104624.120488,0.13
276,276,4,8,837.2166583610001,293.0,104624.120488,0.13
277,277,0,0,719.587128022,262.0,77984.59555089999,0.13
278,278,4,3,837.2166583610001,293.0,104624.120488,0.13
279,279,6,6,637.229859886,296.0,65648.0431331,0.13
280,280,8,7,406.726338714,243.0,29850.162028099996,0.13
281,281,0,6,719.587128022,262.0,77984.59555089999,0.13
282,282,6,4,637.229859886,296.0,65648.0431331,0.13
283,283,8,4,406.726338714,243.0,29850.162028099996,0.13
284,284,8,4,406.726338714,243.0,29850.162028099996,0.13
285,285,6,8,637.229859886,296.0,65648.0431331,0.13
286,286,6,6,637.229859886,296.0,65648.0431331,0.13
287,287,1,4,312.594751517,631.0,65940.4053426,0.13
288,288,5,4,497.42790442,233.0,40122.4338562,0.13
289,289,4,4,837.2166583610001,293.0,104624.120488,0.13
290,290,0,4,719.587128022,262.0,77984.59555089999,0.13
291,291,7,4,296.280540763,137.0,14168.9047685,0.13
292,292,3,4,703.6254615639999,316.0,79114.259915,0.13
293,293,4,4,837.2166583610001,293.0,104624.120488,0.13
294,294,4,6,837.2166583610001,293.0,104624.120488,0.13
295,295,4,3,837.2166583610001,293.0,104624.120488,0.13
296,296,4,8,837.2166583610001,293.0,104624.120488,0.13
297,297,4,6,837.2166583610001,293.0,104624.120488,0.13
298,298,4,1,837.2166583610001,293.0,104624.120488,0.13
299,299,4,4,837.2166583610001,293.0,104624.120488,0.13
300,300,6,1,637.229859886,296.0,65648.0431331,0.13
301,301,8,7,406.726338714,243.0,29850.162028099996,0.13
302,302,4,4,837.2166583610001,293.0,104624.120488,0.13
303,303,8,4,406.726338714,243.0,29850.162028099996,0.13
304,304,4,6,837.2166583610001,293.0,104624.120488,0.13
305,305,4,6,837.2166583610001,293.0,104624.120488,0.13
306,306,4,4,837.2166583610001,293.0,104624.120488,0.13
307,307,4,4,837.2166583610001,293.0,104624.120488,0.13
308,308,6,4,637.229859886,296.0,65648.0431331,0.13
309,309,8,8,406.726338714,243.0,29850.162028099996,0.13
310,310,1,8,312.594751517,631.0,65940.4053426,0.13
311,311,8,6,406.726338714,243.0,29850.162028099996,0.13
312,312,8,4,406.726338714,243.0,29850.162028099996,0.13
313,313,4,4,837.2166583610001,293.0,104624.120488,0.13
314,314,4,4,837.2166583610001,293.0,104624.120488,0.13
315,315,4,3,837.2166583610001,293.0,104624.120488,0.13
316,316,4,6,837.2166583610001,293.0,104624.120488,0.13
317,317,4,8,837.2166583610001,293.0,104624.120488,0.13
318,318,4,8,837.2166583610001,293.0,104624.120488,0.13
319,319,4,3,837.2166583610001,293.0,104624.120488,0.13
320,320,4,1,837.2166583610001,293.0,104624.120488,0.13
321,321,4,8,837.2166583610001,293.0,104624.120488,0.13
322,322,4,8,837.2166583610001,293.0,104624.120488,0.13
323,323,1,4,312.594751517,631.0,65940.4053426,0.13
324,324,0,8,719.587128022,262.0,77984.59555089999,0.13
325,325,2,8,1165.99458393,592.0,227392.473629,0.13
326,326,0,0,719.587128022,262.0,77984.59555089999,0.13
327,327,8,4,406.726338714,243.0,29850.162028099996,0.13
328,328,0,4,719.587128022,262.0,77984.59555089999,0.13
329,329,8,8,406.726338714,243.0,29850.162028099996,0.13
330,330,8,4,406.726338714,243.0,29850.162028099996,0.13
331,331,6,4,637.229859886,296.0,65648.0431331,0.13
332,332,4,5,837.2166583610001,293.0,104624.120488,0.13
333,333,1,1,312.594751517,631.0,65940.4053426,0.13
334,334,2,6,1165.99458393,592.0,227392.473629,0.13
335,335,0,6,719.587128022,262.0,77984.59555089999,0.13
336,336,0,8,719.587128022,262.0,77984.59555089999,0.13
337,337,8,6,406.726338714,243.0,29850.162028099996,0.13
338,338,3,4,703.6254615639999,316.0,79114.259915,0.13
339,339,8,4,406.726338714,243.0,29850.162028099996,0.13
340,340,0,4,719.587128022,262.0,77984.59555089999,0.13
341,341,8,4,406.726338714,243.0,29850.162028099996,0.13
342,342,8,4,406.726338714,243.0,29850.162028099996,0.13
343,343,5,4,497.42790442,233.0,40122.4338562,0.13
344,344,6,8,637.229859886,296.0,65648.0431331,0.13
345,345,6,6,637.229859886,296.0,65648.0431331,0.13
346,346,4,6,837.2166583610001,293.0,104624.120488,0.13
347,347,7,4,296.280540763,137.0,14168.9047685,0.13
348,348,1,4,312.594751517,631.0,65940.4053426,0.13
349,349,4,8,837.2166583610001,293.0,104624.120488,0.13
350,350,4,1,837.2166583610001,293.0,104624.120488,0.13
351,351,4,0,837.2166583610001,293.0,104624.120488,0.13
352,352,5,4,497.42790442,233.0,40122.4338562,0.13
353,353,0,4,719.587128022,262.0,77984.59555089999,0.13
354,354,4,4,837.2166583610001,293.0,104624.120488,0.13
355,355,4,4,837.2166583610001,293.0,104624.120488,0.13
356,356,4,4,837.2166583610001,293.0,104624.120488,0.13
357,357,4,4,837.2166583610001,293.0,104624.120488,0.13
358,358,6,8,637.229859886,296.0,65648.0431331,0.13
359,359,7,0,296.280540763,137.0,14168.9047685,0.13
360,360,3,6,703.6254615639999,316.0,79114.259915,0.13
361,361,3,4,703.6254615639999,316.0,79114.259915,0.13
362,362,8,7,406.726338714,243.0,29850.162028099996,0.13
363,363,4,5,837.2166583610001,293.0,104624.120488,0.13
364,364,4,3,837.2166583610001,293.0,104624.120488,0.13
365,365,4,8,837.2166583610001,293.0,104624.120488,0.13
366,366,4,8,837.2166583610001,293.0,104624.120488,0.13
367,367,6,7,637.229859886,296.0,65648.0431331,0.13
368,368,6,3,637.229859886,296.0,65648.0431331,0.13
369,369,1,1,312.594751517,631.0,65940.4053426,0.13
370,370,8,8,406.726338714,243.0,29850.162028099996,0.13
371,371,8,4,406.726338714,243.0,29850.162028099996,0.13
372,372,3,4,703.6254615639999,316.0,79114.259915,0.13
373,373,3,0,703.6254615639999,316.0,79114.259915,0.13
374,374,3,4,703.6254615639999,316.0,79114.259915,0.13
375,375,8,8,406.726338714,243.0,29850.162028099996,0.13
376,376,8,1,406.726338714,243.0,29850.162028099996,0.13
377,377,4,3,837.2166583610001,293.0,104624.120488,0.13
378,378,4,8,837.2166583610001,293.0,104624.120488,0.13
379,379,4,6,837.2166583610001,293.0,104624.120488,0.13
380,380,8,7,406.726338714,243.0,29850.162028099996,0.13
381,381,7,8,296.280540763,137.0,14168.9047685,0.13
382,382,1,4,312.594751517,631.0,65940.4053426,0.13
383,383,8,0,406.726338714,243.0,29850.162028099996,0.13
384,384,5,0,497.42790442,233.0,40122.4338562,0.13
385,385,1,0,312.594751517,631.0,65940.4053426,0.13
386,386,1,1,312.594751517,631.0,65940.4053426,0.13
387,387,6,3,637.229859886,296.0,65648.0431331,0.13
388,388,1,8,312.594751517,631.0,65940.4053426,0.13
389,389,8,0,406.726338714,243.0,29850.162028099996,0.13
390,390,5,6,497.42790442,233.0,40122.4338562,0.13
391,391,4,4,837.2166583610001,293.0,104624.120488,0.13
392,392,4,6,837.2166583610001,293.0,104624.120488,0.13
393,393,4,8,837.2166583610001,293.0,104624.120488,0.13
394,394,4,8,837.2166583610001,293.0,104624.120488,0.13
395,395,4,0,837.2166583610001,293.0,104624.120488,0.13
396,396,4,8,837.2166583610001,293.0,104624.120488,0.13
397,397,4,0,837.2166583610001,293.0,104624.120488,0.13
398,398,4,3,837.2166583610001,293.0,104624.120488,0.13
399,399,4,0,837.2166583610001,293.0,104624.120488,0.13
400,400,8,8,406.726338714,243.0,29850.162028099996,0.13
401,401,4,1,837.2166583610001,293.0,104624.120488,0.13
402,402,4,1,837.2166583610001,293.0,104624.120488,0.13
403,403,4,8,837.2166583610001,293.0,104624.120488,0.13
404,404,4,4,837.2166583610001,293.0,104624.120488,0.13
405,405,4,4,837.2166583610001,293.0,104624.120488,0.13
406,406,4,6,837.2166583610001,293.0,104624.120488,0.13
407,407,4,6,837.2166583610001,293.0,104624.120488,0.13
408,408,4,8,837.2166583610001,293.0,104624.120488,0.13
409,409,6,8,637.229859886,296.0,65648.0431331,0.13
410,410,6,8,637.229859886,296.0,65648.0431331,0.13
411,411,1,1,312.594751517,631.0,65940.4053426,0.13
412,412,5,4,497.42790442,233.0,40122.4338562,0.13
413,413,0,6,719.587128022,262.0,77984.59555089999,0.13
414,414,8,0,406.726338714,243.0,29850.162028099996,0.13
415,415,5,7,497.42790442,233.0,40122.4338562,0.13
416,416,4,4,837.2166583610001,293.0,104624.120488,0.13
417,417,8,4,406.726338714,243.0,29850.162028099996,0.13
418,418,0,4,719.587128022,262.0,77984.59555089999,0.13
419,419,4,4,837.2166583610001,293.0,104624.120488,0.13
420,420,4,4,837.2166583610001,293.0,104624.120488,0.13
421,421,4,8,837.2166583610001,293.0,104624.120488,0.13
422,422,4,4,837.2166583610001,293.0,104624.120488,0.13
423,423,4,4,837.2166583610001,293.0,104624.120488,0.13
424,424,4,0,837.2166583610001,293.0,104624.120488,0.13
425,425,4,8,837.2166583610001,293.0,104624.120488,0.13
426,426,4,4,837.2166583610001,293.0,104624.120488,0.13
427,427,1,8,312.594751517,631.0,65940.4053426,0.13
428,428,5,0,497.42790442,233.0,40122.4338562,0.13
429,429,3,1,703.6254615639999,316.0,79114.259915,0.13
430,430,3,3,703.6254615639999,316.0,79114.259915,0.13
431,431,4,1,837.2166583610001,293.0,104624.120488,0.13
432,432,8,8,406.726338714,243.0,29850.162028099996,0.13
433,433,1,8,312.594751517,631.0,65940.4053426,0.13
434,434,0,0,719.587128022,262.0,77984.59555089999,0.13
435,435,8,0,406.726338714,243.0,29850.162028099996,0.13
436,436,8,4,406.726338714,243.0,29850.162028099996,0.13
437,437,8,8,406.726338714,243.0,29850.162028099996,0.13
438,438,1,8,312.594751517,631.0,65940.4053426,0.13
439,439,1,4,312.594751517,631.0,65940.4053426,0.13
440,440,4,1,837.2166583610001,293.0,104624.120488,0.13
441,441,4,6,837.2166583610001,293.0,104624.120488,0.13
442,442,4,6,837.2166583610001,293.0,104624.120488,0.13
443,443,8,4,406.726338714,243.0,29850.162028099996,0.13
444,444,8,4,406.726338714,243.0,29850.162028099996,0.13
445,445,8,3,406.726338714,243.0,29850.162028099996,0.13
446,446,1,0,312.594751517,631.0,65940.4053426,0.13
447,447,6,3,637.229859886,296.0,65648.0431331,0.13
448,448,4,8,837.2166583610001,293.0,104624.120488,0.13
449,449,4,4,837.2166583610001,293.0,104624.120488,0.13
450,450,4,4,837.2166583610001,293.0,104624.120488,0.13
451,451,4,4,837.2166583610001,293.0,104624.120488,0.13
452,452,4,4,837.2166583610001,293.0,104624.120488,0.13
453,453,4,4,837.2166583610001,293.0,104624.120488,0.13
454,454,3,8,703.6254615639999,316.0,79114.259915,0.13
455,455,5,8,497.42790442,233.0,40122.4338562,0.13
456,456,5,4,497.42790442,233.0,40122.4338562,0.13
457,457,6,8,637.229859886,296.0,65648.0431331,0.13
458,458,1,3,312.594751517,631.0,65940.4053426,0.13
459,459,8,1,406.726338714,243.0,29850.162028099996,0.13
460,460,8,0,406.726338714,243.0,29850.162028099996,0.13
461,461,1,6,312.594751517,631.0,65940.4053426,0.13
462,462,8,4,406.726338714,243.0,29850.162028099996,0.13
463,463,6,6,637.229859886,296.0,65648.0431331,0.13
464,464,6,8,637.229859886,296.0,65648.0431331,0.13
465,465,6,8,637.229859886,296.0,65648.0431331,0.13
466,466,8,0,406.726338714,243.0,29850.162028099996,0.13
