,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
32,32,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,168764.34853,69.9692388868,115.1371024,36.30051282051282,51.735324590365636
33,33,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,91234.4098937,36.5575002829,57.47837560510001,36.30051282051282,26.13052981255241
34,34,sex_male,Urbanity_Rural,Size_5,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,262602.29005,93.0936037382,178.71259868400003,36.30051282051282,18.255589915094486
35,35,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,185560.244998,71.1874693715,140.702847486,36.30051282051282,37.224181446185604
37,37,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,161521.770011,54.88019772649999,109.114964555,36.30051282051282,14.59838505047876
38,38,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,249690.131746,89.3134623281,170.429127247,36.30051282051282,39.341648266610825
39,39,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,209600.797025,68.1086777436,141.33288927799998,36.30051282051282,63.04598828690348
41,41,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,206045.629342,75.82216761069999,140.016721302,36.30051282051282,14.7629114116986
42,42,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,147933.424945,64.4159490997,109.451422009,36.30051282051282,34.510948937467305
43,43,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,190442.96776,72.7346013227,139.778937976,36.30051282051282,24.670418983710423
44,44,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,136185.105077,58.823294334399996,102.248791558,36.30051282051282,40.80477857370632
45,45,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,132972.84893900002,57.271786263100005,99.2662661215,36.30051282051282,35.05164812257322
46,46,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,272908.131749,98.7575015358,199.755958151,36.30051282051282,30.52823164321725
47,47,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,214751.587604,80.3833524804,161.883254021,36.30051282051282,63.89801456321897
48,48,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,131010.58655,54.809086571099996,85.6757126166,36.30051282051282,58.740398073298365
49,49,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,160513.17415799998,59.1443890878,111.407646384,36.30051282051282,65.87520630874539
50,50,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,199877.709484,65.12190928310001,149.254926016,36.30051282051282,18.56588705303052
51,51,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,185662.47747,58.22374947229999,137.037602478,36.30051282051282,40.61133124769718
52,52,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,208909.506575,82.2804780405,152.543095615,36.30051282051282,56.05196248107826
53,53,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,113448.891768,60.1782322833,82.7518399156,36.30051282051282,76.4290794388061
54,54,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,307133.291919,136.095828627,216.65772781400003,36.30051282051282,76.20871375342996
55,55,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,287064.14462,91.4240126609,204.221325498,36.30051282051282,29.850960981106983
56,56,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,233609.617374,74.6939620229,173.070564801,36.30051282051282,41.48556742748845
57,57,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,216174.629223,68.08989247630001,158.73058581,36.30051282051282,15.247934746950277
58,58,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,193001.515707,57.925463953199994,145.447053738,36.30051282051282,30.65318372878114
59,59,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,282542.468269,94.3200280376,202.63844771599997,36.30051282051282,46.502401487787296
60,60,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,158692.048138,92.70633714569999,116.63970025799999,36.30051282051282,0.7454806142755901
61,61,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,256299.49020100004,127.003713949,184.597827929,36.30051282051282,13.1341845712938
65,65,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,187992.893819,61.43268437020001,136.70988321299998,36.30051282051282,31.77519052980472
66,66,sex_female,Urbanity_Urban,Size_10,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,248870.828308,81.2116300215,182.353849502,36.30051282051282,82.14253365797937
67,67,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,142076.543683,83.4704292145,98.66589890350001,36.30051282051282,33.42439494246452
68,68,sex_male,Urbanity_Rural,Size_7,age_76_85,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,155976.719305,60.6574862601,107.24671515600001,36.30051282051282,21.648671059209885
69,69,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,188982.535335,63.535204034799996,126.362832219,36.30051282051282,42.79191752155785
70,70,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,149850.485743,55.4107868867,103.83509304200001,36.30051282051282,16.039906987638787
73,73,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,300394.121944,97.19405079200001,214.00721390900003,36.30051282051282,38.42352461275856
74,74,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,231743.432452,76.7795479188,167.930585356,36.30051282051282,4.681576077960316
75,75,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,173383.339479,53.6328984361,126.881132794,36.30051282051282,16.60728419918609
76,76,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,165259.86133299998,57.472589658500006,122.920943586,36.30051282051282,38.34246067280633
77,77,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,187968.368409,56.1314442504,141.759256351,36.30051282051282,40.64458882828047
78,78,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,265270.912408,81.2976482718,193.747881099,36.30051282051282,33.56850520711355
79,79,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,294264.520422,107.93847286100001,205.707555653,36.30051282051282,25.34778917018886
80,80,sex_male,Urbanity_Urban,Size_6,age_86_100,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,278792.13277,98.7722619892,201.860276818,36.30051282051282,89.37559456942749
81,81,sex_female,Urbanity_Urban,Size_10,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,279582.866641,95.89630678350001,206.593732983,36.30051282051282,45.40681288577472
82,82,sex_male,Urbanity_Rural,Size_3,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,149832.559496,56.417717191099996,97.210235215,36.30051282051282,19.04707132403369
83,83,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,98549.4399945,76.945117492,60.7791626789,36.30051282051282,23.35115854127495
84,84,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,122370.683945,37.298285657600005,80.28225091670002,36.30051282051282,63.7842690693224
85,85,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,198932.528144,66.1402334878,140.309475932,36.30051282051282,41.677711934225115
86,86,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,72864.07336339999,68.9726922355,48.06371329939999,36.30051282051282,60.086879313479606
87,87,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,156778.541528,46.5123539823,111.322946749,36.30051282051282,40.83673333501713
88,88,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,202145.470503,60.128466425,128.938444425,36.30051282051282,8.9084723521754
89,89,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,120038.623557,42.067157408,87.8850143926,36.30051282051282,53.443944324970865
90,90,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,138456.68814100002,47.775797934399996,101.775435554,36.30051282051282,36.25180463318462
91,91,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,162360.567745,55.396312166899996,117.741176834,36.30051282051282,22.0072158094981
92,92,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,221080.421904,81.4534223981,145.061352433,36.30051282051282,51.30885001992444
93,93,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,156492.923961,90.4029942382,117.437451385,36.30051282051282,38.33066898331181
95,95,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,215592.165098,70.26427658109999,156.43364622,36.30051282051282,43.903693785316065
96,96,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,257418.43939,119.14838739,186.98305650700001,36.30051282051282,65.24398101942862
97,97,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,246531.585824,76.2782260571,185.137288102,36.30051282051282,23.365275325390506
98,98,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,222584.458802,66.5932704154,151.199713782,36.30051282051282,55.81202183084254
99,99,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,104591.654831,77.65103144390001,68.0044216315,36.30051282051282,55.74920756621946
100,100,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,192179.662621,60.9167026723,140.961037265,36.30051282051282,22.87976115838953
101,101,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_no,TV_no,Cooking_no,Refrigeration_no,AC_no,227020.605667,64.7660629705,150.84100502,36.30051282051282,37.91550015570967
102,102,sex_female,Urbanity_Rural,Size_9,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,166258.458489,102.95575411700001,111.954409076,36.30051282051282,20.539958764537086
103,103,sex_female,Urbanity_Rural,Size_7,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,188170.301834,70.9361248588,129.141562693,36.30051282051282,23.47246174485839
104,104,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,192805.486507,58.776562602700004,123.12118642200001,36.30051282051282,21.056741047937614
105,105,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,273260.042642,120.18816893799999,195.46266939,36.30051282051282,1.0253859320278205
107,107,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_yes,AC_no,172523.884229,58.6828215238,115.405830366,36.30051282051282,48.03774912710534
109,109,sex_male,Urbanity_Rural,Size_6,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,107965.222918,86.8576415736,71.7306505247,36.30051282051282,26.883041317123148
110,110,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,230014.743513,104.708195856,156.538278908,36.30051282051282,36.68060786679514
111,111,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,209344.898866,62.1811080397,144.825486952,36.30051282051282,20.30874123154688
112,112,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,175740.637942,59.6500246007,130.072861316,36.30051282051282,10.313454562947078
113,113,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,197390.578258,57.697630270699996,132.312308922,36.30051282051282,25.55991285885573
114,114,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,180259.719727,57.5187132742,134.93772090299998,36.30051282051282,19.648651481853765
115,115,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,124142.165002,85.96316097389999,83.4189525451,36.30051282051282,47.47423571396864
116,116,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,233026.671435,106.271280839,175.910677002,36.30051282051282,23.392752424730944
117,117,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,260504.964198,115.38408054799999,184.452877735,36.30051282051282,71.19187969313114
118,118,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,212208.223819,98.91683929370001,161.73213942200002,36.30051282051282,70.35090109392314
119,119,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,179148.726661,61.0675327614,136.147908855,36.30051282051282,63.86797787386629
120,120,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,206672.628632,101.559938681,153.819825395,36.30051282051282,11.94407008392492
121,121,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,123010.171389,36.723485985,91.04332332860001,36.30051282051282,59.197074776103975
122,122,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_no,242092.910489,75.3796077195,171.484686529,36.30051282051282,46.884941620488355
123,123,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,125775.162561,42.0691504442,95.5709597371,36.30051282051282,59.197074776103975
124,124,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,215644.128908,64.1158670188,162.430307578,36.30051282051282,16.23046708994348
125,125,sex_male,Urbanity_Urban,Size_9,age_26_35,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_yes,233258.201646,112.434026906,172.841361725,36.30051282051282,53.90488395459483
126,126,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,152342.179427,94.59020401059999,111.350113069,36.30051282051282,23.14808007204916
127,127,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,195461.311519,57.45656158600001,144.21722567,36.30051282051282,23.993148321600138
128,128,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_no,TV_no,Cooking_no,Refrigeration_no,AC_yes,143425.376077,83.00668998329998,105.340850571,36.30051282051282,62.441602008397645
129,129,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,235508.716244,75.1603558466,165.645999451,36.30051282051282,45.3178975869496
131,131,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,201706.791484,106.22072268299999,151.620832098,36.30051282051282,20.10038988711208
132,132,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,Refrigeration_no,AC_no,270897.200889,82.272252765,201.613953747,36.30051282051282,5.52255467716833
133,133,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,184451.292016,98.7970621132,140.110663792,36.30051282051282,40.2833439148306
134,134,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,328838.73878200003,114.35262656,230.72608954700002,36.30051282051282,25.442397905533905
135,135,sex_male,Urbanity_Urban,Size_5,age_19_25,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,178563.12951199996,99.9798071653,129.428918949,36.30051282051282,32.586153633589895
136,136,sex_male,Urbanity_Urban,Size_3,age_19_25,Education_High_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_no,AC_yes,155787.949748,91.5608885548,114.928682455,36.30051282051282,33.48231725090284
137,137,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,236000.642107,69.7865714421,176.029245216,36.30051282051282,23.72073975759753
138,138,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,194433.043097,56.565672227,143.33307155399999,36.30051282051282,73.68485880819173
139,139,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,133754.52159400002,42.109263350700004,99.6378560943,36.30051282051282,40.09425033101279
140,140,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,265653.164164,86.8686446027,194.241742654,36.30051282051282,49.78469055237746
141,141,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,243810.64311,81.9573942043,174.34292322,36.30051282051282,60.48412415376221
