,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
11,11,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,284440.638961,95.75534014,195.46128682,38.7584789311408,23.880473908330373
12,12,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,182917.947752,58.18554826,136.900014967,38.7584789311408,70.70080413152559
13,13,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,148381.71732,63.707258699099995,107.445077879,38.7584789311408,38.93502352937974
14,14,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,229887.452419,83.0203000084,154.589535893,38.7584789311408,64.15444062707044
15,15,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108534.89281199999,83.48702592810001,72.1214626825,38.7584789311408,6.757660588175022
16,16,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,198822.37333499998,76.7606377744,135.802021151,38.7584789311408,7.045101164836346
17,17,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,210444.038128,115.500322776,140.417098253,38.7584789311408,89.17105715849873
18,18,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,185591.82001,107.317100447,134.87853374,38.7584789311408,30.163976800709875
19,19,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,92896.7944242,80.16125304170001,59.81212753649999,38.7584789311408,53.70901808985275
20,20,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,135236.606557,96.3311767125,92.2737600564,38.7584789311408,38.08333796103024
21,21,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,121007.321046,90.92482439620001,82.8752673799,38.7584789311408,0.0
22,22,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,137656.622432,92.8435906499,101.084732988,38.7584789311408,28.834837861224372
23,23,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,261063.95825,92.09578717059999,187.64197096900003,38.7584789311408,0.0
24,24,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,149755.64746500002,66.1243651857,111.076469898,38.7584789311408,38.93502352937974
25,25,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,231358.51848000003,84.763509348,168.991358402,38.7584789311408,46.57503792022478
26,26,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,207336.115939,81.6296108938,153.92544042,38.7584789311408,47.79068044345477
27,27,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,185750.22664,76.6778392732,138.11102927,38.7584789311408,45.673133227902774
28,28,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,265086.787159,95.90749800319999,195.13696192400002,38.7584789311408,12.721364159861112
29,29,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,250196.44034499998,97.8055045424,182.725230282,38.7584789311408,32.616406805070106
30,30,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,251322.981734,77.2679235464,184.799158705,38.7584789311408,51.62454279147885
31,31,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,201857.512343,74.1145808052,147.138623513,38.7584789311408,2.198755862047874
32,32,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,155886.533568,66.57186728890001,112.590956028,38.7584789311408,66.99199880386264
33,33,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,257060.772633,126.55388222799999,185.50109293900002,38.7584789311408,52.052719874173036
34,34,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,170245.59319,113.08586838,129.548302115,38.7584789311408,47.961110209614596
35,35,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,254684.014375,90.6315885692,191.061392019,38.7584789311408,55.13981868191684
36,36,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,226617.966648,81.5124013371,164.22767162899999,38.7584789311408,51.99492358177205
37,37,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,215620.807571,72.9150047249,142.728887597,38.7584789311408,54.06775017992335
38,38,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,164593.355751,99.72245115049999,121.86829753100001,38.7584789311408,11.037704452319643
39,39,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,130647.55245599999,59.080712680299996,99.4878218241,38.7584789311408,0.0
40,40,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,181642.973921,111.735118149,134.32872592799998,38.7584789311408,5.617818790772378
41,41,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,328623.554489,118.56669672700001,236.45586008400002,38.7584789311408,56.290532862714144
42,42,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,171490.198071,75.8083968056,124.288301656,38.7584789311408,0.0
43,43,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,154888.68193299999,66.2118607801,112.052394784,38.7584789311408,46.48027488064898
44,44,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,162538.89758800002,61.3967394703,121.393559473,38.7584789311408,24.478898333426976
45,45,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_no,216794.579063,95.04486457040001,160.068089714,38.7584789311408,58.44360706000349
46,46,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,116619.13856600001,39.3802759365,78.327764025,38.7584789311408,53.350086646251626
47,47,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,136438.865465,48.4679258667,95.52503151139999,38.7584789311408,38.31370178054931
48,48,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,113026.01778800001,47.566052183900005,77.3788135312,38.7584789311408,6.950338125260542
49,49,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,138917.4696,56.097904982399996,103.321779319,38.7584789311408,38.93502352937974
50,50,sex_female,Urbanity_Urban,Size_7,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,288158.620525,99.04182100930001,215.30654813299998,38.7584789311408,33.167413889341276
51,51,sex_female,Urbanity_Rural,Size_9,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,189245.083433,111.41420825600001,130.495707841,38.7584789311408,120.35778945937888
52,52,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,273331.07300000003,134.953368807,206.700735102,38.7584789311408,57.9694693379438
53,53,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,208033.00456099998,111.912430747,156.63039898600002,38.7584789311408,0.0
54,54,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,137563.927152,47.2278044354,100.98414105,38.7584789311408,73.40609927876392
55,55,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,111703.443654,50.8250744944,74.8722190219,38.7584789311408,0.0
56,56,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,205522.405597,72.4944541208,142.57838193799998,38.7584789311408,11.649237817008292
57,57,sex_female,Urbanity_Urban,Size_5,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,234200.494554,88.83461756930001,175.646493418,38.7584789311408,10.417836202006502
58,58,sex_male,Urbanity_Urban,Size_8,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,348451.132773,104.45423818299999,247.244699003,38.7584789311408,49.79828404638456
59,59,sex_female,Urbanity_Rural,Size_8,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,235946.24682600002,113.01658541299999,167.991708183,38.7584789311408,62.670814848229185
60,60,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,221094.97596399998,89.19870756549999,163.654665422,38.7584789311408,74.24505177661003
61,61,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,228042.521373,81.9828055934,168.492173793,38.7584789311408,39.029786568955544
62,62,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,159216.00558199998,66.54877159,117.170326665,38.7584789311408,0.0
63,63,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,258906.476934,93.3387609134,183.90955403799998,38.7584789311408,24.087498935511043
64,64,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,167898.36781700002,106.17573572399999,123.785466091,38.7584789311408,47.91635817838228
65,65,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,246858.241206,125.38781022799999,178.594451416,38.7584789311408,2.5494163402887096
66,66,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,148675.074807,88.8280767957,109.421216691,38.7584789311408,42.345614711644345
67,67,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,223709.97052899998,120.00218458399999,148.48502798,38.7584789311408,67.16968061127672
68,68,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,204329.31082,117.199925992,142.602707825,38.7584789311408,1.3877859349712502
69,69,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,236108.29980300003,128.306228256,177.586695302,38.7584789311408,32.91928295629169
70,70,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,144647.083607,103.802748091,108.18895236,38.7584789311408,32.869271947948214
71,71,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,172678.2789,97.83463195469999,125.973693217,38.7584789311408,25.118183868187728
72,72,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,263230.02596999996,85.8226189337,180.291428588,38.7584789311408,0.0
73,73,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,136353.248336,85.6134592664,91.4131182948,38.7584789311408,41.28418973352327
74,74,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,193091.697322,97.10877599610001,130.764401005,38.7584789311408,44.397118470655464
75,75,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,78413.36301389999,34.7802071116,47.1291098863,38.7584789311408,84.81425468820464
76,76,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,176647.234531,70.77374088890001,130.893227857,38.7584789311408,0.0
77,77,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,205080.971377,73.5333864639,134.45067469,38.7584789311408,37.39756345309048
78,78,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,55527.7748201,31.7582608011,34.193001368000004,38.7584789311408,70.47856907150796
79,79,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,299408.935595,108.37491835600001,220.78405139,38.7584789311408,6.245613495373995
80,80,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,251229.280206,130.15154108,182.932391359,38.7584789311408,36.03765408104446
81,81,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,169027.13093900002,57.218905976,121.776480069,38.7584789311408,54.466965020336765
82,82,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,210745.87456099998,58.5743985704,142.118276707,38.7584789311408,32.44696332512204
83,83,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,269692.016844,130.354604477,197.062451445,38.7584789311408,68.28655898536186
84,84,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_College,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,192787.690372,67.79808840279999,131.010302809,38.7584789311408,77.92247034954585
85,85,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,175546.83018299998,70.6963036503,128.410791896,38.7584789311408,12.671353151517618
86,86,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,308856.368158,93.2911250642,224.84762101299998,38.7584789311408,23.48925840130156
87,87,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,264294.990582,128.679645575,181.640701183,38.7584789311408,58.18889447283529
88,88,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,185100.347102,73.59514546279999,133.134556063,38.7584789311408,54.94897037662635
89,89,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,213829.44155699998,73.7976196497,148.768342649,38.7584789311408,0.0
90,90,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,173430.244358,62.1795984584,118.39703585,38.7584789311408,0.0
91,91,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,274107.606766,97.098125991,188.497958783,38.7584789311408,50.46884031020838
92,92,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,254384.73833800002,96.25945973709999,189.33424698,38.7584789311408,14.174814268406928
93,93,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,245731.284419,92.5723211108,185.40913162599998,38.7584789311408,8.161979538921486
94,94,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,305005.90891999996,109.95259579299999,220.232640931,38.7584789311408,14.057667668837734
95,95,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,181711.96331,70.6453228123,133.559809798,38.7584789311408,61.00655713734411
96,96,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,230857.118096,128.498693585,175.534565342,38.7584789311408,51.443679367690876
97,97,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,301481.165833,143.777232104,219.58997374900002,38.7584789311408,3.8409678180330116
98,98,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,232066.81864800001,121.83064742399999,156.993797366,38.7584789311408,51.61835247135005
99,99,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,259813.19380500002,126.475648035,187.335936034,38.7584789311408,1.312071855620835
100,100,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,Refrigeration_yes,AC_no,263752.87689200003,94.57863625969999,194.873357437,38.7584789311408,0.0
101,101,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,126750.91255699999,93.7792234269,85.5287633863,38.7584789311408,63.07807094671827
102,102,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,242105.775535,135.892559309,170.81416658,38.7584789311408,33.84131799903043
103,103,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,224575.277235,120.670526957,150.05643902399999,38.7584789311408,65.7930112549539
104,104,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,283759.09936500003,143.255270059,202.041747255,38.7584789311408,34.25558646526832
105,105,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,236374.87746199997,111.58307974899999,171.68321284,38.7584789311408,42.44037775122015
106,106,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,125844.943652,94.3410326962,91.0161677939,38.7584789311408,0.0
107,107,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,222162.912436,109.77181733,166.071966137,38.7584789311408,35.24277817443684
108,108,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,142409.473864,56.39946691310001,95.146423105,38.7584789311408,42.65810135932551
109,109,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,119756.139595,52.178418531400006,79.60561732,38.7584789311408,82.1089595409663
110,110,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,125118.210635,46.3084388175,84.2036349165,38.7584789311408,82.064207509734
111,111,sex_male,Urbanity_Urban,Size_3,age_19_25,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,245029.137452,90.65474977059999,172.531510291,38.7584789311408,51.20499789262393
112,112,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,223198.533284,81.7077935799,168.618627618,38.7584789311408,25.95911294782621
113,113,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,Refrigeration_yes,AC_no,167722.98203299998,67.9654210966,129.326329563,38.7584789311408,10.137091964287647
114,114,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,156972.769089,57.935645962200006,121.608351274,38.7584789311408,4.9040510092862
115,115,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,282635.826375,102.191033082,205.315399294,38.7584789311408,49.76474289246123
116,116,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_yes,145630.180341,93.2390312904,109.783483083,38.7584789311408,42.345614711644345
117,117,sex_female,Urbanity_Urban,Size_5,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,234666.268025,82.37776178520001,173.409972461,38.7584789311408,0.0
118,118,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,254623.65130100003,92.36471905360001,187.153618871,38.7584789311408,32.616406805070106
119,119,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_no,AC_no,156840.078129,47.9909016355,114.742928051,38.7584789311408,51.52977975190304
120,120,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,251774.89450599998,90.17372826040001,179.471060266,38.7584789311408,69.56681941444073
121,121,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,186426.295393,65.090485305,129.615019988,38.7584789311408,41.07607368492989
122,122,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,195739.068342,68.78569177840001,136.56778787,38.7584789311408,3.8371836435445448
123,123,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,116417.272293,57.570629698599994,86.03389384299999,38.7584789311408,69.69729395110097
124,124,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,Refrigeration_yes,AC_no,295146.331494,98.6164425975,208.343658279,38.7584789311408,25.865212850747085
