,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
22,131.30513216100002,240308.711584,182.324628,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,22.0,81.0,1,9.355750108429703
23,129.211646328,252965.596068,184.391939554,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,23.0,81.0,1,15.485152174611642
24,117.244682696,198090.325313,131.64452066299998,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,24.0,51.0,1,33.35775412848926
25,97.87171099950001,129530.757673,96.75493432,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,25.0,31.0,1,61.91094158111768
26,116.738655043,165974.80619,123.01170995700001,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,26.0,31.0,1,8.001335697785047
27,129.608765806,205591.674032,146.841849125,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,27.0,81.0,1,18.910574174409433
28,139.073296794,255462.053378,186.57334615,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,28.0,81.0,1,18.484005748276445
29,128.612412252,238376.27847600004,181.318419455,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,29.0,81.0,1,3.889476274326505
30,137.38978125,280908.515717,201.683851712,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,30.0,81.0,1,21.609504788912503
31,129.91049432399998,227583.463504,169.765125227,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,31.0,81.0,1,17.036073215045505
33,126.211797641,213303.998852,151.05466618,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,33.0,81.0,1,4.00879118629625
34,143.165119017,273403.139761,194.583599275,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,34.0,81.0,1,5.095582875583922
35,138.632746044,253244.617547,174.91809596099998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,35.0,81.0,1,24.485152174611642
36,109.85646602899999,171954.31069,122.374065244,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,36.0,21.0,1,71.50288508646028
37,132.625378761,248515.71138,174.68425552,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,37.0,81.0,1,17.132768189048022
38,86.5897965123,107906.586088,70.4048828646,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,38.0,1.0,1,50.152001453532094
39,106.83942282299999,177635.01786300004,119.62701995299999,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,39.0,21.0,1,30.638420781865157
40,116.195687602,175229.980322,129.444641164,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,40.0,31.0,1,52.86007961560122
41,116.03134896899999,206387.404745,149.197533311,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,41.0,81.0,1,17.271627569390674
44,147.803649009,331777.979628,242.507118035,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Urban,44.0,81.0,1,3.5868464594859972
45,118.25336737200001,212785.375727,157.195143402,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,45.0,61.0,1,4.772457032675792
46,135.08220919299998,253207.722506,181.318683792,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,46.0,81.0,1,3.1201957540845484
47,115.88423999700001,203933.489573,139.237458796,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,47.0,51.0,1,4.196393199736409
48,130.402582722,222500.12804,150.123783258,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,48.0,51.0,1,20.211852355732148
50,100.97020924799999,136755.272733,100.59700699,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,50.0,31.0,1,3.6481051980232415
52,123.926059756,235739.165702,173.99952093,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,52.0,81.0,1,8.171608910450395
56,110.94541811799999,196876.399461,143.583830991,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,56.0,61.0,1,0.751420651630716
57,144.746930674,300047.656941,214.314818335,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,57.0,81.0,1,12.291571004061382
58,129.770846479,268422.513166,190.81038748900002,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,58.0,81.0,1,19.203714706449617
59,132.56421238,266464.851421,186.984536516,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,59.0,81.0,1,22.203714706449617
60,113.919626331,208974.630682,152.391456641,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,60.0,61.0,1,5.311527127249821
61,103.13808934299999,164367.404715,121.18715128,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,61.0,31.0,1,3.7595097658115506
62,110.794524296,158806.380016,117.074686732,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,62.0,31.0,1,40.34487790588342
64,136.317501174,286403.865244,213.307615287,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,64.0,81.0,1,1.5178967223666007
65,125.306183319,237310.974062,168.915265469,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,65.0,81.0,1,12.234295405464572
66,130.256096659,245979.774879,170.432126081,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,66.0,81.0,1,15.983748301998489
67,124.821741962,240001.188131,178.591209628,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,67.0,81.0,1,6.752870781474968
68,94.3882493154,123252.911764,89.92672173049999,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,68.0,31.0,1,64.5051514986548
69,112.932214861,216279.861136,139.662893903,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,69.0,51.0,1,35.834490728353714
70,126.20922629299999,248744.579618,184.399334797,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,70.0,81.0,1,5.120195754084548
71,126.833336462,235034.073714,176.55614471,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,71.0,81.0,1,4.171608910450395
72,99.1397513523,130884.074398,97.00353908700001,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,72.0,31.0,1,1.6481051980232415
73,132.730590046,270356.25759,189.70318900900003,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,73.0,81.0,1,26.203714706449617
77,139.333317305,282090.021411,207.490226559,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,77.0,81.0,1,13.807726979331562
78,142.961841948,281980.131925,201.79172012200002,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,78.0,81.0,1,12.339250401854507
79,117.566154807,221188.098972,151.403301528,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,79.0,51.0,1,12.726358897488055
80,105.254397418,155174.770397,116.96784203600001,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,80.0,31.0,1,13.353719683348675
82,113.154875908,190604.602933,145.042550562,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,82.0,61.0,1,6.675017565028913
83,107.11527262799999,172727.659449,130.466811624,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,83.0,31.0,1,60.86007961560122
84,135.909257156,283202.861594,199.851708711,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,84.0,81.0,1,4.339250401854507
85,118.83353067899999,203505.221685,155.260919586,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,85.0,81.0,1,16.87325549089134
86,119.799955789,216067.537733,164.761694528,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,86.0,81.0,1,16.630283132582647
87,109.800669163,192142.476151,139.092648331,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,87.0,81.0,1,2.242050967649032
88,129.978036315,216594.168162,159.239585609,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,88.0,81.0,1,18.910574174409433
89,111.846444415,173072.587013,127.652450824,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,89.0,31.0,1,48.86007961560122
90,114.928656693,194731.797457,145.819581921,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,90.0,81.0,1,19.108809845236507
91,139.340291482,261162.184818,187.354054592,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,91.0,81.0,1,20.132768189048022
92,104.29255245799999,126176.133039,94.833990982,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,92.0,31.0,1,35.75439543459184
93,140.879404521,266422.834945,190.29325234599997,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,93.0,81.0,1,18.44554063842314
94,118.939369521,209392.65133,154.827665872,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,94.0,81.0,1,20.11508142286486
98,93.97413382629999,159865.917934,109.36829934299999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,98.0,21.0,1,61.948286705111656
99,130.045714783,263141.618993,195.555979415,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,99.0,81.0,1,2.582222760163223
100,113.742433099,193344.855709,145.209561608,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,100.0,81.0,1,2.20358585779573
101,107.177197667,170438.83021800002,112.794479096,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,101.0,21.0,1,29.591842500086443
102,73.0551322938,85203.6786121,56.814564878199995,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,102.0,1.0,1,30.792241335348066
104,119.700716971,205974.771902,147.25076663299998,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,104.0,81.0,1,19.87325549089134
105,146.871527652,277920.87950700003,198.665597612,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,105.0,81.0,1,3.298943697704118
106,109.198026195,171337.433757,128.88850599399998,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,106.0,31.0,1,37.06458686405665
107,93.6842782766,112911.382548,73.73055112680001,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,107.0,1.0,1,80.93718881793427
108,136.48163846,264713.289247,188.62237011099998,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,108.0,81.0,1,6.3226448195235605
109,117.169350504,188139.977526,136.911645685,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,109.0,61.0,1,10.198976133126308
110,122.54455013299999,228091.786843,170.49927543,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,110.0,81.0,1,10.007644759961032
111,147.78959438299998,255821.510583,184.17123276700002,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,111.0,81.0,1,17.681094992768237
112,95.6058953191,100737.31404,66.75296023439999,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,112.0,1.0,1,32.264786747079604
113,137.592965054,289990.897798,208.406116102,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,113.0,81.0,1,7.287837245488657
114,125.25589460200001,241295.749683,177.056224577,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,114.0,81.0,1,2.752870781474968
115,99.3711105413,158859.256451,121.870039832,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,115.0,31.0,1,6.353719683348675
116,146.33705614,272351.713858,195.02847464099997,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,116.0,81.0,1,6.581076333828008
117,113.99283846899999,162976.42616099998,118.407023217,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,117.0,31.0,1,11.595545615322173
118,120.719437735,220301.649035,165.29628801,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,118.0,81.0,1,1.4145812687591235
119,111.154015405,189115.045791,138.41183456299999,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,119.0,61.0,1,0.6059126419244008
120,126.411157306,239976.650881,175.98014437900002,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,120.0,81.0,1,16.188255550453917
121,88.3774870008,109569.106898,82.9163715152,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,121.0,31.0,1,5.2871550618389005
123,114.86630207299999,207072.546841,141.963212169,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,123.0,51.0,1,26.483253169125334
124,76.9698557297,83477.6090536,53.540547125299994,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,124.0,1.0,1,12.278881219927376
125,130.674825591,241228.333869,177.539023093,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,125.0,81.0,1,3.7144056716216767
126,119.174731345,199050.924745,148.034921513,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,126.0,81.0,1,16.911720600744644
127,122.143832933,227126.141556,169.14435440399998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,127.0,81.0,1,5.522151301716946
128,123.753124351,215210.559116,159.610853329,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,128.0,81.0,1,7.27904557335421
129,118.22778870299999,207828.884889,154.21857422600002,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,129.0,81.0,1,8.873255490891339
130,106.201387111,172262.897796,119.79078303200001,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,130.0,21.0,1,22.152927323621057
132,110.300240139,182696.743333,136.0171784,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,132.0,61.0,1,-0.39408735807559925
133,81.0044448855,81901.521635,54.278629395699994,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,133.0,1.0,1,74.54913560698537
134,122.793388585,211541.262849,139.136935641,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,134.0,51.0,1,10.45482471404085
135,111.622128689,174760.21928299998,129.29410612200002,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,135.0,31.0,1,3.4419484914350225
136,124.583984163,203654.891489,148.851279096,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,136.0,81.0,1,0.4454117897692349
137,143.007599237,276206.11703200004,200.362846724,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,137.0,81.0,1,10.339250401854507
138,122.93785501,179985.947922,133.734247965,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,138.0,31.0,1,47.06344043772141
139,123.971455279,219994.466443,162.954573979,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,139.0,81.0,1,1.2506171182697443
140,99.3312226145,117907.223407,88.21627406700001,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,140.0,31.0,1,2.4905158839591035
141,126.89087084299999,205201.979138,155.60630708600002,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,141.0,81.0,1,13.115081422864861
142,116.223027575,179896.158087,134.999543859,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,142.0,31.0,1,3.847738573897897
143,104.30572546799999,169514.743895,119.15395128,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,143.0,21.0,1,47.15164752723186
144,97.08843512440001,152025.29820999998,105.260339836,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,144.0,1.0,1,30.980768259007256
145,146.074927923,275774.68682,207.71910686,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,145.0,81.0,1,10.158170232040916
146,132.756502466,287654.375006,206.05843835099998,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Rural,146.0,51.0,1,10.217622481390126
148,112.326325661,219621.723296,163.088656655,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,148.0,61.0,1,3.733991922822492
149,122.546545084,232021.888662,157.785211077,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,149.0,51.0,1,7.929719719608265
152,116.65008257,217637.083472,144.496016574,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,152.0,51.0,1,6.429462273330323
153,96.33198751719999,132355.736055,96.0723521338,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,153.0,31.0,1,60.713852336625806
154,105.327160152,126222.178305,95.92482877229999,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,154.0,31.0,1,39.91835958508122
155,127.42426038100001,230792.305671,173.83399525299996,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,155.0,81.0,1,3.48368619186364
156,119.721046949,219819.795672,146.132983495,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,156.0,51.0,1,37.834490728353714
157,96.5606578389,138004.063075,103.757383387,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,157.0,31.0,1,51.2695971443097
159,121.54924191799999,207617.134463,158.70251139,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,159.0,61.0,1,4.553353059223319
160,138.756588884,302580.803726,212.5536262,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_8,sex_female,Urbanity_Rural,160.0,51.0,1,18.091889141330064
161,154.60917265,334015.73547,237.404740782,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,161.0,81.0,1,17.4513107640811
162,150.690983605,314152.340131,215.77675826400002,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,162.0,81.0,1,18.83029356019263
163,158.394031912,308572.575858,217.453673075,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,163.0,81.0,1,4.95212797303483
165,136.39694925,265959.850844,184.94371409,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,165.0,81.0,1,19.203714706449617
166,124.840647255,230831.691565,175.97396511,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,166.0,81.0,1,6.477267763773288
167,141.736917177,284359.58161500003,208.90400062,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,167.0,81.0,1,12.807726979331562
168,127.94085676,251874.760561,179.469533567,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,168.0,81.0,1,26.43926906079477
169,109.75098793299999,165402.437188,121.151960536,AC_yes,Cooking_yes,Lighting_yes,age_19_25,Education_High_School,Size_4,sex_male,Urbanity_Urban,169.0,31.0,1,16.834655305463627
170,120.730934044,205680.743924,151.154083221,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,170.0,81.0,1,14.559336615181039
171,106.568964292,158078.144635,109.41775159299999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,171.0,21.0,1,56.745857444769
172,92.7238874728,110730.440183,72.7490385595,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,172.0,1.0,1,28.68725154265227
