,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
129,129,4,6,837.2166583610001,293.0,104624.120488,0.114
130,130,3,6,703.6254615639999,316.0,79114.259915,0.114
131,131,4,4,837.2166583610001,293.0,104624.120488,0.114
132,132,8,4,406.726338714,243.0,29850.162028099996,0.114
133,133,8,8,406.726338714,243.0,29850.162028099996,0.114
134,134,4,8,837.2166583610001,293.0,104624.120488,0.114
135,135,3,4,703.6254615639999,316.0,79114.259915,0.114
136,136,0,1,719.587128022,262.0,77984.59555089999,0.114
137,137,5,3,497.42790442,233.0,40122.4338562,0.114
138,138,8,1,406.726338714,243.0,29850.162028099996,0.114
139,139,8,8,406.726338714,243.0,29850.162028099996,0.114
140,140,4,4,837.2166583610001,293.0,104624.120488,0.114
141,141,4,4,837.2166583610001,293.0,104624.120488,0.114
142,142,6,4,637.229859886,296.0,65648.0431331,0.114
143,143,4,4,837.2166583610001,293.0,104624.120488,0.114
144,144,1,6,312.594751517,631.0,65940.4053426,0.114
145,145,6,6,637.229859886,296.0,65648.0431331,0.114
146,146,6,1,637.229859886,296.0,65648.0431331,0.114
147,147,6,4,637.229859886,296.0,65648.0431331,0.114
148,148,3,4,703.6254615639999,316.0,79114.259915,0.114
149,149,1,3,312.594751517,631.0,65940.4053426,0.114
150,150,1,1,312.594751517,631.0,65940.4053426,0.114
151,151,2,3,1165.99458393,592.0,227392.473629,0.114
152,152,1,8,312.594751517,631.0,65940.4053426,0.114
153,153,4,8,837.2166583610001,293.0,104624.120488,0.114
154,154,4,8,837.2166583610001,293.0,104624.120488,0.114
155,155,4,6,837.2166583610001,293.0,104624.120488,0.114
156,156,8,7,406.726338714,243.0,29850.162028099996,0.114
157,157,8,7,406.726338714,243.0,29850.162028099996,0.114
158,158,8,1,406.726338714,243.0,29850.162028099996,0.114
159,159,8,4,406.726338714,243.0,29850.162028099996,0.114
160,160,4,8,837.2166583610001,293.0,104624.120488,0.114
161,161,4,4,837.2166583610001,293.0,104624.120488,0.114
162,162,5,4,497.42790442,233.0,40122.4338562,0.114
163,163,3,8,703.6254615639999,316.0,79114.259915,0.114
164,164,1,8,312.594751517,631.0,65940.4053426,0.114
165,165,1,8,312.594751517,631.0,65940.4053426,0.114
166,166,6,4,637.229859886,296.0,65648.0431331,0.114
167,167,8,4,406.726338714,243.0,29850.162028099996,0.114
168,168,8,8,406.726338714,243.0,29850.162028099996,0.114
169,169,7,8,296.280540763,137.0,14168.9047685,0.114
170,170,4,4,837.2166583610001,293.0,104624.120488,0.114
171,171,4,6,837.2166583610001,293.0,104624.120488,0.114
172,172,4,4,837.2166583610001,293.0,104624.120488,0.114
173,173,4,4,837.2166583610001,293.0,104624.120488,0.114
174,174,4,8,837.2166583610001,293.0,104624.120488,0.114
175,175,4,8,837.2166583610001,293.0,104624.120488,0.114
176,176,4,8,837.2166583610001,293.0,104624.120488,0.114
177,177,4,8,837.2166583610001,293.0,104624.120488,0.114
178,178,4,8,837.2166583610001,293.0,104624.120488,0.114
179,179,4,4,837.2166583610001,293.0,104624.120488,0.114
180,180,4,6,837.2166583610001,293.0,104624.120488,0.114
181,181,5,8,497.42790442,233.0,40122.4338562,0.114
182,182,4,3,837.2166583610001,293.0,104624.120488,0.114
183,183,6,7,637.229859886,296.0,65648.0431331,0.114
184,184,1,8,312.594751517,631.0,65940.4053426,0.114
185,185,4,8,837.2166583610001,293.0,104624.120488,0.114
186,186,8,8,406.726338714,243.0,29850.162028099996,0.114
187,187,4,8,837.2166583610001,293.0,104624.120488,0.114
188,188,3,0,703.6254615639999,316.0,79114.259915,0.114
189,189,5,6,497.42790442,233.0,40122.4338562,0.114
190,190,5,1,497.42790442,233.0,40122.4338562,0.114
191,191,4,4,837.2166583610001,293.0,104624.120488,0.114
192,192,6,4,637.229859886,296.0,65648.0431331,0.114
193,193,4,4,837.2166583610001,293.0,104624.120488,0.114
194,194,4,4,837.2166583610001,293.0,104624.120488,0.114
195,195,0,1,719.587128022,262.0,77984.59555089999,0.114
196,196,7,8,296.280540763,137.0,14168.9047685,0.114
197,197,4,0,837.2166583610001,293.0,104624.120488,0.114
198,198,4,4,837.2166583610001,293.0,104624.120488,0.114
199,199,4,4,837.2166583610001,293.0,104624.120488,0.114
200,200,0,4,719.587128022,262.0,77984.59555089999,0.114
201,201,6,6,637.229859886,296.0,65648.0431331,0.114
202,202,4,7,837.2166583610001,293.0,104624.120488,0.114
203,203,4,6,837.2166583610001,293.0,104624.120488,0.114
204,204,4,8,837.2166583610001,293.0,104624.120488,0.114
205,205,4,4,837.2166583610001,293.0,104624.120488,0.114
206,206,4,3,837.2166583610001,293.0,104624.120488,0.114
207,207,1,7,312.594751517,631.0,65940.4053426,0.114
208,208,8,7,406.726338714,243.0,29850.162028099996,0.114
209,209,4,8,837.2166583610001,293.0,104624.120488,0.114
210,210,4,8,837.2166583610001,293.0,104624.120488,0.114
211,211,1,4,312.594751517,631.0,65940.4053426,0.114
212,212,1,4,312.594751517,631.0,65940.4053426,0.114
213,213,4,4,837.2166583610001,293.0,104624.120488,0.114
214,214,4,4,837.2166583610001,293.0,104624.120488,0.114
215,215,4,8,837.2166583610001,293.0,104624.120488,0.114
216,216,4,4,837.2166583610001,293.0,104624.120488,0.114
217,217,4,4,837.2166583610001,293.0,104624.120488,0.114
218,218,4,4,837.2166583610001,293.0,104624.120488,0.114
219,219,3,4,703.6254615639999,316.0,79114.259915,0.114
220,220,4,4,837.2166583610001,293.0,104624.120488,0.114
221,221,6,4,637.229859886,296.0,65648.0431331,0.114
222,222,8,8,406.726338714,243.0,29850.162028099996,0.114
223,223,6,8,637.229859886,296.0,65648.0431331,0.114
224,224,6,8,637.229859886,296.0,65648.0431331,0.114
225,225,8,8,406.726338714,243.0,29850.162028099996,0.114
226,226,4,8,837.2166583610001,293.0,104624.120488,0.114
227,227,8,0,406.726338714,243.0,29850.162028099996,0.114
228,228,1,0,312.594751517,631.0,65940.4053426,0.114
229,229,1,8,312.594751517,631.0,65940.4053426,0.114
230,230,1,1,312.594751517,631.0,65940.4053426,0.114
231,231,4,6,837.2166583610001,293.0,104624.120488,0.114
232,232,0,4,719.587128022,262.0,77984.59555089999,0.114
233,233,8,4,406.726338714,243.0,29850.162028099996,0.114
234,234,3,8,703.6254615639999,316.0,79114.259915,0.114
235,235,4,8,837.2166583610001,293.0,104624.120488,0.114
236,236,4,6,837.2166583610001,293.0,104624.120488,0.114
237,237,4,3,837.2166583610001,293.0,104624.120488,0.114
238,238,0,1,719.587128022,262.0,77984.59555089999,0.114
239,239,6,6,637.229859886,296.0,65648.0431331,0.114
240,240,1,4,312.594751517,631.0,65940.4053426,0.114
241,241,3,2,703.6254615639999,316.0,79114.259915,0.114
242,242,4,0,837.2166583610001,293.0,104624.120488,0.114
243,243,4,0,837.2166583610001,293.0,104624.120488,0.114
244,244,0,8,719.587128022,262.0,77984.59555089999,0.114
245,245,3,8,703.6254615639999,316.0,79114.259915,0.114
246,246,2,6,1165.99458393,592.0,227392.473629,0.114
247,247,6,6,637.229859886,296.0,65648.0431331,0.114
248,248,6,7,637.229859886,296.0,65648.0431331,0.114
249,249,4,4,837.2166583610001,293.0,104624.120488,0.114
250,250,8,4,406.726338714,243.0,29850.162028099996,0.114
251,251,6,4,637.229859886,296.0,65648.0431331,0.114
252,252,1,4,312.594751517,631.0,65940.4053426,0.114
253,253,4,3,837.2166583610001,293.0,104624.120488,0.114
254,254,4,4,837.2166583610001,293.0,104624.120488,0.114
255,255,3,4,703.6254615639999,316.0,79114.259915,0.114
256,256,3,8,703.6254615639999,316.0,79114.259915,0.114
257,257,8,8,406.726338714,243.0,29850.162028099996,0.114
258,258,8,4,406.726338714,243.0,29850.162028099996,0.114
259,259,8,3,406.726338714,243.0,29850.162028099996,0.114
260,260,0,0,719.587128022,262.0,77984.59555089999,0.114
261,261,6,0,637.229859886,296.0,65648.0431331,0.114
262,262,6,8,637.229859886,296.0,65648.0431331,0.114
263,263,6,4,637.229859886,296.0,65648.0431331,0.114
264,264,4,4,837.2166583610001,293.0,104624.120488,0.114
265,265,4,3,837.2166583610001,293.0,104624.120488,0.114
266,266,8,7,406.726338714,243.0,29850.162028099996,0.114
267,267,8,0,406.726338714,243.0,29850.162028099996,0.114
268,268,1,0,312.594751517,631.0,65940.4053426,0.114
269,269,4,1,837.2166583610001,293.0,104624.120488,0.114
270,270,3,0,703.6254615639999,316.0,79114.259915,0.114
271,271,8,4,406.726338714,243.0,29850.162028099996,0.114
272,272,4,4,837.2166583610001,293.0,104624.120488,0.114
273,273,8,4,406.726338714,243.0,29850.162028099996,0.114
274,274,3,6,703.6254615639999,316.0,79114.259915,0.114
275,275,4,6,837.2166583610001,293.0,104624.120488,0.114
276,276,4,8,837.2166583610001,293.0,104624.120488,0.114
277,277,0,0,719.587128022,262.0,77984.59555089999,0.114
278,278,4,3,837.2166583610001,293.0,104624.120488,0.114
279,279,6,6,637.229859886,296.0,65648.0431331,0.114
280,280,8,7,406.726338714,243.0,29850.162028099996,0.114
281,281,0,6,719.587128022,262.0,77984.59555089999,0.114
282,282,6,4,637.229859886,296.0,65648.0431331,0.114
283,283,8,4,406.726338714,243.0,29850.162028099996,0.114
284,284,8,4,406.726338714,243.0,29850.162028099996,0.114
285,285,6,8,637.229859886,296.0,65648.0431331,0.114
286,286,6,6,637.229859886,296.0,65648.0431331,0.114
287,287,1,4,312.594751517,631.0,65940.4053426,0.114
288,288,5,4,497.42790442,233.0,40122.4338562,0.114
289,289,4,4,837.2166583610001,293.0,104624.120488,0.114
290,290,0,4,719.587128022,262.0,77984.59555089999,0.114
291,291,7,4,296.280540763,137.0,14168.9047685,0.114
292,292,3,4,703.6254615639999,316.0,79114.259915,0.114
293,293,4,4,837.2166583610001,293.0,104624.120488,0.114
294,294,4,6,837.2166583610001,293.0,104624.120488,0.114
295,295,4,3,837.2166583610001,293.0,104624.120488,0.114
296,296,4,8,837.2166583610001,293.0,104624.120488,0.114
297,297,4,6,837.2166583610001,293.0,104624.120488,0.114
298,298,4,1,837.2166583610001,293.0,104624.120488,0.114
299,299,4,4,837.2166583610001,293.0,104624.120488,0.114
300,300,6,1,637.229859886,296.0,65648.0431331,0.114
301,301,8,7,406.726338714,243.0,29850.162028099996,0.114
302,302,4,4,837.2166583610001,293.0,104624.120488,0.114
303,303,8,4,406.726338714,243.0,29850.162028099996,0.114
304,304,4,6,837.2166583610001,293.0,104624.120488,0.114
305,305,4,6,837.2166583610001,293.0,104624.120488,0.114
306,306,4,4,837.2166583610001,293.0,104624.120488,0.114
307,307,4,4,837.2166583610001,293.0,104624.120488,0.114
308,308,6,4,637.229859886,296.0,65648.0431331,0.114
309,309,8,8,406.726338714,243.0,29850.162028099996,0.114
310,310,1,8,312.594751517,631.0,65940.4053426,0.114
311,311,8,6,406.726338714,243.0,29850.162028099996,0.114
312,312,8,4,406.726338714,243.0,29850.162028099996,0.114
313,313,4,4,837.2166583610001,293.0,104624.120488,0.114
314,314,4,4,837.2166583610001,293.0,104624.120488,0.114
315,315,4,3,837.2166583610001,293.0,104624.120488,0.114
316,316,4,6,837.2166583610001,293.0,104624.120488,0.114
317,317,4,8,837.2166583610001,293.0,104624.120488,0.114
318,318,4,8,837.2166583610001,293.0,104624.120488,0.114
319,319,4,3,837.2166583610001,293.0,104624.120488,0.114
320,320,4,1,837.2166583610001,293.0,104624.120488,0.114
321,321,4,8,837.2166583610001,293.0,104624.120488,0.114
322,322,4,8,837.2166583610001,293.0,104624.120488,0.114
323,323,1,4,312.594751517,631.0,65940.4053426,0.114
324,324,0,8,719.587128022,262.0,77984.59555089999,0.114
325,325,2,8,1165.99458393,592.0,227392.473629,0.114
326,326,0,0,719.587128022,262.0,77984.59555089999,0.114
327,327,8,4,406.726338714,243.0,29850.162028099996,0.114
328,328,0,4,719.587128022,262.0,77984.59555089999,0.114
329,329,8,8,406.726338714,243.0,29850.162028099996,0.114
330,330,8,4,406.726338714,243.0,29850.162028099996,0.114
331,331,6,4,637.229859886,296.0,65648.0431331,0.114
332,332,4,5,837.2166583610001,293.0,104624.120488,0.114
333,333,1,1,312.594751517,631.0,65940.4053426,0.114
334,334,2,6,1165.99458393,592.0,227392.473629,0.114
335,335,0,6,719.587128022,262.0,77984.59555089999,0.114
336,336,0,8,719.587128022,262.0,77984.59555089999,0.114
337,337,8,6,406.726338714,243.0,29850.162028099996,0.114
338,338,3,4,703.6254615639999,316.0,79114.259915,0.114
339,339,8,4,406.726338714,243.0,29850.162028099996,0.114
340,340,0,4,719.587128022,262.0,77984.59555089999,0.114
341,341,8,4,406.726338714,243.0,29850.162028099996,0.114
342,342,8,4,406.726338714,243.0,29850.162028099996,0.114
343,343,5,4,497.42790442,233.0,40122.4338562,0.114
344,344,6,8,637.229859886,296.0,65648.0431331,0.114
345,345,6,6,637.229859886,296.0,65648.0431331,0.114
346,346,4,6,837.2166583610001,293.0,104624.120488,0.114
347,347,7,4,296.280540763,137.0,14168.9047685,0.114
348,348,1,4,312.594751517,631.0,65940.4053426,0.114
349,349,4,8,837.2166583610001,293.0,104624.120488,0.114
350,350,4,1,837.2166583610001,293.0,104624.120488,0.114
351,351,4,0,837.2166583610001,293.0,104624.120488,0.114
352,352,5,4,497.42790442,233.0,40122.4338562,0.114
353,353,0,4,719.587128022,262.0,77984.59555089999,0.114
354,354,4,4,837.2166583610001,293.0,104624.120488,0.114
355,355,4,4,837.2166583610001,293.0,104624.120488,0.114
356,356,4,4,837.2166583610001,293.0,104624.120488,0.114
357,357,4,4,837.2166583610001,293.0,104624.120488,0.114
358,358,6,8,637.229859886,296.0,65648.0431331,0.114
359,359,7,0,296.280540763,137.0,14168.9047685,0.114
360,360,3,6,703.6254615639999,316.0,79114.259915,0.114
361,361,3,4,703.6254615639999,316.0,79114.259915,0.114
362,362,8,7,406.726338714,243.0,29850.162028099996,0.114
363,363,4,5,837.2166583610001,293.0,104624.120488,0.114
364,364,4,3,837.2166583610001,293.0,104624.120488,0.114
365,365,4,8,837.2166583610001,293.0,104624.120488,0.114
366,366,4,8,837.2166583610001,293.0,104624.120488,0.114
367,367,6,7,637.229859886,296.0,65648.0431331,0.114
368,368,6,3,637.229859886,296.0,65648.0431331,0.114
369,369,1,1,312.594751517,631.0,65940.4053426,0.114
370,370,8,8,406.726338714,243.0,29850.162028099996,0.114
371,371,8,4,406.726338714,243.0,29850.162028099996,0.114
372,372,3,4,703.6254615639999,316.0,79114.259915,0.114
373,373,3,0,703.6254615639999,316.0,79114.259915,0.114
374,374,3,4,703.6254615639999,316.0,79114.259915,0.114
375,375,8,8,406.726338714,243.0,29850.162028099996,0.114
376,376,8,1,406.726338714,243.0,29850.162028099996,0.114
377,377,4,3,837.2166583610001,293.0,104624.120488,0.114
378,378,4,8,837.2166583610001,293.0,104624.120488,0.114
379,379,4,6,837.2166583610001,293.0,104624.120488,0.114
380,380,8,7,406.726338714,243.0,29850.162028099996,0.114
381,381,7,8,296.280540763,137.0,14168.9047685,0.114
382,382,1,4,312.594751517,631.0,65940.4053426,0.114
383,383,8,0,406.726338714,243.0,29850.162028099996,0.114
384,384,5,0,497.42790442,233.0,40122.4338562,0.114
385,385,1,0,312.594751517,631.0,65940.4053426,0.114
386,386,1,1,312.594751517,631.0,65940.4053426,0.114
387,387,6,3,637.229859886,296.0,65648.0431331,0.114
388,388,1,8,312.594751517,631.0,65940.4053426,0.114
389,389,8,0,406.726338714,243.0,29850.162028099996,0.114
390,390,5,6,497.42790442,233.0,40122.4338562,0.114
391,391,4,4,837.2166583610001,293.0,104624.120488,0.114
392,392,4,6,837.2166583610001,293.0,104624.120488,0.114
393,393,4,8,837.2166583610001,293.0,104624.120488,0.114
394,394,4,8,837.2166583610001,293.0,104624.120488,0.114
395,395,4,0,837.2166583610001,293.0,104624.120488,0.114
396,396,4,8,837.2166583610001,293.0,104624.120488,0.114
397,397,4,0,837.2166583610001,293.0,104624.120488,0.114
398,398,4,3,837.2166583610001,293.0,104624.120488,0.114
399,399,4,0,837.2166583610001,293.0,104624.120488,0.114
400,400,8,8,406.726338714,243.0,29850.162028099996,0.114
401,401,4,1,837.2166583610001,293.0,104624.120488,0.114
402,402,4,1,837.2166583610001,293.0,104624.120488,0.114
403,403,4,8,837.2166583610001,293.0,104624.120488,0.114
404,404,4,4,837.2166583610001,293.0,104624.120488,0.114
405,405,4,4,837.2166583610001,293.0,104624.120488,0.114
406,406,4,6,837.2166583610001,293.0,104624.120488,0.114
407,407,4,6,837.2166583610001,293.0,104624.120488,0.114
408,408,4,8,837.2166583610001,293.0,104624.120488,0.114
409,409,6,8,637.229859886,296.0,65648.0431331,0.114
410,410,6,8,637.229859886,296.0,65648.0431331,0.114
411,411,1,1,312.594751517,631.0,65940.4053426,0.114
412,412,5,4,497.42790442,233.0,40122.4338562,0.114
413,413,0,6,719.587128022,262.0,77984.59555089999,0.114
414,414,8,0,406.726338714,243.0,29850.162028099996,0.114
415,415,5,7,497.42790442,233.0,40122.4338562,0.114
416,416,4,4,837.2166583610001,293.0,104624.120488,0.114
417,417,8,4,406.726338714,243.0,29850.162028099996,0.114
418,418,0,4,719.587128022,262.0,77984.59555089999,0.114
419,419,4,4,837.2166583610001,293.0,104624.120488,0.114
420,420,4,4,837.2166583610001,293.0,104624.120488,0.114
421,421,4,8,837.2166583610001,293.0,104624.120488,0.114
422,422,4,4,837.2166583610001,293.0,104624.120488,0.114
423,423,4,4,837.2166583610001,293.0,104624.120488,0.114
424,424,4,0,837.2166583610001,293.0,104624.120488,0.114
425,425,4,8,837.2166583610001,293.0,104624.120488,0.114
426,426,4,4,837.2166583610001,293.0,104624.120488,0.114
427,427,1,8,312.594751517,631.0,65940.4053426,0.114
428,428,5,0,497.42790442,233.0,40122.4338562,0.114
429,429,3,1,703.6254615639999,316.0,79114.259915,0.114
430,430,3,3,703.6254615639999,316.0,79114.259915,0.114
431,431,4,1,837.2166583610001,293.0,104624.120488,0.114
432,432,8,8,406.726338714,243.0,29850.162028099996,0.114
433,433,1,8,312.594751517,631.0,65940.4053426,0.114
434,434,0,0,719.587128022,262.0,77984.59555089999,0.114
435,435,8,0,406.726338714,243.0,29850.162028099996,0.114
436,436,8,4,406.726338714,243.0,29850.162028099996,0.114
437,437,8,8,406.726338714,243.0,29850.162028099996,0.114
438,438,1,8,312.594751517,631.0,65940.4053426,0.114
439,439,1,4,312.594751517,631.0,65940.4053426,0.114
440,440,4,1,837.2166583610001,293.0,104624.120488,0.114
441,441,4,6,837.2166583610001,293.0,104624.120488,0.114
442,442,4,6,837.2166583610001,293.0,104624.120488,0.114
443,443,8,4,406.726338714,243.0,29850.162028099996,0.114
444,444,8,4,406.726338714,243.0,29850.162028099996,0.114
445,445,8,3,406.726338714,243.0,29850.162028099996,0.114
446,446,1,0,312.594751517,631.0,65940.4053426,0.114
447,447,6,3,637.229859886,296.0,65648.0431331,0.114
448,448,4,8,837.2166583610001,293.0,104624.120488,0.114
449,449,4,4,837.2166583610001,293.0,104624.120488,0.114
450,450,4,4,837.2166583610001,293.0,104624.120488,0.114
451,451,4,4,837.2166583610001,293.0,104624.120488,0.114
452,452,4,4,837.2166583610001,293.0,104624.120488,0.114
453,453,4,4,837.2166583610001,293.0,104624.120488,0.114
454,454,3,8,703.6254615639999,316.0,79114.259915,0.114
455,455,5,8,497.42790442,233.0,40122.4338562,0.114
456,456,5,4,497.42790442,233.0,40122.4338562,0.114
457,457,6,8,637.229859886,296.0,65648.0431331,0.114
458,458,1,3,312.594751517,631.0,65940.4053426,0.114
459,459,8,1,406.726338714,243.0,29850.162028099996,0.114
460,460,8,0,406.726338714,243.0,29850.162028099996,0.114
461,461,1,6,312.594751517,631.0,65940.4053426,0.114
462,462,8,4,406.726338714,243.0,29850.162028099996,0.114
463,463,6,6,637.229859886,296.0,65648.0431331,0.114
464,464,6,8,637.229859886,296.0,65648.0431331,0.114
465,465,6,8,637.229859886,296.0,65648.0431331,0.114
466,466,8,0,406.726338714,243.0,29850.162028099996,0.114
