,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
29,97.8055045424,250196.440345,182.725230282,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,29.0,81.0,1,25.616406805070106
30,77.2679235464,251322.981734,184.799158705,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,30.0,81.0,1,25.624542791478852
31,74.1145808052,201857.512343,147.138623513,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_male,Urbanity_Urban,31.0,61.0,1,2.198755862047874
32,66.57186728890001,155886.533568,112.590956028,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,32.0,31.0,1,57.99199880386264
33,126.55388222799999,257060.772633,185.50109293900002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,33.0,81.0,1,32.05271987417304
34,113.08586838,170245.59319,129.548302115,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,34.0,31.0,1,36.9611102096146
35,90.6315885692,254684.014375,191.061392019,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,35.0,81.0,1,32.13981868191685
36,81.5124013371,226617.966648,164.22767162899999,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,36.0,81.0,1,30.99492358177205
37,72.9150047249,215620.807571,142.728887597,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,37.0,51.0,1,39.06775017992335
38,99.72245115049999,164593.355751,121.86829753100001,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,38.0,31.0,1,9.037704452319643
40,111.735118149,181642.973921,134.32872592799998,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,40.0,61.0,1,3.617818790772378
41,118.56669672700001,328623.554489,236.45586008400002,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,41.0,81.0,1,45.29053286271414
43,66.2118607801,154888.681933,112.052394784,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,43.0,31.0,1,40.48027488064898
44,61.3967394703,162538.89758800002,121.393559473,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,44.0,31.0,1,19.478898333426976
45,95.04486457040001,216794.579063,160.068089714,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,45.0,81.0,1,39.443607060003494
46,39.3802759365,116619.138566,78.327764025,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,46.0,1.0,1,53.35008664625162
47,48.4679258667,136438.865465,95.52503151139999,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,47.0,1.0,1,38.31370178054931
48,47.566052183900005,113026.017788,77.3788135312,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,48.0,1.0,1,6.950338125260543
49,56.097904982399996,138917.4696,103.321779319,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,49.0,31.0,1,35.93502352937974
50,99.04182100930001,288158.620525,215.30654813299998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,50.0,81.0,1,21.167413889341283
51,111.41420825600001,189245.083433,130.495707841,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_female,Urbanity_Rural,51.0,31.0,1,101.35778945937888
52,134.953368807,273331.07300000003,206.700735102,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,52.0,81.0,1,44.96946933794379
54,47.2278044354,137563.927152,100.98414105,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,54.0,31.0,1,62.40609927876392
56,72.4944541208,205522.405597,142.57838193799998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,56.0,51.0,1,6.649237817008293
57,88.83461756930002,234200.494554,175.646493418,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,57.0,81.0,1,5.417836202006502
58,104.45423818299999,348451.132773,247.244699003,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_College,Size_8,sex_male,Urbanity_Urban,58.0,81.0,1,30.798284046384566
59,113.01658541299999,235946.246826,167.991708183,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Rural,59.0,51.0,1,51.67081484822919
60,89.19870756549999,221094.975964,163.654665422,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Urban,60.0,61.0,1,54.245051776610026
61,81.9828055934,228042.521373,168.492173793,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,61.0,81.0,1,22.02978656895553
63,93.3387609134,258906.476934,183.90955403799998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,63.0,81.0,1,14.087498935511046
64,106.17573572399999,167898.36781700002,123.785466091,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,64.0,31.0,1,40.91635817838228
65,125.38781022799999,246858.241206,178.594451416,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,65.0,81.0,1,1.5494163402887096
66,88.8280767957,148675.074807,109.421216691,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,66.0,31.0,1,32.345614711644345
67,120.00218458399999,223709.970529,148.48502798,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,67.0,51.0,1,45.16968061127672
68,117.199925992,204329.31082,142.602707825,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,68.0,51.0,1,1.3877859349712502
69,128.306228256,236108.29980300003,177.586695302,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,69.0,81.0,1,25.91928295629169
70,103.802748091,144647.083607,108.18895236,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,70.0,31.0,1,27.869271947948214
71,97.83463195469999,172678.2789,125.973693217,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,71.0,31.0,1,24.11818386818773
73,85.6134592664,136353.248336,91.4131182948,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,73.0,1.0,1,41.28418973352327
74,97.10877599610001,193091.697322,130.764401005,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_High_School,Size_8,sex_male,Urbanity_Rural,74.0,31.0,1,40.39711847065545
75,34.7802071116,78413.36301389999,47.1291098863,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,75.0,1.0,1,84.81425468820464
77,73.5333864639,205080.971377,134.45067469,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,77.0,51.0,1,28.397563453090477
78,31.7582608011,55527.7748201,34.193001368000004,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,78.0,1.0,1,70.47856907150795
79,108.37491835600001,299408.935595,220.78405139,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_4,sex_female,Urbanity_Urban,79.0,81.0,1,4.245613495373996
80,130.15154108,251229.280206,182.932391359,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_8,sex_male,Urbanity_Urban,80.0,61.0,1,27.037654081044458
81,57.218905976,169027.13093900002,121.776480069,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,81.0,31.0,1,43.46696502033677
82,58.5743985704,210745.874561,142.118276707,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,82.0,51.0,1,23.446963325122034
83,130.354604477,269692.016844,197.062451445,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,83.0,81.0,1,46.286558985361864
84,67.79808840279999,192787.690372,131.010302809,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,84.0,51.0,1,47.92247034954585
85,70.6963036503,175546.83018299998,128.410791896,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,85.0,31.0,1,11.671353151517618
86,93.2911250642,308856.368158,224.84762101299998,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,86.0,81.0,1,14.489258401301562
87,128.679645575,264294.990582,181.640701183,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,87.0,51.0,1,40.188894472835294
88,73.59514546279999,185100.347102,133.134556063,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,88.0,61.0,1,39.94897037662635
91,97.098125991,274107.606766,188.497958783,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_8,sex_male,Urbanity_Rural,91.0,51.0,1,33.468840310208385
92,96.25945973709999,254384.738338,189.33424698,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,92.0,81.0,1,9.174814268406928
93,92.5723211108,245731.284419,185.40913162599998,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,93.0,81.0,1,3.1619795389214858
94,109.95259579299999,305005.90892,220.232640931,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,94.0,81.0,1,10.057667668837734
95,70.6453228123,181711.96331,133.559809798,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,95.0,61.0,1,46.00655713734411
96,128.498693585,230857.118096,175.534565342,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,96.0,81.0,1,35.44367936769089
97,143.777232104,301481.165833,219.58997374900002,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_5,sex_male,Urbanity_Urban,97.0,81.0,1,2.840967818033012
98,121.83064742399999,232066.818648,156.993797366,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,98.0,51.0,1,40.61835247135005
99,126.475648035,259813.193805,187.335936034,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_1,sex_female,Urbanity_Urban,99.0,81.0,1,1.312071855620835
101,93.7792234269,126750.912557,85.5287633863,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,101.0,1.0,1,61.07807094671827
102,135.892559309,242105.775535,170.81416658,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,102.0,81.0,1,24.84131799903043
103,120.670526957,224575.277235,150.05643902399999,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,103.0,51.0,1,49.793011254953896
104,143.255270059,283759.09936500003,202.041747255,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,104.0,81.0,1,21.255586465268323
105,111.58307974899999,236374.877462,171.68321284,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,105.0,81.0,1,27.440377751220147
107,109.77181733,222162.912436,166.071966137,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,107.0,81.0,1,26.242778174436843
108,56.39946691310001,142409.473864,95.146423105,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,108.0,1.0,1,42.65810135932551
109,52.178418531400006,119756.139595,79.60561732,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,109.0,1.0,1,81.1089595409663
110,46.3084388175,125118.210635,84.2036349165,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Rural,110.0,1.0,1,82.064207509734
111,90.65474977059999,245029.137452,172.531510291,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_College,Size_3,sex_male,Urbanity_Urban,111.0,81.0,1,33.20499789262393
112,81.7077935799,223198.533284,168.618627618,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,112.0,81.0,1,16.95911294782621
113,67.9654210966,167722.98203299998,129.326329563,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,113.0,31.0,1,10.137091964287649
114,57.93564596220001,156972.769089,121.608351274,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,114.0,31.0,1,3.9040510092862
115,102.191033082,282635.826375,205.315399294,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,115.0,81.0,1,36.76474289246122
116,93.2390312904,145630.180341,109.783483083,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,116.0,31.0,1,32.345614711644345
118,92.36471905360001,254623.65130100003,187.153618871,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,118.0,81.0,1,15.616406805070106
119,47.9909016355,156840.078129,114.742928051,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,119.0,31.0,1,42.529779751903035
120,90.17372826040001,251774.894506,179.471060266,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,120.0,81.0,1,53.56681941444073
121,65.090485305,186426.295393,129.615019988,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,121.0,51.0,1,32.07607368492989
122,68.78569177840001,195739.068342,136.56778787,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,122.0,51.0,1,2.8371836435445448
123,57.570629698599994,116417.272293,86.03389384299999,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,123.0,31.0,1,56.697293951100974
124,98.6164425975,295146.331494,208.343658279,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,124.0,81.0,1,16.865212850747085
125,87.3093246342,240268.14295300003,157.712703205,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,125.0,51.0,1,21.748334476661945
126,70.8806838507,184746.57146,127.246800778,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_7,sex_male,Urbanity_Rural,126.0,31.0,1,24.13206386961484
127,76.5809105897,194510.408746,141.175060137,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,127.0,61.0,1,30.3928938722009
128,61.388468663999994,204635.591478,147.757838509,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_56_65,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,128.0,81.0,1,3.4079617297715408
129,83.7198911749,200982.40569,148.648580103,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,129.0,81.0,1,10.926351951763447
130,51.764010886,128885.912889,96.2069854676,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,130.0,31.0,1,74.7845345255496
131,90.442421653,242117.966567,176.08997941,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,131.0,81.0,1,5.056400809579776
133,73.6197057693,196371.405072,142.803580779,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,133.0,61.0,1,31.3928938722009
134,72.2017593159,234424.303326,174.76530987,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,134.0,81.0,1,22.425137767013872
135,79.9755674197,212588.630065,159.640170971,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,135.0,81.0,1,32.745928412222455
136,118.997338572,229795.622522,171.822545969,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,136.0,81.0,1,32.92065950351369
137,93.16446061069999,142795.348612,95.2352456328,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Rural,137.0,1.0,1,41.24650345108972
138,44.7588095381,103871.380783,67.18425310399999,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,138.0,1.0,1,37.77339312406229
139,94.6119366318,261198.475586,184.595597255,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,139.0,81.0,1,33.74828093836444
140,123.734873419,239216.742284,159.77684838,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_4,sex_male,Urbanity_Rural,140.0,51.0,1,7.143975105495139
