,index,n_BuildingSqm,n_BuildingKwh,c_n_BuildingSqm,c_n_BuildingKwh,NonRElectricity,w
39,39,4,4,837.2166583610001,293.0,104624.120488,0.125
40,40,8,8,406.726338714,243.0,29850.162028099996,0.125
41,41,8,4,406.726338714,243.0,29850.162028099996,0.125
42,42,4,4,837.2166583610001,293.0,104624.120488,0.125
43,43,4,4,837.2166583610001,293.0,104624.120488,0.125
44,44,8,8,406.726338714,243.0,29850.162028099996,0.125
45,45,8,4,406.726338714,243.0,29850.162028099996,0.125
46,46,6,1,637.229859886,296.0,65648.0431331,0.125
47,47,8,4,406.726338714,243.0,29850.162028099996,0.125
48,48,8,8,406.726338714,243.0,29850.162028099996,0.125
49,49,6,5,637.229859886,296.0,65648.0431331,0.125
50,50,1,6,312.594751517,631.0,65940.4053426,0.125
51,51,5,6,497.42790442,233.0,40122.4338562,0.125
52,52,1,4,312.594751517,631.0,65940.4053426,0.125
53,53,1,8,312.594751517,631.0,65940.4053426,0.125
54,54,3,8,703.6254615639999,316.0,79114.259915,0.125
55,55,6,0,637.229859886,296.0,65648.0431331,0.125
56,56,4,1,837.2166583610001,293.0,104624.120488,0.125
57,57,3,4,703.6254615639999,316.0,79114.259915,0.125
58,58,6,8,637.229859886,296.0,65648.0431331,0.125
59,59,8,8,406.726338714,243.0,29850.162028099996,0.125
60,60,8,8,406.726338714,243.0,29850.162028099996,0.125
61,61,6,8,637.229859886,296.0,65648.0431331,0.125
62,62,0,8,719.587128022,262.0,77984.59555089999,0.125
63,63,1,5,312.594751517,631.0,65940.4053426,0.125
64,64,6,0,637.229859886,296.0,65648.0431331,0.125
65,65,1,7,312.594751517,631.0,65940.4053426,0.125
66,66,8,3,406.726338714,243.0,29850.162028099996,0.125
67,67,8,8,406.726338714,243.0,29850.162028099996,0.125
68,68,1,6,312.594751517,631.0,65940.4053426,0.125
69,69,6,6,637.229859886,296.0,65648.0431331,0.125
70,70,0,7,719.587128022,262.0,77984.59555089999,0.125
71,71,1,0,312.594751517,631.0,65940.4053426,0.125
72,72,1,4,312.594751517,631.0,65940.4053426,0.125
73,73,4,4,837.2166583610001,293.0,104624.120488,0.125
74,74,4,5,837.2166583610001,293.0,104624.120488,0.125
75,75,6,6,637.229859886,296.0,65648.0431331,0.125
76,76,8,6,406.726338714,243.0,29850.162028099996,0.125
77,77,7,8,296.280540763,137.0,14168.9047685,0.125
78,78,1,0,312.594751517,631.0,65940.4053426,0.125
79,79,0,3,719.587128022,262.0,77984.59555089999,0.125
80,80,3,4,703.6254615639999,316.0,79114.259915,0.125
81,81,6,4,637.229859886,296.0,65648.0431331,0.125
82,82,6,4,637.229859886,296.0,65648.0431331,0.125
83,83,0,4,719.587128022,262.0,77984.59555089999,0.125
84,84,0,3,719.587128022,262.0,77984.59555089999,0.125
85,85,7,1,296.280540763,137.0,14168.9047685,0.125
86,86,8,0,406.726338714,243.0,29850.162028099996,0.125
87,87,8,8,406.726338714,243.0,29850.162028099996,0.125
88,88,8,4,406.726338714,243.0,29850.162028099996,0.125
89,89,4,4,837.2166583610001,293.0,104624.120488,0.125
90,90,4,4,837.2166583610001,293.0,104624.120488,0.125
91,91,4,4,837.2166583610001,293.0,104624.120488,0.125
92,92,8,4,406.726338714,243.0,29850.162028099996,0.125
93,93,8,6,406.726338714,243.0,29850.162028099996,0.125
94,94,8,4,406.726338714,243.0,29850.162028099996,0.125
95,95,8,4,406.726338714,243.0,29850.162028099996,0.125
96,96,1,4,312.594751517,631.0,65940.4053426,0.125
97,97,7,6,296.280540763,137.0,14168.9047685,0.125
98,98,4,4,837.2166583610001,293.0,104624.120488,0.125
99,99,1,4,312.594751517,631.0,65940.4053426,0.125
100,100,4,4,837.2166583610001,293.0,104624.120488,0.125
101,101,4,4,837.2166583610001,293.0,104624.120488,0.125
102,102,8,4,406.726338714,243.0,29850.162028099996,0.125
103,103,6,4,637.229859886,296.0,65648.0431331,0.125
104,104,8,4,406.726338714,243.0,29850.162028099996,0.125
105,105,6,4,637.229859886,296.0,65648.0431331,0.125
106,106,0,4,719.587128022,262.0,77984.59555089999,0.125
107,107,4,8,837.2166583610001,293.0,104624.120488,0.125
108,108,4,8,837.2166583610001,293.0,104624.120488,0.125
109,109,4,5,837.2166583610001,293.0,104624.120488,0.125
110,110,1,6,312.594751517,631.0,65940.4053426,0.125
111,111,4,7,837.2166583610001,293.0,104624.120488,0.125
112,112,4,0,837.2166583610001,293.0,104624.120488,0.125
113,113,6,2,637.229859886,296.0,65648.0431331,0.125
114,114,1,6,312.594751517,631.0,65940.4053426,0.125
115,115,8,6,406.726338714,243.0,29850.162028099996,0.125
116,116,6,8,637.229859886,296.0,65648.0431331,0.125
117,117,6,8,637.229859886,296.0,65648.0431331,0.125
118,118,6,8,637.229859886,296.0,65648.0431331,0.125
119,119,1,8,312.594751517,631.0,65940.4053426,0.125
120,120,8,8,406.726338714,243.0,29850.162028099996,0.125
121,121,4,0,837.2166583610001,293.0,104624.120488,0.125
122,122,4,1,837.2166583610001,293.0,104624.120488,0.125
123,123,4,0,837.2166583610001,293.0,104624.120488,0.125
124,124,4,8,837.2166583610001,293.0,104624.120488,0.125
125,125,4,1,837.2166583610001,293.0,104624.120488,0.125
126,126,4,4,837.2166583610001,293.0,104624.120488,0.125
127,127,4,2,837.2166583610001,293.0,104624.120488,0.125
128,128,4,8,837.2166583610001,293.0,104624.120488,0.125
129,129,4,6,837.2166583610001,293.0,104624.120488,0.125
130,130,3,6,703.6254615639999,316.0,79114.259915,0.125
131,131,4,4,837.2166583610001,293.0,104624.120488,0.125
132,132,8,4,406.726338714,243.0,29850.162028099996,0.125
133,133,8,8,406.726338714,243.0,29850.162028099996,0.125
134,134,4,8,837.2166583610001,293.0,104624.120488,0.125
135,135,3,4,703.6254615639999,316.0,79114.259915,0.125
136,136,0,1,719.587128022,262.0,77984.59555089999,0.125
137,137,5,3,497.42790442,233.0,40122.4338562,0.125
138,138,8,1,406.726338714,243.0,29850.162028099996,0.125
139,139,8,8,406.726338714,243.0,29850.162028099996,0.125
140,140,4,4,837.2166583610001,293.0,104624.120488,0.125
141,141,4,4,837.2166583610001,293.0,104624.120488,0.125
142,142,6,4,637.229859886,296.0,65648.0431331,0.125
143,143,4,4,837.2166583610001,293.0,104624.120488,0.125
144,144,1,6,312.594751517,631.0,65940.4053426,0.125
145,145,6,6,637.229859886,296.0,65648.0431331,0.125
146,146,6,1,637.229859886,296.0,65648.0431331,0.125
147,147,6,4,637.229859886,296.0,65648.0431331,0.125
148,148,3,4,703.6254615639999,316.0,79114.259915,0.125
149,149,1,3,312.594751517,631.0,65940.4053426,0.125
150,150,1,1,312.594751517,631.0,65940.4053426,0.125
151,151,2,3,1165.99458393,592.0,227392.473629,0.125
152,152,1,8,312.594751517,631.0,65940.4053426,0.125
153,153,4,8,837.2166583610001,293.0,104624.120488,0.125
154,154,4,8,837.2166583610001,293.0,104624.120488,0.125
155,155,4,6,837.2166583610001,293.0,104624.120488,0.125
156,156,8,7,406.726338714,243.0,29850.162028099996,0.125
157,157,8,7,406.726338714,243.0,29850.162028099996,0.125
158,158,8,1,406.726338714,243.0,29850.162028099996,0.125
159,159,8,4,406.726338714,243.0,29850.162028099996,0.125
160,160,4,8,837.2166583610001,293.0,104624.120488,0.125
161,161,4,4,837.2166583610001,293.0,104624.120488,0.125
162,162,5,4,497.42790442,233.0,40122.4338562,0.125
163,163,3,8,703.6254615639999,316.0,79114.259915,0.125
164,164,1,8,312.594751517,631.0,65940.4053426,0.125
165,165,1,8,312.594751517,631.0,65940.4053426,0.125
166,166,6,4,637.229859886,296.0,65648.0431331,0.125
167,167,8,4,406.726338714,243.0,29850.162028099996,0.125
168,168,8,8,406.726338714,243.0,29850.162028099996,0.125
169,169,7,8,296.280540763,137.0,14168.9047685,0.125
170,170,4,4,837.2166583610001,293.0,104624.120488,0.125
171,171,4,6,837.2166583610001,293.0,104624.120488,0.125
172,172,4,4,837.2166583610001,293.0,104624.120488,0.125
173,173,4,4,837.2166583610001,293.0,104624.120488,0.125
174,174,4,8,837.2166583610001,293.0,104624.120488,0.125
175,175,4,8,837.2166583610001,293.0,104624.120488,0.125
176,176,4,8,837.2166583610001,293.0,104624.120488,0.125
177,177,4,8,837.2166583610001,293.0,104624.120488,0.125
178,178,4,8,837.2166583610001,293.0,104624.120488,0.125
179,179,4,4,837.2166583610001,293.0,104624.120488,0.125
180,180,4,6,837.2166583610001,293.0,104624.120488,0.125
181,181,5,8,497.42790442,233.0,40122.4338562,0.125
182,182,4,3,837.2166583610001,293.0,104624.120488,0.125
183,183,6,7,637.229859886,296.0,65648.0431331,0.125
184,184,1,8,312.594751517,631.0,65940.4053426,0.125
185,185,4,8,837.2166583610001,293.0,104624.120488,0.125
186,186,8,8,406.726338714,243.0,29850.162028099996,0.125
187,187,4,8,837.2166583610001,293.0,104624.120488,0.125
188,188,3,0,703.6254615639999,316.0,79114.259915,0.125
189,189,5,6,497.42790442,233.0,40122.4338562,0.125
190,190,5,1,497.42790442,233.0,40122.4338562,0.125
191,191,4,4,837.2166583610001,293.0,104624.120488,0.125
192,192,6,4,637.229859886,296.0,65648.0431331,0.125
193,193,4,4,837.2166583610001,293.0,104624.120488,0.125
194,194,4,4,837.2166583610001,293.0,104624.120488,0.125
195,195,0,1,719.587128022,262.0,77984.59555089999,0.125
196,196,7,8,296.280540763,137.0,14168.9047685,0.125
197,197,4,0,837.2166583610001,293.0,104624.120488,0.125
198,198,4,4,837.2166583610001,293.0,104624.120488,0.125
199,199,4,4,837.2166583610001,293.0,104624.120488,0.125
200,200,0,4,719.587128022,262.0,77984.59555089999,0.125
201,201,6,6,637.229859886,296.0,65648.0431331,0.125
202,202,4,7,837.2166583610001,293.0,104624.120488,0.125
203,203,4,6,837.2166583610001,293.0,104624.120488,0.125
204,204,4,8,837.2166583610001,293.0,104624.120488,0.125
205,205,4,4,837.2166583610001,293.0,104624.120488,0.125
206,206,4,3,837.2166583610001,293.0,104624.120488,0.125
207,207,1,7,312.594751517,631.0,65940.4053426,0.125
208,208,8,7,406.726338714,243.0,29850.162028099996,0.125
209,209,4,8,837.2166583610001,293.0,104624.120488,0.125
210,210,4,8,837.2166583610001,293.0,104624.120488,0.125
211,211,1,4,312.594751517,631.0,65940.4053426,0.125
212,212,1,4,312.594751517,631.0,65940.4053426,0.125
213,213,4,4,837.2166583610001,293.0,104624.120488,0.125
214,214,4,4,837.2166583610001,293.0,104624.120488,0.125
215,215,4,8,837.2166583610001,293.0,104624.120488,0.125
216,216,4,4,837.2166583610001,293.0,104624.120488,0.125
217,217,4,4,837.2166583610001,293.0,104624.120488,0.125
218,218,4,4,837.2166583610001,293.0,104624.120488,0.125
219,219,3,4,703.6254615639999,316.0,79114.259915,0.125
220,220,4,4,837.2166583610001,293.0,104624.120488,0.125
221,221,6,4,637.229859886,296.0,65648.0431331,0.125
222,222,8,8,406.726338714,243.0,29850.162028099996,0.125
223,223,6,8,637.229859886,296.0,65648.0431331,0.125
224,224,6,8,637.229859886,296.0,65648.0431331,0.125
225,225,8,8,406.726338714,243.0,29850.162028099996,0.125
226,226,4,8,837.2166583610001,293.0,104624.120488,0.125
227,227,8,0,406.726338714,243.0,29850.162028099996,0.125
228,228,1,0,312.594751517,631.0,65940.4053426,0.125
229,229,1,8,312.594751517,631.0,65940.4053426,0.125
230,230,1,1,312.594751517,631.0,65940.4053426,0.125
231,231,4,6,837.2166583610001,293.0,104624.120488,0.125
232,232,0,4,719.587128022,262.0,77984.59555089999,0.125
233,233,8,4,406.726338714,243.0,29850.162028099996,0.125
234,234,3,8,703.6254615639999,316.0,79114.259915,0.125
235,235,4,8,837.2166583610001,293.0,104624.120488,0.125
236,236,4,6,837.2166583610001,293.0,104624.120488,0.125
237,237,4,3,837.2166583610001,293.0,104624.120488,0.125
238,238,0,1,719.587128022,262.0,77984.59555089999,0.125
239,239,6,6,637.229859886,296.0,65648.0431331,0.125
240,240,1,4,312.594751517,631.0,65940.4053426,0.125
241,241,3,2,703.6254615639999,316.0,79114.259915,0.125
242,242,4,0,837.2166583610001,293.0,104624.120488,0.125
243,243,4,0,837.2166583610001,293.0,104624.120488,0.125
244,244,0,8,719.587128022,262.0,77984.59555089999,0.125
245,245,3,8,703.6254615639999,316.0,79114.259915,0.125
246,246,2,6,1165.99458393,592.0,227392.473629,0.125
247,247,6,6,637.229859886,296.0,65648.0431331,0.125
248,248,6,7,637.229859886,296.0,65648.0431331,0.125
249,249,4,4,837.2166583610001,293.0,104624.120488,0.125
250,250,8,4,406.726338714,243.0,29850.162028099996,0.125
251,251,6,4,637.229859886,296.0,65648.0431331,0.125
252,252,1,4,312.594751517,631.0,65940.4053426,0.125
253,253,4,3,837.2166583610001,293.0,104624.120488,0.125
254,254,4,4,837.2166583610001,293.0,104624.120488,0.125
255,255,3,4,703.6254615639999,316.0,79114.259915,0.125
256,256,3,8,703.6254615639999,316.0,79114.259915,0.125
257,257,8,8,406.726338714,243.0,29850.162028099996,0.125
258,258,8,4,406.726338714,243.0,29850.162028099996,0.125
259,259,8,3,406.726338714,243.0,29850.162028099996,0.125
260,260,0,0,719.587128022,262.0,77984.59555089999,0.125
261,261,6,0,637.229859886,296.0,65648.0431331,0.125
262,262,6,8,637.229859886,296.0,65648.0431331,0.125
263,263,6,4,637.229859886,296.0,65648.0431331,0.125
264,264,4,4,837.2166583610001,293.0,104624.120488,0.125
265,265,4,3,837.2166583610001,293.0,104624.120488,0.125
266,266,8,7,406.726338714,243.0,29850.162028099996,0.125
267,267,8,0,406.726338714,243.0,29850.162028099996,0.125
268,268,1,0,312.594751517,631.0,65940.4053426,0.125
269,269,4,1,837.2166583610001,293.0,104624.120488,0.125
270,270,3,0,703.6254615639999,316.0,79114.259915,0.125
271,271,8,4,406.726338714,243.0,29850.162028099996,0.125
272,272,4,4,837.2166583610001,293.0,104624.120488,0.125
273,273,8,4,406.726338714,243.0,29850.162028099996,0.125
274,274,3,6,703.6254615639999,316.0,79114.259915,0.125
275,275,4,6,837.2166583610001,293.0,104624.120488,0.125
276,276,4,8,837.2166583610001,293.0,104624.120488,0.125
277,277,0,0,719.587128022,262.0,77984.59555089999,0.125
278,278,4,3,837.2166583610001,293.0,104624.120488,0.125
279,279,6,6,637.229859886,296.0,65648.0431331,0.125
280,280,8,7,406.726338714,243.0,29850.162028099996,0.125
281,281,0,6,719.587128022,262.0,77984.59555089999,0.125
282,282,6,4,637.229859886,296.0,65648.0431331,0.125
283,283,8,4,406.726338714,243.0,29850.162028099996,0.125
284,284,8,4,406.726338714,243.0,29850.162028099996,0.125
285,285,6,8,637.229859886,296.0,65648.0431331,0.125
286,286,6,6,637.229859886,296.0,65648.0431331,0.125
287,287,1,4,312.594751517,631.0,65940.4053426,0.125
288,288,5,4,497.42790442,233.0,40122.4338562,0.125
289,289,4,4,837.2166583610001,293.0,104624.120488,0.125
290,290,0,4,719.587128022,262.0,77984.59555089999,0.125
291,291,7,4,296.280540763,137.0,14168.9047685,0.125
292,292,3,4,703.6254615639999,316.0,79114.259915,0.125
293,293,4,4,837.2166583610001,293.0,104624.120488,0.125
294,294,4,6,837.2166583610001,293.0,104624.120488,0.125
295,295,4,3,837.2166583610001,293.0,104624.120488,0.125
296,296,4,8,837.2166583610001,293.0,104624.120488,0.125
297,297,4,6,837.2166583610001,293.0,104624.120488,0.125
298,298,4,1,837.2166583610001,293.0,104624.120488,0.125
299,299,4,4,837.2166583610001,293.0,104624.120488,0.125
300,300,6,1,637.229859886,296.0,65648.0431331,0.125
301,301,8,7,406.726338714,243.0,29850.162028099996,0.125
302,302,4,4,837.2166583610001,293.0,104624.120488,0.125
303,303,8,4,406.726338714,243.0,29850.162028099996,0.125
304,304,4,6,837.2166583610001,293.0,104624.120488,0.125
305,305,4,6,837.2166583610001,293.0,104624.120488,0.125
306,306,4,4,837.2166583610001,293.0,104624.120488,0.125
307,307,4,4,837.2166583610001,293.0,104624.120488,0.125
308,308,6,4,637.229859886,296.0,65648.0431331,0.125
309,309,8,8,406.726338714,243.0,29850.162028099996,0.125
310,310,1,8,312.594751517,631.0,65940.4053426,0.125
311,311,8,6,406.726338714,243.0,29850.162028099996,0.125
312,312,8,4,406.726338714,243.0,29850.162028099996,0.125
313,313,4,4,837.2166583610001,293.0,104624.120488,0.125
314,314,4,4,837.2166583610001,293.0,104624.120488,0.125
315,315,4,3,837.2166583610001,293.0,104624.120488,0.125
316,316,4,6,837.2166583610001,293.0,104624.120488,0.125
317,317,4,8,837.2166583610001,293.0,104624.120488,0.125
318,318,4,8,837.2166583610001,293.0,104624.120488,0.125
319,319,4,3,837.2166583610001,293.0,104624.120488,0.125
320,320,4,1,837.2166583610001,293.0,104624.120488,0.125
321,321,4,8,837.2166583610001,293.0,104624.120488,0.125
322,322,4,8,837.2166583610001,293.0,104624.120488,0.125
323,323,1,4,312.594751517,631.0,65940.4053426,0.125
324,324,0,8,719.587128022,262.0,77984.59555089999,0.125
325,325,2,8,1165.99458393,592.0,227392.473629,0.125
326,326,0,0,719.587128022,262.0,77984.59555089999,0.125
327,327,8,4,406.726338714,243.0,29850.162028099996,0.125
328,328,0,4,719.587128022,262.0,77984.59555089999,0.125
329,329,8,8,406.726338714,243.0,29850.162028099996,0.125
330,330,8,4,406.726338714,243.0,29850.162028099996,0.125
331,331,6,4,637.229859886,296.0,65648.0431331,0.125
332,332,4,5,837.2166583610001,293.0,104624.120488,0.125
333,333,1,1,312.594751517,631.0,65940.4053426,0.125
334,334,2,6,1165.99458393,592.0,227392.473629,0.125
335,335,0,6,719.587128022,262.0,77984.59555089999,0.125
336,336,0,8,719.587128022,262.0,77984.59555089999,0.125
337,337,8,6,406.726338714,243.0,29850.162028099996,0.125
338,338,3,4,703.6254615639999,316.0,79114.259915,0.125
339,339,8,4,406.726338714,243.0,29850.162028099996,0.125
340,340,0,4,719.587128022,262.0,77984.59555089999,0.125
341,341,8,4,406.726338714,243.0,29850.162028099996,0.125
342,342,8,4,406.726338714,243.0,29850.162028099996,0.125
343,343,5,4,497.42790442,233.0,40122.4338562,0.125
344,344,6,8,637.229859886,296.0,65648.0431331,0.125
345,345,6,6,637.229859886,296.0,65648.0431331,0.125
346,346,4,6,837.2166583610001,293.0,104624.120488,0.125
347,347,7,4,296.280540763,137.0,14168.9047685,0.125
348,348,1,4,312.594751517,631.0,65940.4053426,0.125
349,349,4,8,837.2166583610001,293.0,104624.120488,0.125
350,350,4,1,837.2166583610001,293.0,104624.120488,0.125
351,351,4,0,837.2166583610001,293.0,104624.120488,0.125
352,352,5,4,497.42790442,233.0,40122.4338562,0.125
353,353,0,4,719.587128022,262.0,77984.59555089999,0.125
354,354,4,4,837.2166583610001,293.0,104624.120488,0.125
355,355,4,4,837.2166583610001,293.0,104624.120488,0.125
356,356,4,4,837.2166583610001,293.0,104624.120488,0.125
357,357,4,4,837.2166583610001,293.0,104624.120488,0.125
358,358,6,8,637.229859886,296.0,65648.0431331,0.125
359,359,7,0,296.280540763,137.0,14168.9047685,0.125
360,360,3,6,703.6254615639999,316.0,79114.259915,0.125
361,361,3,4,703.6254615639999,316.0,79114.259915,0.125
362,362,8,7,406.726338714,243.0,29850.162028099996,0.125
363,363,4,5,837.2166583610001,293.0,104624.120488,0.125
364,364,4,3,837.2166583610001,293.0,104624.120488,0.125
365,365,4,8,837.2166583610001,293.0,104624.120488,0.125
366,366,4,8,837.2166583610001,293.0,104624.120488,0.125
367,367,6,7,637.229859886,296.0,65648.0431331,0.125
368,368,6,3,637.229859886,296.0,65648.0431331,0.125
369,369,1,1,312.594751517,631.0,65940.4053426,0.125
370,370,8,8,406.726338714,243.0,29850.162028099996,0.125
371,371,8,4,406.726338714,243.0,29850.162028099996,0.125
372,372,3,4,703.6254615639999,316.0,79114.259915,0.125
373,373,3,0,703.6254615639999,316.0,79114.259915,0.125
374,374,3,4,703.6254615639999,316.0,79114.259915,0.125
375,375,8,8,406.726338714,243.0,29850.162028099996,0.125
376,376,8,1,406.726338714,243.0,29850.162028099996,0.125
377,377,4,3,837.2166583610001,293.0,104624.120488,0.125
378,378,4,8,837.2166583610001,293.0,104624.120488,0.125
379,379,4,6,837.2166583610001,293.0,104624.120488,0.125
380,380,8,7,406.726338714,243.0,29850.162028099996,0.125
381,381,7,8,296.280540763,137.0,14168.9047685,0.125
382,382,1,4,312.594751517,631.0,65940.4053426,0.125
383,383,8,0,406.726338714,243.0,29850.162028099996,0.125
384,384,5,0,497.42790442,233.0,40122.4338562,0.125
385,385,1,0,312.594751517,631.0,65940.4053426,0.125
386,386,1,1,312.594751517,631.0,65940.4053426,0.125
387,387,6,3,637.229859886,296.0,65648.0431331,0.125
388,388,1,8,312.594751517,631.0,65940.4053426,0.125
389,389,8,0,406.726338714,243.0,29850.162028099996,0.125
390,390,5,6,497.42790442,233.0,40122.4338562,0.125
391,391,4,4,837.2166583610001,293.0,104624.120488,0.125
392,392,4,6,837.2166583610001,293.0,104624.120488,0.125
393,393,4,8,837.2166583610001,293.0,104624.120488,0.125
394,394,4,8,837.2166583610001,293.0,104624.120488,0.125
395,395,4,0,837.2166583610001,293.0,104624.120488,0.125
396,396,4,8,837.2166583610001,293.0,104624.120488,0.125
397,397,4,0,837.2166583610001,293.0,104624.120488,0.125
398,398,4,3,837.2166583610001,293.0,104624.120488,0.125
399,399,4,0,837.2166583610001,293.0,104624.120488,0.125
400,400,8,8,406.726338714,243.0,29850.162028099996,0.125
401,401,4,1,837.2166583610001,293.0,104624.120488,0.125
402,402,4,1,837.2166583610001,293.0,104624.120488,0.125
403,403,4,8,837.2166583610001,293.0,104624.120488,0.125
404,404,4,4,837.2166583610001,293.0,104624.120488,0.125
405,405,4,4,837.2166583610001,293.0,104624.120488,0.125
406,406,4,6,837.2166583610001,293.0,104624.120488,0.125
407,407,4,6,837.2166583610001,293.0,104624.120488,0.125
408,408,4,8,837.2166583610001,293.0,104624.120488,0.125
409,409,6,8,637.229859886,296.0,65648.0431331,0.125
410,410,6,8,637.229859886,296.0,65648.0431331,0.125
411,411,1,1,312.594751517,631.0,65940.4053426,0.125
412,412,5,4,497.42790442,233.0,40122.4338562,0.125
413,413,0,6,719.587128022,262.0,77984.59555089999,0.125
414,414,8,0,406.726338714,243.0,29850.162028099996,0.125
415,415,5,7,497.42790442,233.0,40122.4338562,0.125
416,416,4,4,837.2166583610001,293.0,104624.120488,0.125
417,417,8,4,406.726338714,243.0,29850.162028099996,0.125
418,418,0,4,719.587128022,262.0,77984.59555089999,0.125
419,419,4,4,837.2166583610001,293.0,104624.120488,0.125
420,420,4,4,837.2166583610001,293.0,104624.120488,0.125
421,421,4,8,837.2166583610001,293.0,104624.120488,0.125
422,422,4,4,837.2166583610001,293.0,104624.120488,0.125
423,423,4,4,837.2166583610001,293.0,104624.120488,0.125
424,424,4,0,837.2166583610001,293.0,104624.120488,0.125
425,425,4,8,837.2166583610001,293.0,104624.120488,0.125
426,426,4,4,837.2166583610001,293.0,104624.120488,0.125
427,427,1,8,312.594751517,631.0,65940.4053426,0.125
428,428,5,0,497.42790442,233.0,40122.4338562,0.125
429,429,3,1,703.6254615639999,316.0,79114.259915,0.125
430,430,3,3,703.6254615639999,316.0,79114.259915,0.125
431,431,4,1,837.2166583610001,293.0,104624.120488,0.125
432,432,8,8,406.726338714,243.0,29850.162028099996,0.125
433,433,1,8,312.594751517,631.0,65940.4053426,0.125
434,434,0,0,719.587128022,262.0,77984.59555089999,0.125
435,435,8,0,406.726338714,243.0,29850.162028099996,0.125
436,436,8,4,406.726338714,243.0,29850.162028099996,0.125
437,437,8,8,406.726338714,243.0,29850.162028099996,0.125
438,438,1,8,312.594751517,631.0,65940.4053426,0.125
439,439,1,4,312.594751517,631.0,65940.4053426,0.125
440,440,4,1,837.2166583610001,293.0,104624.120488,0.125
441,441,4,6,837.2166583610001,293.0,104624.120488,0.125
442,442,4,6,837.2166583610001,293.0,104624.120488,0.125
443,443,8,4,406.726338714,243.0,29850.162028099996,0.125
444,444,8,4,406.726338714,243.0,29850.162028099996,0.125
445,445,8,3,406.726338714,243.0,29850.162028099996,0.125
446,446,1,0,312.594751517,631.0,65940.4053426,0.125
447,447,6,3,637.229859886,296.0,65648.0431331,0.125
448,448,4,8,837.2166583610001,293.0,104624.120488,0.125
449,449,4,4,837.2166583610001,293.0,104624.120488,0.125
450,450,4,4,837.2166583610001,293.0,104624.120488,0.125
451,451,4,4,837.2166583610001,293.0,104624.120488,0.125
452,452,4,4,837.2166583610001,293.0,104624.120488,0.125
453,453,4,4,837.2166583610001,293.0,104624.120488,0.125
454,454,3,8,703.6254615639999,316.0,79114.259915,0.125
455,455,5,8,497.42790442,233.0,40122.4338562,0.125
456,456,5,4,497.42790442,233.0,40122.4338562,0.125
457,457,6,8,637.229859886,296.0,65648.0431331,0.125
458,458,1,3,312.594751517,631.0,65940.4053426,0.125
459,459,8,1,406.726338714,243.0,29850.162028099996,0.125
460,460,8,0,406.726338714,243.0,29850.162028099996,0.125
461,461,1,6,312.594751517,631.0,65940.4053426,0.125
462,462,8,4,406.726338714,243.0,29850.162028099996,0.125
463,463,6,6,637.229859886,296.0,65648.0431331,0.125
464,464,6,8,637.229859886,296.0,65648.0431331,0.125
465,465,6,8,637.229859886,296.0,65648.0431331,0.125
466,466,8,0,406.726338714,243.0,29850.162028099996,0.125
