e_BuildingSqm,e_BuildingElec,h_BuildingSqm,h_BuildingHeat,c_BuildingSqm,c_BuildingCool,c_e_BuildingSqm,c_e_BuildingElec,elec__0,c_h_BuildingSqm,c_h_BuildingHeat,heat__0,c_c_BuildingSqm,c_c_BuildingCool,cool__0
3,3,3,3,0,3,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,4633224.4917431995
1,3,3,3,0,3,525.0,298.847619048,200226.20506269674,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
1,3,0,3,0,3,525.0,298.847619048,200226.20506269674,3600.0,114.646120414,180567.63965204998,3600.0,42.9002267754,67567.857171255
1,3,0,3,0,3,525.0,298.847619048,200226.20506269674,3600.0,114.646120414,180567.63965204998,3600.0,42.9002267754,67567.857171255
1,3,0,3,0,3,525.0,298.847619048,200226.20506269674,3600.0,114.646120414,180567.63965204998,3600.0,42.9002267754,67567.857171255
1,3,0,3,0,3,525.0,298.847619048,200226.20506269674,3600.0,114.646120414,180567.63965204998,3600.0,42.9002267754,67567.857171255
0,3,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,3,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,3,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,4,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,4,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,1,0,0,1,3600.0,85.4536528106,0.0,525.0,820.44,0.0,3600.0,42.9002267754,0.0
0,1,3,0,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,1,3,0,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,1,0,0,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,2,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,1,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,1,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
9,0,0,1,3,3,105.0,230.904415584,0.0,3600.0,114.646120414,108340.58379122999,12000.0,31.9800833333,90663.5362499055
8,0,0,1,3,3,105.0,172.696441103,0.0,3600.0,114.646120414,96302.74114776,12000.0,31.9800833333,80589.809999916
0,0,0,1,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,3,0,1,1,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,1,1,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,0,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,1,0,3,0,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
1,1,0,3,3,3,525.0,298.847619048,66742.06835423224,3600.0,114.646120414,180567.63965204998,12000.0,31.9800833333,50368.6312499475
1,1,6,3,3,3,525.0,298.847619048,66742.06835423224,105.0,33.1607017544,52228.10526318,12000.0,31.9800833333,50368.6312499475
1,1,3,0,5,3,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,105.0,9.64526077098,15191.285714293499
1,1,3,0,2,3,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,11100.0,23.4353153153,36910.62162159749
1,1,3,0,2,3,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,11100.0,23.4353153153,36910.62162159749
1,1,3,0,2,3,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,11100.0,23.4353153153,36910.62162159749
1,1,3,0,11,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,36.0,16.1851851852,0.0
1,1,3,0,7,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,1,3,0,7,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,1,3,1,2,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,29028.125000017502,11100.0,23.4353153153,0.0
1,1,3,0,2,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
1,0,3,0,2,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
1,0,3,0,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,0,3,0,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0
1,3,3,0,10,0,525.0,298.847619048,200226.20506269674,12000.0,55.2916666667,0.0,105.0,1396.80914286,0.0
3,3,3,0,2,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,3,3,0,2,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,3,3,0,2,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,1,3,0,2,0,12000.0,92.7291666667,1420068.8975640514,12000.0,55.2916666667,0.0,11100.0,23.4353153153,0.0
3,1,3,1,2,3,12000.0,92.7291666667,1420068.8975640514,12000.0,55.2916666667,1990500.0000012,11100.0,23.4353153153,2531014.0540523995
3,1,3,1,7,3,12000.0,92.7291666667,1420068.8975640514,12000.0,55.2916666667,1990500.0000012,39.0,275.699072559,29775499.836372
3,5,3,0,7,3,12000.0,92.7291666667,7100344.4878202565,12000.0,55.2916666667,0.0,39.0,275.699072559,29775499.836372
3,4,3,0,3,3,12000.0,92.7291666667,5680275.590256206,12000.0,55.2916666667,0.0,12000.0,31.9800833333,3453848.9999964
3,4,3,3,3,3,12000.0,92.7291666667,5680275.590256206,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,3453848.9999964
3,2,3,3,3,3,12000.0,92.7291666667,2840137.795128103,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,3453848.9999964
3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,0.0
3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,0.0
3,3,3,3,3,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,0.0
1,3,3,3,3,0,525.0,298.847619048,200226.20506269674,12000.0,55.2916666667,87084.3750000525,12000.0,31.9800833333,0.0
1,3,3,3,3,0,525.0,298.847619048,200226.20506269674,12000.0,55.2916666667,87084.3750000525,12000.0,31.9800833333,0.0
3,3,3,3,3,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,0.0
0,3,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,0,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,3,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,1544408.1639144002
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,1544408.1639144002
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,1544408.1639144002
3,0,3,3,0,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,1544408.1639144002
3,0,3,3,0,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,0,3,3,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,4633224.4917431995
0,0,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.9800833333,0.0
0,0,1,3,3,3,3600.0,85.4536528106,0.0,525.0,820.44,0.0,12000.0,31.9800833333,0.0
3,0,0,1,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,4127260.334904,3600.0,42.9002267754,0.0
3,0,3,1,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,1990500.0000012,3600.0,42.9002267754,4633224.4917431995
1,0,3,1,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,29028.125000017502,3600.0,42.9002267754,67567.857171255
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
1,1,3,3,0,3,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
1,0,3,3,0,3,525.0,298.847619048,0.0,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,67567.857171255
3,0,3,3,3,2,12000.0,92.7291666667,0.0,12000.0,55.2916666667,5971500.0000036005,12000.0,31.9800833333,2302565.9999976
3,0,3,0,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,4633224.4917431995
3,0,3,0,0,3,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,4633224.4917431995
10,0,3,0,0,3,105.0,516.179809524,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,135135.71434251
2,0,3,0,0,0,11100.0,74.8371171171,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
2,0,3,3,0,0,11100.0,74.8371171171,0.0,12000.0,55.2916666667,3682425.0000022203,3600.0,42.9002267754,0.0
8,0,3,3,0,0,105.0,172.696441103,0.0,12000.0,55.2916666667,139335.00000008402,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,0,3,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,12381781.004711999,3600.0,42.9002267754,0.0
3,3,0,3,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,12381781.004711999,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,0,0,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
3,3,3,0,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,0.0
3,3,3,3,0,1,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,5971500.0000036005,3600.0,42.9002267754,1544408.1639144002
3,3,0,3,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,12381781.004711999,3600.0,42.9002267754,1544408.1639144002
3,3,0,3,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,12381781.004711999,3600.0,42.9002267754,1544408.1639144002
0,3,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
0,0,0,3,0,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0
0,0,3,3,0,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,1,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,29028.125000017502,3600.0,42.9002267754,0.0
1,0,3,0,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,1,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,29028.125000017502,3600.0,42.9002267754,0.0
1,0,3,0,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
1,0,3,3,0,0,525.0,298.847619048,0.0,12000.0,55.2916666667,87084.3750000525,3600.0,42.9002267754,0.0
1,0,0,3,1,0,525.0,298.847619048,0.0,3600.0,114.646120414,180567.63965204998,525.0,125.188571429,0.0
0,0,0,3,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,0,3,3,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,0,3,1,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,525.0,125.188571429,0.0
0,0,3,3,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,3,3,1,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.188571429,0.0
0,0,3,3,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0
