,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
46,46,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.42931689268224,hhsize_6,edu_master,age_55a59,309.389456694438,3749.6536753975397,403.4970187777844,0.0
47,47,dutyp_Casa,sex_Homens,ban_2,connectio_Outra,139.61230485090186,hhsize_1,edu_master,age_35a39,203.90775304795446,2509.039788981442,403.4970187777844,0.0
48,48,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,80.88418719178182,hhsize_3,edu_primary,age_45a49,316.9924223745294,3199.707755762742,403.4970187777844,715.0479340964304
49,49,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,88.05756308682864,hhsize_5,edu_master,age_55a59,311.93072407634037,3242.8535162156304,403.4970187777844,0.0
50,50,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,58.962585087326566,hhsize_4,edu_master,age_40a44,298.4905140465036,2519.633060378213,403.4970187777844,0.0
51,51,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,128.99591489797533,hhsize_5,edu_master,age_45a49,283.31680852969237,3330.661945000269,403.4970187777844,0.0
52,52,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,88.9560995486027,hhsize_5,edu_master,age_50a54,310.07442489157324,3269.0261078071,403.4970187777844,0.0
53,53,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.03039037731162,hhsize_6,edu_primary,age_25a29,284.9438079871112,3604.6780376819397,403.4970187777844,1816.372912881946
54,54,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,114.78430458501494,hhsize_4,edu_master,age_55a59,297.6123423867099,3136.606428749384,403.4970187777844,0.0
55,55,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.39663072891236,hhsize_4,edu_master,age_45a49,295.07808136750566,2978.958133834907,403.4970187777844,0.0
56,56,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,165.1455678762151,hhsize_3,edu_primary,age_35a39,297.37154175548716,3416.280121472183,403.4970187777844,761.8320626499993
57,57,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,149.50424047567068,hhsize_5,edu_primary,age_50a54,318.59086183369635,3803.313656257059,403.4970187777844,0.0
58,58,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,88.12227211777159,hhsize_2,edu_master,age_35a39,366.9019963896525,2491.0330514583793,403.4970187777844,0.0
59,59,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,84.12986798526333,hhsize_1,edu_collage,age_25a29,320.72126436009967,1829.618304074388,403.4970187777844,5600.613941966016
60,60,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.76829215602099,hhsize_5,edu_master,age_30a34,317.56950951838553,3300.6980166492745,403.4970187777844,0.0
61,61,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,48.929659029631175,hhsize_2,edu_master,age_55a59,318.8598236170732,2155.0288047668287,403.4970187777844,0.0
62,62,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,61.49197331184266,hhsize_5,edu_master,age_60a64,322.0492193522516,2964.395435968828,403.4970187777844,0.0
63,63,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,115.58432437504078,hhsize_4,edu_primary,age_55a59,449.10078918067217,3244.231089756486,403.4970187777844,633.9503589990574
64,64,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.87594439292856,hhsize_4,edu_master,age_35a39,285.5159090499997,2945.0385006282927,403.4970187777844,0.0
65,65,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,132.9768420117934,hhsize_3,edu_master,age_30a34,283.6662844851731,2790.0820999781126,403.4970187777844,0.0
66,66,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.62515508649753,hhsize_3,edu_master,age_30a34,295.7757498481778,3104.6782520708784,403.4970187777844,0.0
67,67,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,108.6977772571832,hhsize_5,edu_primary,age_35a39,367.42039375089263,3553.8451481839343,403.4970187777844,209.0055024401762
68,68,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.81754693930216,hhsize_5,edu_primary,age_50a54,293.1916252453164,3545.8776495917186,403.4970187777844,0.0
69,69,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.68828443192601,hhsize_4,edu_master,age_25a29,293.50236867843734,2943.2955548627065,403.4970187777844,0.0
70,70,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,152.14974514175964,hhsize_3,edu_master,age_30a34,283.75785825662587,2966.061910137197,403.4970187777844,0.0
71,71,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,118.12624725636782,hhsize_3,edu_primary,age_50a54,302.5661214720157,3232.412509097284,403.4970187777844,337.5513735474953
72,72,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,147.01564961580146,hhsize_3,edu_master,age_25a29,288.2501242602138,2277.400477018014,403.4970187777844,0.0
73,73,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,138.86846267036702,hhsize_3,edu_master,age_30a34,293.51924952120726,2764.688298995343,403.4970187777844,0.0
74,74,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,163.80024251802232,hhsize_2,edu_master,age_80anosou,304.36842996972086,2833.465367806124,403.4970187777844,0.0
75,75,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,151.67520341046745,hhsize_2,edu_primary,age_20a24,185.56532405770508,3020.464244856733,403.4970187777844,4585.297332688115
76,76,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,78.67886820545715,hhsize_6,edu_master,age_40a44,173.97363191528993,3267.6040084604106,403.4970187777844,0.0
77,77,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,147.56792252023575,hhsize_3,edu_master,age_50a54,72.25799521731469,3014.3823937114253,403.4970187777844,0.0
78,78,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,127.69530406681645,hhsize_4,edu_primary,age_30a34,374.02055222508164,3359.387039374274,403.4970187777844,921.2222524875352
79,79,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,167.3150942879407,hhsize_4,edu_collage,age_35a39,296.1972553548172,3287.527293433004,403.4970187777844,5912.970671043186
80,80,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,106.48685965324027,hhsize_4,edu_collage,age_55a59,188.14746614130073,3095.4795667897424,403.4970187777844,5624.1812038294465
81,81,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.00895061724648,hhsize_4,edu_master,age_55a59,292.2058142207224,3112.912402050652,403.4970187777844,0.0
82,82,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,116.82805928306291,hhsize_1,edu_master,age_30a34,290.6888804323283,2383.687690781257,403.4970187777844,0.0
83,83,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,117.30238746089212,hhsize_3,edu_master,age_65a69,296.9583055180876,2204.6899153838085,403.4970187777844,0.0
84,84,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,121.97386433916859,hhsize_2,edu_master,age_50a54,287.5810059825825,2544.6207864838047,403.4970187777844,0.0
85,85,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,147.91090566555945,hhsize_1,edu_master,age_20a24,290.0113980167593,2054.552481780161,403.4970187777844,0.0
86,86,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,78.3045474288418,hhsize_2,edu_master,age_45a49,289.81986043796013,2439.624464103429,403.4970187777844,0.0
87,87,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.7912662242038,hhsize_3,edu_primary,age_40a44,291.1544133000212,3060.6006172477305,403.4970187777844,743.1889522858372
88,88,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,111.31362618269928,hhsize_3,edu_primary,age_45a49,298.8013362205781,3151.8990069317515,403.4970187777844,807.3765310786818
89,89,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,124.53110396963051,hhsize_4,edu_primary,age_45a49,69.26139792329704,2872.6923057597855,403.4970187777844,794.424480864239
90,90,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,187.8641835667713,hhsize_5,edu_master,age_40a44,285.9704043753948,3458.475218220341,403.4970187777844,0.0
91,91,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,187.20681797889745,hhsize_3,edu_master,age_30a34,286.276214522444,3081.9413858832568,403.4970187777844,0.0
92,92,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,54.50180250458499,hhsize_2,edu_primary,age_60a64,68.14988359245379,2550.6965872032238,403.4970187777844,977.8208080870182
93,93,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,168.136570418434,hhsize_5,edu_primary,age_20a24,365.81794134697,3768.172828062752,403.4970187777844,3680.372427290402
94,94,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,95.68295783220994,hhsize_2,edu_master,age_30a34,371.1594367017264,2513.511175384256,403.4970187777844,0.0
95,95,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,143.51660914184419,hhsize_4,edu_primary,age_60a64,211.68617834973,3571.32573033476,403.4970187777844,0.0
96,96,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,40.99504136808466,hhsize_4,edu_primary,age_40a44,319.6298410156577,2978.5497578025547,403.4970187777844,339.377288566989
97,97,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,22.586722986667837,hhsize_3,edu_master,age_45a49,316.58522104352494,2536.7198921748927,403.4970187777844,0.0
98,98,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,25.200715980826057,hhsize_4,edu_master,age_55a59,214.7198685918133,2721.401873085853,403.4970187777844,0.0
99,99,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,80.74459417089133,hhsize_4,edu_master,age_50a54,295.5310323101525,3014.025069525889,403.4970187777844,0.0
100,100,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,39.90041643407663,hhsize_1,edu_master,age_25a29,178.9144029871809,2028.709440756649,403.4970187777844,0.0
101,101,dutyp_Apartamento,sex_Homens,ban_4,connectio_Poço,64.31997125558591,hhsize_3,edu_master,age_25a29,349.73876403624934,2077.17530409965,403.4970187777844,0.0
102,102,dutyp_Casa,sex_Homens,ban_no,connectio_Outra,61.580093476041796,hhsize_3,edu_master,age_25a29,-42.647411313090814,2535.6516154386977,403.4970187777844,0.0
103,103,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,110.35783346020192,hhsize_4,edu_primary,age_30a34,194.51562154257527,3325.6865413151427,403.4970187777844,908.8666117842188
104,104,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,154.68706994355372,hhsize_3,edu_master,age_55a59,292.7897608062271,3049.579020280874,403.4970187777844,0.0
105,105,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,95.01897338388716,hhsize_7,edu_master,age_65a69,224.54711320518425,3557.559372818088,403.4970187777844,0.0
106,106,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,71.83150977417819,hhsize_2,edu_master,age_45a49,329.2993806780903,2420.6871028857768,403.4970187777844,0.0
107,107,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,143.30235321721517,hhsize_3,edu_master,age_50a54,317.04255918428896,3018.571447734983,403.4970187777844,0.0
108,108,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,70.36283868584712,hhsize_3,edu_master,age_55a59,294.38892113015214,2626.170048878773,403.4970187777844,0.0
109,109,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,97.96282936901586,hhsize_4,edu_master,age_35a39,70.7784224713865,2976.9059756196557,403.4970187777844,0.0
110,110,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,103.51944562769316,hhsize_1,edu_primary,age_35a39,63.118240797491275,2676.0259391603213,403.4970187777844,80.58055314225244
111,111,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,36.048623258489904,hhsize_4,edu_primary,age_70a74,321.04346900120544,2700.915912362741,403.4970187777844,868.3241795984953
112,112,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,69.94177168577613,hhsize_5,edu_master,age_80anosou,322.76517827234244,2635.9299038320482,403.4970187777844,0.0
113,113,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,130.9981900162851,hhsize_4,edu_master,age_20a24,370.9391053000245,2608.002303374336,403.4970187777844,18.396278068190703
114,114,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,101.43846751744871,hhsize_3,edu_master,age_40a44,320.78756680269083,2436.059314074987,403.4970187777844,0.0
115,115,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,120.78130198331101,hhsize_3,edu_primary,age_55a59,310.33010072692065,3208.6544040280955,403.4970187777844,539.4378730985741
116,116,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.12169545395493,hhsize_4,edu_master,age_50a54,287.22954888737684,3189.076726719814,403.4970187777844,0.0
117,117,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,124.78432334238757,hhsize_7,edu_master,age_45a49,310.9517185217473,4109.530407240684,403.4970187777844,0.0
118,118,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,95.37915832513552,hhsize_1,edu_master,age_50a54,69.93674380327127,1761.0348787477026,403.4970187777844,0.0
119,119,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,195.81246543411976,hhsize_5,edu_master,age_25a29,293.9287193439372,3175.321146964294,403.4970187777844,0.0
120,120,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,169.6621313335184,hhsize_4,edu_master,age_30a34,304.0514615295573,3187.410527673384,403.4970187777844,0.0
121,121,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,165.19235642757468,hhsize_4,edu_master,age_40a44,67.36307140028376,2818.5705645340636,403.4970187777844,0.0
122,122,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,117.47742867821188,hhsize_5,edu_master,age_30a34,60.95504992514406,3236.1164915394,403.4970187777844,0.0
123,123,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,178.64609650834348,hhsize_6,edu_primary,age_40a44,294.9682958222721,4093.4850202842763,403.4970187777844,481.29594199440066
124,124,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,70.21861997346183,hhsize_3,edu_master,age_25a29,281.7467516663964,2559.988921595136,403.4970187777844,0.0
125,125,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,106.05537054789718,hhsize_4,edu_master,age_35a39,296.27413086522444,2926.7384129056513,403.4970187777844,0.0
126,126,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,149.80769493188185,hhsize_5,edu_master,age_50a54,370.63639985615373,3180.890038203761,403.4970187777844,0.0
127,127,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,48.69321598040476,hhsize_3,edu_master,age_45a49,71.94641867826272,2579.7483423465346,403.4970187777844,0.0
128,128,dutyp_Apartamento,sex_Homens,ban_4,connectio_Rede,106.7651421647524,hhsize_4,edu_primary,age_45a49,455.3147270575228,2690.8421525592307,403.4970187777844,535.9243110818044
129,129,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,128.26459572572284,hhsize_1,edu_primary,age_40a44,373.778372271297,2200.4950754806428,403.4970187777844,0.0
130,130,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,102.72297529681477,hhsize_5,edu_primary,age_50a54,69.87886556180139,2934.7686024394043,403.4970187777844,205.76094649601134
131,131,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,113.46707374833231,hhsize_2,edu_master,age_80anosou,295.7148350331296,2221.5569927929428,403.4970187777844,0.0
132,132,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.23583109416094,hhsize_4,edu_master,age_65a69,303.91074619039114,2901.9335375820588,403.4970187777844,0.0
133,133,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,90.99329848844248,hhsize_5,edu_master,age_55a59,294.74363104875937,3261.595789273009,403.4970187777844,0.0
134,134,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,100.04157417248548,hhsize_5,edu_primary,age_45a49,295.24550507791923,3213.31047880897,403.4970187777844,322.21014081348187
135,135,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,109.53559568453586,hhsize_2,edu_master,age_50a54,325.8164824217715,2513.52016208436,403.4970187777844,0.0
136,136,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,118.5246981241142,hhsize_4,edu_master,age_45a49,318.95392678403226,2536.333587605946,403.4970187777844,0.0
137,137,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,75.57313915462308,hhsize_3,edu_primary,age_55a59,373.9722960856193,2950.19218239184,403.4970187777844,658.4453660801959
138,138,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,64.79360798802132,hhsize_4,edu_master,age_50a54,377.03107706096085,2609.562806462685,403.4970187777844,0.0
139,139,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,96.98317302891537,hhsize_4,edu_primary,age_55a59,222.82797836476968,3078.6897137070587,403.4970187777844,12.858423905285223
140,140,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,115.32243422312072,hhsize_4,edu_primary,age_45a49,323.52426846642396,2885.2642595919115,403.4970187777844,284.5447768847367
141,141,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,106.42134052971248,hhsize_5,edu_primary,age_45a49,373.4531327972388,2976.65955948521,403.4970187777844,40.895168477535755
142,142,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,153.59485507063457,hhsize_5,edu_primary,age_70a74,378.94029584458565,3588.209529519467,403.4970187777844,306.76751458971387
143,143,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,115.40718148820605,hhsize_3,edu_primary,age_25a29,195.15137380522046,2970.604754525372,403.4970187777844,1458.8706264129285
144,144,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,134.90634631738766,hhsize_2,edu_master,age_35a39,188.0498023357531,2515.8975996533727,403.4970187777844,0.0
145,145,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,141.48591025761837,hhsize_4,edu_master,age_35a39,59.16616952588573,3092.4751636948426,403.4970187777844,0.0
146,146,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,83.17368671327301,hhsize_3,edu_master,age_60a64,71.74186937357052,2556.9709971841985,403.4970187777844,0.0
147,147,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,114.99328782316488,hhsize_5,edu_master,age_55a59,195.71129968766724,3168.270972176749,403.4970187777844,0.0
148,148,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,163.91764790798587,hhsize_5,edu_master,age_70a74,297.30452515980437,3432.927857401491,403.4970187777844,0.0
149,149,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,90.1291910369424,hhsize_1,edu_master,age_20a24,288.544028945811,2333.503876103988,403.4970187777844,0.0
150,150,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,116.02058091353636,hhsize_3,edu_master,age_55a59,306.5266754565077,2732.005440006762,403.4970187777844,0.0
151,151,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,148.22280239969558,hhsize_3,edu_primary,age_45a49,295.0572581037175,3258.2458438555077,403.4970187777844,805.6534286494898
152,152,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,104.78376753132628,hhsize_2,edu_primary,age_30a34,61.22543305348283,2839.173984181756,403.4970187777844,2433.6140353120654
