,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
45,45,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,67.0547776588619,hhsize_7,edu_primary,age_60a64,309.0832596518153,16623.810079574032,403.4970187777844,3263.3987941397986
46,46,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.42931689268224,hhsize_6,edu_master,age_55a59,309.389456694438,15499.785177070007,403.4970187777844,0.0
47,47,dutyp_Casa,sex_Homens,ban_2,connectio_Outra,139.61230485090186,hhsize_1,edu_master,age_35a39,203.90775304795446,10371.511903912118,403.4970187777844,0.0
48,48,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,80.88418719178182,hhsize_3,edu_primary,age_45a49,316.9924223745294,13226.496934672035,403.4970187777844,720.1420103951224
49,49,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,88.05756308682864,hhsize_5,edu_master,age_55a59,311.93072407634037,13404.84674407148,403.4970187777844,0.0
50,50,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,58.962585087326566,hhsize_4,edu_master,age_40a44,298.4905140465036,10415.300862889759,403.4970187777844,0.0
51,51,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,128.99591489797533,hhsize_5,edu_master,age_45a49,283.31680852969237,13767.816740961569,403.4970187777844,0.0
52,52,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,88.9560995486027,hhsize_5,edu_master,age_50a54,310.07442489157324,13513.035281550732,403.4970187777844,0.0
53,53,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.03039037731162,hhsize_6,edu_primary,age_25a29,284.9438079871112,14900.505500857698,403.4970187777844,1816.9609590264467
54,54,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,114.78430458501494,hhsize_4,edu_master,age_55a59,297.6123423867099,12965.657641829499,403.4970187777844,0.0
55,55,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.39663072891236,hhsize_4,edu_master,age_45a49,295.07808136750566,12313.993537291442,403.4970187777844,0.0
56,56,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,165.1455678762151,hhsize_3,edu_primary,age_35a39,297.37154175548716,14121.732984286744,403.4970187777844,764.4542775664431
57,57,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,149.50424047567068,hhsize_5,edu_primary,age_50a54,318.59086183369635,15721.597175704805,403.4970187777844,0.0
58,58,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,88.12227211777159,hhsize_2,edu_master,age_35a39,366.9019963896525,10297.078212827895,403.4970187777844,0.0
59,59,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,84.12986798526333,hhsize_1,edu_collage,age_25a29,320.72126436009967,7563.015980717621,403.4970187777844,5539.441065314571
60,60,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.76829215602099,hhsize_5,edu_master,age_30a34,317.56950951838553,13643.956114699253,403.4970187777844,0.0
61,61,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,48.929659029631175,hhsize_2,edu_master,age_55a59,318.8598236170732,8908.151636362107,403.4970187777844,0.0
62,62,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,61.49197331184266,hhsize_5,edu_master,age_60a64,322.0492193522516,12253.796327612106,403.4970187777844,0.0
63,63,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,115.58432437504078,hhsize_4,edu_primary,age_55a59,449.10078918067217,13410.541161689029,403.4970187777844,617.1929459063725
64,64,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.87594439292856,hhsize_4,edu_master,age_35a39,285.5159090499997,12173.781380782939,403.4970187777844,0.0
65,65,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,132.9768420117934,hhsize_3,edu_master,age_30a34,283.6662844851731,11533.244645977657,403.4970187777844,0.0
66,66,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.62515508649753,hhsize_3,edu_master,age_30a34,295.7757498481778,12833.677485139455,403.4970187777844,0.0
67,67,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,108.6977772571832,hhsize_5,edu_primary,age_35a39,367.42039375089263,14690.37973049164,403.4970187777844,236.8210558882173
68,68,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.81754693930216,hhsize_5,edu_primary,age_50a54,293.1916252453164,14657.444817758706,403.4970187777844,0.0
69,69,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.68828443192601,hhsize_4,edu_master,age_25a29,293.50236867843734,12166.576639417322,403.4970187777844,0.0
70,70,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,152.14974514175964,hhsize_3,edu_master,age_30a34,283.75785825662587,12260.684961563114,403.4970187777844,0.0
71,71,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,118.12624725636782,hhsize_3,edu_primary,age_50a54,302.5661214720157,13361.687193516596,403.4970187777844,338.1828501026685
72,72,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,147.01564961580146,hhsize_3,edu_master,age_25a29,288.2501242602138,9413.994254334311,403.4970187777844,0.0
73,73,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,138.86846267036702,hhsize_3,edu_master,age_30a34,293.51924952120726,11428.275362375623,403.4970187777844,0.0
74,74,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,163.80024251802232,hhsize_2,edu_master,age_80anosou,304.36842996972086,11712.57622959175,403.4970187777844,0.0
75,75,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,151.67520341046745,hhsize_2,edu_primary,age_20a24,185.56532405770508,12485.565597024588,403.4970187777844,4570.955824450976
76,76,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,78.67886820545715,hhsize_6,edu_master,age_40a44,173.97363191528993,13507.156809488433,403.4970187777844,0.0
77,77,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,147.56792252023575,hhsize_3,edu_master,age_50a54,72.25799521731469,12460.425305575889,403.4970187777844,0.0
78,78,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,127.69530406681645,hhsize_4,edu_primary,age_30a34,374.02055222508164,13886.556451487217,403.4970187777844,925.1967268102834
79,79,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,167.3150942879407,hhsize_4,edu_collage,age_35a39,296.1972553548172,13589.512851893867,403.4970187777844,5933.6001924380325
80,80,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,106.48685965324027,hhsize_4,edu_collage,age_55a59,188.14746614130073,12795.653267941858,403.4970187777844,5632.347316608656
81,81,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.00895061724648,hhsize_4,edu_master,age_55a59,292.2058142207224,12867.714643461479,403.4970187777844,0.0
82,82,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,116.82805928306291,hhsize_1,edu_master,age_30a34,290.6888804323283,9853.34922495701,403.4970187777844,0.0
83,83,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,117.30238746089212,hhsize_3,edu_master,age_65a69,296.9583055180876,9113.433673812215,403.4970187777844,0.0
84,84,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,121.97386433916859,hhsize_2,edu_master,age_50a54,287.5810059825825,10518.591571906796,403.4970187777844,0.0
85,85,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,147.91090566555945,hhsize_1,edu_master,age_20a24,290.0113980167593,8492.816899745363,403.4970187777844,0.0
86,86,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,78.3045474288418,hhsize_2,edu_master,age_45a49,289.81986043796013,10084.572704522814,403.4970187777844,0.0
87,87,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.7912662242038,hhsize_3,edu_primary,age_40a44,291.1544133000212,12651.475625977173,403.4970187777844,746.500981716742
88,88,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,111.31362618269928,hhsize_3,edu_primary,age_45a49,298.8013362205781,13028.871926974143,403.4970187777844,805.7295083490395
89,89,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,124.53110396963051,hhsize_4,edu_primary,age_45a49,69.26139792329704,11874.726967785342,403.4970187777844,801.5763985063815
90,90,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,187.8641835667713,hhsize_5,edu_master,age_40a44,285.9704043753948,14296.153075244292,403.4970187777844,0.0
91,91,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,187.20681797889745,hhsize_3,edu_master,age_30a34,286.276214522444,12739.691060787727,403.4970187777844,0.0
92,92,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,54.50180250458499,hhsize_2,edu_primary,age_60a64,68.14988359245379,10543.7068529653,403.4970187777844,959.6306695611826
93,93,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,168.136570418434,hhsize_5,edu_primary,age_20a24,365.81794134697,15576.337017005388,403.4970187777844,3713.659171176913
94,94,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,95.68295783220994,hhsize_2,edu_master,age_30a34,371.1594367017264,10389.99508521017,403.4970187777844,0.0
95,95,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,143.51660914184419,hhsize_4,edu_primary,age_60a64,211.68617834973,14762.638475315369,403.4970187777844,0.0
96,96,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,40.99504136808466,hhsize_4,edu_primary,age_40a44,319.6298410156577,12312.305450518403,403.4970187777844,353.7117620895723
97,97,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,22.586722986667837,hhsize_3,edu_master,age_45a49,316.58522104352494,10485.931978489305,403.4970187777844,0.0
98,98,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,25.200715980826057,hhsize_4,edu_master,age_55a59,214.7198685918133,11249.344090113756,403.4970187777844,0.0
99,99,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,80.74459417089133,hhsize_4,edu_master,age_50a54,295.5310323101525,12458.948249667845,403.4970187777844,0.0
100,100,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,39.90041643407663,hhsize_1,edu_master,age_25a29,178.9144029871809,8385.99061154311,403.4970187777844,0.0
101,101,dutyp_Apartamento,sex_Homens,ban_4,connectio_Poço,64.31997125558591,hhsize_3,edu_master,age_25a29,349.73876403624934,8586.331905771598,403.4970187777844,0.0
102,102,dutyp_Casa,sex_Homens,ban_no,connectio_Outra,61.580093476041796,hhsize_3,edu_master,age_25a29,-42.647411313090814,10481.516088022054,403.4970187777844,0.0
103,103,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,110.35783346020192,hhsize_4,edu_primary,age_30a34,194.51562154257527,13747.250124691203,403.4970187777844,907.6999574585903
104,104,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,154.68706994355372,hhsize_3,edu_master,age_55a59,292.7897608062271,12605.916115664151,403.4970187777844,0.0
105,105,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,95.01897338388716,hhsize_7,edu_master,age_65a69,224.54711320518425,14705.73306413589,403.4970187777844,0.0
106,106,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,71.83150977417819,hhsize_2,edu_master,age_45a49,329.2993806780903,10006.292133541,403.4970187777844,0.0
107,107,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,143.30235321721517,hhsize_3,edu_master,age_50a54,317.04255918428896,12477.74142143115,403.4970187777844,0.0
108,108,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,70.36283868584712,hhsize_3,edu_master,age_55a59,294.38892113015214,10855.68831680458,403.4970187777844,0.0
109,109,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,97.96282936901586,hhsize_4,edu_master,age_35a39,70.7784224713865,12305.51061747022,403.4970187777844,0.0
110,110,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,103.51944562769316,hhsize_1,edu_primary,age_35a39,63.118240797491275,11061.775506735163,403.4970187777844,25.291515196807282
111,111,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,36.048623258489904,hhsize_4,edu_primary,age_70a74,321.04346900120544,11164.66213870115,403.4970187777844,855.1966463026721
112,112,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,69.94177168577613,hhsize_5,edu_master,age_80anosou,322.76517827234244,10896.0322173967,403.4970187777844,0.0
113,113,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,130.9981900162851,hhsize_4,edu_master,age_20a24,370.9391053000245,10780.589073821664,403.4970187777844,17.175572474091858
114,114,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,101.43846751744871,hhsize_3,edu_master,age_40a44,320.78756680269083,10069.835594285823,403.4970187777844,0.0
115,115,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,120.78130198331101,hhsize_3,edu_primary,age_55a59,310.33010072692065,13263.47931709248,403.4970187777844,538.3941667259112
116,116,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.12169545395493,hhsize_4,edu_master,age_50a54,287.22954888737684,13182.551898505695,403.4970187777844,0.0
117,117,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,124.78432334238757,hhsize_7,edu_master,age_45a49,310.9517185217473,16987.392438080155,403.4970187777844,0.0
118,118,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,95.37915832513552,hhsize_1,edu_master,age_50a54,69.93674380327127,7279.515569400691,403.4970187777844,0.0
119,119,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,195.81246543411976,hhsize_5,edu_master,age_25a29,293.9287193439372,13125.691038902707,403.4970187777844,0.0
120,120,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,169.6621313335184,hhsize_4,edu_master,age_30a34,304.0514615295573,13175.664401814642,403.4970187777844,0.0
121,121,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,165.19235642757468,hhsize_4,edu_master,age_40a44,67.36307140028376,11651.00620980928,403.4970187777844,0.0
122,122,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,117.47742867821188,hhsize_5,edu_master,age_30a34,60.95504992514406,13376.998189443799,403.4970187777844,0.0
123,123,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,178.64609650834348,hhsize_6,edu_primary,age_40a44,294.9682958222721,16921.06629907188,403.4970187777844,495.4405060609381
124,124,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,70.21861997346183,hhsize_3,edu_master,age_25a29,281.7467516663964,10582.118183540484,403.4970187777844,0.0
125,125,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,106.05537054789718,hhsize_4,edu_master,age_35a39,296.27413086522444,12098.135080356966,403.4970187777844,0.0
126,126,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,149.80769493188185,hhsize_5,edu_master,age_50a54,370.63639985615373,13148.710929633564,403.4970187777844,0.0
127,127,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,48.69321598040476,hhsize_3,edu_master,age_45a49,71.94641867826272,10663.796867329207,403.4970187777844,0.0
128,128,dutyp_Apartamento,sex_Homens,ban_4,connectio_Rede,106.7651421647524,hhsize_4,edu_primary,age_45a49,455.3147270575228,11123.02066287518,403.4970187777844,520.752618599323
129,129,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,128.26459572572284,hhsize_1,edu_primary,age_40a44,373.778372271297,9096.09364111056,403.4970187777844,0.0
130,130,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,102.72297529681477,hhsize_5,edu_primary,age_50a54,69.87886556180139,12131.329135989617,403.4970187777844,232.1976895056772
131,131,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,113.46707374833231,hhsize_2,edu_master,age_80anosou,295.7148350331296,9183.156399972751,403.4970187777844,0.0
132,132,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.23583109416094,hhsize_4,edu_master,age_65a69,303.91074619039114,11995.600213901887,403.4970187777844,0.0
133,133,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,90.99329848844248,hhsize_5,edu_master,age_55a59,294.74363104875937,13482.320887357144,403.4970187777844,0.0
134,134,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,100.04157417248548,hhsize_5,edu_primary,age_45a49,295.24550507791923,13282.725936945784,403.4970187777844,339.2796825590438
135,135,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,109.53559568453586,hhsize_2,edu_master,age_50a54,325.8164824217715,10390.032233153188,403.4970187777844,0.0
136,136,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,118.5246981241142,hhsize_4,edu_master,age_45a49,318.95392678403226,10484.335127593211,403.4970187777844,0.0
137,137,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,75.57313915462308,hhsize_3,edu_primary,age_55a59,373.9722960856193,12195.084937623424,403.4970187777844,654.0883316606752
138,138,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,64.79360798802132,hhsize_4,edu_master,age_50a54,377.03107706096085,10787.039659590764,403.4970187777844,0.0
139,139,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,96.98317302891537,hhsize_4,edu_primary,age_55a59,222.82797836476968,12726.249760721003,403.4970187777844,14.701550575426692
140,140,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,115.32243422312072,hhsize_4,edu_primary,age_45a49,323.52426846642396,11926.695122853242,403.4970187777844,291.22187744592105
141,141,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,106.42134052971248,hhsize_5,edu_primary,age_45a49,373.4531327972388,12304.492017493072,403.4970187777844,60.781946195262364
142,142,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,153.59485507063457,hhsize_5,edu_primary,age_70a74,378.94029584458565,14832.430323573999,403.4970187777844,310.229106868276
143,143,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,115.40718148820605,hhsize_3,edu_primary,age_25a29,195.15137380522046,12279.46352572,403.4970187777844,1446.4301857857674
144,144,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,134.90634631738766,hhsize_2,edu_master,age_35a39,188.0498023357531,10399.85974651352,403.4970187777844,0.0
145,145,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,141.48591025761837,hhsize_4,edu_master,age_35a39,59.16616952588573,12783.234093642694,403.4970187777844,0.0
146,146,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,83.17368671327301,hhsize_3,edu_master,age_60a64,71.74186937357052,10569.643116747759,403.4970187777844,0.0
147,147,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,114.99328782316488,hhsize_5,edu_master,age_55a59,195.71129968766724,13096.54802887361,403.4970187777844,0.0
148,148,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,163.91764790798587,hhsize_5,edu_master,age_70a74,297.30452515980437,14190.549027827485,403.4970187777844,0.0
149,149,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,90.1291910369424,hhsize_1,edu_master,age_20a24,288.544028945811,9645.906507788979,403.4970187777844,0.0
150,150,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,116.02058091353636,hhsize_3,edu_master,age_55a59,306.5266754565077,11293.1756072651,403.4970187777844,0.0
151,151,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,148.22280239969558,hhsize_3,edu_primary,age_45a49,295.0572581037175,13468.473359339592,403.4970187777844,804.7766134945028
152,152,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,104.78376753132628,hhsize_2,edu_primary,age_30a34,61.22543305348283,11736.17369622211,403.4970187777844,2417.3099156824355
153,153,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,57.89353646536787,hhsize_1,edu_primary,age_35a39,286.8231490539447,9243.705610996974,403.4970187777844,0.0
