,index,e_BuildingSqm,elec,heat,cool,w,wf
59,59,12000.0,0.0,0.0,1544408.1639144004,63.048,0.0
60,60,12000.0,0.0,1246991.3649586062,4506788.571444,63.048,0.0
61,61,12000.0,0.0,3740974.0948758186,66983.22580644,63.048,0.0
62,62,12000.0,0.0,3740974.0948758186,55026.76691736,63.048,0.0
63,63,12000.0,0.0,2243617.053161213,1151282.9999988,63.048,0.0
64,64,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
65,65,525.0,375099.14965595305,113120.4659316392,0.0,63.048,148.7598432664862
66,66,12000.0,0.0,7756831.949598116,3453848.9999963995,63.048,0.0
67,67,12000.0,0.0,0.0,4633224.4917432,63.048,0.0
68,68,12000.0,0.0,0.0,3453848.9999963995,63.048,0.0
69,69,12000.0,0.0,0.0,1151282.9999988,63.048,0.0
70,70,12000.0,0.0,0.0,1151282.9999988,63.048,0.0
71,71,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
72,72,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
73,73,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
74,74,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
75,75,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
76,76,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
77,77,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
78,78,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
79,79,12000.0,0.0,55510079.03056037,6907697.999992799,63.048,0.0
80,80,12000.0,0.0,3740974.0948758186,3453848.9999963995,63.048,0.0
81,81,12000.0,0.0,3740974.0948758186,4633224.4917432,63.048,0.0
82,82,12000.0,0.0,1246991.3649586062,4633224.4917432,63.048,0.0
83,83,12000.0,1330162.1427683474,2585610.649866039,4633224.4917432,63.048,0.0
84,84,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
85,85,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
86,86,12000.0,3990486.428305042,0.0,1544408.1639144004,63.048,0.0
87,87,12000.0,0.0,0.0,1544408.1639144004,63.048,0.0
88,88,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
89,89,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
90,90,12000.0,1330162.1427683474,0.0,1151282.9999988,63.048,0.0
91,91,12000.0,1330162.1427683474,7756831.949598116,1151282.9999988,63.048,0.0
92,92,12000.0,1330162.1427683474,7756831.949598116,0.0,63.048,0.0
93,93,12000.0,1330162.1427683474,7756831.949598116,0.0,63.048,0.0
94,94,12000.0,1330162.1427683474,3740974.0948758186,0.0,63.048,0.0
95,95,12000.0,0.0,3740974.0948758186,0.0,63.048,0.0
96,96,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
97,97,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
98,98,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
99,99,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
100,100,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
101,101,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
102,102,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
103,103,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
104,104,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
105,105,12000.0,3990486.428305042,0.0,2302565.9999976,63.048,0.0
106,106,12000.0,3990486.428305042,0.0,1151282.9999988,63.048,0.0
107,107,12000.0,3990486.428305042,0.0,1151282.9999988,63.048,0.0
108,108,105.0,173408.2096091659,60330.91516354091,80589.80999991599,63.048,154.63214687804756
109,109,36.0,115153.98854654259,28441.71714852643,37992.3389999604,63.048,155.59688247137552
110,110,525.0,187549.5748279765,113120.4659316392,50368.6312499475,63.048,148.7598432664862
111,111,525.0,0.0,113120.4659316392,16789.543749982502,63.048,148.7598432664862
112,112,12000.0,3990486.428305042,0.0,1544408.1639144004,63.048,0.0
113,113,12000.0,0.0,0.0,1544408.1639144004,63.048,0.0
114,114,12000.0,3990486.428305042,7756831.949598116,1544408.1639144004,63.048,0.0
115,115,12000.0,3990486.428305042,7756831.949598116,0.0,63.048,0.0
116,116,12000.0,3990486.428305042,55510079.03056037,3453848.9999963995,63.048,0.0
117,117,12000.0,3990486.428305042,55510079.03056037,3453848.9999963995,63.048,0.0
118,118,12000.0,3990486.428305042,55510079.03056037,3453848.9999963995,63.048,0.0
119,119,12000.0,3990486.428305042,7756831.949598116,3453848.9999963995,63.048,0.0
120,120,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
121,121,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
122,122,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
123,123,525.0,187549.5748279765,54555.872216939024,0.0,63.048,148.7598432664862
124,124,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
125,125,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
126,126,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
127,127,39.0,83421.88017269323,28369.05355280829,0.0,63.048,155.55493744557864
128,128,39.0,250265.6405180797,58822.642284452384,35135.2857290526,63.048,155.55493744557864
129,129,12000.0,1330162.1427683474,1246991.3649586062,13520365.714332001,63.048,0.0
130,130,12000.0,1330162.1427683474,2585610.649866039,4633224.4917432,63.048,0.0
131,131,12000.0,0.0,18503359.67685345,4633224.4917432,63.048,0.0
132,132,525.0,0.0,0.0,67567.857171255,63.048,148.7598432664862
133,133,525.0,0.0,0.0,67567.857171255,63.048,148.7598432664862
134,134,525.0,0.0,0.0,67567.857171255,63.048,148.7598432664862
135,135,12000.0,0.0,0.0,4633224.4917432,63.048,0.0
136,136,12000.0,0.0,0.0,4633224.4917432,63.048,0.0
137,137,12000.0,0.0,0.0,4633224.4917432,63.048,0.0
138,138,12000.0,0.0,129523517.73797417,4633224.4917432,63.048,0.0
139,139,12000.0,0.0,166530237.0916811,0.0,63.048,0.0
140,140,12000.0,0.0,129523517.73797417,0.0,63.048,0.0
141,141,12000.0,0.0,0.0,0.0,63.048,0.0
142,142,12000.0,0.0,3740974.0948758186,4506788.571444,63.048,0.0
143,143,12000.0,0.0,3740974.0948758186,4506788.571444,63.048,0.0
144,144,12000.0,0.0,2585610.649866039,31547520.000108,63.048,0.0
145,145,12000.0,0.0,18099274.54906227,0.0,63.048,0.0
146,146,12000.0,0.0,15960669.804261155,0.0,63.048,0.0
147,147,12000.0,0.0,111020158.06112072,0.0,63.048,0.0
148,148,12000.0,0.0,2585610.649866039,1151282.9999988,63.048,0.0
149,149,12000.0,0.0,2585610.649866039,3453848.9999963995,63.048,0.0
150,150,12000.0,0.0,2585610.649866039,1544408.1639144004,63.048,0.0
151,151,12000.0,0.0,7756831.949598116,4506788.571444,63.048,0.0
152,152,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
153,153,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
154,154,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
155,155,12000.0,0.0,3740974.0948758186,0.0,63.048,0.0
156,156,12000.0,3990486.428305042,3740974.0948758186,0.0,63.048,0.0
157,157,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
158,158,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
159,159,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
160,160,12000.0,0.0,0.0,0.0,63.048,0.0
161,161,12000.0,0.0,0.0,0.0,63.048,0.0
162,162,12000.0,0.0,5559557.98502184,0.0,63.048,0.0
163,163,12000.0,0.0,0.0,0.0,63.048,0.0
164,164,12000.0,0.0,0.0,0.0,63.048,0.0
165,165,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
166,166,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
167,167,12000.0,1330162.1427683474,1246991.3649586062,0.0,63.048,0.0
168,168,12000.0,3990486.428305042,11222922.284627458,0.0,63.048,0.0
169,169,12000.0,0.0,0.0,0.0,63.048,0.0
170,170,12000.0,0.0,18503359.67685345,0.0,63.048,0.0
171,171,525.0,0.0,269840.6619541128,0.0,63.048,148.7598432664862
172,172,525.0,0.0,18185.290738979675,0.0,63.048,148.7598432664862
173,173,525.0,437615.6745986119,37706.82197721307,0.0,63.048,148.7598432664862
174,174,525.0,437615.6745986119,269840.6619541128,0.0,63.048,148.7598432664862
175,175,525.0,0.0,269840.6619541128,16789.543749982502,63.048,148.7598432664862
176,176,525.0,0.0,269840.6619541128,16789.543749982502,63.048,148.7598432664862
177,177,525.0,0.0,33251.39542554407,16789.543749982502,63.048,148.7598432664862
178,178,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
179,179,525.0,187549.5748279765,18185.290738979675,0.0,63.048,148.7598432664862
180,180,525.0,62516.524942658834,18185.290738979675,0.0,63.048,148.7598432664862
181,181,525.0,62516.524942658834,18185.290738979675,0.0,63.048,148.7598432664862
182,182,12000.0,1330162.1427683474,1246991.3649586062,0.0,63.048,0.0
183,183,12000.0,0.0,0.0,0.0,63.048,0.0
184,184,12000.0,0.0,0.0,0.0,63.048,0.0
185,185,12000.0,0.0,55510079.03056037,0.0,63.048,0.0
186,186,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
187,187,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
188,188,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
189,189,525.0,0.0,0.0,0.0,63.048,148.7598432664862
190,190,12000.0,0.0,32687995.903757904,1151282.9999988,63.048,0.0
191,191,12000.0,0.0,32687995.903757904,3453848.9999963995,63.048,0.0
192,192,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
193,193,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
194,194,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
195,195,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
196,196,12000.0,0.0,7756831.949598116,4633224.4917432,63.048,0.0
197,197,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
198,198,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
199,199,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
200,200,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
201,201,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
202,202,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
203,203,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
204,204,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
205,205,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
206,206,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
207,207,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
208,208,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
209,209,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
210,210,12000.0,0.0,2585610.649866039,0.0,63.048,0.0
211,211,12000.0,0.0,1246991.3649586062,0.0,63.048,0.0
212,212,12000.0,3990486.428305042,1246991.3649586062,3453848.9999963995,63.048,0.0
213,213,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
214,214,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
215,215,525.0,187549.5748279765,0.0,16789.543749982502,63.048,148.7598432664862
216,216,525.0,187549.5748279765,0.0,16789.543749982502,63.048,148.7598432664862
217,217,12000.0,3990486.428305042,0.0,1151282.9999988,63.048,0.0
218,218,12000.0,3990486.428305042,0.0,1544408.1639144004,63.048,0.0
219,219,12000.0,3990486.428305042,2585610.649866039,1544408.1639144004,63.048,0.0
220,220,12000.0,3990486.428305042,0.0,1544408.1639144004,63.048,0.0
221,221,12000.0,3990486.428305042,0.0,1544408.1639144004,63.048,0.0
222,222,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
223,223,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
224,224,12000.0,0.0,0.0,4633224.4917432,63.048,0.0
225,225,12000.0,3990486.428305042,0.0,1151282.9999988,63.048,0.0
226,226,12000.0,3990486.428305042,0.0,1151282.9999988,63.048,0.0
227,227,12000.0,1330162.1427683474,55510079.03056037,9925166.612124,63.048,0.0
228,228,12000.0,1330162.1427683474,55510079.03056037,9925166.612124,63.048,0.0
229,229,12000.0,1330162.1427683474,55510079.03056037,4633224.4917432,63.048,0.0
230,230,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
231,231,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
232,232,12000.0,0.0,18503359.67685345,4633224.4917432,63.048,0.0
233,233,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
234,234,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
235,235,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
236,236,12000.0,0.0,0.0,0.0,63.048,0.0
237,237,12000.0,3990486.428305042,3740974.0948758186,0.0,63.048,0.0
238,238,12000.0,3990486.428305042,55510079.03056037,0.0,63.048,0.0
239,239,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
240,240,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
241,241,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
242,242,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
243,243,12000.0,3990486.428305042,0.0,13520365.714332001,63.048,0.0
244,244,12000.0,3990486.428305042,0.0,13520365.714332001,63.048,0.0
245,245,12000.0,3990486.428305042,3740974.0948758186,13520365.714332001,63.048,0.0
246,246,12000.0,3990486.428305042,1863109.7362466836,0.0,63.048,0.0
247,247,12000.0,3990486.428305042,5355952.741158959,0.0,63.048,0.0
248,248,12000.0,1330162.1427683474,5355952.741158959,0.0,63.048,0.0
249,249,12000.0,1330162.1427683474,3740974.0948758186,0.0,63.048,0.0
250,250,12000.0,0.0,3740974.0948758186,0.0,63.048,0.0
251,251,12000.0,0.0,55510079.03056037,3453848.9999963995,63.048,0.0
252,252,12000.0,0.0,55510079.03056037,3453848.9999963995,63.048,0.0
253,253,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
254,254,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
255,255,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
256,256,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
257,257,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
258,258,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
259,259,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
260,260,12000.0,0.0,0.0,4506788.571444,63.048,0.0
261,261,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
262,262,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
263,263,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
264,264,11100.0,1985989.7563691288,2306934.025173422,709957.84999926,63.048,0.9036273325299091
265,265,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
266,266,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
267,267,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
268,268,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
269,269,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
270,270,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
271,271,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
272,272,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
273,273,11100.0,0.0,1594459.9007507241,0.0,63.048,0.9036273325299091
274,274,11100.0,0.0,4783379.702252172,0.0,63.048,0.9036273325299091
275,275,525.0,0.0,75413.64395442614,0.0,63.048,148.7598432664862
276,276,525.0,0.0,0.0,90090.47622834,63.048,148.7598432664862
277,277,525.0,0.0,0.0,0.0,63.048,148.7598432664862
278,278,525.0,0.0,809521.9858623386,0.0,63.048,148.7598432664862
279,279,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
280,280,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
281,281,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
282,282,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
283,283,12000.0,0.0,0.0,0.0,63.048,0.0
284,284,12000.0,0.0,3740974.0948758186,0.0,63.048,0.0
285,285,12000.0,0.0,3740974.0948758186,0.0,63.048,0.0
286,286,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
287,287,12000.0,0.0,0.0,0.0,63.048,0.0
288,288,12000.0,0.0,0.0,0.0,63.048,0.0
289,289,12000.0,0.0,0.0,0.0,63.048,0.0
290,290,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
291,291,39.0,83421.88017269323,0.0,0.0,63.048,155.55493744557864
292,292,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
293,293,525.0,187549.5748279765,0.0,16789.543749982502,63.048,148.7598432664862
294,294,525.0,187549.5748279765,0.0,50368.6312499475,63.048,148.7598432664862
295,295,12000.0,3990486.428305042,3740974.0948758186,3453848.9999963995,63.048,0.0
296,296,12000.0,3990486.428305042,1246991.3649586062,3453848.9999963995,63.048,0.0
297,297,12000.0,3990486.428305042,18503359.67685345,4633224.4917432,63.048,0.0
298,298,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
299,299,12000.0,0.0,0.0,0.0,63.048,0.0
300,300,12000.0,11971459.284915125,0.0,0.0,63.048,0.0
301,301,12000.0,5320648.57107339,0.0,3453848.9999963995,63.048,0.0
302,302,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
303,303,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
304,304,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
305,305,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
306,306,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
307,307,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
308,308,12000.0,5320648.57107339,0.0,4633224.4917432,63.048,0.0
309,309,12000.0,14631783.570451822,55510079.03056037,4633224.4917432,63.048,0.0
310,310,12000.0,2660324.285536695,7756831.949598116,13520365.714332001,63.048,0.0
311,311,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
312,312,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
313,313,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
314,314,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
315,315,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
316,316,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
317,317,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
318,318,12000.0,3990486.428305042,0.0,3453848.9999963995,63.048,0.0
319,319,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
320,320,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
321,321,12000.0,0.0,0.0,8058980.999991599,63.048,0.0
322,322,12000.0,0.0,0.0,31547520.000108,63.048,0.0
323,323,12000.0,0.0,3740974.0948758186,12664112.9999868,63.048,0.0
324,324,525.0,0.0,54555.872216939024,16789.543749982502,63.048,148.7598432664862
325,325,525.0,0.0,18185.290738979675,22522.619057085,63.048,148.7598432664862
326,326,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
327,327,525.0,0.0,18185.290738979675,22522.619057085,63.048,148.7598432664862
328,328,12000.0,0.0,1246991.3649586062,3088816.327828801,63.048,0.0
329,329,12000.0,0.0,1246991.3649586062,6177632.655657602,63.048,0.0
330,330,525.0,187549.5748279765,269840.6619541128,0.0,63.048,148.7598432664862
331,331,11100.0,1985989.7563691288,11410405.134059627,0.0,63.048,0.9036273325299091
332,332,39.0,83421.88017269323,0.0,0.0,63.048,155.55493744557864
333,333,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
334,334,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
335,335,36.0,0.0,0.0,0.0,63.048,155.59688247137552
336,336,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
337,337,12000.0,0.0,7756831.949598116,0.0,63.048,0.0
338,338,39.0,0.0,58822.642284452384,0.0,63.048,155.55493744557864
339,339,39.0,0.0,28369.05355280829,0.0,63.048,155.55493744557864
340,340,39.0,0.0,58822.642284452384,11711.761909684199,63.048,155.55493744557864
341,341,39.0,0.0,28369.05355280829,0.0,63.048,155.55493744557864
342,342,105.0,0.0,1457139.5745522091,0.0,63.048,154.63214687804756
343,343,525.0,187549.5748279765,78107.64414190149,0.0,63.048,148.7598432664862
344,344,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
345,345,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
346,346,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
347,347,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
348,348,525.0,187549.5748279765,0.0,0.0,63.048,148.7598432664862
349,349,525.0,187549.5748279765,809521.9858623386,0.0,63.048,148.7598432664862
350,350,525.0,0.0,113120.4659316392,0.0,63.048,148.7598432664862
351,351,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
352,352,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
353,353,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
354,354,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
355,355,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
356,356,12000.0,0.0,0.0,3453848.9999963995,63.048,0.0
357,357,12000.0,3990486.428305042,0.0,3453848.9999963995,63.048,0.0
358,358,12000.0,3990486.428305042,0.0,3453848.9999963995,63.048,0.0
359,359,12000.0,1330162.1427683474,3740974.0948758186,3453848.9999963995,63.048,0.0
360,360,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
361,361,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
362,362,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
363,363,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
364,364,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
365,365,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
366,366,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
367,367,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
368,368,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
369,369,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
370,370,12000.0,0.0,0.0,1151282.9999988,63.048,0.0
371,371,12000.0,0.0,0.0,0.0,63.048,0.0
372,372,12000.0,0.0,0.0,0.0,63.048,0.0
373,373,12000.0,9311134.999378432,0.0,0.0,63.048,0.0
374,374,12000.0,3990486.428305042,3740974.0948758186,0.0,63.048,0.0
375,375,12000.0,3990486.428305042,3740974.0948758186,0.0,63.048,0.0
376,376,12000.0,0.0,0.0,0.0,63.048,0.0
377,377,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
378,378,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
379,379,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
380,380,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
381,381,3600.0,0.0,0.0,0.0,63.048,105.76619182469749
382,382,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
383,383,12000.0,3990486.428305042,0.0,0.0,63.048,0.0
384,384,12000.0,3990486.428305042,0.0,4633224.4917432,63.048,0.0
385,385,12000.0,3990486.428305042,7756831.949598116,4633224.4917432,63.048,0.0
386,386,525.0,187549.5748279765,113120.4659316392,197172.000000675,63.048,148.7598432664862
387,387,525.0,187549.5748279765,809521.9858623386,197172.000000675,63.048,148.7598432664862
388,388,525.0,187549.5748279765,809521.9858623386,197172.000000675,63.048,148.7598432664862
389,389,525.0,187549.5748279765,0.0,197172.000000675,63.048,148.7598432664862
390,390,525.0,187549.5748279765,0.0,197172.000000675,63.048,148.7598432664862
391,391,525.0,187549.5748279765,0.0,50368.6312499475,63.048,148.7598432664862
