,cool,e_BuildingSqm,elec,heat,real_index,sw,w,wf
212.0,0.0,3600.0,0.0,0.0,212.0,11.0,1.0,2.8901127080514915
213.0,0.0,3600.0,0.0,0.0,213.0,11.0,1.0,0.8901127080514915
214.0,0.0,3600.0,0.0,0.0,214.0,11.0,1.0,1.8901127080514915
216.0,0.0,3600.0,0.0,0.0,216.0,11.0,1.0,2.8901127080514915
217.0,0.0,3600.0,0.0,0.0,217.0,11.0,1.0,2.8901127080514915
218.0,0.0,3600.0,0.0,0.0,218.0,11.0,1.0,0.8901127080514915
220.0,0.0,3600.0,0.0,0.0,220.0,11.0,1.0,0.8901127080514915
221.0,0.0,3600.0,0.0,0.0,221.0,11.0,1.0,2.8901127080514915
222.0,0.0,3600.0,0.0,0.0,222.0,11.0,1.0,1.8901127080514915
223.0,0.0,3600.0,0.0,0.0,223.0,11.0,1.0,3.8901127080514915
224.0,0.0,3600.0,0.0,0.0,224.0,11.0,1.0,4.8901127080514915
225.0,0.0,3600.0,0.0,0.0,225.0,11.0,1.0,2.8901127080514915
226.0,0.0,3600.0,0.0,0.0,226.0,11.0,1.0,0.8901127080514915
227.0,0.0,3600.0,0.0,0.0,227.0,11.0,1.0,0.8901127080514915
230.0,0.0,525.0,0.0,62972.56804299128,230.0,1.0,1.0,12.088911032695217
231.0,84002.05567316945,525.0,0.0,0.0,231.0,1.0,1.0,10.088911032695217
232.0,0.0,525.0,0.0,0.0,232.0,1.0,1.0,11.088911032695217
233.0,0.0,525.0,0.0,675974.2092269178,233.0,1.0,1.0,13.088911032695217
234.0,0.0,3600.0,0.0,0.0,234.0,11.0,1.0,3.8901127080514915
235.0,0.0,3600.0,0.0,0.0,235.0,11.0,1.0,2.8901127080514915
236.0,0.0,3600.0,0.0,0.0,236.0,11.0,1.0,1.8901127080514915
237.0,0.0,3600.0,0.0,0.0,237.0,11.0,1.0,1.8901127080514915
245.0,0.0,3600.0,0.0,0.0,245.0,11.0,1.0,3.8901127080514915
246.0,0.0,39.0,89060.43376261383,0.0,246.0,1.0,1.0,14.752525987419398
247.0,0.0,525.0,200226.2050626968,0.0,247.0,1.0,1.0,13.088911032695217
248.0,15654.886596875205,525.0,200226.2050626968,0.0,248.0,1.0,1.0,11.088911032695217
249.0,46964.659790625614,525.0,200226.2050626968,0.0,249.0,1.0,1.0,12.088911032695217
257.0,0.0,3600.0,0.0,0.0,257.0,11.0,1.0,0.8901127080514915
258.0,0.0,3600.0,0.0,0.0,258.0,11.0,1.0,0.8901127080514915
259.0,0.0,3600.0,0.0,0.0,259.0,11.0,1.0,0.8901127080514915
260.0,0.0,3600.0,0.0,0.0,260.0,11.0,1.0,0.8901127080514915
261.0,0.0,3600.0,0.0,0.0,261.0,11.0,1.0,0.8901127080514915
262.0,0.0,3600.0,0.0,0.0,262.0,11.0,1.0,0.8901127080514915
266.0,0.0,3600.0,0.0,0.0,266.0,11.0,1.0,2.8901127080514915
267.0,0.0,3600.0,0.0,0.0,267.0,11.0,1.0,1.8901127080514915
268.0,0.0,3600.0,0.0,0.0,268.0,11.0,1.0,2.8901127080514915
269.0,0.0,3600.0,0.0,0.0,269.0,11.0,1.0,0.8901127080514915
270.0,0.0,3600.0,0.0,0.0,270.0,11.0,1.0,0.8901127080514915
271.0,0.0,3600.0,0.0,0.0,271.0,11.0,1.0,1.8901127080514915
272.0,0.0,3600.0,0.0,0.0,272.0,11.0,1.0,1.8901127080514915
274.0,0.0,3600.0,0.0,0.0,274.0,11.0,1.0,0.8901127080514915
279.0,15654.886596875205,525.0,0.0,45555.72699022581,279.0,1.0,1.0,6.088911032695217
280.0,21000.513918292363,525.0,0.0,15185.242330075269,280.0,1.0,1.0,12.088911032695217
281.0,0.0,3600.0,0.0,0.0,281.0,11.0,1.0,1.8901127080514915
282.0,21000.513918292363,525.0,0.0,15185.242330075269,282.0,1.0,1.0,12.088911032695217
285.0,0.0,525.0,200226.2050626968,225324.73640897265,285.0,1.0,1.0,12.088911032695217
287.0,0.0,39.0,89060.43376261383,0.0,287.0,1.0,1.0,14.752525987419398
288.0,0.0,525.0,200226.2050626968,0.0,288.0,1.0,1.0,13.088911032695217
289.0,0.0,525.0,200226.2050626968,0.0,289.0,1.0,1.0,13.088911032695217
290.0,0.0,36.0,0.0,0.0,290.0,1.0,1.0,8.756622376028805
293.0,0.0,39.0,0.0,49118.6030735332,293.0,1.0,1.0,13.752525987419398
294.0,0.0,39.0,0.0,23688.978034917418,294.0,1.0,1.0,12.752525987419398
295.0,10920.267237512027,39.0,0.0,49118.6030735332,295.0,1.0,1.0,12.752525987419398
296.0,0.0,39.0,0.0,23688.978034917418,296.0,1.0,1.0,13.752525987419398
297.0,0.0,105.0,0.0,1216753.576608452,297.0,1.0,1.0,9.66240543801241
298.0,0.0,525.0,200226.2050626968,65222.13590920054,298.0,1.0,1.0,12.088911032695217
299.0,0.0,3600.0,0.0,0.0,299.0,11.0,1.0,0.8901127080514915
300.0,0.0,3600.0,0.0,0.0,300.0,11.0,1.0,1.8901127080514915
302.0,0.0,3600.0,0.0,0.0,302.0,11.0,1.0,2.8901127080514915
303.0,0.0,525.0,200226.2050626968,0.0,303.0,1.0,1.0,14.088911032695217
304.0,0.0,525.0,200226.2050626968,675974.2092269178,304.0,1.0,1.0,13.088911032695217
305.0,0.0,525.0,0.0,94458.85206448693,305.0,1.0,1.0,11.088911032695217
306.0,0.0,3600.0,0.0,0.0,306.0,11.0,1.0,0.8901127080514915
307.0,0.0,3600.0,0.0,0.0,307.0,11.0,1.0,0.8901127080514915
308.0,0.0,3600.0,0.0,0.0,308.0,11.0,1.0,1.8901127080514915
309.0,0.0,3600.0,0.0,0.0,309.0,11.0,1.0,1.8901127080514915
310.0,0.0,3600.0,0.0,0.0,310.0,11.0,1.0,1.8901127080514915
315.0,0.0,3600.0,0.0,0.0,315.0,11.0,1.0,2.8901127080514915
316.0,0.0,3600.0,0.0,0.0,316.0,11.0,1.0,0.8901127080514915
317.0,0.0,3600.0,0.0,0.0,317.0,11.0,1.0,3.8901127080514915
318.0,0.0,3600.0,0.0,0.0,318.0,11.0,1.0,3.8901127080514915
319.0,0.0,3600.0,0.0,0.0,319.0,11.0,1.0,2.8901127080514915
320.0,0.0,3600.0,0.0,0.0,320.0,11.0,1.0,0.8901127080514915
321.0,0.0,3600.0,0.0,0.0,321.0,11.0,1.0,0.8901127080514915
322.0,0.0,3600.0,0.0,0.0,322.0,11.0,1.0,0.8901127080514915
323.0,0.0,3600.0,0.0,0.0,323.0,11.0,1.0,2.8901127080514915
324.0,0.0,3600.0,0.0,0.0,324.0,11.0,1.0,1.8901127080514915
332.0,0.0,3600.0,0.0,0.0,332.0,11.0,1.0,0.8901127080514915
333.0,0.0,3600.0,0.0,0.0,333.0,11.0,1.0,2.8901127080514915
336.0,0.0,3600.0,0.0,0.0,336.0,11.0,1.0,2.8901127080514915
341.0,183846.88387335493,525.0,200226.2050626968,94458.85206448693,341.0,1.0,1.0,14.088911032695217
342.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,342.0,1.0,1.0,13.088911032695217
343.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,343.0,1.0,1.0,11.088911032695217
344.0,183846.88387335493,525.0,200226.2050626968,0.0,344.0,1.0,1.0,13.088911032695217
345.0,183846.88387335493,525.0,200226.2050626968,0.0,345.0,1.0,1.0,12.088911032695217
346.0,46964.659790625614,525.0,200226.2050626968,0.0,346.0,1.0,1.0,12.088911032695217
347.0,46964.659790625614,525.0,200226.2050626968,0.0,347.0,1.0,1.0,11.088911032695217
348.0,46964.659790625614,525.0,200226.2050626968,0.0,348.0,1.0,1.0,12.088911032695217
349.0,0.0,3600.0,0.0,0.0,349.0,11.0,1.0,3.8901127080514915
350.0,0.0,3600.0,0.0,0.0,350.0,11.0,1.0,1.8901127080514915
351.0,0.0,525.0,66742.06835423224,15185.242330075269,351.0,1.0,1.0,14.088911032695217
352.0,0.0,3600.0,0.0,0.0,352.0,11.0,1.0,0.8901127080514915
353.0,0.0,3600.0,0.0,0.0,353.0,11.0,1.0,4.8901127080514915
354.0,0.0,3600.0,0.0,0.0,354.0,11.0,1.0,3.8901127080514915
355.0,0.0,3600.0,0.0,0.0,355.0,11.0,1.0,1.8901127080514915
356.0,46964.659790625614,525.0,0.0,0.0,356.0,1.0,1.0,12.088911032695217
357.0,46964.659790625614,525.0,200226.2050626968,0.0,357.0,1.0,1.0,12.088911032695217
366.0,0.0,3600.0,0.0,0.0,366.0,11.0,1.0,0.8901127080514915
370.0,0.0,525.0,200226.2050626968,225324.73640897265,370.0,1.0,1.0,11.088911032695217
371.0,0.0,525.0,200226.2050626968,225324.73640897265,371.0,1.0,1.0,12.088911032695217
375.0,0.0,36.0,0.0,0.0,375.0,1.0,1.0,13.756622376028805
376.0,0.0,105.0,0.0,0.0,376.0,1.0,1.0,12.66240543801241
377.0,0.0,39.0,29686.811254204615,0.0,377.0,1.0,1.0,13.752525987419398
378.0,95600.37961414456,39.0,0.0,0.0,378.0,1.0,1.0,13.752525987419398
379.0,0.0,39.0,89060.43376261383,0.0,379.0,1.0,1.0,14.752525987419398
385.0,0.0,3600.0,0.0,0.0,385.0,11.0,1.0,3.8901127080514915
391.0,0.0,3600.0,0.0,0.0,391.0,11.0,1.0,2.8901127080514915
405.0,0.0,3600.0,0.0,0.0,405.0,11.0,1.0,2.8901127080514915
406.0,0.0,3600.0,0.0,0.0,406.0,11.0,1.0,3.8901127080514915
407.0,0.0,525.0,200226.2050626968,0.0,407.0,1.0,1.0,12.088911032695217
408.0,0.0,3600.0,0.0,0.0,408.0,11.0,1.0,0.8901127080514915
409.0,0.0,3600.0,0.0,0.0,409.0,11.0,1.0,2.8901127080514915
411.0,0.0,3600.0,0.0,0.0,411.0,11.0,1.0,0.8901127080514915
413.0,0.0,3600.0,0.0,0.0,413.0,11.0,1.0,0.8901127080514915
414.0,0.0,3600.0,0.0,0.0,414.0,11.0,1.0,1.8901127080514915
415.0,0.0,3600.0,0.0,0.0,415.0,11.0,1.0,4.8901127080514915
416.0,0.0,3600.0,0.0,0.0,416.0,11.0,1.0,2.8901127080514915
417.0,0.0,3600.0,0.0,0.0,417.0,11.0,1.0,3.8901127080514915
418.0,0.0,3600.0,0.0,0.0,418.0,11.0,1.0,0.8901127080514915
420.0,0.0,3600.0,0.0,0.0,420.0,11.0,1.0,2.8901127080514915
421.0,0.0,3600.0,0.0,0.0,421.0,11.0,1.0,3.8901127080514915
422.0,0.0,3600.0,0.0,0.0,422.0,11.0,1.0,3.8901127080514915
423.0,0.0,3600.0,0.0,0.0,423.0,11.0,1.0,2.8901127080514915
424.0,0.0,3600.0,0.0,0.0,424.0,11.0,1.0,0.8901127080514915
425.0,0.0,525.0,200226.2050626968,0.0,425.0,1.0,1.0,12.088911032695217
426.0,0.0,525.0,200226.2050626968,0.0,426.0,1.0,1.0,12.088911032695217
427.0,61282.29462445164,525.0,200226.2050626968,0.0,427.0,1.0,1.0,11.088911032695217
428.0,61282.29462445164,525.0,200226.2050626968,675974.2092269178,428.0,1.0,1.0,14.088911032695217
429.0,15654.886596875205,525.0,200226.2050626968,94458.85206448693,429.0,1.0,1.0,12.088911032695217
430.0,63001.54175487709,525.0,66742.06835423224,45555.72699022581,430.0,1.0,1.0,12.088911032695217
441.0,0.0,3600.0,0.0,0.0,441.0,11.0,1.0,1.8901127080514915
442.0,0.0,3600.0,0.0,0.0,442.0,11.0,1.0,2.8901127080514915
450.0,0.0,3600.0,0.0,0.0,450.0,11.0,1.0,0.8901127080514915
460.0,0.0,3600.0,0.0,0.0,460.0,11.0,1.0,0.8901127080514915
461.0,0.0,3600.0,0.0,0.0,461.0,11.0,1.0,1.8901127080514915
462.0,0.0,3600.0,0.0,0.0,462.0,11.0,1.0,1.8901127080514915
478.0,0.0,3600.0,0.0,0.0,478.0,11.0,1.0,0.8901127080514915
481.0,0.0,3600.0,0.0,0.0,481.0,11.0,1.0,1.8901127080514915
482.0,0.0,3600.0,0.0,0.0,482.0,11.0,1.0,0.8901127080514915
483.0,0.0,3600.0,0.0,0.0,483.0,11.0,1.0,1.8901127080514915
484.0,0.0,3600.0,0.0,0.0,484.0,11.0,1.0,0.8901127080514915
485.0,0.0,3600.0,0.0,0.0,485.0,11.0,1.0,3.8901127080514915
486.0,0.0,3600.0,0.0,0.0,486.0,11.0,1.0,0.8901127080514915
487.0,0.0,3600.0,0.0,0.0,487.0,11.0,1.0,1.8901127080514915
489.0,0.0,3600.0,0.0,0.0,489.0,11.0,1.0,4.8901127080514915
490.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,490.0,1.0,1.0,12.088911032695217
491.0,61282.29462445164,525.0,66742.06835423224,94458.85206448693,491.0,1.0,1.0,11.088911032695217
492.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,492.0,1.0,1.0,12.088911032695217
493.0,0.0,525.0,66742.06835423224,94458.85206448693,493.0,1.0,1.0,12.088911032695217
494.0,0.0,525.0,66742.06835423224,0.0,494.0,1.0,1.0,12.088911032695217
495.0,11472.052771076265,525.0,66742.06835423224,0.0,495.0,1.0,1.0,13.088911032695217
496.0,21000.513918292363,525.0,66742.06835423224,0.0,496.0,1.0,1.0,12.088911032695217
499.0,0.0,3600.0,0.0,0.0,499.0,11.0,1.0,1.8901127080514915
500.0,0.0,3600.0,0.0,0.0,500.0,11.0,1.0,1.8901127080514915
501.0,0.0,3600.0,0.0,0.0,501.0,11.0,1.0,3.8901127080514915
502.0,0.0,525.0,0.0,0.0,502.0,1.0,1.0,10.088911032695217
503.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,503.0,1.0,1.0,13.088911032695217
504.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,504.0,1.0,1.0,10.088911032695217
507.0,46964.659790625614,525.0,0.0,0.0,507.0,1.0,1.0,12.088911032695217
511.0,0.0,3600.0,0.0,0.0,511.0,11.0,1.0,0.8901127080514915
512.0,46964.659790625614,525.0,0.0,675974.2092269178,512.0,1.0,1.0,12.088911032695217
513.0,46964.659790625614,525.0,0.0,132686.0669158279,513.0,1.0,1.0,14.088911032695217
524.0,0.0,3600.0,0.0,0.0,524.0,11.0,1.0,2.8901127080514915
525.0,0.0,3600.0,0.0,0.0,525.0,11.0,1.0,1.8901127080514915
526.0,0.0,3600.0,0.0,0.0,526.0,11.0,1.0,1.8901127080514915
527.0,0.0,3600.0,0.0,0.0,527.0,11.0,1.0,2.8901127080514915
528.0,0.0,3600.0,0.0,0.0,528.0,11.0,1.0,1.8901127080514915
529.0,0.0,3600.0,0.0,0.0,529.0,11.0,1.0,2.8901127080514915
531.0,0.0,3600.0,0.0,0.0,531.0,11.0,1.0,0.8901127080514915
532.0,0.0,3600.0,0.0,0.0,532.0,11.0,1.0,0.8901127080514915
536.0,0.0,3600.0,0.0,0.0,536.0,11.0,1.0,1.8901127080514915
545.0,0.0,3600.0,0.0,0.0,545.0,11.0,1.0,1.8901127080514915
546.0,0.0,3600.0,0.0,0.0,546.0,11.0,1.0,0.8901127080514915
547.0,0.0,3600.0,0.0,0.0,547.0,11.0,1.0,1.8901127080514915
548.0,0.0,3600.0,0.0,0.0,548.0,11.0,1.0,1.8901127080514915
549.0,0.0,3600.0,0.0,0.0,549.0,11.0,1.0,5.8901127080514915
552.0,0.0,3600.0,0.0,0.0,552.0,11.0,1.0,0.8901127080514915
556.0,24421.62309112532,39.0,89060.43376261383,0.0,556.0,1.0,1.0,11.752525987419398
557.0,24421.62309112532,39.0,89060.43376261383,0.0,557.0,1.0,1.0,11.752525987419398
558.0,95600.37961414456,39.0,89060.43376261383,0.0,558.0,1.0,1.0,10.752525987419398
559.0,0.0,3600.0,0.0,0.0,559.0,11.0,1.0,3.8901127080514915
571.0,0.0,3600.0,0.0,0.0,571.0,11.0,1.0,1.8901127080514915
572.0,0.0,3600.0,0.0,0.0,572.0,11.0,1.0,0.8901127080514915
574.0,0.0,3600.0,0.0,0.0,574.0,11.0,1.0,3.8901127080514915
575.0,0.0,3600.0,0.0,0.0,575.0,11.0,1.0,1.8901127080514915
576.0,0.0,3600.0,0.0,0.0,576.0,11.0,1.0,1.8901127080514915
577.0,0.0,3600.0,0.0,0.0,577.0,11.0,1.0,0.8901127080514915
578.0,0.0,3600.0,0.0,0.0,578.0,11.0,1.0,0.8901127080514915
579.0,0.0,3600.0,0.0,0.0,579.0,11.0,1.0,1.8901127080514915
580.0,0.0,3600.0,0.0,0.0,580.0,11.0,1.0,1.8901127080514915
581.0,0.0,3600.0,0.0,0.0,581.0,11.0,1.0,4.8901127080514915
582.0,0.0,3600.0,0.0,0.0,582.0,11.0,1.0,0.8901127080514915
583.0,0.0,3600.0,0.0,0.0,583.0,11.0,1.0,2.8901127080514915
584.0,0.0,3600.0,0.0,0.0,584.0,11.0,1.0,0.8901127080514915
588.0,63001.54175487709,525.0,200226.2050626968,0.0,588.0,1.0,1.0,13.088911032695217
589.0,46964.659790625614,525.0,200226.2050626968,675974.2092269178,589.0,1.0,1.0,13.088911032695217
590.0,46964.659790625614,525.0,133484.13670846447,94458.85206448693,590.0,1.0,1.0,12.088911032695217
591.0,46964.659790625614,525.0,133484.13670846447,45555.72699022581,591.0,1.0,1.0,11.088911032695217
592.0,46964.659790625614,525.0,467194.4784796257,94458.85206448693,592.0,1.0,1.0,12.088911032695217
593.0,46964.659790625614,525.0,66742.06835423224,94458.85206448693,593.0,1.0,1.0,10.088911032695217
594.0,0.0,525.0,66742.06835423224,0.0,594.0,1.0,1.0,12.088911032695217
595.0,0.0,525.0,200226.2050626968,0.0,595.0,1.0,1.0,14.088911032695217
596.0,0.0,525.0,200226.2050626968,0.0,596.0,1.0,1.0,11.088911032695217
597.0,0.0,525.0,200226.2050626968,45555.72699022581,597.0,1.0,1.0,11.088911032695217
601.0,0.0,3600.0,0.0,0.0,601.0,11.0,1.0,1.8901127080514915
602.0,0.0,3600.0,0.0,0.0,602.0,11.0,1.0,0.8901127080514915
603.0,0.0,3600.0,0.0,0.0,603.0,11.0,1.0,2.8901127080514915
604.0,0.0,3600.0,0.0,0.0,604.0,11.0,1.0,1.8901127080514915
605.0,0.0,3600.0,0.0,0.0,605.0,11.0,1.0,1.8901127080514915
614.0,0.0,3600.0,0.0,0.0,614.0,11.0,1.0,2.8901127080514915
617.0,0.0,3600.0,0.0,0.0,617.0,11.0,1.0,2.8901127080514915
618.0,0.0,3600.0,0.0,0.0,618.0,11.0,1.0,0.8901127080514915
619.0,0.0,3600.0,0.0,0.0,619.0,11.0,1.0,1.8901127080514915
621.0,0.0,3600.0,0.0,0.0,621.0,11.0,1.0,1.8901127080514915
623.0,0.0,3600.0,0.0,0.0,623.0,11.0,1.0,0.8901127080514915
624.0,0.0,3600.0,0.0,0.0,624.0,11.0,1.0,0.8901127080514915
625.0,0.0,3600.0,0.0,0.0,625.0,11.0,1.0,3.8901127080514915
628.0,15654.886596875205,525.0,0.0,0.0,628.0,1.0,1.0,11.088911032695217
629.0,0.0,525.0,0.0,0.0,629.0,1.0,1.0,14.088911032695217
630.0,0.0,3600.0,0.0,0.0,630.0,11.0,1.0,0.8901127080514915
631.0,0.0,3600.0,0.0,0.0,631.0,11.0,1.0,3.8901127080514915
632.0,0.0,3600.0,0.0,0.0,632.0,11.0,1.0,0.8901127080514915
634.0,0.0,3600.0,0.0,0.0,634.0,11.0,1.0,0.8901127080514915
635.0,32760.80171253608,39.0,59373.62250840923,49118.6030735332,635.0,1.0,1.0,14.752525987419398
636.0,28178.795874375366,105.0,649759.5097123692,170025.93371607646,636.0,1.0,1.0,12.66240543801241
642.0,21000.513918292363,525.0,200226.2050626968,94458.85206448693,642.0,1.0,1.0,13.088911032695217
