,cool,e_BuildingSqm,elec,heat,real_index,sw,w,wf
44.0,0.0,3600.0,0.0,0.0,44.0,11.0,1.0,5.814426305882204
51.0,0.0,3600.0,0.0,0.0,51.0,11.0,1.0,7.814426305882204
52.0,0.0,3600.0,0.0,0.0,52.0,11.0,1.0,6.814426305882204
53.0,0.0,3600.0,0.0,0.0,53.0,11.0,1.0,7.814426305882204
54.0,0.0,3600.0,0.0,0.0,54.0,11.0,1.0,8.814426305882204
55.0,0.0,3600.0,0.0,0.0,55.0,11.0,1.0,5.814426305882204
56.0,0.0,3600.0,0.0,0.0,56.0,11.0,1.0,7.814426305882204
57.0,0.0,3600.0,0.0,0.0,57.0,11.0,1.0,5.814426305882204
58.0,0.0,3600.0,0.0,0.0,58.0,11.0,1.0,6.814426305882204
59.0,0.0,3600.0,0.0,0.0,59.0,11.0,1.0,7.814426305882204
63.0,75143.45566500098,105.0,185129.01332144573,50378.054434393016,63.0,1.0,1.0,14.550194344062865
64.0,35424.77195635761,36.0,122937.34147707654,23749.654233356712,64.0,1.0,1.0,14.643690193743687
65.0,46964.659790625614,525.0,200226.2050626968,94458.85206448693,65.0,1.0,1.0,13.98108917209266
66.0,15654.886596875205,525.0,0.0,94458.85206448693,66.0,1.0,1.0,13.98108917209266
75.0,0.0,3600.0,0.0,0.0,75.0,11.0,1.0,6.814426305882204
76.0,0.0,3600.0,0.0,0.0,76.0,11.0,1.0,5.814426305882204
77.0,0.0,525.0,200226.2050626968,0.0,77.0,1.0,1.0,13.98108917209266
78.0,0.0,525.0,200226.2050626968,45555.72699022581,78.0,1.0,1.0,13.98108917209266
79.0,0.0,525.0,200226.2050626968,0.0,79.0,1.0,1.0,10.98108917209266
80.0,0.0,3600.0,0.0,0.0,80.0,11.0,1.0,4.814426305882204
81.0,0.0,3600.0,0.0,0.0,81.0,11.0,1.0,7.814426305882204
82.0,0.0,39.0,89060.43376261383,23688.978034917418,82.0,1.0,1.0,14.639625156801042
83.0,32760.80171253608,39.0,267181.30128784146,49118.6030735332,83.0,1.0,1.0,12.639625156801042
87.0,63001.54175487709,525.0,0.0,0.0,87.0,1.0,1.0,13.98108917209266
88.0,63001.54175487709,525.0,0.0,0.0,88.0,1.0,1.0,13.98108917209266
89.0,63001.54175487709,525.0,0.0,0.0,89.0,1.0,1.0,13.98108917209266
107.0,0.0,3600.0,0.0,0.0,107.0,11.0,1.0,7.814426305882204
114.0,0.0,3600.0,0.0,0.0,114.0,11.0,1.0,6.814426305882204
120.0,0.0,3600.0,0.0,0.0,120.0,11.0,1.0,8.814426305882204
121.0,0.0,3600.0,0.0,0.0,121.0,11.0,1.0,6.814426305882204
126.0,0.0,525.0,0.0,225324.73640897265,126.0,1.0,1.0,12.98108917209266
127.0,0.0,525.0,0.0,15185.242330075269,127.0,1.0,1.0,13.98108917209266
128.0,0.0,525.0,467194.4784796257,31486.28402149564,128.0,1.0,1.0,13.98108917209266
129.0,0.0,525.0,467194.4784796257,225324.73640897265,129.0,1.0,1.0,13.98108917209266
130.0,15654.886596875205,525.0,0.0,225324.73640897265,130.0,1.0,1.0,12.98108917209266
131.0,15654.886596875205,525.0,0.0,225324.73640897265,131.0,1.0,1.0,13.98108917209266
132.0,15654.886596875205,525.0,0.0,27765.874332035743,132.0,1.0,1.0,13.98108917209266
133.0,0.0,525.0,200226.2050626968,0.0,133.0,1.0,1.0,13.98108917209266
134.0,0.0,525.0,200226.2050626968,15185.242330075269,134.0,1.0,1.0,12.98108917209266
135.0,0.0,525.0,66742.06835423224,15185.242330075269,135.0,1.0,1.0,13.98108917209266
136.0,0.0,525.0,66742.06835423224,15185.242330075269,136.0,1.0,1.0,13.98108917209266
142.0,0.0,3600.0,0.0,0.0,142.0,11.0,1.0,6.814426305882204
143.0,0.0,3600.0,0.0,0.0,143.0,11.0,1.0,3.814426305882204
144.0,0.0,525.0,0.0,0.0,144.0,1.0,1.0,13.98108917209266
147.0,0.0,3600.0,0.0,0.0,147.0,11.0,1.0,8.814426305882204
148.0,0.0,3600.0,0.0,0.0,148.0,11.0,1.0,3.814426305882204
149.0,0.0,3600.0,0.0,0.0,149.0,11.0,1.0,7.814426305882204
150.0,0.0,3600.0,0.0,0.0,150.0,11.0,1.0,7.814426305882204
152.0,0.0,3600.0,0.0,0.0,152.0,11.0,1.0,4.814426305882204
153.0,0.0,3600.0,0.0,0.0,153.0,11.0,1.0,6.814426305882204
154.0,0.0,3600.0,0.0,0.0,154.0,11.0,1.0,4.814426305882204
155.0,0.0,3600.0,0.0,0.0,155.0,11.0,1.0,8.814426305882204
156.0,0.0,3600.0,0.0,0.0,156.0,11.0,1.0,3.814426305882204
157.0,0.0,3600.0,0.0,0.0,157.0,11.0,1.0,5.814426305882204
158.0,0.0,3600.0,0.0,0.0,158.0,11.0,1.0,3.814426305882204
159.0,0.0,3600.0,0.0,0.0,159.0,11.0,1.0,4.814426305882204
161.0,0.0,3600.0,0.0,0.0,161.0,11.0,1.0,6.814426305882204
162.0,0.0,3600.0,0.0,0.0,162.0,11.0,1.0,7.814426305882204
163.0,0.0,3600.0,0.0,0.0,163.0,11.0,1.0,8.814426305882204
164.0,0.0,3600.0,0.0,0.0,164.0,11.0,1.0,5.814426305882204
168.0,0.0,3600.0,0.0,0.0,168.0,11.0,1.0,7.814426305882204
169.0,0.0,3600.0,0.0,0.0,169.0,11.0,1.0,5.814426305882204
170.0,15654.886596875205,525.0,200226.2050626968,0.0,170.0,1.0,1.0,11.98108917209266
171.0,15654.886596875205,525.0,200226.2050626968,0.0,171.0,1.0,1.0,12.98108917209266
185.0,0.0,3600.0,0.0,0.0,185.0,11.0,1.0,7.814426305882204
186.0,0.0,3600.0,0.0,0.0,186.0,11.0,1.0,7.814426305882204
188.0,0.0,3600.0,0.0,0.0,188.0,11.0,1.0,6.814426305882204
189.0,0.0,3600.0,0.0,0.0,189.0,11.0,1.0,6.814426305882204
190.0,0.0,3600.0,0.0,0.0,190.0,11.0,1.0,6.814426305882204
195.0,0.0,3600.0,0.0,0.0,195.0,11.0,1.0,8.814426305882204
196.0,0.0,3600.0,0.0,0.0,196.0,11.0,1.0,4.814426305882204
197.0,0.0,3600.0,0.0,0.0,197.0,11.0,1.0,3.814426305882204
208.0,0.0,3600.0,0.0,0.0,208.0,11.0,1.0,8.814426305882204
209.0,0.0,3600.0,0.0,0.0,209.0,11.0,1.0,6.814426305882204
210.0,0.0,3600.0,0.0,0.0,210.0,11.0,1.0,7.814426305882204
211.0,0.0,3600.0,0.0,0.0,211.0,11.0,1.0,3.814426305882204
212.0,0.0,3600.0,0.0,0.0,212.0,11.0,1.0,4.814426305882204
213.0,0.0,3600.0,0.0,0.0,213.0,11.0,1.0,7.814426305882204
214.0,0.0,3600.0,0.0,0.0,214.0,11.0,1.0,5.814426305882204
216.0,0.0,3600.0,0.0,0.0,216.0,11.0,1.0,6.814426305882204
217.0,0.0,3600.0,0.0,0.0,217.0,11.0,1.0,6.814426305882204
218.0,0.0,3600.0,0.0,0.0,218.0,11.0,1.0,4.814426305882204
220.0,0.0,3600.0,0.0,0.0,220.0,11.0,1.0,7.814426305882204
221.0,0.0,3600.0,0.0,0.0,221.0,11.0,1.0,5.814426305882204
222.0,0.0,3600.0,0.0,0.0,222.0,11.0,1.0,7.814426305882204
223.0,0.0,3600.0,0.0,0.0,223.0,11.0,1.0,6.814426305882204
224.0,0.0,3600.0,0.0,0.0,224.0,11.0,1.0,6.814426305882204
225.0,0.0,3600.0,0.0,0.0,225.0,11.0,1.0,5.814426305882204
226.0,0.0,3600.0,0.0,0.0,226.0,11.0,1.0,6.814426305882204
227.0,0.0,3600.0,0.0,0.0,227.0,11.0,1.0,4.814426305882204
230.0,0.0,525.0,0.0,62972.56804299128,230.0,1.0,1.0,12.98108917209266
231.0,84002.05567316945,525.0,0.0,0.0,231.0,1.0,1.0,13.98108917209266
232.0,0.0,525.0,0.0,0.0,232.0,1.0,1.0,13.98108917209266
233.0,0.0,525.0,0.0,675974.2092269178,233.0,1.0,1.0,12.98108917209266
234.0,0.0,3600.0,0.0,0.0,234.0,11.0,1.0,8.814426305882204
235.0,0.0,3600.0,0.0,0.0,235.0,11.0,1.0,5.814426305882204
236.0,0.0,3600.0,0.0,0.0,236.0,11.0,1.0,5.814426305882204
237.0,0.0,3600.0,0.0,0.0,237.0,11.0,1.0,9.814426305882204
245.0,0.0,3600.0,0.0,0.0,245.0,11.0,1.0,6.814426305882204
246.0,0.0,39.0,89060.43376261383,0.0,246.0,1.0,1.0,12.639625156801042
247.0,0.0,525.0,200226.2050626968,0.0,247.0,1.0,1.0,13.98108917209266
248.0,15654.886596875205,525.0,200226.2050626968,0.0,248.0,1.0,1.0,11.98108917209266
249.0,46964.659790625614,525.0,200226.2050626968,0.0,249.0,1.0,1.0,12.98108917209266
257.0,0.0,3600.0,0.0,0.0,257.0,11.0,1.0,5.814426305882204
258.0,0.0,3600.0,0.0,0.0,258.0,11.0,1.0,6.814426305882204
259.0,0.0,3600.0,0.0,0.0,259.0,11.0,1.0,7.814426305882204
260.0,0.0,3600.0,0.0,0.0,260.0,11.0,1.0,4.814426305882204
261.0,0.0,3600.0,0.0,0.0,261.0,11.0,1.0,5.814426305882204
262.0,0.0,3600.0,0.0,0.0,262.0,11.0,1.0,5.814426305882204
266.0,0.0,3600.0,0.0,0.0,266.0,11.0,1.0,7.814426305882204
267.0,0.0,3600.0,0.0,0.0,267.0,11.0,1.0,8.814426305882204
268.0,0.0,3600.0,0.0,0.0,268.0,11.0,1.0,6.814426305882204
269.0,0.0,3600.0,0.0,0.0,269.0,11.0,1.0,4.814426305882204
270.0,0.0,3600.0,0.0,0.0,270.0,11.0,1.0,6.814426305882204
271.0,0.0,3600.0,0.0,0.0,271.0,11.0,1.0,4.814426305882204
272.0,0.0,3600.0,0.0,0.0,272.0,11.0,1.0,7.814426305882204
274.0,0.0,3600.0,0.0,0.0,274.0,11.0,1.0,6.814426305882204
279.0,15654.886596875205,525.0,0.0,45555.72699022581,279.0,1.0,1.0,13.98108917209266
280.0,21000.513918292363,525.0,0.0,15185.242330075269,280.0,1.0,1.0,11.98108917209266
281.0,0.0,3600.0,0.0,0.0,281.0,11.0,1.0,6.814426305882204
282.0,21000.513918292363,525.0,0.0,15185.242330075269,282.0,1.0,1.0,11.98108917209266
285.0,0.0,525.0,200226.2050626968,225324.73640897265,285.0,1.0,1.0,13.98108917209266
287.0,0.0,39.0,89060.43376261383,0.0,287.0,1.0,1.0,14.639625156801042
288.0,0.0,525.0,200226.2050626968,0.0,288.0,1.0,1.0,13.98108917209266
289.0,0.0,525.0,200226.2050626968,0.0,289.0,1.0,1.0,13.98108917209266
290.0,0.0,36.0,0.0,0.0,290.0,1.0,1.0,14.643690193743687
293.0,0.0,39.0,0.0,49118.6030735332,293.0,1.0,1.0,13.639625156801042
294.0,0.0,39.0,0.0,23688.978034917418,294.0,1.0,1.0,14.639625156801042
295.0,10920.267237512027,39.0,0.0,49118.6030735332,295.0,1.0,1.0,13.639625156801042
296.0,0.0,39.0,0.0,23688.978034917418,296.0,1.0,1.0,14.639625156801042
297.0,0.0,105.0,0.0,1216753.576608452,297.0,1.0,1.0,14.550194344062865
298.0,0.0,525.0,200226.2050626968,65222.13590920054,298.0,1.0,1.0,13.98108917209266
299.0,0.0,3600.0,0.0,0.0,299.0,11.0,1.0,7.814426305882204
300.0,0.0,3600.0,0.0,0.0,300.0,11.0,1.0,6.814426305882204
301.0,0.0,3600.0,0.0,0.0,301.0,11.0,1.0,4.814426305882204
302.0,0.0,3600.0,0.0,0.0,302.0,11.0,1.0,8.814426305882204
303.0,0.0,525.0,200226.2050626968,0.0,303.0,1.0,1.0,13.98108917209266
304.0,0.0,525.0,200226.2050626968,675974.2092269178,304.0,1.0,1.0,13.98108917209266
305.0,0.0,525.0,0.0,94458.85206448693,305.0,1.0,1.0,13.98108917209266
306.0,0.0,3600.0,0.0,0.0,306.0,11.0,1.0,3.814426305882204
307.0,0.0,3600.0,0.0,0.0,307.0,11.0,1.0,6.814426305882204
308.0,0.0,3600.0,0.0,0.0,308.0,11.0,1.0,3.814426305882204
309.0,0.0,3600.0,0.0,0.0,309.0,11.0,1.0,7.814426305882204
310.0,0.0,3600.0,0.0,0.0,310.0,11.0,1.0,8.814426305882204
315.0,0.0,3600.0,0.0,0.0,315.0,11.0,1.0,8.814426305882204
316.0,0.0,3600.0,0.0,0.0,316.0,11.0,1.0,8.814426305882204
317.0,0.0,3600.0,0.0,0.0,317.0,11.0,1.0,6.814426305882204
318.0,0.0,3600.0,0.0,0.0,318.0,11.0,1.0,3.814426305882204
319.0,0.0,3600.0,0.0,0.0,319.0,11.0,1.0,6.814426305882204
320.0,0.0,3600.0,0.0,0.0,320.0,11.0,1.0,7.814426305882204
321.0,0.0,3600.0,0.0,0.0,321.0,11.0,1.0,6.814426305882204
322.0,0.0,3600.0,0.0,0.0,322.0,11.0,1.0,9.814426305882204
323.0,0.0,3600.0,0.0,0.0,323.0,11.0,1.0,3.814426305882204
324.0,0.0,3600.0,0.0,0.0,324.0,11.0,1.0,4.814426305882204
332.0,0.0,3600.0,0.0,0.0,332.0,11.0,1.0,5.814426305882204
333.0,0.0,3600.0,0.0,0.0,333.0,11.0,1.0,5.814426305882204
334.0,0.0,3600.0,0.0,0.0,334.0,11.0,1.0,6.814426305882204
335.0,0.0,3600.0,0.0,0.0,335.0,11.0,1.0,6.814426305882204
336.0,0.0,3600.0,0.0,0.0,336.0,11.0,1.0,6.814426305882204
341.0,183846.88387335493,525.0,200226.2050626968,94458.85206448693,341.0,1.0,1.0,12.98108917209266
342.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,342.0,1.0,1.0,13.98108917209266
343.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,343.0,1.0,1.0,12.98108917209266
344.0,183846.88387335493,525.0,200226.2050626968,0.0,344.0,1.0,1.0,13.98108917209266
345.0,183846.88387335493,525.0,200226.2050626968,0.0,345.0,1.0,1.0,13.98108917209266
346.0,46964.659790625614,525.0,200226.2050626968,0.0,346.0,1.0,1.0,13.98108917209266
347.0,46964.659790625614,525.0,200226.2050626968,0.0,347.0,1.0,1.0,12.98108917209266
348.0,46964.659790625614,525.0,200226.2050626968,0.0,348.0,1.0,1.0,13.98108917209266
349.0,0.0,3600.0,0.0,0.0,349.0,11.0,1.0,4.814426305882204
350.0,0.0,3600.0,0.0,0.0,350.0,11.0,1.0,7.814426305882204
351.0,0.0,525.0,66742.06835423224,15185.242330075269,351.0,1.0,1.0,12.98108917209266
352.0,0.0,3600.0,0.0,0.0,352.0,11.0,1.0,7.814426305882204
353.0,0.0,3600.0,0.0,0.0,353.0,11.0,1.0,5.814426305882204
354.0,0.0,3600.0,0.0,0.0,354.0,11.0,1.0,7.814426305882204
355.0,0.0,3600.0,0.0,0.0,355.0,11.0,1.0,6.814426305882204
356.0,46964.659790625614,525.0,0.0,0.0,356.0,1.0,1.0,13.98108917209266
357.0,46964.659790625614,525.0,200226.2050626968,0.0,357.0,1.0,1.0,12.98108917209266
366.0,0.0,3600.0,0.0,0.0,366.0,11.0,1.0,5.814426305882204
370.0,0.0,525.0,200226.2050626968,225324.73640897265,370.0,1.0,1.0,13.98108917209266
371.0,0.0,525.0,200226.2050626968,225324.73640897265,371.0,1.0,1.0,13.98108917209266
375.0,0.0,36.0,0.0,0.0,375.0,1.0,1.0,14.643690193743687
376.0,0.0,105.0,0.0,0.0,376.0,1.0,1.0,13.550194344062865
377.0,0.0,39.0,29686.811254204615,0.0,377.0,1.0,1.0,14.639625156801042
378.0,95600.37961414456,39.0,0.0,0.0,378.0,1.0,1.0,14.639625156801042
379.0,0.0,39.0,89060.43376261383,0.0,379.0,1.0,1.0,13.639625156801042
385.0,0.0,3600.0,0.0,0.0,385.0,11.0,1.0,7.814426305882204
391.0,0.0,3600.0,0.0,0.0,391.0,11.0,1.0,7.814426305882204
395.0,0.0,3600.0,0.0,0.0,395.0,11.0,1.0,5.814426305882204
405.0,0.0,3600.0,0.0,0.0,405.0,11.0,1.0,4.814426305882204
406.0,0.0,3600.0,0.0,0.0,406.0,11.0,1.0,5.814426305882204
407.0,0.0,525.0,200226.2050626968,0.0,407.0,1.0,1.0,13.98108917209266
408.0,0.0,3600.0,0.0,0.0,408.0,11.0,1.0,7.814426305882204
409.0,0.0,3600.0,0.0,0.0,409.0,11.0,1.0,4.814426305882204
410.0,0.0,3600.0,0.0,0.0,410.0,11.0,1.0,6.814426305882204
411.0,0.0,3600.0,0.0,0.0,411.0,11.0,1.0,7.814426305882204
412.0,0.0,3600.0,0.0,0.0,412.0,11.0,1.0,3.814426305882204
413.0,0.0,3600.0,0.0,0.0,413.0,11.0,1.0,4.814426305882204
414.0,0.0,3600.0,0.0,0.0,414.0,11.0,1.0,6.814426305882204
415.0,0.0,3600.0,0.0,0.0,415.0,11.0,1.0,9.814426305882204
416.0,0.0,3600.0,0.0,0.0,416.0,11.0,1.0,7.814426305882204
417.0,0.0,3600.0,0.0,0.0,417.0,11.0,1.0,3.814426305882204
418.0,0.0,3600.0,0.0,0.0,418.0,11.0,1.0,5.814426305882204
419.0,0.0,3600.0,0.0,0.0,419.0,11.0,1.0,4.814426305882204
420.0,0.0,3600.0,0.0,0.0,420.0,11.0,1.0,6.814426305882204
421.0,0.0,3600.0,0.0,0.0,421.0,11.0,1.0,2.814426305882204
422.0,0.0,3600.0,0.0,0.0,422.0,11.0,1.0,6.814426305882204
423.0,0.0,3600.0,0.0,0.0,423.0,11.0,1.0,8.814426305882204
424.0,0.0,3600.0,0.0,0.0,424.0,11.0,1.0,3.814426305882204
425.0,0.0,525.0,200226.2050626968,0.0,425.0,1.0,1.0,13.98108917209266
426.0,0.0,525.0,200226.2050626968,0.0,426.0,1.0,1.0,13.98108917209266
427.0,61282.29462445164,525.0,200226.2050626968,0.0,427.0,1.0,1.0,11.98108917209266
428.0,61282.29462445164,525.0,200226.2050626968,675974.2092269178,428.0,1.0,1.0,11.98108917209266
429.0,15654.886596875205,525.0,200226.2050626968,94458.85206448693,429.0,1.0,1.0,13.98108917209266
430.0,63001.54175487709,525.0,66742.06835423224,45555.72699022581,430.0,1.0,1.0,12.98108917209266
441.0,0.0,3600.0,0.0,0.0,441.0,11.0,1.0,7.814426305882204
442.0,0.0,3600.0,0.0,0.0,442.0,11.0,1.0,8.814426305882204
450.0,0.0,3600.0,0.0,0.0,450.0,11.0,1.0,7.814426305882204
460.0,0.0,3600.0,0.0,0.0,460.0,11.0,1.0,6.814426305882204
461.0,0.0,3600.0,0.0,0.0,461.0,11.0,1.0,6.814426305882204
462.0,0.0,3600.0,0.0,0.0,462.0,11.0,1.0,7.814426305882204
478.0,0.0,3600.0,0.0,0.0,478.0,11.0,1.0,6.814426305882204
479.0,0.0,3600.0,0.0,0.0,479.0,11.0,1.0,4.814426305882204
481.0,0.0,3600.0,0.0,0.0,481.0,11.0,1.0,5.814426305882204
482.0,0.0,3600.0,0.0,0.0,482.0,11.0,1.0,6.814426305882204
483.0,0.0,3600.0,0.0,0.0,483.0,11.0,1.0,7.814426305882204
484.0,0.0,3600.0,0.0,0.0,484.0,11.0,1.0,6.814426305882204
485.0,0.0,3600.0,0.0,0.0,485.0,11.0,1.0,4.814426305882204
486.0,0.0,3600.0,0.0,0.0,486.0,11.0,1.0,5.814426305882204
487.0,0.0,3600.0,0.0,0.0,487.0,11.0,1.0,5.814426305882204
489.0,0.0,3600.0,0.0,0.0,489.0,11.0,1.0,6.814426305882204
490.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,490.0,1.0,1.0,13.98108917209266
491.0,61282.29462445164,525.0,66742.06835423224,94458.85206448693,491.0,1.0,1.0,13.98108917209266
492.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,492.0,1.0,1.0,13.98108917209266
493.0,0.0,525.0,66742.06835423224,94458.85206448693,493.0,1.0,1.0,13.98108917209266
494.0,0.0,525.0,66742.06835423224,0.0,494.0,1.0,1.0,12.98108917209266
495.0,11472.052771076265,525.0,66742.06835423224,0.0,495.0,1.0,1.0,13.98108917209266
496.0,21000.513918292363,525.0,66742.06835423224,0.0,496.0,1.0,1.0,11.98108917209266
499.0,0.0,3600.0,0.0,0.0,499.0,11.0,1.0,6.814426305882204
500.0,0.0,3600.0,0.0,0.0,500.0,11.0,1.0,6.814426305882204
501.0,0.0,3600.0,0.0,0.0,501.0,11.0,1.0,7.814426305882204
502.0,0.0,525.0,0.0,0.0,502.0,1.0,1.0,13.98108917209266
503.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,503.0,1.0,1.0,12.98108917209266
504.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,504.0,1.0,1.0,13.98108917209266
507.0,46964.659790625614,525.0,0.0,0.0,507.0,1.0,1.0,12.98108917209266
511.0,0.0,3600.0,0.0,0.0,511.0,11.0,1.0,7.814426305882204
512.0,46964.659790625614,525.0,0.0,675974.2092269178,512.0,1.0,1.0,11.98108917209266
513.0,46964.659790625614,525.0,0.0,132686.0669158279,513.0,1.0,1.0,12.98108917209266
524.0,0.0,3600.0,0.0,0.0,524.0,11.0,1.0,6.814426305882204
525.0,0.0,3600.0,0.0,0.0,525.0,11.0,1.0,7.814426305882204
526.0,0.0,3600.0,0.0,0.0,526.0,11.0,1.0,6.814426305882204
527.0,0.0,3600.0,0.0,0.0,527.0,11.0,1.0,5.814426305882204
528.0,0.0,3600.0,0.0,0.0,528.0,11.0,1.0,4.814426305882204
529.0,0.0,3600.0,0.0,0.0,529.0,11.0,1.0,7.814426305882204
531.0,0.0,3600.0,0.0,0.0,531.0,11.0,1.0,4.814426305882204
532.0,0.0,3600.0,0.0,0.0,532.0,11.0,1.0,5.814426305882204
535.0,0.0,3600.0,0.0,0.0,535.0,11.0,1.0,7.814426305882204
536.0,0.0,3600.0,0.0,0.0,536.0,11.0,1.0,6.814426305882204
544.0,0.0,3600.0,0.0,0.0,544.0,11.0,1.0,3.814426305882204
545.0,0.0,3600.0,0.0,0.0,545.0,11.0,1.0,6.814426305882204
546.0,0.0,3600.0,0.0,0.0,546.0,11.0,1.0,5.814426305882204
547.0,0.0,3600.0,0.0,0.0,547.0,11.0,1.0,7.814426305882204
548.0,0.0,3600.0,0.0,0.0,548.0,11.0,1.0,8.814426305882204
549.0,0.0,3600.0,0.0,0.0,549.0,11.0,1.0,4.814426305882204
550.0,0.0,3600.0,0.0,0.0,550.0,11.0,1.0,7.814426305882204
552.0,0.0,3600.0,0.0,0.0,552.0,11.0,1.0,7.814426305882204
556.0,24421.62309112532,39.0,89060.43376261383,0.0,556.0,1.0,1.0,14.639625156801042
557.0,24421.62309112532,39.0,89060.43376261383,0.0,557.0,1.0,1.0,13.639625156801042
558.0,95600.37961414456,39.0,89060.43376261383,0.0,558.0,1.0,1.0,14.639625156801042
559.0,0.0,3600.0,0.0,0.0,559.0,11.0,1.0,3.814426305882204
571.0,0.0,3600.0,0.0,0.0,571.0,11.0,1.0,4.814426305882204
572.0,0.0,3600.0,0.0,0.0,572.0,11.0,1.0,6.814426305882204
574.0,0.0,3600.0,0.0,0.0,574.0,11.0,1.0,6.814426305882204
575.0,0.0,3600.0,0.0,0.0,575.0,11.0,1.0,8.814426305882204
576.0,0.0,3600.0,0.0,0.0,576.0,11.0,1.0,9.814426305882204
577.0,0.0,3600.0,0.0,0.0,577.0,11.0,1.0,4.814426305882204
578.0,0.0,3600.0,0.0,0.0,578.0,11.0,1.0,7.814426305882204
579.0,0.0,3600.0,0.0,0.0,579.0,11.0,1.0,7.814426305882204
580.0,0.0,3600.0,0.0,0.0,580.0,11.0,1.0,4.814426305882204
581.0,0.0,3600.0,0.0,0.0,581.0,11.0,1.0,5.814426305882204
582.0,0.0,3600.0,0.0,0.0,582.0,11.0,1.0,6.814426305882204
583.0,0.0,3600.0,0.0,0.0,583.0,11.0,1.0,5.814426305882204
584.0,0.0,3600.0,0.0,0.0,584.0,11.0,1.0,7.814426305882204
588.0,63001.54175487709,525.0,200226.2050626968,0.0,588.0,1.0,1.0,12.98108917209266
589.0,46964.659790625614,525.0,200226.2050626968,675974.2092269178,589.0,1.0,1.0,12.98108917209266
590.0,46964.659790625614,525.0,133484.13670846447,94458.85206448693,590.0,1.0,1.0,12.98108917209266
591.0,46964.659790625614,525.0,133484.13670846447,45555.72699022581,591.0,1.0,1.0,12.98108917209266
592.0,46964.659790625614,525.0,467194.4784796257,94458.85206448693,592.0,1.0,1.0,13.98108917209266
593.0,46964.659790625614,525.0,66742.06835423224,94458.85206448693,593.0,1.0,1.0,13.98108917209266
594.0,0.0,525.0,66742.06835423224,0.0,594.0,1.0,1.0,12.98108917209266
595.0,0.0,525.0,200226.2050626968,0.0,595.0,1.0,1.0,13.98108917209266
596.0,0.0,525.0,200226.2050626968,0.0,596.0,1.0,1.0,12.98108917209266
597.0,0.0,525.0,200226.2050626968,45555.72699022581,597.0,1.0,1.0,13.98108917209266
601.0,0.0,3600.0,0.0,0.0,601.0,11.0,1.0,7.814426305882204
602.0,0.0,3600.0,0.0,0.0,602.0,11.0,1.0,4.814426305882204
603.0,0.0,3600.0,0.0,0.0,603.0,11.0,1.0,6.814426305882204
604.0,0.0,3600.0,0.0,0.0,604.0,11.0,1.0,2.814426305882204
605.0,0.0,3600.0,0.0,0.0,605.0,11.0,1.0,7.814426305882204
614.0,0.0,3600.0,0.0,0.0,614.0,11.0,1.0,9.814426305882204
617.0,0.0,3600.0,0.0,0.0,617.0,11.0,1.0,6.814426305882204
618.0,0.0,3600.0,0.0,0.0,618.0,11.0,1.0,5.814426305882204
619.0,0.0,3600.0,0.0,0.0,619.0,11.0,1.0,7.814426305882204
