,index,w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water,e_Intercept,e_CDD,e_HDD,Electricity,w
15,15,1,1.0357289653308228,62.775753876658925,-0.00201279979790519,1921,0.015640260050699586,2,10.49469289741128,0.0009484785712781756,2704.37956157846,72.75406611518497,17.634523984460504,0.032046880499034175,1048.2205692572943,13.073572653690071,-5.28240917773532,13778.075792714986,31.398592105449943,-29960.626895641995,833.3,3006.5,1205.2543132613314,1460.8710256410259
16,16,1,1.1463058968331266,51.6597952836652,0.002455064434453611,1917,0.014422533726001496,3,9.860116155495293,0.0009590524162377392,2757.5363658845367,71.95365266018466,17.03425006500236,0.03182311419326269,1032.7704171991343,13.544710352255251,-5.28240917773532,13794.709892867842,34.643848994833085,-29960.626895641995,833.3,3006.5,1267.9652457269692,1460.8710256410259
17,19,1,1.1820116445600868,46.88204206622935,0.0001032129739936766,1897,0.01612660011291834,3,10.297250958464964,0.0009462096810842769,2873.4770342468323,72.2439821579417,16.8965285596558,0.031573632658183554,1022.7822284328964,10.907346621843695,-5.28240917773532,13665.069400941853,36.512667316184114,-29960.626895641995,833.3,3006.5,1091.3006493569794,1460.8710256410259
18,20,0,1.2365988049302838,68.43321731175429,0.0009866812886551784,1887,0.014963784052725543,3,10.728620950840746,0.0009664729351700315,2585.6275829754213,72.47717906587485,17.167199530259378,0.035883563912933986,1004.2019825028576,15.612341783568207,-5.28240917773532,13560.7440084238,35.54448916067439,-29960.626895641995,833.3,3006.5,1292.3631159019526,1460.8710256410259
19,21,1,1.1064168332524922,22.79091635965284,-9.714097911769145e-05,1887,0.017873409080629146,2,10.163504841215607,0.0009677172726599039,2811.8137716584456,73.533295910568,16.680966487327563,0.03465262414294711,989.1081613728488,11.556765553154586,-5.28240917773532,13635.180238314299,33.01238985780818,-29960.626895641995,833.3,3006.5,1091.6933228553357,1460.8710256410259
20,23,1,1.1151005719743374,55.016376840967254,0.0015890263886912484,1966,0.014452068319899909,1,10.400043034904693,0.0009629179828177857,2827.5955028127973,73.18374007841349,15.948007875339373,0.03211440202117289,1080.3611246039322,16.701060820061723,-5.28240917773532,13555.50119800144,25.63016217354205,-29960.626895641995,833.3,3006.5,1433.027011325997,1460.8710256410259
21,24,1,1.1154231506872356,51.22716637228314,0.0006973442505013548,1929,0.014652595770873406,2,10.450150063269898,0.0009476392617706213,2423.911459823228,72.205834220714,17.98178385063616,0.03202655772300543,960.895389656572,10.154166100937607,-5.28240917773532,13750.22361173772,30.59428159986024,-29960.626895641995,833.3,3006.5,1002.524355821382,1460.8710256410259
22,25,1,1.1538708683611691,25.710112575613753,-0.0005087495245405581,1936,0.0159470322454995,2,9.950107112841867,0.000956216279403838,2979.8135380180147,73.45748877771793,17.762384447558674,0.03522639990374258,992.0686269474886,9.996244634787825,-5.28240917773532,13473.008044134163,31.295073104312376,-29960.626895641995,833.3,3006.5,1016.9351498469076,1460.8710256410259
23,26,1,1.1492861446018738,68.22720985339086,0.0031176163447501713,1935,0.015948600585821152,3,10.075478390335851,0.0009548597862068988,2803.3240608065075,74.41080212659571,17.443920524370274,0.034277815280532656,1072.5878867591084,16.002467006500563,-5.28240917773532,13730.273909734537,36.492706972931344,-29960.626895641995,833.3,3006.5,1446.948697425369,1460.8710256410259
24,28,1,1.3792341134574635,20.360395718246263,0.0011931290231531107,1970,0.016079470534273086,2,10.725825914720582,0.0009672138037679314,2797.8028539323,74.16548503191518,16.703564625418533,0.036835268147829454,1042.5633440546624,9.928379463697645,-5.28240917773532,13780.403435919035,32.77428576280294,-29960.626895641995,833.3,3006.5,1020.0673547946969,1460.8710256410259
25,29,1,1.0502017051166108,68.72395933450409,0.0015258364754409622,1970,0.015931195702528357,3,11.017051267882152,0.0009762302250469127,2588.960109756418,73.0907140758585,16.947805082522226,0.029922600065236057,1053.1585020315722,10.269660280292458,-5.28240917773532,13886.654845798765,38.22548968211553,-29960.626895641995,833.3,3006.5,1069.1766979469867,1460.8710256410259
26,30,1,1.2193290203709637,68.99465771015348,-0.0038266106172022327,1943,0.017440312675084124,1,10.288768296336835,0.0009171536295126064,2588.365039968105,73.02842779457474,16.692283945553857,0.03277356081755714,1000.2556525103616,12.71058653633001,-5.28240917773532,13475.793894028013,27.765751508955088,-29960.626895641995,833.3,3006.5,1147.7175221228752,1460.8710256410259
27,31,1,1.145631419182808,63.181054121810114,0.0023797977921536113,1943,0.013195443808079549,1,10.768928927424483,0.0009788120448272538,3001.317681370969,72.90351981201984,17.092024224883886,0.03201720405224625,1053.8342703613662,11.00211662325016,-5.28240917773532,13885.751192462625,24.773880455053664,-29960.626895641995,833.3,3006.5,1051.817719530226,1460.8710256410259
28,32,1,0.949963214928948,72.3851628517384,-0.000910154798948601,1943,0.013393246685683409,3,9.821110879262962,0.0009337082176280961,2922.573623476774,72.74766647117647,17.258391585530774,0.03640772372141038,1061.3534197451677,12.499776809111594,-5.28240917773532,13804.988498798262,33.45043527345891,-29960.626895641995,833.3,3006.5,1222.6517648836752,1460.8710256410259
29,33,0,1.2137652505840857,67.8491969943176,-0.0009864057512302287,2006,0.017035255411235815,2,10.269056926765307,0.0009325553502592618,2700.2223899942073,73.68776823049409,17.07807253263175,0.031170760582343963,1038.2669123843505,12.913721197795091,-5.28240917773532,13814.69721015946,32.61323917102145,-29960.626895641995,833.3,3006.5,1138.3609323160902,1460.8710256410259
30,34,1,1.097746330455859,67.20128106766576,0.0016796765678757095,1925,0.015700246576859898,2,10.944004878339806,0.000927688942248658,2861.465273165681,73.93172000100901,16.915355330954153,0.034315754679017,1056.3235445680941,17.732924518728137,-5.28240917773532,13621.705692344563,31.855673782425622,-29960.626895641995,833.3,3006.5,1517.386147630769,1460.8710256410259
31,35,1,1.0960259454442622,56.45642526932493,0.0010290467736800717,1925,0.016804878148502306,3,9.956229615978396,0.0009699113692275226,2708.2100917431612,72.14900927740781,16.571853104899194,0.029039499999842244,1060.824300387732,10.000547020737752,-5.28240917773532,13797.075293266198,37.06970042476736,-29960.626895641995,833.3,3006.5,1038.7432622987303,1460.8710256410259
32,36,0,1.1320492234822852,70.99876557733289,0.00018123491064398508,1915,0.014640400769679209,2,10.709226927403373,0.0009573287297044851,2879.5553657993914,73.22515511069481,15.88861878697883,0.027998697192878848,1041.6888491398668,14.201228252458387,-5.28240917773532,13650.545519782945,30.202688729558176,-29960.626895641995,833.3,3006.5,1177.5579397870272,1460.8710256410259
33,37,1,1.213096150450912,58.879561972991354,-0.001007090449241985,1915,0.014611856174487275,2,10.76561155935843,0.0009618913592461037,2795.7962335916786,73.15058720810197,16.081893271339062,0.02867803349657374,1024.9128475742216,14.796403895615402,-5.28240917773532,13643.531125505962,30.80860595823896,-29960.626895641995,833.3,3006.5,1310.8590822214771,1460.8710256410259
34,38,0,1.3272088407471352,38.480093015760936,-0.0007541803232171116,1927,0.016381288825228994,2,9.92229586025285,0.0009731910782369152,2691.639844834579,72.47561631315361,16.769279725059654,0.033255456380527224,1051.061662605541,13.301313494478018,-5.28240917773532,13752.307804654212,31.27979613118552,-29960.626895641995,833.3,3006.5,1129.3906710908307,1460.8710256410259
35,39,1,1.1277866523614521,50.00661153996109,-0.0017688038276569421,1949,0.016071713840057955,2,9.754274727141755,0.0009801638357224633,2727.3439173137053,72.16524046987405,16.966503250201573,0.030332488315372743,1064.6719079183238,10.635831923064844,-5.28240917773532,13835.175379894454,31.60167196920857,-29960.626895641995,833.3,3006.5,1055.4544280666466,1460.8710256410259
36,40,1,0.9457844210805716,53.657671045484136,0.0014836034475680107,1924,0.018226828338868614,2,10.419308676335346,0.000955347163051365,2576.1307474817463,73.61195639322642,16.72243769555614,0.03104768651000962,1088.4910462037287,13.207335595707278,-5.28240917773532,13546.940874989212,33.74704162627711,-29960.626895641995,833.3,3006.5,1211.2303155639995,1460.8710256410259
37,41,0,0.994185883751922,65.39292507485212,0.0009075383742122283,1956,0.01549370636592121,3,10.17080055282173,0.0009522770286691137,2636.6215989099624,72.49218016490362,16.110802155970294,0.03403239092567648,1040.2207645009303,15.469557145742968,-5.28240917773532,13512.928777718635,35.61662139060755,-29960.626895641995,833.3,3006.5,1319.6402950256736,1460.8710256410259
38,42,1,1.310186917907341,60.41785670871728,0.0008329279317502582,1956,0.015978913702146543,4,10.493333162563118,0.0009660525666789283,2809.256998852854,73.360132910989,17.103328164419352,0.031105288988247163,1018.0178575047104,12.206724766020315,-5.28240917773532,13799.482736336542,42.462257511138745,-29960.626895641995,833.3,3006.5,1232.4965826720402,1460.8710256410259
39,44,1,1.2182090011278166,84.98990090780622,0.0003380952112213781,1990,0.015470184502637997,3,10.261515621940047,0.0009371816384609684,2912.905505656363,73.42332212462892,17.201735100708174,0.03436839780573454,1033.859913883454,9.66988715611408,-5.28240917773532,13624.951231693094,36.50562908769104,-29960.626895641995,833.3,3006.5,1047.2629861293642,1460.8710256410259
40,45,1,1.1414537405797711,64.23779865923791,0.0022984325082945622,1928,0.015607251136152253,4,10.438790013442382,0.0009792880130705811,2711.071991416432,72.31596377575072,17.156936747020833,0.029804192888925662,1029.9022092667853,11.949284856585354,-5.28240917773532,13703.824704329729,41.803204568224814,-29960.626895641995,833.3,3006.5,1201.1225691713496,1460.8710256410259
41,46,1,1.047763610666906,43.44660667063962,-0.0019203834420920712,1955,0.0168351941644236,3,10.319961941474006,0.000944858228508499,2732.6094804447443,74.06679901921464,15.56430865132024,0.026262238052001674,1040.4220155040566,14.170062290949025,-5.28240917773532,13755.128162389829,37.59107474334228,-29960.626895641995,833.3,3006.5,1321.7969354758725,1460.8710256410259
42,47,1,1.0644542056414577,40.49114103411394,0.0007293871337363286,1955,0.01670502253165765,2,10.319133371006775,0.0009525318321637351,2807.576751489113,73.6125747313606,15.431740511243687,0.02867842371063055,1047.6468866277528,13.536750332102402,-5.28240917773532,13664.637407050119,32.55513665161054,-29960.626895641995,833.3,3006.5,1247.9003669308865,1460.8710256410259
43,48,1,1.1930791652043269,52.681831023197965,0.0010460126225225817,1955,0.016236439102414874,2,10.444671211392297,0.0009476017807664756,2876.5483125472188,72.67907492508414,17.731512906942008,0.03594205134226098,1058.500892761042,13.458423095662644,-5.28240917773532,13572.398235086765,32.23368305000528,-29960.626895641995,833.3,3006.5,1254.2266586432934,1460.8710256410259
44,49,1,1.175656763731603,71.81883806453101,0.0005418436634809736,1956,0.01518018780753499,2,10.65998606252002,0.0009705111789572693,2775.4888755911406,73.1690818614946,16.709089171220104,0.03362951354462156,982.6628205314128,9.04037221519248,-5.28240917773532,13847.001025807434,31.71433220442948,-29960.626895641995,833.3,3006.5,949.5368416250284,1460.8710256410259
45,50,1,1.0637355220702631,56.34743631066289,-0.0009039841992710693,1956,0.015862445060895698,1,10.772052795025143,0.0009758556590499025,2523.9877987102013,73.37985392623122,16.887666551554673,0.03230587561671314,1076.5156786821397,11.456298101399176,-5.28240917773532,13722.70494053598,27.144265273805818,-29960.626895641995,833.3,3006.5,1071.1348471528383,1460.8710256410259
46,51,1,1.2156537662677953,62.69700919675656,0.0026103647331825624,1913,0.0140683311972167,2,10.382593193571736,0.0009326344654304099,2845.4091474962347,71.83636190451347,17.23903544063642,0.033843839657975716,980.0031841392424,17.37351769705085,-5.28240917773532,13752.801817836169,29.887701942142034,-29960.626895641995,833.3,3006.5,1480.5886518689633,1460.8710256410259
47,55,1,0.898887754258906,33.3924776197163,-0.0012053406854333124,1893,0.015382472096905412,3,10.13633631801172,0.0009435561979728311,2560.553706775233,72.27420129238132,16.119192938687924,0.028350954308169595,1002.8440564711653,11.415556310800529,-5.28240917773532,13844.064168274343,35.473581150686336,-29960.626895641995,833.3,3006.5,1106.6226703791904,1460.8710256410259
48,56,1,1.2101122460801248,81.14835268772914,-0.0008766148431082692,1893,0.014811144955436556,3,9.988246584074576,0.0009505869617705347,2625.619274719017,72.98583377885011,16.27194368616194,0.0334373427865109,1104.498347145441,11.22376328001184,-5.28240917773532,13625.677104597173,34.818815809554714,-29960.626895641995,833.3,3006.5,1109.7716579893263,1460.8710256410259
49,57,1,1.1373930718472158,23.831540853725194,0.0010227381205222806,1952,0.016470333863377346,5,10.231170772376718,0.0009729053043528627,2723.5718183356453,71.23111327562538,16.911089612829027,0.03050331641292895,1019.5458969794213,14.080526079078052,-5.28240917773532,13812.737600570037,47.28544074074786,-29960.626895641995,833.3,3006.5,1385.0510187402185,1460.8710256410259
50,58,1,1.2549325289637885,29.96503538927766,0.0005052888556579887,1925,0.01550548176781357,3,10.419339232880807,0.0009669088005278515,2885.534152173501,71.67194378983527,15.833492476499035,0.02972492910913525,1029.5498889835794,14.388109179983617,-5.28240917773532,13537.666262807468,36.447489765529795,-29960.626895641995,833.3,3006.5,1326.4893113797634,1460.8710256410259
51,59,1,1.2933500183338684,75.09820690824948,-0.003355042027306848,1925,0.016403121227121082,1,10.146995412718027,0.0009343595483005467,2928.4044456534784,71.25188235248226,15.996292081083642,0.03572963619945542,1015.4218331471388,11.712226361812114,-5.28240917773532,13618.768843046379,26.799451104801484,-29960.626895641995,833.3,3006.5,1085.5607609889666,1460.8710256410259
52,60,1,1.1496041677761673,57.066111945329645,1.7648237944293927e-06,1909,0.015890933787939352,1,10.351919730840207,0.0009546429271532395,2695.75911504771,74.47543098418791,17.15802392594588,0.03138528410916831,1032.9584838519065,15.503513802473323,-5.28240917773532,13425.925796202951,26.396250858089967,-29960.626895641995,833.3,3006.5,1320.2263755646225,1460.8710256410259
53,61,0,1.2379210539974603,41.73234080053784,-0.0011187478376289352,1993,0.014816967135679409,6,9.843158921320141,0.0009418068958900312,2970.225333954737,73.55760553179827,17.05617843324764,0.03076723933859748,1084.9043844876308,10.808048052801574,-5.28240917773532,13574.375724151314,48.937536779260256,-29960.626895641995,833.3,3006.5,1140.1139972998262,1460.8710256410259
54,62,0,1.162595924814399,67.18999696271932,0.00029793270855415555,1889,0.017352558947562106,3,10.196949129995849,0.0009761390440040744,2678.1696564066933,73.2560048040681,17.28047090139967,0.02745543819913078,1084.0513208122045,15.066281068794256,-5.28240917773532,13568.394066184981,37.01191191970446,-29960.626895641995,833.3,3006.5,1263.3812331671609,1460.8710256410259
55,63,1,1.220116520317709,69.83182968486457,0.0002421174510885014,1869,0.016076735704394822,1,10.356617460644825,0.0009618902266680627,2546.352414204047,73.83269365353047,16.876425780681775,0.031229921463033907,1047.6643494013479,12.196830277374625,-5.28240917773532,13812.001099906982,26.52776612719527,-29960.626895641995,833.3,3006.5,1083.8979284733211,1460.8710256410259
56,64,1,1.3035168945037992,26.80689335682627,-0.0013930274744569644,1868,0.014312638242716598,3,10.238148352291187,0.0009330282803205151,2574.805636093964,73.00324361419428,16.625648508606712,0.037352753857387073,1026.4226206060173,13.673309047466251,-5.28240917773532,13917.481936303468,34.62969912647189,-29960.626895641995,833.3,3006.5,1249.0665560812236,1460.8710256410259
57,65,1,1.1310053886178375,42.62469410552705,-0.00018467947893812902,1911,0.01845578350260924,4,10.574492967296482,0.0009664986591654713,2671.668663475852,74.12260621116499,17.277146353262037,0.030178695340179355,1017.1917977199304,13.725149380765245,-5.28240917773532,13812.538788562857,44.45221761863197,-29960.626895641995,833.3,3006.5,1308.0824342593758,1460.8710256410259
58,66,0,1.0743724446148808,65.43127414670701,0.0012262485182244196,1906,0.016937468234976556,4,10.709475990221868,0.0009586630257300967,2470.9232601090443,74.07816894738497,17.891548465291812,0.03226019102476076,1060.221691622349,12.629158225113368,-5.28240917773532,13797.89452673618,42.70802024069412,-29960.626895641995,833.3,3006.5,1152.3581203846404,1460.8710256410259
59,67,1,1.1827698148299417,45.87849189085628,0.0012555328185140894,2000,0.017519850959184274,4,10.512216082000858,0.000964722239056059,2773.0314683544207,72.51212982674085,17.77703811394732,0.030716464566229926,1034.303722471238,13.939237896206446,-5.28240917773532,13689.933460840744,44.20880884966094,-29960.626895641995,833.3,3006.5,1370.3031221131794,1460.8710256410259
60,68,1,1.2733556890690474,52.15921388134631,9.567418983632725e-05,1978,0.012612529829046502,4,10.941029699471116,0.0009661397927615932,2769.691927369508,73.18376350593047,16.295395275189467,0.03103531906717298,1030.1436453914732,11.637722272390272,-5.28240917773532,13509.054566042869,40.10637443260908,-29960.626895641995,833.3,3006.5,1201.2395448697284,1460.8710256410259
61,69,1,0.7813521490295487,59.59778602047191,0.0015709211433123007,1983,0.01621290544896409,3,10.514839852202083,0.0009558679465840636,2907.1614282520563,72.74068206879457,16.57542362732741,0.032050002948170536,1065.2718260337963,11.7173758855229,-5.28240917773532,13842.983118480352,37.57566065110943,-29960.626895641995,833.3,3006.5,1183.1132884665953,1460.8710256410259
62,70,1,1.0025900005086794,66.08727565430985,-0.0011822114464039332,1945,0.016447193197983247,3,10.824794031461694,0.0009520786029633812,2868.13993034781,71.97250312779505,16.629144795423688,0.0269016938802185,1027.7659397549867,11.126795345987162,-5.28240917773532,13677.694440753785,37.869847047609035,-29960.626895641995,833.3,3006.5,1120.9453238085339,1460.8710256410259
63,71,1,1.1670701152414484,52.801425477679146,0.000709512131089408,1938,0.014994187710834904,3,10.52905173333104,0.0009579857254630514,2802.169324545014,73.07189177024625,15.606541382364805,0.030125801250393318,1047.8813767857562,14.736779716804993,-5.28240917773532,13635.245917536391,36.180391280668424,-29960.626895641995,833.3,3006.5,1355.3080634704734,1460.8710256410259
64,72,1,1.2390525284754654,80.2334627969109,-0.0014904589915715927,2004,0.012499580216683777,1,10.6280711263819,0.0009675298771594914,2850.574965106022,73.05593590127225,16.07534359614496,0.02682365787428492,967.3887201047104,15.848788286404455,-5.28240917773532,13712.264178928139,24.179114926497373,-29960.626895641995,833.3,3006.5,1391.4622470728768,1460.8710256410259
65,73,1,1.270165447548716,76.9771973046913,0.0016914343430365646,1920,0.016362873313404525,5,10.078327663254717,0.000942735457271941,2319.796132236412,72.24768501047954,16.675588452849446,0.03117012406455207,1028.0695848871756,12.655610277927765,-5.28240917773532,13549.580676600557,46.35630674244798,-29960.626895641995,833.3,3006.5,1264.578596684936,1460.8710256410259
66,74,0,1.1831867171653212,66.76808774860096,0.0016086708604799208,1947,0.015570822362172259,1,10.554046431767272,0.000946840003141294,2919.55955422651,73.9134560970381,17.63859743193902,0.02887272169377908,1068.1885740808118,11.882239402967599,-5.28240917773532,13294.697098003271,25.87050007193677,-29960.626895641995,833.3,3006.5,1009.9517182608329,1460.8710256410259
67,75,1,1.0960945954262655,42.705274661751204,-0.00046969835025225976,1895,0.016982483350709378,1,10.194095439804002,0.000938836462149941,2777.1802349421587,72.23703882130106,17.34818995216709,0.03359611074572104,1039.8252687018944,12.489585294678047,-5.28240917773532,13545.44939670329,27.127712186313715,-29960.626895641995,833.3,3006.5,1122.1402994253303,1460.8710256410259
68,81,1,1.2985051837277726,28.900717302318977,0.0019848007477375608,1871,0.015756847288871202,6,10.33628101491371,0.0009693754648992578,2738.0516599938605,73.54012003944825,15.886806241636936,0.03414620440079425,1067.303367077736,14.452217589762439,-5.28240917773532,13626.514873125854,51.225303155874435,-29960.626895641995,833.3,3006.5,1415.0525102914744,1460.8710256410259
69,82,0,1.1545599084497802,43.983633977046324,0.002996963270451148,1871,0.016404730638838277,5,10.420422988440027,0.0009648459110047869,2701.760138317631,73.56212178977023,17.28747576760155,0.03076637842768414,1081.17051876146,14.643022957945016,-5.28240917773532,13530.33518774079,46.35605528468666,-29960.626895641995,833.3,3006.5,1302.112585224057,1460.8710256410259
70,83,1,1.145703588288372,35.58673169941848,0.00208957703366002,1926,0.016650865632885713,4,10.467957239121917,0.0009596857835692688,2679.933706185625,73.33798071901207,16.413086948866574,0.02981453745509204,1080.9797102399139,14.47233416870231,-5.28240917773532,13526.207024629473,42.56983611575067,-29960.626895641995,833.3,3006.5,1369.8366741943412,1460.8710256410259
71,85,1,1.3743575333256046,55.994845902969,-0.0006650176474841347,1863,0.01488417403146896,4,10.910190263830764,0.0009584552315214963,2677.2569604875525,73.35991232952203,16.362563123671766,0.02701635199860369,1036.628915288098,11.596529493621262,-5.28240917773532,13835.316706513999,41.519508642357785,-29960.626895641995,833.3,3006.5,1149.6297775711846,1460.8710256410259
72,86,1,1.3293964727366359,36.59685377005314,-0.00031393740355142256,1863,0.015130073459471453,4,10.84895671940844,0.0009521300268529649,2658.950646376105,73.4282414816043,16.48335418004559,0.029061593940854093,1100.245751738699,14.944458933232275,-5.28240917773532,13861.973581178847,41.58317981224536,-29960.626895641995,833.3,3006.5,1370.8594224435346,1460.8710256410259
73,87,1,1.0615032333508083,66.85192910449992,0.0019208227333440406,1955,0.015550565895183615,3,10.852844196159207,0.0009648013047433475,2752.345998496612,72.82333496007755,16.09003261992409,0.028090867439819728,1052.2775626503096,9.16072526587121,-5.28240917773532,13668.274099898856,37.35118786271325,-29960.626895641995,833.3,3006.5,992.4089518473236,1460.8710256410259
74,88,1,1.0140836543194016,67.41813680057416,0.0018681897449464027,1858,0.015953292523323063,4,10.602302985134203,0.0009470343631544703,2827.05690088354,73.59147295845969,16.861592009639633,0.03187058117537033,1030.3233402487267,13.129863354225755,-5.28240917773532,13764.154423489861,41.64409536452296,-29960.626895641995,833.3,3006.5,1252.2523066341682,1460.8710256410259
75,89,1,1.1019690958042143,68.62736780809833,-0.00028413068131412817,1867,0.015611279440985419,4,10.268421000239778,0.0009627362274983392,2519.848921306984,72.83480971561093,16.030396484507865,0.032330761392673865,976.65933264967,14.339238466350233,-5.28240917773532,13739.075472132716,40.82494901871728,-29960.626895641995,833.3,3006.5,1312.9382493134765,1460.8710256410259
76,90,1,1.1689160108827208,40.51805123680585,6.234003010578346e-05,1976,0.015354352359315015,4,10.27259062726989,0.0009605480654568934,2650.376450268339,72.80958085960654,16.148371764889742,0.0313524798185811,978.6761808576132,14.228936205932222,-5.28240917773532,13760.40333735598,41.44798346428972,-29960.626895641995,833.3,3006.5,1363.18150937621,1460.8710256410259
