,index,w_ConstructionType,w_Age,w_ConstructionYear,w_HHSize,e_sqm,w_Income,Water,Electricity,w,wf
31,31,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_3,73.8149249683,13481.9064801,35.4934328481,1300.15306112,1655.2588994565217,1655.269834551193
32,32,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_3,73.7730862319,13964.8906075,35.721881648600004,1276.06995574,1655.2588994565217,1655.2394155241627
33,33,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,74.31092364439999,13604.447954,36.8949279208,1496.64724648,1655.2588994565217,1655.2621165415799
34,34,ConstructionType_hous,Age_29,ConstructionYear_1900,HHSize_4,72.389603454,13775.698137200001,39.4969962091,821.0026874089999,1655.2588994565217,1655.2513316066863
35,35,ConstructionType_hous,Age_64,ConstructionYear_1900,HHSize_3,72.4645250188,13910.120305200002,37.591430476199996,1327.09190521,1655.2588994565217,1655.2428654777477
36,36,ConstructionType_hous,Age_120,ConstructionYear_1945,HHSize_3,72.2735864488,13704.6566477,36.8900987421,1286.26877096,1655.2588994565217,1655.255805940097
37,37,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,71.6098114247,13729.7851491,27.7892153346,1136.68052901,1655.2588994565217,1655.254223534059
38,38,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_2,72.1898675827,13635.9395014,30.508494576300002,1028.5793762,1655.2588994565217,1655.2601338738068
39,39,ConstructionType_appt,Age_79,ConstructionYear_1945,HHSize_5,72.6876832569,13569.327422,44.0255235546,1041.09461162,1655.2588994565217,1655.2643290345527
40,40,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,72.7772185341,13636.4468848,44.6852422059,1092.66892952,1655.2588994565217,1655.2601017197394
41,41,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,73.974069184,13424.341240600002,40.287729391300005,1378.9036165,1655.2588994565217,1655.2734600361357
42,42,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_3,73.69799270909999,13754.4104506,34.3138714121,1322.44111552,1655.2588994565217,1655.2526718936658
43,43,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_1,73.1683257264,13564.197557299998,26.6182089773,1180.4151976,1655.2588994565217,1655.2646519557857
44,44,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_1,72.7405112291,13438.7411611,25.2845485733,1266.40354305,1655.2588994565217,1655.272553525188
45,45,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_3,72.77188705399999,13479.411476499998,34.5573780753,1365.69601787,1655.2588994565217,1655.2699920377736
46,46,ConstructionType_hous,Age_39,ConstructionYear_1981,HHSize_1,73.1998313666,13706.2499496,25.367747586999997,871.3896459739999,1655.2588994565217,1655.255705281162
47,47,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,74.7919616933,13464.731104100001,35.2643827342,1265.64284036,1655.2588994565217,1655.2709159487435
48,48,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_5,74.077547474,13803.355975299999,46.039314144399995,1456.95701172,1655.2588994565217,1655.2495891062342
49,49,ConstructionType_appt,Age_54,ConstructionYear_2016,HHSize_5,72.636096038,13816.4544679,46.776025133999994,997.718786197,1655.2588994565217,1655.2487646340214
50,50,ConstructionType_hous,Age_79,ConstructionYear_2030,HHSize_4,72.0187549985,13758.6457701,40.4393635379,1455.03690078,1655.2588994565217,1655.2524057130736
51,51,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_1,73.2057813524,13679.062955399999,25.3782238709,1164.89764081,1655.2588994565217,1655.2574175547716
52,52,ConstructionType_hous,Age_54,ConstructionYear_1991,HHSize_1,73.1521759689,13852.637166,26.245963356599997,1112.36431572,1655.2588994565217,1655.2464856179672
53,53,ConstructionType_hous,Age_54,ConstructionYear_1991,HHSize_1,73.1113162231,13866.541619799998,26.477121201,1187.964682,1655.2588994565217,1655.24560990913
54,54,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,73.7789130673,13728.614478100002,35.2398736027,1170.72968891,1655.2588994565217,1655.2542965332168
55,55,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_5,72.9492271115,13809.576275100002,45.728391585299995,1264.75584225,1655.2588994565217,1655.2491977225368
56,56,ConstructionType_hous,Age_24,ConstructionYear_1945,HHSize_3,72.7517477015,13615.3155825,34.264390728,996.770802957,1655.2588994565217,1655.261432608362
57,57,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_3,73.1298758091,13601.1989212,35.8310334193,1269.87239316,1655.2588994565217,1655.2623215683673
58,58,ConstructionType_hous,Age_29,ConstructionYear_1961,HHSize_4,72.4905394516,13511.8208848,39.7942841908,1301.51094193,1655.2588994565217,1655.2679509425727
59,59,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_4,71.4176521544,13674.3958507,40.1935432404,1394.29441643,1655.2588994565217,1655.2577120970298
60,60,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,71.9272081892,13381.1586053,37.028643466,1237.52502002,1655.2588994565217,1655.2761804293445
61,61,ConstructionType_hous,Age_54,ConstructionYear_1900,HHSize_3,72.5664551424,13794.4817135,37.1685482715,1078.82823595,1655.2588994565217,1655.2501485285825
62,62,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,72.802090224,13748.0830991,35.765386305,1176.41271124,1655.2588994565217,1655.2530707001176
63,63,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,73.5019673509,13676.957688,33.0181825341,1409.75753861,1655.2588994565217,1655.2575500457065
64,64,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_4,72.6572093085,13766.231122600002,39.4259742474,1456.66804323,1655.2588994565217,1655.2519277608046
65,65,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_6,72.8165322142,13780.3940718,48.4872880612,1439.62239424,1655.2588994565217,1655.2510357050423
66,66,ConstructionType_appt,Age_120,ConstructionYear_1918,HHSize_6,73.1373509295,13937.856035799998,47.605526536000006,1165.47884353,1655.2588994565217,1655.2411184204423
67,67,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_5,73.63813971729999,13833.313563299998,44.270705720500004,1052.399744,1655.2588994565217,1655.2477024858902
68,68,ConstructionType_hous,Age_64,ConstructionYear_1981,HHSize_2,72.92397681060001,13846.778756900001,31.3231682258,1351.68061734,1655.2588994565217,1655.2468546652694
69,69,ConstructionType_appt,Age_64,ConstructionYear_1945,HHSize_2,72.9013745356,13831.0493444,30.299585444,1255.76307003,1655.2588994565217,1655.2478453374374
70,70,ConstructionType_hous,Age_120,ConstructionYear_1900,HHSize_3,73.2985095587,13585.7267445,36.0203089536,1248.03854354,1655.2588994565217,1655.2632959731895
71,71,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_1,72.7443900284,13669.0743101,25.2199331044,1093.52444115,1655.2588994565217,1655.2580468099925
72,72,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_3,72.152607906,13658.5099257,35.5960721608,1286.41807053,1655.2588994565217,1655.2587123667743
73,73,ConstructionType_hous,Age_54,ConstructionYear_1991,HHSize_3,72.5070052857,13580.587682,34.9874719077,1523.58490728,1655.2588994565217,1655.2636199033686
74,74,ConstructionType_appt,Age_54,ConstructionYear_2001,HHSize_3,73.3284676548,13607.346481400002,34.436917218699996,833.517933078,1655.2588994565217,1655.261934322982
75,75,ConstructionType_hous,Age_29,ConstructionYear_2001,HHSize_3,72.2426916818,13558.766384,34.5935939981,1217.26274482,1655.2588994565217,1655.2649943305396
76,76,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_4,72.99542281149999,13680.6477445,39.0498811514,1192.24874911,1655.2588994565217,1655.2573178120874
77,77,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,72.3774241059,13587.123335799997,35.272440080900004,1170.2974723,1655.2588994565217,1655.263208321844
78,78,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_3,74.51860417350001,13748.0533795,36.8499576881,1222.1470624,1655.2588994565217,1655.2530719946553
79,79,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_3,73.3905226105,13544.351974700001,39.3559251738,1140.39109737,1655.2588994565217,1655.2659017832077
80,80,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_4,73.7690938118,13745.2713491,40.8710838016,1370.99990897,1655.2588994565217,1655.2532474637253
81,81,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_4,72.6183205045,13575.368845899999,43.7584614954,1184.80147237,1655.2588994565217,1655.2639485562813
82,82,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_2,72.82624110399999,13480.579392399999,27.6059848865,1303.29410967,1655.2588994565217,1655.2699184627327
83,83,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_1,74.1172145571,13608.724880000002,23.6247747398,1297.34824215,1655.2588994565217,1655.2618472412898
84,84,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_1,73.4977370665,13448.107888499999,23.816728562399998,1229.78912327,1655.2588994565217,1655.2719633410823
85,85,ConstructionType_hous,Age_64,ConstructionYear_1981,HHSize_4,73.724817084,13508.8519091,42.6293592428,1191.91940815,1655.2588994565217,1655.2681375169648
86,86,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_4,74.0310901609,13678.444684099999,41.027231553200004,1381.61536284,1655.2588994565217,1655.2574562152809
87,87,ConstructionType_hous,Age_39,ConstructionYear_1900,HHSize_3,72.6437621626,13549.036543799999,35.6951452669,1104.92237544,1655.2588994565217,1655.2656069948775
88,88,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_2,73.3939639247,13774.4722692,31.794752267199996,1307.87115881,1655.2588994565217,1655.2514084732056
89,89,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,72.3264827048,13566.7317966,33.9881216151,1087.64652374,1655.2588994565217,1655.2644926275907
90,90,ConstructionType_hous,Age_64,ConstructionYear_1900,HHSize_2,73.5111969222,13685.526326700003,29.4587723987,1136.87813383,1655.2588994565217,1655.257010379083
91,91,ConstructionType_hous,Age_39,ConstructionYear_1981,HHSize_2,72.0566683054,13681.743083500001,30.167924864699998,1194.76981192,1655.2588994565217,1655.257249142811
92,92,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_5,72.3887962933,13671.9449275,47.3004863708,1454.33163492,1655.2588994565217,1655.2578661333841
93,93,ConstructionType_appt,Age_120,ConstructionYear_1918,HHSize_3,73.33104894350001,13693.553454799998,34.2785301729,978.6046447069999,1655.2588994565217,1655.256504883731
94,94,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_1,73.7640451077,13660.0645368,26.3992218009,1371.4920049,1655.2588994565217,1655.258613915336
95,95,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_1,72.2936088656,13554.054907,25.3058083454,1085.9988428,1655.2588994565217,1655.2652910493805
96,96,ConstructionType_appt,Age_29,ConstructionYear_1900,HHSize_1,73.6074501057,13652.511752899998,25.399084835,1056.93656451,1655.2588994565217,1655.2590896580098
97,97,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_3,73.2135867041,13661.110100799999,34.9894213662,1233.01205106,1655.2588994565217,1655.2585482468844
98,98,ConstructionType_hous,Age_24,ConstructionYear_1961,HHSize_1,73.293793309,13511.0081163,26.2458330161,1082.0968830999998,1655.2588994565217,1655.2680018623364
99,99,ConstructionType_hous,Age_120,ConstructionYear_1991,HHSize_5,73.06928336520001,13815.6194889,46.0639776712,1196.6418335,1655.2588994565217,1655.2488170736206
100,100,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_2,73.1926045531,13490.345413299998,31.6881747021,1594.82345978,1655.2588994565217,1655.2693032619552
101,101,ConstructionType_hous,Age_24,ConstructionYear_1991,HHSize_2,73.4648267326,13757.3669591,31.142202882800003,1207.74489238,1655.2588994565217,1655.2524857683402
102,102,ConstructionType_hous,Age_79,ConstructionYear_1991,HHSize_2,72.9242278702,13629.020446899998,32.6172084604,1285.78726905,1655.2588994565217,1655.2605693981332
103,103,ConstructionType_hous,Age_39,ConstructionYear_1918,HHSize_2,73.2060917124,13597.0748744,31.183452304699998,1227.49904024,1655.2588994565217,1655.262581282065
104,104,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_3,72.8675083947,13633.4648319,34.4342072308,1331.5523909,1655.2588994565217,1655.2602895030993
105,105,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_3,73.411727768,13399.6056878,33.5510566338,1243.72590206,1655.2588994565217,1655.2750181062925
106,106,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_3,74.2163734536,13435.4199979,36.6608689975,1252.07276518,1655.2588994565217,1655.2727621988556
107,107,ConstructionType_appt,Age_79,ConstructionYear_1961,HHSize_6,73.8735035729,13373.118746600001,48.0439592377,1356.12651004,1655.2588994565217,1655.2766861416683
108,108,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_2,73.71582091229999,13658.758476100002,31.818081389699998,1039.94749106,1655.2588994565217,1655.2586961873649
109,109,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,73.0678195995,13734.9707046,35.1974075005,1107.68001701,1655.2588994565217,1655.2538964485707
110,110,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_3,73.3839962529,13616.9143456,34.2126492594,1413.07271735,1655.2588994565217,1655.2613317023868
111,111,ConstructionType_hous,Age_120,ConstructionYear_1918,HHSize_3,72.45695730109999,13642.6827588,35.632269603400005,1261.84518882,1655.2588994565217,1655.2597090839313
112,112,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_3,72.4109661376,13851.5017931,36.0271043771,1124.01796274,1655.2588994565217,1655.2465573734332
113,113,ConstructionType_appt,Age_64,ConstructionYear_1970,HHSize_3,73.1274700658,13491.516790200001,33.854021147800005,1015.74663515,1655.2588994565217,1655.2692295123525
114,114,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,73.7653785709,13734.6427791,36.0791093667,1313.36188811,1655.2588994565217,1655.2539168666653
115,115,ConstructionType_appt,Age_54,ConstructionYear_1900,HHSize_3,72.9380188227,13626.983136500001,35.0009671886,1163.60957902,1655.2588994565217,1655.2606977098405
116,116,ConstructionType_hous,Age_39,ConstructionYear_1900,HHSize_1,73.26274894779999,13927.404606400001,25.360569461199997,1214.89584255,1655.2588994565217,1655.2417766205979
117,117,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_4,73.8318247596,13595.679204600001,40.8272152931,1076.88898704,1655.2588994565217,1655.2626689754231
118,118,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_5,72.2267503575,13616.533143399998,44.989173728400004,1327.83866861,1655.2588994565217,1655.2613561019596
119,119,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_5,73.98870637579999,13731.3613384,44.9639674517,1350.94359793,1655.2588994565217,1655.2541234634805
120,120,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_2,73.2090418372,13739.740440600002,31.803290166500002,1447.06749924,1655.2588994565217,1655.253595996369
121,121,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_3,71.5091754467,13582.302553799998,35.0747311309,1171.30273757,1655.2588994565217,1655.2635122350084
122,122,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_1,72.5090897299,13752.514283899998,25.4361072291,1076.35170545,1655.2588994565217,1655.2527917215652
123,123,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_1,73.0472662687,13656.866562700001,24.9905099995,1034.43792527,1655.2588994565217,1655.2588155691662
124,124,ConstructionType_hous,Age_24,ConstructionYear_2035,HHSize_1,73.12592802409999,13768.3484593,24.4499221299,1134.81652763,1655.2588994565217,1655.2517942529003
125,125,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_5,73.61960805300001,13785.703570299998,44.2985128836,1306.0795787,1655.2588994565217,1655.2507010352435
126,126,ConstructionType_hous,Age_64,ConstructionYear_2011,HHSize_6,74.0822845661,13648.185112600002,50.4910236537,1335.95470711,1655.2588994565217,1655.259361990934
127,127,ConstructionType_hous,Age_64,ConstructionYear_2020,HHSize_6,73.6197996846,13484.205705700002,50.2778569416,1323.42449771,1655.2588994565217,1655.269689806689
128,128,ConstructionType_hous,Age_54,ConstructionYear_2020,HHSize_2,72.6697353295,13891.7752366,29.3957923256,1348.47749612,1655.2588994565217,1655.2440208074252
129,129,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_1,71.7437896638,13834.415935100002,25.1536572308,1198.50390962,1655.2588994565217,1655.24763369188
130,130,ConstructionType_hous,Age_24,ConstructionYear_1981,HHSize_3,72.3896000095,13766.764405000002,36.6831274731,1206.38461766,1655.2588994565217,1655.2518942650972
131,131,ConstructionType_hous,Age_54,ConstructionYear_2035,HHSize_4,73.6972249832,13639.4146523,41.6930302137,1488.68957675,1655.2588994565217,1655.2599144959565
132,132,ConstructionType_appt,Age_39,ConstructionYear_2001,HHSize_3,73.5358062298,13716.6573598,36.017896005,1256.54190497,1655.2588994565217,1655.2550496970443
133,133,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_4,74.7559653659,13851.7958243,41.205831349899995,1198.75291564,1655.2588994565217,1655.2465380663045
134,134,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_2,72.7492357216,13768.912685199999,32.4759364758,962.9086408060001,1655.2588994565217,1655.251758841359
135,135,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_4,72.4007682317,13329.463292899998,40.161039248200005,1203.9182216,1655.2588994565217,1655.2794361167375
136,136,ConstructionType_hous,Age_54,ConstructionYear_1900,HHSize_1,73.2582694338,13668.0481179,25.3804181084,1299.24528591,1655.2588994565217,1655.2581112675698
137,137,ConstructionType_appt,Age_79,ConstructionYear_1970,HHSize_1,73.7876428029,13631.4895243,24.7273002673,1036.06316233,1655.2588994565217,1655.260413606339
138,138,ConstructionType_hous,Age_64,ConstructionYear_2011,HHSize_1,71.8405707363,13960.8733324,28.1621388603,1200.14070626,1655.2588994565217,1655.2396691898664
139,139,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_3,73.390985629,13531.5321227,37.1718083723,1270.09903279,1655.2588994565217,1655.266709196195
140,140,ConstructionType_hous,Age_54,ConstructionYear_1991,HHSize_4,73.3833944512,13590.3421115,39.6782226645,1590.15632559,1655.2588994565217,1655.2630052608174
141,141,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_5,72.9865628586,13675.028228100002,45.6039803501,1383.31949153,1655.2588994565217,1655.2576717411937
142,142,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_4,73.0070139683,13546.540454299999,40.1007454237,1206.35134268,1655.2588994565217,1655.265764079425
143,143,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_2,72.2508877558,13599.9349403,29.2734146769,1304.04274016,1655.2588994565217,1655.262401471532
144,144,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_2,72.7895181992,13619.537433399999,30.3064422357,1265.42638228,1655.2588994565217,1655.2611666968037
145,145,ConstructionType_appt,Age_64,ConstructionYear_2035,HHSize_4,72.1751293706,13711.979715399999,38.7964958444,1199.37959207,1655.2588994565217,1655.2553447601226
146,146,ConstructionType_hous,Age_54,ConstructionYear_2020,HHSize_1,73.3470257753,13845.8061996,26.3670922437,1419.17108563,1655.2588994565217,1655.246915776782
147,147,ConstructionType_hous,Age_54,ConstructionYear_2030,HHSize_1,73.3085016439,13810.720970100001,25.941863521,1417.36644438,1655.2588994565217,1655.2491255081197
148,148,ConstructionType_hous,Age_79,ConstructionYear_2030,HHSize_7,73.1685674891,13745.673248,53.6788770012,1530.70812129,1655.2588994565217,1655.2532223549797
149,149,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_6,72.86570887270001,13450.436081299998,48.274709253699996,1548.83233712,1655.2588994565217,1655.2718169195869
150,150,ConstructionType_appt,Age_64,ConstructionYear_1970,HHSize_6,72.8653459446,13421.9940747,48.167073799899995,1398.6594929,1655.2588994565217,1655.273608242688
151,151,ConstructionType_hous,Age_79,ConstructionYear_1970,HHSize_6,73.80316261979999,13845.115037799998,52.0776594688,1416.29563482,1655.2588994565217,1655.2469591534154
152,152,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,71.8899090268,13573.8509572,24.666103504400002,1289.70787109,1655.2588994565217,1655.2640444004858
153,153,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_2,72.8492744775,13645.068526899999,31.3180904225,1079.52563882,1655.2588994565217,1655.2595586915345
154,154,ConstructionType_hous,Age_79,ConstructionYear_1991,HHSize_2,72.9588544761,13758.931720299997,30.866028806,1237.92322574,1655.2588994565217,1655.252387386782
155,155,ConstructionType_hous,Age_64,ConstructionYear_1981,HHSize_1,73.0682591052,13406.827963400001,26.39331122,1200.05008982,1655.2588994565217,1655.2745633542827
156,156,ConstructionType_appt,Age_24,ConstructionYear_2001,HHSize_6,72.7022899547,13619.225795299997,50.011292873100004,1101.05693396,1655.2588994565217,1655.2611863597085
157,157,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_6,73.5269903384,13614.304125600001,49.9987014016,1488.3847999000002,1655.2588994565217,1655.2614960518254
158,158,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_7,73.1953288766,13675.0222559,54.2744747021,1051.64742476,1655.2588994565217,1655.2576720466147
159,159,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_7,72.69054097680001,13798.9840128,55.6063517242,1369.23519487,1655.2588994565217,1655.249864926405
160,160,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,73.6295386622,13665.8078824,39.1476347803,1125.70824115,1655.2588994565217,1655.2582522341227
161,161,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_3,72.4942069566,13608.678297600001,35.084102440900004,1284.24711034,1655.2588994565217,1655.2618507197337
162,162,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_4,73.0626774114,13866.027354,41.0173637692,1096.82891617,1655.2588994565217,1655.2456423143171
163,163,ConstructionType_hous,Age_64,ConstructionYear_2030,HHSize_4,73.3602837606,13655.2141764,41.4526800485,1103.74803104,1655.2588994565217,1655.2589195328496
164,164,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_3,71.5079471227,13543.7449771,38.2964479272,1424.48080275,1655.2588994565217,1655.2659406468579
165,165,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_3,73.6739916943,13607.806736700002,34.742992679299995,1315.72786061,1655.2588994565217,1655.2619052152452
