,index,e_BuildingSqm,e_BuildingElec,h_BuildingSqm,h_BuildingHeat,c_BuildingSqm,c_BuildingCool,c_e_BuildingSqm,c_e_BuildingElec,elec,c_h_BuildingSqm,c_h_BuildingHeat,heat,c_c_BuildingSqm,c_c_BuildingCool,cool,w
100,100,0,0,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
101,101,0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
102,102,0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
103,103,0,0,0,0,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,63.048
104,104,0,0,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
105,105,3,3,0,0,3,2,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,12000.0,31.980083333299998,2302565.9999976,63.048
106,106,3,3,0,0,3,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1151282.9999988,63.048
107,107,3,3,0,0,3,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1151282.9999988,63.048
108,108,8,3,0,1,3,3,105.0,172.69644110299998,173408.2096091659,3600.0,114.646120414,60330.91516354091,12000.0,31.980083333299998,80589.80999991599,63.048
109,109,11,3,0,1,3,3,36.0,243.263425926,115153.98854654259,3600.0,114.646120414,28441.71714852643,12000.0,31.980083333299998,37992.3389999604,63.048
110,110,1,3,0,3,3,3,525.0,298.847619048,187549.5748279765,3600.0,114.646120414,113120.4659316392,12000.0,31.980083333299998,50368.6312499475,63.048
111,111,1,0,0,3,3,1,525.0,298.847619048,0.0,3600.0,114.646120414,113120.4659316392,12000.0,31.980083333299998,16789.543749982502,63.048
112,112,3,3,0,0,0,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,0.0,3600.0,42.9002267754,1544408.1639144004,63.048
113,113,3,0,0,0,0,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,1544408.1639144004,63.048
114,114,3,3,0,3,0,1,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,1544408.1639144004,63.048
115,115,3,3,0,3,0,0,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,0.0,63.048
116,116,3,3,1,3,3,3,12000.0,92.7291666667,3990486.428305042,525.0,820.44,55510079.03056037,12000.0,31.980083333299998,3453848.9999963995,63.048
117,117,3,3,1,3,3,3,12000.0,92.7291666667,3990486.428305042,525.0,820.44,55510079.03056037,12000.0,31.980083333299998,3453848.9999963995,63.048
118,118,3,3,1,3,3,3,12000.0,92.7291666667,3990486.428305042,525.0,820.44,55510079.03056037,12000.0,31.980083333299998,3453848.9999963995,63.048
119,119,3,3,0,3,3,3,12000.0,92.7291666667,3990486.428305042,3600.0,114.646120414,7756831.949598116,12000.0,31.980083333299998,3453848.9999963995,63.048
120,120,0,3,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
121,121,0,3,3,3,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
122,122,1,3,3,0,3,0,525.0,298.847619048,187549.5748279765,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
123,123,1,3,3,3,3,0,525.0,298.847619048,187549.5748279765,12000.0,55.2916666667,54555.872216939024,12000.0,31.980083333299998,0.0,63.048
124,124,1,3,0,0,3,0,525.0,298.847619048,187549.5748279765,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
125,125,0,3,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
126,126,0,3,3,3,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,63.048
127,127,7,3,3,3,0,0,39.0,255.62913257,83421.88017269323,12000.0,55.2916666667,28369.05355280829,3600.0,42.9002267754,0.0,63.048
128,128,7,9,0,3,0,3,39.0,255.62913257,250265.6405180797,3600.0,114.646120414,58822.642284452384,3600.0,42.9002267754,35135.2857290526,63.048
129,129,3,1,3,1,1,3,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,1246991.3649586062,525.0,125.18857142899999,13520365.714332001,63.048
130,130,3,1,0,1,0,3,12000.0,92.7291666667,1330162.1427683474,3600.0,114.646120414,2585610.649866039,3600.0,42.9002267754,4633224.4917432,63.048
131,131,3,0,1,1,0,3,12000.0,92.7291666667,0.0,525.0,820.44,18503359.67685345,3600.0,42.9002267754,4633224.4917432,63.048
132,132,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,67567.857171255,63.048
133,133,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,67567.857171255,63.048
134,134,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,67567.857171255,63.048
135,135,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4633224.4917432,63.048
136,136,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4633224.4917432,63.048
137,137,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4633224.4917432,63.048
138,138,3,0,1,7,0,3,12000.0,92.7291666667,0.0,525.0,820.44,129523517.73797417,3600.0,42.9002267754,4633224.4917432,63.048
139,139,3,0,1,9,0,0,12000.0,92.7291666667,0.0,525.0,820.44,166530237.0916811,3600.0,42.9002267754,0.0,63.048
140,140,3,0,1,7,3,0,12000.0,92.7291666667,0.0,525.0,820.44,129523517.73797417,12000.0,31.980083333299998,0.0,63.048
141,141,3,0,1,0,3,0,12000.0,92.7291666667,0.0,525.0,820.44,0.0,12000.0,31.980083333299998,0.0,63.048
142,142,3,0,3,3,1,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.0948758186,525.0,125.18857142899999,4506788.571444,63.048
143,143,3,0,3,3,1,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.0948758186,525.0,125.18857142899999,4506788.571444,63.048
144,144,3,0,0,1,1,7,12000.0,92.7291666667,0.0,3600.0,114.646120414,2585610.649866039,525.0,125.18857142899999,31547520.000108,63.048
145,145,3,0,0,7,3,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,18099274.54906227,12000.0,31.980083333299998,0.0,63.048
146,146,3,0,4,7,3,0,12000.0,92.7291666667,0.0,4650.0,101.099569892,15960669.804261155,12000.0,31.980083333299998,0.0,63.048
147,147,3,0,1,6,3,0,12000.0,92.7291666667,0.0,525.0,820.44,111020158.06112072,12000.0,31.980083333299998,0.0,63.048
148,148,3,0,0,1,3,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,2585610.649866039,12000.0,31.980083333299998,1151282.9999988,63.048
149,149,3,0,0,1,3,3,12000.0,92.7291666667,0.0,3600.0,114.646120414,2585610.649866039,12000.0,31.980083333299998,3453848.9999963995,63.048
150,150,3,0,0,1,0,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,2585610.649866039,3600.0,42.9002267754,1544408.1639144004,63.048
151,151,3,0,0,3,1,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,7756831.949598116,525.0,125.18857142899999,4506788.571444,63.048
152,152,0,0,0,3,3,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,63.048
153,153,3,0,0,3,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,0.0,63.048
154,154,3,0,0,3,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,7756831.949598116,3600.0,42.9002267754,0.0,63.048
155,155,3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3740974.0948758186,12000.0,31.980083333299998,0.0,63.048
156,156,3,3,3,3,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,3740974.0948758186,3600.0,42.9002267754,0.0,63.048
157,157,3,3,3,0,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,63.048
158,158,3,3,3,0,0,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,63.048
159,159,0,3,3,0,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
160,160,3,0,3,0,1,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,525.0,125.18857142899999,0.0,63.048
161,161,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
162,162,3,0,11,3,3,0,12000.0,92.7291666667,0.0,36.0,82.1703703704,5559557.98502184,12000.0,31.980083333299998,0.0,63.048
163,163,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
164,164,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
165,165,0,0,1,3,1,0,3600.0,85.4536528106,0.0,525.0,820.44,0.0,525.0,125.18857142899999,0.0,63.048
166,166,0,0,3,1,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.18857142899999,0.0,63.048
167,167,3,1,3,1,3,0,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,1246991.3649586062,12000.0,31.980083333299998,0.0,63.048
168,168,3,3,3,9,3,0,12000.0,92.7291666667,3990486.428305042,12000.0,55.2916666667,11222922.284627458,12000.0,31.980083333299998,0.0,63.048
169,169,3,0,1,0,1,0,12000.0,92.7291666667,0.0,525.0,820.44,0.0,525.0,125.18857142899999,0.0,63.048
170,170,3,0,1,1,7,0,12000.0,92.7291666667,0.0,525.0,820.44,18503359.67685345,39.0,275.699072559,0.0,63.048
171,171,1,0,1,1,9,0,525.0,298.847619048,0.0,525.0,820.44,269840.6619541128,105.0,24.6870995671,0.0,63.048
172,172,1,0,3,1,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,18185.290738979675,39.0,275.699072559,0.0,63.048
173,173,1,7,0,1,1,0,525.0,298.847619048,437615.6745986119,3600.0,114.646120414,37706.82197721307,525.0,125.18857142899999,0.0,63.048
174,174,1,7,1,1,3,0,525.0,298.847619048,437615.6745986119,525.0,820.44,269840.6619541128,12000.0,31.980083333299998,0.0,63.048
175,175,1,0,1,1,3,1,525.0,298.847619048,0.0,525.0,820.44,269840.6619541128,12000.0,31.980083333299998,16789.543749982502,63.048
176,176,1,0,1,1,3,1,525.0,298.847619048,0.0,525.0,820.44,269840.6619541128,12000.0,31.980083333299998,16789.543749982502,63.048
177,177,1,0,4,1,3,1,525.0,298.847619048,0.0,4650.0,101.099569892,33251.39542554407,12000.0,31.980083333299998,16789.543749982502,63.048
178,178,1,3,3,0,0,0,525.0,298.847619048,187549.5748279765,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,63.048
179,179,1,3,3,1,0,0,525.0,298.847619048,187549.5748279765,12000.0,55.2916666667,18185.290738979675,3600.0,42.9002267754,0.0,63.048
180,180,1,1,3,1,3,0,525.0,298.847619048,62516.524942658834,12000.0,55.2916666667,18185.290738979675,12000.0,31.980083333299998,0.0,63.048
181,181,1,1,3,1,4,0,525.0,298.847619048,62516.524942658834,12000.0,55.2916666667,18185.290738979675,4650.0,1.8606451612900001,0.0,63.048
182,182,3,1,3,1,7,0,12000.0,92.7291666667,1330162.1427683474,12000.0,55.2916666667,1246991.3649586062,39.0,275.699072559,0.0,63.048
183,183,3,0,3,0,11,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,36.0,16.185185185199998,0.0,63.048
184,184,3,0,3,0,9,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,105.0,24.6870995671,0.0,63.048
185,185,3,0,1,3,7,0,12000.0,92.7291666667,0.0,525.0,820.44,55510079.03056037,39.0,275.699072559,0.0,63.048
186,186,3,0,0,3,3,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,7756831.949598116,12000.0,31.980083333299998,0.0,63.048
187,187,0,0,3,3,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
188,188,0,0,3,1,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,63.048
189,189,1,0,1,0,3,0,525.0,298.847619048,0.0,525.0,820.44,0.0,12000.0,31.980083333299998,0.0,63.048
190,190,3,0,7,3,3,1,12000.0,92.7291666667,0.0,39.0,483.129187125,32687995.903757904,12000.0,31.980083333299998,1151282.9999988,63.048
