,index,w_ConstructionType,w_Age,w_ConstructionYear,w_HHSize,e_sqm,w_Income,Water,Electricity,w,wf
15,15,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_3,73.6435209872532,13682.961511658774,36.570354047728436,1450.1945286814084,1549.9625318066157,1549.9626650903867
16,16,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_2,74.0211212438255,13723.546382870847,31.881866591154214,1444.008157283314,1549.9625318066157,1549.9628180721209
17,17,ConstructionType_appt,Age_54,ConstructionYear_2016,HHSize_7,73.81576639973028,13627.55479286588,56.79311025997013,1372.3573597448656,1549.9625318066157,1549.962456252405
18,18,ConstructionType_hous,Age_120,ConstructionYear_1918,HHSize_5,75.01556987191934,13604.695427720471,46.427384902387494,939.1282605058279,1549.9625318066157,1549.9623701143664
19,19,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_2,72.9423521773393,13778.135891578286,30.961898253998648,1197.3607337363494,1549.9625318066157,1549.9630238112697
20,20,ConstructionType_hous,Age_79,ConstructionYear_2016,HHSize_3,73.60427085360173,13481.165119288624,34.92093141456194,1312.290686447559,1549.9625318066157,1549.9619044706947
21,21,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_1,71.87910212157048,13542.7842744806,25.172513802775484,1181.342554453614,1549.9625318066157,1549.9621366931967
22,22,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,71.4369149163873,13537.306959473535,37.476107059304695,1509.479660444331,1549.9625318066157,1549.9621160390693
23,23,ConstructionType_appt,Age_54,ConstructionYear_1918,HHSize_4,75.0559785007372,13759.697160258624,40.54271092739288,904.3440023961576,1549.9625318066157,1549.9629543536853
24,24,ConstructionType_appt,Age_54,ConstructionYear_1970,HHSize_2,71.32736825693036,13587.447649232581,29.68192602883833,1183.725525569395,1549.9625318066157,1549.9623050288865
25,25,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_2,72.54967056522197,13775.247056118611,31.43181321017402,1055.2311023648886,1549.9625318066157,1549.9630129146472
26,26,ConstructionType_hous,Age_39,ConstructionYear_1918,HHSize_1,72.56623396266812,13567.56891218862,28.532271615743824,1001.0315169016086,1549.9625318066157,1549.962230126275
27,27,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_1,72.51171098938829,13612.446960127507,28.325043241027245,1082.458931319784,1549.9625318066157,1549.9623992813104
28,28,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_2,72.51625384545392,13626.01754573133,31.601513100764322,1243.8325839907372,1549.9625318066157,1549.9624504322308
29,29,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_4,72.5008193186572,13532.595574604322,42.60968136672872,1280.412216713539,1549.9625318066157,1549.9620983021634
30,30,ConstructionType_hous,Age_29,ConstructionYear_1900,HHSize_1,73.65236491670322,13555.867075786535,28.308286784735174,1227.9814755679852,1549.9625318066157,1549.9621860410912
31,31,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_2,72.99403186473663,13718.197250431289,31.253204321998034,1131.359835653278,1549.9625318066157,1549.9627978892079
32,32,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_1,72.4003362337782,13460.030352617798,25.45750604073273,1043.8555195811946,1549.9625318066157,1549.961824784195
33,33,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_3,73.77324493804754,13414.459367232463,35.78902174936949,1422.7196643798513,1549.9625318066157,1549.9616530441945
34,34,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_4,72.81623592973384,13596.19004953339,40.3659958489845,1410.1037768119388,1549.9625318066157,1549.9623380112798
35,35,ConstructionType_hous,Age_79,ConstructionYear_2016,HHSize_4,71.45495022148023,13579.960839171297,43.468783126710385,1402.557750934781,1549.9625318066157,1549.9622768120616
36,36,ConstructionType_hous,Age_54,ConstructionYear_2016,HHSize_4,72.20232937299652,13687.885182262346,43.11544971192379,1271.1411482733079,1549.9625318066157,1549.9626836198238
37,37,ConstructionType_appt,Age_54,ConstructionYear_1900,HHSize_1,72.25743772527547,13756.905367514146,23.70781606714641,1445.272132995574,1549.9625318066157,1549.962943774248
38,38,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_1,73.50428645408408,13676.81463703655,28.21617197158628,1131.5831695274885,1549.9625318066157,1549.9626419184872
39,39,ConstructionType_hous,Age_79,ConstructionYear_1970,HHSize_4,71.84462125659437,13634.603048897374,41.65627988126198,1123.4476800269344,1549.9625318066157,1549.962482779497
40,40,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_7,73.71339551005235,13800.543443666544,57.425637487515786,1300.5068933777106,1549.9625318066157,1549.963108286207
41,41,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,73.43813320609105,13644.775325023225,27.41049745257372,1257.614906191747,1549.9625318066157,1549.9625211533644
42,42,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,73.3235445534646,13645.35650569834,27.550438991153392,1199.831258086497,1549.9625318066157,1549.9625233416634
43,43,ConstructionType_hous,Age_29,ConstructionYear_1981,HHSize_3,74.80594093194034,13781.7748364226,36.23872715738736,1356.175090489937,1549.9625318066157,1549.963037564853
44,44,ConstructionType_hous,Age_54,ConstructionYear_1991,HHSize_6,72.55531342939716,13451.729070348943,51.89292658022115,1247.2669756298587,1549.9625318066157,1549.9617934980124
45,45,ConstructionType_appt,Age_39,ConstructionYear_1945,HHSize_6,74.50880759754214,13623.938275753591,49.39855048262244,1377.8522001877695,1549.9625318066157,1549.9624426348798
46,46,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_6,72.8229362409465,13365.879867760936,52.44266800242299,1268.7995108371085,1549.9625318066157,1549.9614699171634
47,47,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,72.90483314000122,13783.654204012764,42.04844186333271,1666.3881565559507,1549.9625318066157,1549.9630446103963
48,48,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_2,73.30367032157616,13751.397964751355,31.96423302788182,1199.0856514163852,1549.9625318066157,1549.962923036922
49,49,ConstructionType_appt,Age_79,ConstructionYear_1945,HHSize_4,72.55875525136028,13554.206714786986,40.21808974305214,1203.6440953913839,1549.9625318066157,1549.9621797606833
50,50,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_6,74.21927450461794,13900.78992477086,50.931386356338976,1135.6157963746575,1549.9625318066157,1549.9634861491993
51,51,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_6,72.78723923853188,13934.942114342073,51.66853996945429,1342.5081068555396,1549.9625318066157,1549.963614848299
52,52,ConstructionType_hous,Age_79,ConstructionYear_1918,HHSize_6,74.07190850765716,13564.35829982648,51.523974661174776,1561.4360638702478,1549.9625318066157,1549.9622180551003
53,53,ConstructionType_hous,Age_120,ConstructionYear_1981,HHSize_2,73.91676268457744,13701.84161173168,30.81633717646977,1184.0362008770132,1549.9625318066157,1549.9627362594592
54,54,ConstructionType_hous,Age_120,ConstructionYear_2011,HHSize_2,71.94232234566171,13956.954629569642,33.61834470018613,1457.3616108163885,1549.9625318066157,1549.9636978016563
55,55,ConstructionType_appt,Age_79,ConstructionYear_1981,HHSize_5,72.05444964211608,13690.659898187263,45.59141976212077,1107.4304519076056,1549.9625318066157,1549.96269407517
56,56,ConstructionType_appt,Age_39,ConstructionYear_1970,HHSize_2,72.87723660009769,13676.86287957245,30.470699034296164,1086.0205279137888,1549.9625318066157,1549.962642087496
57,57,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_2,73.09940543234339,13825.343852039734,31.508697773977666,1230.8600407242684,1549.9625318066157,1549.963201752516
58,58,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_3,72.61532488760206,13445.132480790076,38.681916574488156,1350.7843075158235,1549.9625318066157,1549.9617686351467
59,59,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_6,74.11956069041568,13522.238277759428,51.85957235571615,1278.4899212762712,1549.9625318066157,1549.9620592956448
60,60,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,74.19951032823282,13535.038794093174,42.0499564366524,1510.1902632969602,1549.9625318066157,1549.9621075455223
61,61,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_2,73.14414910044623,13537.557629409135,31.10704588596739,1216.39388443212,1549.9625318066157,1549.9621170183127
62,62,ConstructionType_hous,Age_64,ConstructionYear_1900,HHSize_1,73.24596272637551,13565.092460394582,25.032297284711124,1259.2689240892896,1549.9625318066157,1549.9622208056173
63,63,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_1,73.52403090897396,13742.645465632859,27.11507377378041,1183.0809039074302,1549.9625318066157,1549.962890051018
64,64,ConstructionType_appt,Age_120,ConstructionYear_1918,HHSize_2,74.16291211524027,13728.916747834042,32.54153995966056,1351.8786681018182,1549.9625318066157,1549.9628383168674
65,65,ConstructionType_hous,Age_64,ConstructionYear_1900,HHSize_3,72.5486258727256,13914.252494367598,35.362630101421416,1307.2364635225892,1549.9625318066157,1549.9635368593488
66,66,ConstructionType_appt,Age_39,ConstructionYear_1900,HHSize_2,74.11399300578289,13388.907659072627,30.34928852742922,850.0842547730489,1549.9625318066157,1549.9615567402734
67,67,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_3,72.91748862611266,13473.727492129094,39.16345482082797,1349.5590133927265,1549.9625318066157,1549.961876422691
68,68,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,73.27902606323411,13449.950284043542,36.01176865528412,1182.1682919195596,1549.9625318066157,1549.9617868080193
69,69,ConstructionType_hous,Age_29,ConstructionYear_1945,HHSize_3,73.02350636299838,13690.716943556587,34.02729027244394,1129.0355981210796,1549.9625318066157,1549.9626943099554
70,70,ConstructionType_hous,Age_64,ConstructionYear_1900,HHSize_3,72.17407209226316,13495.48422922886,36.983605648516935,1350.0097489231925,1549.9625318066157,1549.9619584139912
71,71,ConstructionType_hous,Age_120,ConstructionYear_1900,HHSize_3,72.34747841145047,13620.934195708083,37.35573052348968,1104.6012784056452,1549.9625318066157,1549.9624312683843
72,72,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_5,72.00097206562437,13677.333807407285,45.616057660776214,1068.5322306552944,1549.9625318066157,1549.9626438448988
73,73,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_2,71.91814314201939,13509.953112808898,31.887164706108518,1200.8903887300914,1549.9625318066157,1549.962012945555
74,74,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_3,72.09648749341355,13443.612356933822,35.829336005417275,1343.7826550378531,1549.9625318066157,1549.9617628949811
75,75,ConstructionType_hous,Age_39,ConstructionYear_1918,HHSize_3,73.21530279977564,13873.72482880099,36.08939769582156,1320.8085081911238,1549.9625318066157,1549.9633841143416
76,76,ConstructionType_hous,Age_29,ConstructionYear_1945,HHSize_3,72.46390161987814,13362.8242308736,35.74975472906529,1100.285096608484,1549.9625318066157,1549.9614583925716
77,77,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_1,72.18946322925967,13603.308996251471,27.05199249395803,1161.1132901495246,1549.9625318066157,1549.962364831623
78,78,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_1,74.0041877570063,13660.108577661302,25.303026540438317,950.3046414487133,1549.9625318066157,1549.9625789592408
79,79,ConstructionType_appt,Age_120,ConstructionYear_1961,HHSize_1,72.31383900260238,13721.818762788527,27.211218877521443,1279.5753567375102,1549.9625318066157,1549.9628115255364
80,80,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,73.91192971476677,13468.500192540252,46.956954185009366,1455.6435042950534,1549.9625318066157,1549.9618567397717
81,81,ConstructionType_appt,Age_39,ConstructionYear_1945,HHSize_5,72.45201199339215,13493.375040326473,44.2883548353722,998.6600877945717,1549.9625318066157,1549.9619504693503
82,82,ConstructionType_appt,Age_79,ConstructionYear_1961,HHSize_5,72.3336566440443,13588.547300370901,47.84726063364004,1236.4125325729415,1549.9625318066157,1549.962309193996
83,83,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_4,72.00904605566798,13671.02624417066,42.676184109822785,956.553368414886,1549.9625318066157,1549.9626200705309
84,84,ConstructionType_hous,Age_39,ConstructionYear_1970,HHSize_4,73.06101442509294,13601.447458854756,41.952221259516676,1504.883797293763,1549.9625318066157,1549.9623578326468
85,85,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_1,73.84268860966101,13877.814724150148,27.366079459724137,930.4995404831191,1549.9625318066157,1549.9633995427505
86,86,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_2,72.27967918079013,13413.606466977566,30.53694515161209,1373.8534842583247,1549.9625318066157,1549.9616497992647
87,87,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_2,73.62846592157838,13780.809235199182,32.298338047050365,1369.7630023533459,1549.9625318066157,1549.963033901625
88,88,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_5,73.21534008599058,13644.365759713335,47.001145030993875,1384.376395678445,1549.9625318066157,1549.962519605121
89,89,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_5,73.55310789126364,13761.979233059905,49.249517172733476,1253.266811370768,1549.9625318066157,1549.9629629252574
90,90,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_3,72.73848408172827,13689.635012282457,38.15601248584205,1302.5954773796293,1549.9625318066157,1549.9626902261546
91,91,ConstructionType_hous,Age_24,ConstructionYear_1945,HHSize_3,73.04774411946228,13692.166702198354,37.43075380793547,1105.7827485085706,1549.9625318066157,1549.9626997749276
92,92,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,73.4620592744582,13587.730789012028,37.119714239745356,1158.3927125371272,1549.9625318066157,1549.962306139378
93,93,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_3,71.9201978080295,13539.431630830779,36.66558955857162,1381.2965583067785,1549.9625318066157,1549.9621240572014
94,94,ConstructionType_hous,Age_24,ConstructionYear_1961,HHSize_3,72.6450397039372,13671.585115489506,37.04328601277296,1251.5562173987669,1549.9625318066157,1549.9626221898707
95,95,ConstructionType_hous,Age_54,ConstructionYear_2011,HHSize_2,71.84516869636792,13564.48310061106,29.203446170013386,1162.7700223395448,1549.9625318066157,1549.9622184806638
96,96,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_5,72.48723242644778,13567.963099594168,44.09499036711421,1215.3514991849358,1549.9625318066157,1549.9622316105276
97,97,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_2,71.86621023547099,14035.564271936555,32.85382855922081,1164.025860473955,1549.9625318066157,1549.9639940987772
98,98,ConstructionType_hous,Age_120,ConstructionYear_1900,HHSize_2,72.90947441678371,13770.12303762561,30.274240476221518,891.2018989479745,1549.9625318066157,1549.9629936081585
99,99,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_1,74.92619370467918,13857.94373400624,27.492383697848567,987.5569527770157,1549.9625318066157,1549.96332466604
100,100,ConstructionType_hous,Age_29,ConstructionYear_1900,HHSize_1,75.04184479539147,13860.194037217714,27.028850857893048,931.0090930307887,1549.9625318066157,1549.96333315025
101,101,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_3,73.11617877792322,13972.362017521056,38.780144734321595,1246.9404876383544,1549.9625318066157,1549.9637558995328
102,102,ConstructionType_appt,Age_79,ConstructionYear_1961,HHSize_3,73.24959962284818,13722.788686562672,34.89664239314263,1173.5205642952612,1549.9625318066157,1549.9628152004054
103,103,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_2,73.04021869481181,13541.069439417432,31.30754759298544,1196.6929762872414,1549.9625318066157,1549.9621302530588
104,104,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_3,70.92690664250759,13665.363792302476,37.70715767496518,1170.965410264724,1549.9625318066157,1549.962598705635
105,105,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_3,72.51265044995894,13776.815580920971,37.66187796117588,1231.8133560517392,1549.9625318066157,1549.9630188260676
106,106,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_4,71.4554401790763,13659.909542787524,42.44427871932439,1341.6266126550936,1549.9625318066157,1549.962578157907
107,107,ConstructionType_appt,Age_39,ConstructionYear_2001,HHSize_2,71.4500031402018,13671.117820452428,31.191628816097488,1248.055812923637,1549.9625318066157,1549.9626204042197
108,108,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_1,72.12592426063642,13559.850361180017,26.68889801096127,1323.522507587794,1549.9625318066157,1549.9622010243377
109,109,ConstructionType_appt,Age_79,ConstructionYear_1918,HHSize_5,74.14584182138907,13897.247339452273,47.42954991475332,934.9271730613084,1549.9625318066157,1549.9634727948385
110,110,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_5,72.89815340034033,13724.222223137971,44.097178537144,958.8150049968184,1549.9625318066157,1549.9628205967877
111,111,ConstructionType_hous,Age_54,ConstructionYear_1961,HHSize_2,73.3058827399855,13523.144660935684,30.77733977693821,982.9282042121953,1549.9625318066157,1549.9620626956673
112,112,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_2,73.0772739724743,13333.163288572428,28.93525570754152,1181.3010230789102,1549.9625318066157,1549.9613466057426
113,113,ConstructionType_appt,Age_39,ConstructionYear_1970,HHSize_2,72.20713680337923,13704.345463755122,32.44620829209002,1266.8058760774334,1549.9625318066157,1549.9627456624228
114,114,ConstructionType_appt,Age_79,ConstructionYear_1970,HHSize_6,72.4470853824943,13546.839941348204,51.54323863695746,1453.5292050712203,1549.9625318066157,1549.962151991228
115,115,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_4,71.28414498796333,13820.665298497248,43.306232820146505,1423.3343154292966,1549.9625318066157,1549.9631840813604
116,116,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_3,73.70440840352539,13654.915120796968,35.865401798237926,1137.150296243314,1549.9625318066157,1549.9625593780813
117,117,ConstructionType_appt,Age_64,ConstructionYear_1970,HHSize_4,73.33641921950081,13628.603000702038,40.166348578520655,1120.49052223145,1549.9625318066157,1549.9624601937187
118,118,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_1,72.31541943073526,13404.155113618115,26.447881674563646,1008.939672109939,1549.9625318066157,1549.9616141755437
119,119,ConstructionType_appt,Age_79,ConstructionYear_1918,HHSize_2,71.81834656064632,13665.929897979526,31.09905804944185,1129.665614506244,1549.9625318066157,1549.9626008571513
120,120,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_2,71.99006749202564,13779.099684904873,33.438339162387635,1281.62870745719,1549.9625318066157,1549.9630274248386
121,121,ConstructionType_hous,Age_64,ConstructionYear_2001,HHSize_2,73.62856325070021,13319.531896350049,30.416522345400885,902.7956104754784,1549.9625318066157,1549.9612952368834
122,122,ConstructionType_hous,Age_79,ConstructionYear_2001,HHSize_2,71.61638359677367,13668.823087596887,32.29277238912665,1210.3224659134705,1549.9625318066157,1549.9626117584196
123,123,ConstructionType_appt,Age_24,ConstructionYear_2001,HHSize_2,71.61073813931421,13477.324602579485,32.913036882068326,1230.2116360852915,1549.9625318066157,1549.961889954411
124,124,ConstructionType_appt,Age_79,ConstructionYear_1945,HHSize_2,73.52353042099028,13951.316160256567,29.640968271439828,1049.8208440071533,1549.9625318066157,1549.963676580674
125,125,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_5,72.75304321588676,13923.994505754968,46.3975422206549,1184.1717966242472,1549.9625318066157,1549.9635735834509
126,126,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_4,73.38396910534719,13920.641479082096,41.55973915725564,1226.5064115000039,1549.9625318066157,1549.9635609578334
127,127,ConstructionType_hous,Age_54,ConstructionYear_1900,HHSize_4,73.50935933540497,13550.578730057281,40.83253958483635,763.8052992475098,1549.9625318066157,1549.9621661052913
128,128,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_6,73.99891710271214,13690.842058366223,53.67375337175988,1089.0969674617722,1549.9625318066157,1549.9626948011687
129,129,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_3,73.35700386571719,13783.10099306396,38.57249329315177,1271.332026313446,1549.9625318066157,1549.9630425342946
130,130,ConstructionType_hous,Age_64,ConstructionYear_2001,HHSize_1,72.95981637198555,13665.471663917118,28.535468807122307,1034.6641340802382,1549.9625318066157,1549.9625991531095
131,131,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_1,73.12448849842275,13646.532646335427,27.530687096483483,1210.607849939661,1549.9625318066157,1549.9625277707726
132,132,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_4,73.72595215498774,13822.37549124963,43.814716224285775,1248.2568139441555,1549.9625318066157,1549.9631905766776
133,133,ConstructionType_appt,Age_79,ConstructionYear_2011,HHSize_4,73.07531996390256,13377.024727005764,41.87684521414587,1080.10437819375,1549.9625318066157,1549.9615119297462
134,134,ConstructionType_appt,Age_79,ConstructionYear_1981,HHSize_3,73.40374880869581,13449.562524848336,36.87547948651105,1090.2150148060578,1549.9625318066157,1549.9617853487098
135,135,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_2,72.98647087771003,13814.249688139638,33.58939513140608,1112.2707531759884,1549.9625318066157,1549.9631599337072
136,136,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_2,73.38040961120609,13660.509107225118,32.20917722303764,1270.219533499391,1549.9625318066157,1549.962580456626
137,137,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,72.96015141597455,13711.707096176418,37.46090130110267,1240.131783347615,1549.9625318066157,1549.9627734256562
138,138,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_3,74.11834954975794,13820.65874311511,36.40728153674753,1412.7480768057142,1549.9625318066157,1549.9631841137984
139,139,ConstructionType_hous,Age_39,ConstructionYear_2030,HHSize_3,73.25850378437767,13611.50360389172,40.89012539167525,1214.5267437678294,1549.9625318066157,1549.9623957406445
140,140,ConstructionType_hous,Age_64,ConstructionYear_2030,HHSize_3,72.84320165464055,13712.44198796012,34.86242627014051,1346.3757057349776,1549.9625318066157,1549.9627761932024
141,141,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_3,72.44650614265475,13676.290425889842,35.25630364955803,953.1063131378363,1549.9625318066157,1549.9626399211604
142,142,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_2,72.92950022204013,13398.248309181321,32.398758909076484,1406.980550772607,1549.9625318066157,1549.9615919237806
143,143,ConstructionType_hous,Age_39,ConstructionYear_2011,HHSize_2,73.30390549224087,13460.385478677983,32.503414842397824,1197.4179387674485,1549.9625318066157,1549.9618261411858
144,144,ConstructionType_hous,Age_54,ConstructionYear_2011,HHSize_3,73.5282000511425,13423.514395739241,38.13467700989356,1211.6583197279822,1549.9625318066157,1549.9616871698147
145,145,ConstructionType_hous,Age_64,ConstructionYear_2035,HHSize_3,72.4300266099204,13663.481961565183,36.02117622016261,1182.8626286482545,1549.9625318066157,1549.9625916428117
146,146,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_4,73.26022962191651,13646.181947593328,41.085944453496225,1419.024369056816,1549.9625318066157,1549.9625264516624
147,147,ConstructionType_appt,Age_54,ConstructionYear_1970,HHSize_4,72.07771393071494,13796.711508772172,43.59853912186123,1257.6900631457945,1549.9625318066157,1549.9630938095715
148,148,ConstructionType_appt,Age_79,ConstructionYear_1961,HHSize_5,72.95638592509516,13861.213102962205,45.03481170855081,1421.4958918101609,1549.9625318066157,1549.9633369492117
149,149,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_3,73.64646144284062,13797.403584244432,36.00547042611709,1366.8779530487484,1549.9625318066157,1549.963096449971
150,150,ConstructionType_appt,Age_54,ConstructionYear_1961,HHSize_2,73.56975784941932,13816.030302770683,30.660060919664197,1063.0235190461278,1549.9625318066157,1549.9631666568396
151,151,ConstructionType_hous,Age_64,ConstructionYear_1981,HHSize_2,73.62193923138473,13928.596152778151,31.438490619691105,1043.789344521868,1549.9625318066157,1549.963590945693
152,152,ConstructionType_hous,Age_120,ConstructionYear_2011,HHSize_8,72.36420324748715,13502.41731727612,63.564603982086794,1676.2172229112257,1549.9625318066157,1549.9619845501968
153,153,ConstructionType_hous,Age_64,ConstructionYear_1918,HHSize_6,73.94523314741295,13692.523501926235,52.76193881666779,1420.741556019272,1549.9625318066157,1549.9627011378493
154,154,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_3,74.12471735686059,13686.152554101354,37.492906794297255,1399.7658232508088,1549.9625318066157,1549.962677127912
155,155,ConstructionType_hous,Age_39,ConstructionYear_2020,HHSize_1,72.75648926121723,13647.357012316976,28.56408615386868,1363.1386298824425,1549.9625318066157,1549.9625308705308
156,156,ConstructionType_hous,Age_54,ConstructionYear_2030,HHSize_1,72.55541841400806,13684.623295791675,28.93483972183177,1386.489512394763,1549.9625318066157,1549.9626713320597
157,157,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,72.70538061330345,13720.134457241234,27.29397294372654,1270.731939325142,1549.9625318066157,1549.962805185195
