,index,w_ConstructionType,w_Age,w_ConstructionYear,w_HHSize,e_sqm,w_Income,Water,Electricity,w,wf
59,59,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_5,72.2555846163837,13613.041178099496,98.46528690314562,35635.079165873234,1512.1878172588833,1512.190693917156
60,60,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_1,73.74855501261627,13977.693360699728,49.95795651654822,39596.466382499806,1512.1878172588833,1512.1664251711807
61,61,ConstructionType_hous,Age_79,ConstructionYear_1981,HHSize_3,72.50645686281028,13571.114151330175,81.26573509214658,29125.58834489091,1512.1878172588833,1512.1934841411432
62,62,ConstructionType_hous,Age_24,ConstructionYear_1981,HHSize_4,73.12959766926342,13699.06824121358,88.26936318769775,33353.9262124831,1512.1878172588833,1512.1849683613516
63,63,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,75.27519785259112,13540.38023610343,75.24631783116115,31354.12255620676,1512.1878172588833,1512.1955285498134
64,64,ConstructionType_hous,Age_120,ConstructionYear_1945,HHSize_2,72.89803292805095,13687.87726724161,65.57291267319411,29444.64318090583,1512.1878172588833,1512.185713221079
65,65,ConstructionType_appt,Age_79,ConstructionYear_1961,HHSize_8,72.32189650152588,13877.28034314669,129.02912171606002,41448.93259235687,1512.1878172588833,1512.1731083373602
66,66,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_2,73.16577933307774,13782.013811739322,65.36290809355987,35744.0294548757,1512.1878172588833,1512.1794481795896
67,67,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_3,73.04846810153259,13767.922337668911,73.16182475241277,37810.10057718018,1512.1878172588833,1512.1803860329615
68,68,ConstructionType_hous,Age_29,ConstructionYear_1918,HHSize_1,73.14582423123603,13654.281976630386,54.652830358794354,31355.817393120502,1512.1878172588833,1512.1879489574471
69,69,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_1,73.87684518828094,13714.132435255378,54.1868139995161,34433.899916967945,1512.1878172588833,1512.183965548544
70,70,ConstructionType_hous,Age_39,ConstructionYear_2001,HHSize_3,73.71656350658981,13699.493110087451,75.41526224378349,33628.343462749915,1512.1878172588833,1512.1849398763532
71,71,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,73.8600579075746,13557.640295335714,71.99659110804838,40734.06848164603,1512.1878172588833,1512.194380366959
72,72,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,71.9452737450174,13616.524582913049,73.92071528604946,40009.510179573015,1512.1878172588833,1512.1904621998513
73,73,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_3,72.57449753741943,13372.163243188346,76.00972307599231,30310.183067090347,1512.1878172588833,1512.2067246333893
74,74,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,73.55328198866017,13478.08550220319,74.11373008265632,38398.910216312834,1512.1878172588833,1512.199674981595
75,75,ConstructionType_hous,Age_24,ConstructionYear_1900,HHSize_3,74.01507334368179,13802.53557402535,72.18698856324781,35006.49447778809,1512.1878172588833,1512.178082121806
76,76,ConstructionType_hous,Age_39,ConstructionYear_1981,HHSize_5,72.23796219427948,13630.816349854975,94.43188963645487,40362.745893614185,1512.1878172588833,1512.1895109561856
77,77,ConstructionType_appt,Age_54,ConstructionYear_1981,HHSize_3,72.62739611460101,13732.55626725332,77.29935797108367,41532.66238456178,1512.1878172588833,1512.182739857847
78,78,ConstructionType_hous,Age_120,ConstructionYear_1945,HHSize_3,73.06860146989483,13934.762617476008,79.97020026005497,29603.713129029027,1512.1878172588833,1512.1692825253615
79,79,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_3,73.18596079228838,13684.743991639436,78.29966942217455,32027.43957851851,1512.1878172588833,1512.1859216425974
80,80,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_3,74.11543461271702,13843.070351709268,78.64418601889608,39140.742564611915,1512.1878172588833,1512.1753844268583
81,81,ConstructionType_appt,Age_79,ConstructionYear_1900,HHSize_4,71.68797703572059,13818.71143067183,81.5143902912982,39739.232236000564,1512.1878172588833,1512.1770064220343
82,82,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_4,71.67436375707004,13615.112665152692,84.2509594947298,43310.58080246123,1512.1878172588833,1512.1905562633538
83,83,ConstructionType_appt,Age_39,ConstructionYear_1945,HHSize_5,73.95678470857322,13708.885789621829,91.02355372882697,33479.697169635314,1512.1878172588833,1512.1843146959877
84,84,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_3,71.90631946138261,13633.505084185088,73.59227308927667,34523.508610255936,1512.1878172588833,1512.189332133051
85,85,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_3,72.54140110174014,13781.355392466623,75.60617002640238,42359.08611731377,1512.1878172588833,1512.1794922208107
86,86,ConstructionType_hous,Age_120,ConstructionYear_1961,HHSize_3,73.04479990418778,13815.852563984676,76.70234325619236,34985.96362844128,1512.1878172588833,1512.1771961982586
87,87,ConstructionType_hous,Age_29,ConstructionYear_1961,HHSize_3,72.87544374373745,13523.285427950625,76.57246428171959,28064.46886012477,1512.1878172588833,1512.1966670926622
88,88,ConstructionType_hous,Age_39,ConstructionYear_1961,HHSize_3,74.05861574611548,13945.32467571196,77.76410689727321,38797.39337726355,1512.1878172588833,1512.1685792506928
89,89,ConstructionType_hous,Age_79,ConstructionYear_1970,HHSize_4,73.78578850503872,13441.609521608423,90.63334839091296,34532.495300686096,1512.1878172588833,1512.2021024375624
90,90,ConstructionType_hous,Age_120,ConstructionYear_1900,HHSize_3,74.06145196178015,13780.549326028917,70.24465307892004,39977.86092991982,1512.1878172588833,1512.179545327213
91,91,ConstructionType_hous,Age_29,ConstructionYear_1945,HHSize_4,72.35041160108523,13545.212580352607,88.41801358934376,36826.093328513874,1512.1878172588833,1512.195207990274
92,92,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,73.51715434046555,13781.575434017037,84.07600457977472,38933.45049579343,1512.1878172588833,1512.179477229369
93,93,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_1,73.25917455210242,13842.893814470182,51.05349068277236,35364.53141243929,1512.1878172588833,1512.175396481414
94,94,ConstructionType_appt,Age_79,ConstructionYear_1945,HHSize_1,73.50179253879445,13624.933248745045,52.47333125091487,33746.45424539923,1512.1878172588833,1512.189902040406
95,95,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,72.06404318472873,13635.723355689473,54.72389524331143,38616.11831852016,1512.1878172588833,1512.1891844476215
96,96,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_1,72.7581589811448,13580.86994323306,54.56177532982035,40897.56781100049,1512.1878172588833,1512.1928347887804
97,97,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_1,72.54478405793077,13693.089749356534,55.30842309155421,41104.195962019985,1512.1878172588833,1512.1853664470636
98,98,ConstructionType_appt,Age_24,ConstructionYear_1981,HHSize_1,72.73525279066344,13735.039364319497,56.02612010490152,36370.308513247786,1512.1878172588833,1512.182574567647
99,99,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_3,73.17397515032307,13789.302102122942,73.2012522381952,39209.607962765265,1512.1878172588833,1512.178963129634
100,100,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,72.8172795102863,13592.413214555469,75.62598677111008,34075.282016579964,1512.1878172588833,1512.1920665412595
101,101,ConstructionType_hous,Age_120,ConstructionYear_1918,HHSize_3,72.93200198034705,13780.818199251169,73.8350725900763,37307.37585878815,1512.1878172588833,1512.1795278342377
102,102,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_5,72.63064733019266,13447.533994412912,95.62723555677273,34815.815457037184,1512.1878172588833,1512.2017085646148
103,103,ConstructionType_hous,Age_54,ConstructionYear_1981,HHSize_5,72.68509695139748,13308.894035050796,100.6119750842546,39653.18992351527,1512.1878172588833,1512.210935267362
104,104,ConstructionType_hous,Age_24,ConstructionYear_2011,HHSize_5,74.14902136773848,13583.123853155224,96.9239432023275,33926.00990196785,1512.1878172588833,1512.192684293363
105,105,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_1,72.77155571879726,13668.164127666365,51.05192541800057,31598.22539635083,1512.1878172588833,1512.1870252090564
106,106,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_2,73.00940103959094,13471.26726558826,64.78611715840309,31718.734155832768,1512.1878172588833,1512.2001289405296
107,107,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_3,72.86135028648151,13730.457938621843,74.5933031995061,36202.21275140012,1512.1878172588833,1512.1828794184646
108,108,ConstructionType_hous,Age_54,ConstructionYear_1918,HHSize_2,72.330554072278,13518.92056438627,66.05472247355208,41118.86915756967,1512.1878172588833,1512.1969577745535
109,109,ConstructionType_hous,Age_64,ConstructionYear_1991,HHSize_3,74.26779358101864,13938.139506661128,78.972253919146,33432.615780155065,1512.1878172588833,1512.169057361212
110,110,ConstructionType_hous,Age_54,ConstructionYear_1900,HHSize_5,72.08649127332846,13651.323934700358,94.75819483989544,32290.520928974005,1512.1878172588833,1512.188146195544
111,111,ConstructionType_hous,Age_54,ConstructionYear_2001,HHSize_1,73.04784975689759,13523.470822892426,54.018702526178245,37390.29110499997,1512.1878172588833,1512.19665469351
112,112,ConstructionType_hous,Age_54,ConstructionYear_1970,HHSize_5,73.66624594607325,13562.296179309364,96.71277128187157,47002.68800522285,1512.1878172588833,1512.1940705803088
113,113,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_5,72.60126649606917,13438.97502348207,99.57613437836572,39441.80967219989,1512.1878172588833,1512.2022781888543
114,114,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_5,74.13713967380286,13700.069723210694,95.966319030863,38149.804355954875,1512.1878172588833,1512.1849013551712
115,115,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_6,73.25169470878608,13749.733481136009,112.05271397843212,37583.958191251164,1512.1878172588833,1512.1815964599475
116,116,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_3,72.04346111002361,13792.391379772014,80.72703927818972,35167.131478612064,1512.1878172588833,1512.1787579374484
117,117,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_4,71.92057737116384,13678.100285426284,82.57705041067493,35140.90652136814,1512.1878172588833,1512.1863642426556
118,118,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_4,74.26706764608555,13707.31125474885,85.42188390925263,33991.058890223685,1512.1878172588833,1512.1844193688814
119,119,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_5,72.97918785599465,13517.582770262276,95.60623023930164,37530.29039551249,1512.1878172588833,1512.1970465764555
120,120,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,73.67925310115396,13692.666123737712,73.9512748151375,27769.800982138197,1512.1878172588833,1512.185394235301
121,121,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_2,73.49564774192181,13690.387594004244,63.72139609670208,26281.805718000167,1512.1878172588833,1512.1855459408216
122,122,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,73.66602076648337,13786.286261379937,98.838958385537,36987.84164656104,1512.1878172588833,1512.1791636634723
123,123,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_2,72.97255806098762,13581.298985599844,62.964624545239204,43049.06506020853,1512.1878172588833,1512.1928061572212
124,124,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_4,72.77848473764068,13777.642725785117,83.24055586471334,28448.999927472716,1512.1878172588833,1512.1797392242504
125,125,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,71.52584082249423,13575.960321372737,100.91873646396006,39438.509409835126,1512.1878172588833,1512.1931619689528
126,126,ConstructionType_hous,Age_64,ConstructionYear_1970,HHSize_7,71.57690604158894,13606.531407044073,125.5416380854163,44998.03401851031,1512.1878172588833,1512.191127395085
127,127,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_1,72.0010343624615,13508.229175511924,57.523320070229566,31711.846715660573,1512.1878172588833,1512.197669421896
128,128,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_3,73.04274672486386,13710.671925610724,76.4259765641676,33859.12339523567,1512.1878172588833,1512.184196145504
129,129,ConstructionType_hous,Age_64,ConstructionYear_1981,HHSize_4,73.84031064391117,13672.758480745988,88.44970941396927,33786.40573912118,1512.1878172588833,1512.1867190665516
130,130,ConstructionType_appt,Age_54,ConstructionYear_1970,HHSize_4,74.39146390952007,13572.374641130406,86.50567647542431,32681.348470350516,1512.1878172588833,1512.1933995875886
131,131,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_4,74.11319727769812,13458.380603639605,85.60838432753225,32584.92044442169,1512.1878172588833,1512.200986176388
132,132,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_1,72.5431166362816,13571.601996966738,51.065585574726775,36383.94049291071,1512.1878172588833,1512.1934516616716
133,133,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_2,72.74924391788414,13640.719259790983,62.05123577169311,38813.37999536337,1512.1878172588833,1512.1888517174682
134,134,ConstructionType_appt,Age_54,ConstructionYear_1945,HHSize_2,73.7024907742186,13502.700688035584,65.92914037608746,34512.30266333674,1512.1878172588833,1512.19803675013
135,135,ConstructionType_appt,Age_39,ConstructionYear_1945,HHSize_3,72.83727981193586,13480.17369055725,73.42879634515148,27368.38053354251,1512.1878172588833,1512.199536267703
136,136,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_3,72.84309511457968,13719.85113598346,75.05936059711836,44030.81603026878,1512.1878172588833,1512.1835853243217
137,137,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,72.74546709534138,13644.241094079842,99.12344807525513,32132.54907895484,1512.1878172588833,1512.1886173352425
138,138,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_5,73.82399015945751,13585.430962497983,97.62087070949863,42754.187830392635,1512.1878172588833,1512.192530865395
139,139,ConstructionType_hous,Age_29,ConstructionYear_1945,HHSize_5,72.56074322177895,13499.284093540922,95.75773379228036,35373.4363091257,1512.1878172588833,1512.1982645337393
140,140,ConstructionType_hous,Age_39,ConstructionYear_1945,HHSize_5,72.63483744309171,13554.49494368292,95.82176556232037,36801.87928116403,1512.1878172588833,1512.194590132163
141,141,ConstructionType_hous,Age_79,ConstructionYear_1961,HHSize_6,72.07527436391814,13514.452404293068,105.50135513901449,40536.166896739865,1512.1878172588833,1512.197255229632
142,142,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_6,72.71192384320615,13613.971895364091,108.62395849397495,41110.81718980261,1512.1878172588833,1512.1906318131544
143,143,ConstructionType_hous,Age_79,ConstructionYear_1991,HHSize_6,73.04002988109023,13584.623671491809,106.50092712385783,39523.972850579485,1512.1878172588833,1512.1925848711974
144,144,ConstructionType_hous,Age_54,ConstructionYear_1945,HHSize_6,72.57748279393856,13593.166421019905,104.73889193548048,41153.71653305186,1512.1878172588833,1512.1920165002177
145,145,ConstructionType_appt,Age_64,ConstructionYear_1961,HHSize_3,72.98049756942673,13724.550731929725,74.27950383186135,32313.650721550384,1512.1878172588833,1512.1832725143147
146,146,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_6,72.1575417443235,13925.973720643697,108.78927165414422,40874.583439802715,1512.1878172588833,1512.1698677649056
147,147,ConstructionType_hous,Age_29,ConstructionYear_1945,HHSize_3,73.04415456707521,13763.278024940995,79.61302686010669,37099.390752585736,1512.1878172588833,1512.1806951215674
148,148,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_1,71.5111862881963,13711.52500176667,53.598003315179795,29283.11256963109,1512.1878172588833,1512.1841399186847
149,149,ConstructionType_hous,Age_24,ConstructionYear_1900,HHSize_1,74.30643431582548,13741.38916115134,52.070174100806724,30829.171715524677,1512.1878172588833,1512.1821514159637
150,150,ConstructionType_hous,Age_79,ConstructionYear_1900,HHSize_1,72.42094056619986,13760.262869762724,52.932800924580214,38322.811754540446,1512.1878172588833,1512.180896008274
151,151,ConstructionType_appt,Age_79,ConstructionYear_1981,HHSize_6,74.05334544472052,13699.217076943736,103.97053013412386,38267.917079509534,1512.1878172588833,1512.1849581311274
152,152,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_5,72.63892197021951,13749.730909523516,96.28367922926134,37028.423741816456,1512.1878172588833,1512.1815968486842
153,153,ConstructionType_hous,Age_64,ConstructionYear_1945,HHSize_4,74.1730649302032,13569.286510254065,87.68644161266018,36459.079932187014,1512.1878172588833,1512.1936051809912
154,154,ConstructionType_hous,Age_79,ConstructionYear_1945,HHSize_4,72.83051455570481,13608.02733938849,84.43388103110487,40975.272773159726,1512.1878172588833,1512.1910273909366
155,155,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_5,72.84342001971427,13723.496730744058,91.643763547247,35364.341309870724,1512.1878172588833,1512.1833427053382
156,156,ConstructionType_hous,Age_64,ConstructionYear_1961,HHSize_5,71.35670125510713,13520.59831843725,98.26441228514437,37420.05178896514,1512.1878172588833,1512.1968464640663
157,157,ConstructionType_hous,Age_120,ConstructionYear_1900,HHSize_1,72.66402863700863,13620.873331057006,55.24994429010124,40420.97330961978,1512.1878172588833,1512.1901725309485
158,158,ConstructionType_hous,Age_54,ConstructionYear_1900,HHSize_1,73.65070996652804,13690.418677663929,52.636131861769975,39348.220708640336,1512.1878172588833,1512.1855438191917
159,159,ConstructionType_appt,Age_29,ConstructionYear_1900,HHSize_1,73.53210310926251,13704.739078693172,56.358721356429136,35640.549500710375,1512.1878172588833,1512.1845908196926
