,index,w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water,e_Intercept,e_CDD,e_HDD,Electricity,w
14,21,1,0.974018524859036,62.85913877872439,1.5930326944889068e-05,1954,0.01556745938374464,3,10.216155059017881,0.0009706824096431723,2759.790818241845,72.68267995438741,16.801794997213516,0.035863025983433126,1076.6613415367385,13.189106246291932,-5.28240917773532,13613.659993468671,36.3465539176274,-29960.626895641995,833.3,3006.5,1267.4553652610184,1661.4770906630579
15,23,1,1.1351719969037202,35.17288736799868,-0.001456322080799356,1912,0.016234879195969158,2,10.719422318462113,0.0009660420212288052,2570.510740170118,73.19902713341604,17.282204663764524,0.0309135304073281,1086.090812754726,11.887173547127825,-5.28240917773532,13555.26534228074,32.19400438478334,-29960.626895641995,833.3,3006.5,1120.8502350904998,1661.4770906630579
16,24,1,1.1605409917034115,25.449053726496786,-0.00024396314830297866,1912,0.016481360152214245,1,10.890162686475694,0.000966316179549734,2739.2362193105687,73.25853699198981,17.336614463383498,0.03196871725379178,1077.126261034721,16.104863196955204,-5.28240917773532,13637.842630416917,27.40127638599452,-29960.626895641995,833.3,3006.5,1364.073648247107,1661.4770906630579
17,25,1,1.0679350231349527,35.56820092937932,0.002787613334901403,1873,0.013753199112698473,1,10.304685560219864,0.0009591896066082225,2608.798682513132,73.08583699376804,16.904774527151055,0.033026971349236815,1079.7808906838693,15.112112866875037,-5.28240917773532,13459.42066540471,24.216750753088867,-29960.626895641995,833.3,3006.5,1274.3471390404754,1661.4770906630579
18,26,0,1.1725669685274351,36.64387355302975,0.004583001447753969,1967,0.017965661280115272,4,10.493937912657538,0.0009511085331174386,2543.097998129684,74.25765834096325,16.9969742826606,0.030995682515838757,952.7747123522523,15.075341029325442,-5.28240917773532,13938.851381336694,43.82416712041388,-29960.626895641995,833.3,3006.5,1324.7900081321686,1661.4770906630579
19,28,1,0.9445429891922488,65.25835765625398,0.00017039054904146952,1981,0.016066137013718392,4,9.844256169237807,0.0009415374085683423,2552.115054108828,72.1799777572433,16.435072303209502,0.030491173958393337,987.2404529961677,14.068904299507212,-5.28240917773532,13595.338178429252,41.03296552041526,-29960.626895641995,833.3,3006.5,1352.4386636461245,1661.4770906630579
20,29,1,1.3521944824921457,82.1009065291598,-0.00037196489602305525,1992,0.015391650314895297,5,10.115465188795019,0.0009661773836935844,2761.237146810163,73.78049204238015,16.85668120116848,0.030071122435226836,1114.7720971474607,10.51020204538002,-5.28240917773532,13723.617292548037,46.27719935061875,-29960.626895641995,833.3,3006.5,1181.0713362870542,1661.4770906630579
21,30,1,1.3057835881363795,35.63918466830504,0.0007357322417013711,1992,0.0151545529856688,4,10.371921685871968,0.0009465997578060347,2939.8727902793435,71.72233094631513,16.338311374996536,0.03197731879080283,967.5524187618727,14.068093417460034,-5.28240917773532,13559.058306615556,41.45910551364034,-29960.626895641995,833.3,3006.5,1368.2937441183126,1661.4770906630579
22,31,1,1.251281092377385,24.42500004185555,0.0008101079341490214,1959,0.017828836953935473,4,10.532370107027107,0.0009581898599421913,2690.727059119043,72.98418471440648,16.253089747875077,0.031247641574775664,989.5391171185796,11.13342302574974,-5.28240917773532,13589.621328516223,44.11837625846861,-29960.626895641995,833.3,3006.5,1151.9356348363115,1661.4770906630579
23,32,1,1.1891949965047337,36.183874341367705,0.0019937441341645753,1985,0.016734717486694094,1,10.677605294787671,0.00095882227479418,2744.822671745273,74.60628276224881,16.237648233439618,0.03288257065462432,990.4584740538118,12.982390386545275,-5.28240917773532,13642.304923740105,28.12697168002744,-29960.626895641995,833.3,3006.5,1189.1410795180113,1661.4770906630579
24,35,1,1.1367279551642873,58.636921922549476,0.0007703390369301531,1906,0.018162453367672728,3,10.602914799068774,0.0009565870429087551,2804.6811222024794,72.34911043527367,17.350511294030593,0.030454257997549382,1058.0411134937683,13.99643056895474,-5.28240917773532,13710.214748667187,38.9866684144187,-29960.626895641995,833.3,3006.5,1296.6059139472866,1661.4770906630579
25,36,0,1.1615718548968703,34.691018895338445,8.075712519648549e-05,1898,0.015080834298459776,3,10.326236420169053,0.0009424199646465963,2835.6525062200612,74.10999286984263,16.595892865218627,0.029027360629438906,1134.3678403401732,11.523773783724351,-5.28240917773532,13801.83576766785,35.0692125104747,-29960.626895641995,833.3,3006.5,1044.44145267023,1661.4770906630579
26,37,1,1.212156447030932,52.95291345840245,-0.00038932941732735437,1927,0.015534432682749812,3,10.031438524054426,0.0009548395671069717,2779.1646741773748,73.9327709641796,17.297397312032135,0.031228157021869055,1085.746758176911,14.176450755503144,-5.28240917773532,13624.336227755539,35.85050936019504,-29960.626895641995,833.3,3006.5,1321.4010675999762,1661.4770906630579
27,38,0,1.3361083659019086,63.073831590050155,0.002984233012831993,1970,0.015019491238836412,2,10.150020008265114,0.0009546964595796157,3021.0402719849512,73.20293676830565,16.356447423194922,0.03589040333735755,984.8000581263253,11.35457058912838,-5.28240917773532,13761.784696380177,30.53074087415927,-29960.626895641995,833.3,3006.5,1014.6691175616484,1661.4770906630579
28,39,1,1.1673937896149986,79.47110464481719,0.0012841719293387932,1980,0.016128060965634586,2,10.493840545192922,0.0009638579322115461,2979.890269878432,71.99835993206057,16.890065963497594,0.03418796813676802,1031.113612464131,13.772472221202193,-5.28240917773532,13862.991766085152,32.62568308327413,-29960.626895641995,833.3,3006.5,1285.4903533734478,1661.4770906630579
29,40,1,1.1449144813711,31.929432501979733,-0.00024037079055957183,1944,0.015073917202540685,3,10.250136128955187,0.0009573157504302517,2656.8723479129158,74.04680212330611,16.80573770316949,0.03227244306422431,1025.5176467779772,12.38616393971262,-5.28240917773532,13440.124676333797,35.767450216503725,-29960.626895641995,833.3,3006.5,1200.1792399486494,1661.4770906630579
30,41,1,1.1019837940460864,82.28435649108789,0.003075912359686568,2013,0.01848313072375117,6,10.501000275174496,0.0009522874433888106,2757.9253712880986,71.92650341565333,16.555042308407238,0.03565442402942628,1027.5459715857144,9.644546327597627,-5.28240917773532,13854.223417956002,55.42566818490766,-29960.626895641995,833.3,3006.5,1150.313962040418,1661.4770906630579
31,42,1,0.9836820266796236,84.93187373670693,-0.0007162015614841624,2028,0.017180696537567146,6,10.198630122072498,0.0009428778882895747,2733.268744443293,71.89402622261547,17.32589798151701,0.03562184859746065,1044.9240215455375,9.375710600545084,-5.28240917773532,13333.155626415792,52.898686787586136,-29960.626895641995,833.3,3006.5,1140.6307015363768,1661.4770906630579
32,43,1,1.1094906940273737,21.680310151051426,0.003276100714685861,2035,0.015662724636623545,3,10.702258948988,0.0009636681868858793,3081.2905719881032,73.46586988337435,16.411510536889164,0.03211196380530011,1109.2388322070854,15.399496414672813,-5.28240917773532,13874.428009325522,37.92800107418793,-29960.626895641995,833.3,3006.5,1468.8148715564591,1661.4770906630579
33,44,1,1.3042377056565488,61.02331385949377,-0.0018091618132482425,2029,0.014794560734832568,1,10.460317931765172,0.0009381185052546561,2646.5740221030555,71.87509364831324,17.13738097342083,0.03217932033843545,1068.2547107938888,10.009125867643636,-5.28240917773532,13737.111423944607,26.3503566704159,-29960.626895641995,833.3,3006.5,1003.3836796482403,1661.4770906630579
34,47,1,1.163471442108052,54.83739800204783,0.001953752609575903,1973,0.015586209310360909,4,10.258167679238232,0.0009535161936092273,2763.0186210092897,72.57311044729288,16.962936208827195,0.03200158390255963,1040.1196863606194,15.57464839417372,-5.28240917773532,13506.652489219914,41.503114229874114,-29960.626895641995,833.3,3006.5,1466.0076432138833,1661.4770906630579
35,48,1,1.1368517455294245,66.64212779471372,-6.859029733959088e-05,1914,0.016106590103411023,4,10.387428085896076,0.0009744532655179812,2737.1259912405603,72.88542117797638,16.83253303949542,0.03245225104061543,1049.7731642764302,10.204134531962888,-5.28240917773532,13603.83772245343,41.90524537354139,-29960.626895641995,833.3,3006.5,1086.2072853107372,1661.4770906630579
36,49,1,1.1186264367187222,60.35808153680815,0.0020654462432318143,1949,0.015460552223454169,4,10.229436145752242,0.0009637670439142924,2903.2517501474554,74.07859735643711,16.04967215376259,0.03241576973053389,986.0269221206237,13.514260637942511,-5.28240917773532,13615.22043056415,41.252874999104044,-29960.626895641995,833.3,3006.5,1313.1871969540343,1661.4770906630579
37,50,0,1.1883669657029392,44.085076014576615,0.0016139925499437605,1949,0.015978196648782455,4,10.117575266929087,0.0009622684908323996,2920.1825109988367,73.50489140598567,16.802949923734847,0.032340480565264784,993.7026228839079,13.057013485908072,-5.28240917773532,13642.373613821426,40.960695151627824,-29960.626895641995,833.3,3006.5,1186.8949190432434,1661.4770906630579
38,52,1,0.9754295046401332,60.362910105695036,-0.0017284967858648998,2002,0.015620457314530663,2,10.300329333422324,0.0009422385909619768,2907.093228641067,72.83512287034152,16.951306438055244,0.031296904240196884,1041.1777225489357,14.19830742387597,-5.28240917773532,13739.958325890451,31.72619651450605,-29960.626895641995,833.3,3006.5,1322.0939224557012,1661.4770906630579
39,53,1,1.0178262571401906,64.27820244431575,-0.0023176102492319622,1999,0.016506016981935906,2,10.546602611274071,0.0009444559127669712,2885.907786756798,73.24778150498696,16.40368507596236,0.033319081908827104,1074.8692345563554,13.539950740299918,-5.28240917773532,13582.325636272795,32.738142201706765,-29960.626895641995,833.3,3006.5,1277.1497521968295,1661.4770906630579
40,54,0,1.0426835142508992,70.89331682469361,-0.002505179767319897,1968,0.01690498279630143,2,10.471429835182835,0.000951902108403137,2928.1197093571186,73.40413863308859,16.439009542626888,0.03277497066740015,1057.2492786200014,12.7017712244587,-5.28240917773532,13573.52507956584,32.337007910292,-29960.626895641995,833.3,3006.5,1107.5371331026981,1661.4770906630579
41,57,1,1.1191512292116603,69.78701167986297,-0.0004239863096751966,1925,0.0175382770922704,2,10.280426679352654,0.0009463218744543072,2794.2626158690355,73.07467176064421,17.458922530592947,0.03272863568215667,1071.8545294982111,10.927905958457917,-5.28240917773532,13856.31235357201,33.094878545679286,-29960.626895641995,833.3,3006.5,1071.5402101888944,1661.4770906630579
42,58,0,1.1762181632644522,42.919470610761856,0.0011229497990841867,1955,0.016655751076854856,5,10.41811909130726,0.000952995736055091,2604.627737953845,73.93129396219183,17.74357854078879,0.033583403073538284,1060.21917562672,16.69296659990006,-5.28240917773532,13626.579096536767,47.179506450131775,-29960.626895641995,833.3,3006.5,1479.2463472372433,1661.4770906630579
43,59,0,1.1718082813084971,72.23056152696878,0.00013878070283166843,1954,0.016976918338136374,6,10.120375080844784,0.0009578726104334232,2735.414637556864,73.79761822967666,16.453733990572427,0.03024133933872077,1065.3859878401822,17.039756673690313,-5.28240917773532,13621.507622613779,51.65466945106611,-29960.626895641995,833.3,3006.5,1533.9014642165769,1661.4770906630579
44,61,0,0.9149047587623584,30.558752214370237,-0.0011686698791408346,1938,0.016744552011014182,4,10.240913096295769,0.0009528327726795633,2923.4871596941102,71.40849382885635,17.33391843390092,0.03155225786571243,1078.3846189576502,13.032016005964605,-5.28240917773532,13633.250713840343,41.71340060134922,-29960.626895641995,833.3,3006.5,1191.5931913582294,1661.4770906630579
45,62,1,0.9747081247454646,46.605451452953126,0.00221992756520128,1938,0.016958442807253896,4,10.44546443565135,0.0009555702859713899,2717.8056177367957,72.76933332409185,16.778439871922266,0.029997639411271045,1097.7594381451777,11.011444629018225,-5.28240917773532,13403.824663004463,42.758876924858725,-29960.626895641995,833.3,3006.5,1152.0015609089692,1661.4770906630579
46,63,1,1.0746845307975696,20.414796007390123,0.00017743892085239068,1938,0.01609943430191071,4,10.260668102250197,0.0009572075546874846,2857.8311619725764,73.13883073911524,16.531897232468474,0.033226939134156266,1082.8820564650105,10.464988092901347,-5.28240917773532,13754.720301264795,41.77073649181961,-29960.626895641995,833.3,3006.5,1120.2254278424887,1661.4770906630579
47,64,1,1.1692596447628312,65.40245261211076,0.002156181626675649,1938,0.014424386723133563,1,10.502548087754008,0.000967484313476002,2615.560310249358,73.62111907080677,16.770797225464875,0.03145579311032508,1022.8447773954447,14.580484783351949,-5.28240917773532,13660.517849196958,25.58933082615714,-29960.626895641995,833.3,3006.5,1270.4806692035604,1661.4770906630579
48,65,1,1.1517184363294293,54.324838751390246,-0.0013837543839827226,1993,0.015163072128987374,2,10.428178748676784,0.0009468144961472424,2974.5657436477427,73.11155841489334,17.145210449638142,0.02665560714062969,1017.2054249644992,9.362636795817222,-5.28240917773532,13651.09781791984,31.43049438877483,-29960.626895641995,833.3,3006.5,989.4203323734793,1661.4770906630579
49,66,1,1.2160489173264977,65.78086282091121,0.003441619839810485,1993,0.01664689287799646,1,10.231628561928927,0.0009656514373979592,2851.967396524893,73.46231496990266,17.354442929048602,0.03195395899257551,1053.9750878551224,17.762324590492078,-5.28240917773532,13574.575752065695,27.992578719675173,-29960.626895641995,833.3,3006.5,1523.7352910893833,1661.4770906630579
50,67,1,1.0368572172210535,59.71632664073317,0.00014007376616233507,1993,0.015424741403338571,3,10.290459630121926,0.000961006038736908,2851.5595186505616,71.9874635792742,16.288419660030424,0.03383005910991152,1035.4429216089336,10.081599740250326,-5.28240917773532,13569.307293043874,36.55976234174685,-29960.626895641995,833.3,3006.5,1070.8144372036168,1661.4770906630579
51,69,1,1.2866563495871226,55.34480971801635,-0.0004958798477729368,1980,0.0137425551885761,1,10.79972220896599,0.0009591497085979476,2544.2111723211992,73.62565015865371,16.95469407125051,0.02858440390482636,1072.9333606691291,12.34272931240458,-5.28240917773532,13747.619248552815,25.33412777673145,-29960.626895641995,833.3,3006.5,1139.2610893746134,1661.4770906630579
52,70,1,1.3254809742277225,81.6047761550942,-0.0006712158273629776,1961,0.014657668591181262,2,10.73186799660927,0.0009560217708591524,2721.0656098846107,72.95335369891602,16.757036146735743,0.02981228546739048,1004.7254759633138,12.85640500941685,-5.28240917773532,13571.989577763547,31.128777515042128,-29960.626895641995,833.3,3006.5,1202.8539387237818,1661.4770906630579
53,71,1,1.0999601099707763,64.85548693936586,-0.0021581366696279193,1969,0.015745646766013432,6,10.244253502669174,0.0009624399222615961,2888.454760499423,73.33167537626464,17.207834041978547,0.033982237706462075,1057.1535865837795,13.26193130562732,-5.28240917773532,13456.101313357209,51.37770708918632,-29960.626895641995,833.3,3006.5,1389.4960024762133,1661.4770906630579
54,75,1,1.2867098570811912,51.45004724969386,0.0010536358648470109,2006,0.01683468121347538,1,10.009088856891225,0.0009360380007893636,2966.7685192619256,74.49652063784467,17.048892276230156,0.03226420941717372,1009.171013419533,13.306175074842168,-5.28240917773532,13700.710287455295,27.98539604520111,-29960.626895641995,833.3,3006.5,1230.4118521149098,1661.4770906630579
55,76,0,1.0118147168452902,64.52738851865797,0.00032855503578972656,2033,0.015934386430954066,1,10.005220638179203,0.0009568624743338053,2860.122344060028,72.1629669807148,17.473597225137933,0.03121584987162906,980.1194770660318,12.876897995098613,-5.28240917773532,13761.206122855865,26.847452174821864,-29960.626895641995,833.3,3006.5,1110.46606334074,1661.4770906630579
56,80,1,1.2057545137950252,44.67189881555557,0.0007174278797605343,1957,0.015504954354636754,4,10.392165180050203,0.0009570548758020828,2752.963865478035,72.98124225362844,17.185482571312342,0.030661487856142613,1060.6836879872494,12.233708994666266,-5.28240917773532,13627.555507435889,41.627861895624385,-29960.626895641995,833.3,3006.5,1238.1867950162946,1661.4770906630579
57,81,1,1.268895253594114,36.02075562591713,0.0005895803811827098,1957,0.014499593335837191,3,10.144304423980083,0.0009619802564023963,2394.6239747618906,72.7683343929267,16.747262475947934,0.027881613401723952,1047.056880455425,10.14101783495044,-5.28240917773532,13577.322661852682,35.33378473795679,-29960.626895641995,833.3,3006.5,1046.9286355175436,1661.4770906630579
58,82,1,1.1895407602768795,49.47053801061328,0.0031668852084984892,1957,0.01406496713516624,5,9.923046619649217,0.0009576370423313734,2622.715831478949,72.90315909925789,17.224597777101106,0.03126237757096558,1074.2384807727562,12.765295682058408,-5.28240917773532,13478.69940881867,44.14040270037457,-29960.626895641995,833.3,3006.5,1307.6077932416372,1661.4770906630579
59,83,1,0.9641855868889913,37.21794030016121,0.00033131421402178953,1947,0.013953396723445631,5,10.758799630051918,0.00097914337472811,2652.6500015035003,73.88433061088182,16.406579272396712,0.028879211816132306,985.4470636328481,14.016752753947165,-5.28240917773532,13893.432438434036,46.14334146957176,-29960.626895641995,833.3,3006.5,1369.8154433625489,1661.4770906630579
60,84,1,1.3510405622063455,80.87568658924614,0.0010470840914780157,1972,0.017038972425494958,2,10.453125595250206,0.0009412735179722985,2375.799881858342,72.28370413957997,15.816244321878447,0.03210707686485535,1001.2068331842886,12.445626976567668,-5.28240917773532,13808.435958022299,33.29589578026028,-29960.626895641995,833.3,3006.5,1166.7968221829906,1661.4770906630579
61,85,1,1.2285829940399786,55.04751021806109,0.002200154221733633,1972,0.014804948266453476,2,11.021816709959602,0.0009417013593042992,2552.6962203474513,71.99454702521928,16.483465947741813,0.03332934662268433,985.1396409931343,12.82903560938042,-5.28240917773532,13724.833418637896,31.64078678712466,-29960.626895641995,833.3,3006.5,1199.3540410450412,1661.4770906630579
62,86,1,1.1081103258324898,82.44143024289728,-0.0006665923156312282,1972,0.01643149874566753,2,9.86109354255042,0.0009686720181375012,2772.812120506149,73.89600894845537,16.605714445650996,0.030732466122500145,1097.610021400141,13.597231568881499,-5.28240917773532,13501.85823500292,31.999992692017788,-29960.626895641995,833.3,3006.5,1265.862125625932,1661.4770906630579
63,87,1,1.0652878498484566,73.18213742734865,0.0020799512019185626,1979,0.014904254674443063,3,10.039053189902305,0.0009543775156482056,2712.1942107097475,73.50385843600077,16.8825277896913,0.033431826675162944,1082.6469557136577,13.73853997636585,-5.28240917773532,13598.419650218526,35.646912628944925,-29960.626895641995,833.3,3006.5,1314.115207391562,1661.4770906630579
64,89,1,1.2430691898706283,55.4249263577743,-0.0005578895456290847,1951,0.0164072873710857,2,10.320149558269698,0.0009635477516968144,2749.708974627656,73.01162812887625,17.07195555492086,0.034145295451515414,1009.3139080278427,12.37052359024003,-5.28240917773532,13742.558035537273,32.409329010020464,-29960.626895641995,833.3,3006.5,1170.5786891180735,1661.4770906630579
65,90,1,1.2469280143109844,54.21912936067253,0.0032190470851840413,1890,0.014441937650954738,3,10.659357073624053,0.0009652314387085867,2943.122816150868,72.7661553480626,16.460575899713305,0.0315082322930543,1065.3235972818559,14.451435606374115,-5.28240917773532,13544.742921028059,35.627786354899776,-29960.626895641995,833.3,3006.5,1322.016532645925,1661.4770906630579
66,91,1,1.270392893153714,48.034388746606396,0.0011380482396544742,2002,0.013930820538865948,1,10.355738357329756,0.0009619076740787404,2829.798097027409,73.34714231060873,17.298950900177463,0.031074306407600644,1061.997827227563,14.065468927024725,-5.28240917773532,13561.793314315431,25.41153480929551,-29960.626895641995,833.3,3006.5,1276.6410345032398,1661.4770906630579
67,92,1,1.1210442418970517,39.820501682454704,4.190686408572325e-05,2020,0.015978299643141524,7,10.403946215297207,0.0009569697552274891,2874.497346565904,72.78119712151066,16.909712089619468,0.03572960393744515,1046.6402094362911,14.924375221505287,-5.28240917773532,13494.57914900275,57.54085780470253,-29960.626895641995,833.3,3006.5,1559.2740803169986,1661.4770906630579
68,93,0,1.2835880846906325,53.02592622534947,0.002507250833279928,2020,0.014808046888880724,7,10.008553168004466,0.0009428175186563355,2767.1764657614012,72.8491608420662,16.155709029485614,0.02954689273482005,1129.2838346588005,11.51858976273232,-5.28240917773532,13647.29914418636,54.561717338161365,-29960.626895641995,833.3,3006.5,1243.0641778451145,1661.4770906630579
69,94,1,1.1628570926566022,80.77492408375531,0.0007108775304215463,2020,0.01735922917397259,4,10.642445757548437,0.0009690076208455562,2912.441876615523,74.05273500607885,16.910830337311868,0.03490887588391492,1035.1669636722966,13.159169178124694,-5.28240917773532,13597.619727214444,44.448350711350116,-29960.626895641995,833.3,3006.5,1331.6896787699088,1661.4770906630579
70,95,0,1.156178292860473,60.183482982989005,0.0013928217259306193,1913,0.01548180560360161,5,10.204205546680688,0.0009580661126016014,2877.356209886121,72.53757562564097,16.597834059024315,0.032972444999277234,1041.6532134425909,11.775547463202699,-5.28240917773532,13761.062032904707,45.35326269188878,-29960.626895641995,833.3,3006.5,1128.9196123667232,1661.4770906630579
71,96,1,0.9567410952406596,36.44996903891053,0.0001543450612193183,1940,0.01392921195839302,4,10.257360905422832,0.0009568876712879582,2668.169283087299,72.04107057737484,16.90971235857094,0.03378256145959388,1119.2535105472225,14.785955651159961,-5.28240917773532,13698.985290668601,39.662618745451105,-29960.626895641995,833.3,3006.5,1404.7029173306491,1661.4770906630579
72,97,1,1.133981968670084,52.69630768068321,-0.0027475658294310004,1960,0.016318986670224554,4,10.600703461387688,0.0009620133426893406,2836.4118702194983,74.11431207960874,16.393376052131398,0.0328424546562393,1056.1725415392577,10.262132407884852,-5.28240917773532,13849.794246375483,42.83959257911932,-29960.626895641995,833.3,3006.5,1110.3084104791517,1661.4770906630579
73,98,1,1.1718206838757383,72.11063588599002,0.0038194124288117226,1968,0.017824235169068284,5,10.227734893024646,0.0009575745790681137,2760.0130566394146,71.95507569065501,16.370286766635097,0.027016726852967618,1030.9248373923538,12.51526976099642,-5.28240917773532,13400.63857323317,48.53628765951529,-29960.626895641995,833.3,3006.5,1288.311181800978,1661.4770906630579
74,99,1,1.12383359372488,68.07396322724425,-0.0033618388762064657,1968,0.0134908940616754,5,10.450954205866363,0.0009531939467070043,2669.188277091629,73.99137309238753,17.026315224586206,0.03646070028481935,1095.6373545073332,13.848475956115605,-5.28240917773532,13688.358928918415,44.7939569254084,-29960.626895641995,833.3,3006.5,1392.7842265629833,1661.4770906630579
75,101,1,1.2201828772295038,45.86130689549982,0.0005174171463440255,2026,0.015724284220846887,4,10.32539481457348,0.0009698678649738721,2618.561307630936,71.57417678766599,16.126174634004908,0.0341171240567033,990.0548489893373,10.246482271805363,-5.28240917773532,13549.010682070331,42.280670334259625,-29960.626895641995,833.3,3006.5,1114.0417013688216,1661.4770906630579
76,105,1,1.15665020716578,72.73564091470121,-5.136391754566259e-05,1974,0.015195458842534848,4,10.206505425946153,0.0009617434914220276,2456.6190791596,72.66867668382453,16.8697097454481,0.03168814260905186,1008.781713335698,12.148641617453315,-5.28240917773532,13562.541756825703,41.061090591065344,-29960.626895641995,833.3,3006.5,1221.8711094732055,1661.4770906630579
