,cool,e_BuildingSqm,elec,heat,real_index,sw,w,wf
197.0,0.0,3600.0,0.0,0.0,197.0,11.0,1.0,9.56364538880566
208.0,0.0,3600.0,0.0,0.0,208.0,11.0,1.0,9.56364538880566
209.0,0.0,3600.0,0.0,0.0,209.0,11.0,1.0,9.56364538880566
210.0,0.0,3600.0,0.0,0.0,210.0,11.0,1.0,8.56364538880566
211.0,0.0,3600.0,0.0,0.0,211.0,11.0,1.0,9.56364538880566
212.0,0.0,3600.0,0.0,0.0,212.0,11.0,1.0,7.563645388805661
213.0,0.0,3600.0,0.0,0.0,213.0,11.0,1.0,9.56364538880566
214.0,0.0,3600.0,0.0,0.0,214.0,11.0,1.0,6.563645388805661
216.0,0.0,3600.0,0.0,0.0,216.0,11.0,1.0,9.56364538880566
217.0,0.0,3600.0,0.0,0.0,217.0,11.0,1.0,9.56364538880566
218.0,0.0,3600.0,0.0,0.0,218.0,11.0,1.0,9.56364538880566
220.0,0.0,3600.0,0.0,0.0,220.0,11.0,1.0,8.56364538880566
221.0,0.0,3600.0,0.0,0.0,221.0,11.0,1.0,9.56364538880566
222.0,0.0,3600.0,0.0,0.0,222.0,11.0,1.0,8.56364538880566
223.0,0.0,3600.0,0.0,0.0,223.0,11.0,1.0,8.56364538880566
224.0,0.0,3600.0,0.0,0.0,224.0,11.0,1.0,9.56364538880566
225.0,0.0,3600.0,0.0,0.0,225.0,11.0,1.0,9.56364538880566
226.0,0.0,3600.0,0.0,0.0,226.0,11.0,1.0,8.56364538880566
227.0,0.0,3600.0,0.0,0.0,227.0,11.0,1.0,9.56364538880566
230.0,0.0,525.0,0.0,62972.56804299128,230.0,1.0,1.0,13.623842370326042
231.0,84002.05567316945,525.0,0.0,0.0,231.0,1.0,1.0,13.623842370326042
232.0,0.0,525.0,0.0,0.0,232.0,1.0,1.0,13.623842370326042
233.0,0.0,525.0,0.0,675974.2092269178,233.0,1.0,1.0,13.623842370326042
234.0,0.0,3600.0,0.0,0.0,234.0,11.0,1.0,9.56364538880566
235.0,0.0,3600.0,0.0,0.0,235.0,11.0,1.0,8.56364538880566
236.0,0.0,3600.0,0.0,0.0,236.0,11.0,1.0,8.56364538880566
237.0,0.0,3600.0,0.0,0.0,237.0,11.0,1.0,9.56364538880566
245.0,0.0,3600.0,0.0,0.0,245.0,11.0,1.0,9.56364538880566
246.0,0.0,39.0,89060.43376261383,0.0,246.0,1.0,1.0,14.265551551795607
247.0,0.0,525.0,200226.2050626968,0.0,247.0,1.0,1.0,13.623842370326042
248.0,15654.886596875205,525.0,200226.2050626968,0.0,248.0,1.0,1.0,13.623842370326042
249.0,46964.659790625614,525.0,200226.2050626968,0.0,249.0,1.0,1.0,13.623842370326042
257.0,0.0,3600.0,0.0,0.0,257.0,11.0,1.0,9.56364538880566
258.0,0.0,3600.0,0.0,0.0,258.0,11.0,1.0,9.56364538880566
259.0,0.0,3600.0,0.0,0.0,259.0,11.0,1.0,9.56364538880566
260.0,0.0,3600.0,0.0,0.0,260.0,11.0,1.0,9.56364538880566
261.0,0.0,3600.0,0.0,0.0,261.0,11.0,1.0,9.56364538880566
262.0,0.0,3600.0,0.0,0.0,262.0,11.0,1.0,8.56364538880566
266.0,0.0,3600.0,0.0,0.0,266.0,11.0,1.0,9.56364538880566
267.0,0.0,3600.0,0.0,0.0,267.0,11.0,1.0,8.56364538880566
268.0,0.0,3600.0,0.0,0.0,268.0,11.0,1.0,8.56364538880566
269.0,0.0,3600.0,0.0,0.0,269.0,11.0,1.0,9.56364538880566
270.0,0.0,3600.0,0.0,0.0,270.0,11.0,1.0,8.56364538880566
271.0,0.0,3600.0,0.0,0.0,271.0,11.0,1.0,9.56364538880566
272.0,0.0,3600.0,0.0,0.0,272.0,11.0,1.0,9.56364538880566
274.0,0.0,3600.0,0.0,0.0,274.0,11.0,1.0,9.56364538880566
279.0,15654.886596875205,525.0,0.0,45555.72699022581,279.0,1.0,1.0,13.623842370326042
280.0,21000.513918292363,525.0,0.0,15185.242330075269,280.0,1.0,1.0,13.623842370326042
281.0,0.0,3600.0,0.0,0.0,281.0,11.0,1.0,9.56364538880566
282.0,21000.513918292363,525.0,0.0,15185.242330075269,282.0,1.0,1.0,13.623842370326042
285.0,0.0,525.0,200226.2050626968,225324.73640897265,285.0,1.0,1.0,13.623842370326042
287.0,0.0,39.0,89060.43376261383,0.0,287.0,1.0,1.0,14.265551551795607
288.0,0.0,525.0,200226.2050626968,0.0,288.0,1.0,1.0,13.623842370326042
289.0,0.0,525.0,200226.2050626968,0.0,289.0,1.0,1.0,13.623842370326042
290.0,0.0,36.0,0.0,0.0,290.0,1.0,1.0,14.269512719582455
293.0,0.0,39.0,0.0,49118.6030735332,293.0,1.0,1.0,14.265551551795607
294.0,0.0,39.0,0.0,23688.978034917418,294.0,1.0,1.0,14.265551551795607
295.0,10920.267237512027,39.0,0.0,49118.6030735332,295.0,1.0,1.0,14.265551551795607
296.0,0.0,39.0,0.0,23688.978034917418,296.0,1.0,1.0,14.265551551795607
297.0,0.0,105.0,0.0,1216753.576608452,297.0,1.0,1.0,14.178405860484927
298.0,0.0,525.0,200226.2050626968,65222.13590920054,298.0,1.0,1.0,13.623842370326042
299.0,0.0,3600.0,0.0,0.0,299.0,11.0,1.0,7.563645388805661
300.0,0.0,3600.0,0.0,0.0,300.0,11.0,1.0,9.56364538880566
301.0,0.0,3600.0,0.0,0.0,301.0,11.0,1.0,7.563645388805661
302.0,0.0,3600.0,0.0,0.0,302.0,11.0,1.0,7.563645388805661
303.0,0.0,525.0,200226.2050626968,0.0,303.0,1.0,1.0,13.623842370326042
304.0,0.0,525.0,200226.2050626968,675974.2092269178,304.0,1.0,1.0,13.623842370326042
305.0,0.0,525.0,0.0,94458.85206448693,305.0,1.0,1.0,13.623842370326042
306.0,0.0,3600.0,0.0,0.0,306.0,11.0,1.0,7.563645388805661
307.0,0.0,3600.0,0.0,0.0,307.0,11.0,1.0,8.56364538880566
308.0,0.0,3600.0,0.0,0.0,308.0,11.0,1.0,9.56364538880566
309.0,0.0,3600.0,0.0,0.0,309.0,11.0,1.0,7.563645388805661
310.0,0.0,3600.0,0.0,0.0,310.0,11.0,1.0,9.56364538880566
315.0,0.0,3600.0,0.0,0.0,315.0,11.0,1.0,8.56364538880566
316.0,0.0,3600.0,0.0,0.0,316.0,11.0,1.0,9.56364538880566
317.0,0.0,3600.0,0.0,0.0,317.0,11.0,1.0,9.56364538880566
318.0,0.0,3600.0,0.0,0.0,318.0,11.0,1.0,9.56364538880566
319.0,0.0,3600.0,0.0,0.0,319.0,11.0,1.0,7.563645388805661
320.0,0.0,3600.0,0.0,0.0,320.0,11.0,1.0,8.56364538880566
321.0,0.0,3600.0,0.0,0.0,321.0,11.0,1.0,7.563645388805661
322.0,0.0,3600.0,0.0,0.0,322.0,11.0,1.0,9.56364538880566
323.0,0.0,3600.0,0.0,0.0,323.0,11.0,1.0,9.56364538880566
324.0,0.0,3600.0,0.0,0.0,324.0,11.0,1.0,8.56364538880566
332.0,0.0,3600.0,0.0,0.0,332.0,11.0,1.0,9.56364538880566
333.0,0.0,3600.0,0.0,0.0,333.0,11.0,1.0,8.56364538880566
334.0,0.0,3600.0,0.0,0.0,334.0,11.0,1.0,8.56364538880566
335.0,0.0,3600.0,0.0,0.0,335.0,11.0,1.0,8.56364538880566
336.0,0.0,3600.0,0.0,0.0,336.0,11.0,1.0,8.56364538880566
341.0,183846.88387335493,525.0,200226.2050626968,94458.85206448693,341.0,1.0,1.0,13.623842370326042
342.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,342.0,1.0,1.0,13.623842370326042
343.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,343.0,1.0,1.0,13.623842370326042
344.0,183846.88387335493,525.0,200226.2050626968,0.0,344.0,1.0,1.0,13.623842370326042
345.0,183846.88387335493,525.0,200226.2050626968,0.0,345.0,1.0,1.0,13.623842370326042
346.0,46964.659790625614,525.0,200226.2050626968,0.0,346.0,1.0,1.0,13.623842370326042
347.0,46964.659790625614,525.0,200226.2050626968,0.0,347.0,1.0,1.0,13.623842370326042
348.0,46964.659790625614,525.0,200226.2050626968,0.0,348.0,1.0,1.0,13.623842370326042
349.0,0.0,3600.0,0.0,0.0,349.0,11.0,1.0,9.56364538880566
350.0,0.0,3600.0,0.0,0.0,350.0,11.0,1.0,8.56364538880566
351.0,0.0,525.0,66742.06835423224,15185.242330075269,351.0,1.0,1.0,13.623842370326042
352.0,0.0,3600.0,0.0,0.0,352.0,11.0,1.0,9.56364538880566
353.0,0.0,3600.0,0.0,0.0,353.0,11.0,1.0,7.563645388805661
354.0,0.0,3600.0,0.0,0.0,354.0,11.0,1.0,9.56364538880566
355.0,0.0,3600.0,0.0,0.0,355.0,11.0,1.0,8.56364538880566
356.0,46964.659790625614,525.0,0.0,0.0,356.0,1.0,1.0,12.623842370326042
357.0,46964.659790625614,525.0,200226.2050626968,0.0,357.0,1.0,1.0,13.623842370326042
366.0,0.0,3600.0,0.0,0.0,366.0,11.0,1.0,9.56364538880566
370.0,0.0,525.0,200226.2050626968,225324.73640897265,370.0,1.0,1.0,11.623842370326042
371.0,0.0,525.0,200226.2050626968,225324.73640897265,371.0,1.0,1.0,13.623842370326042
375.0,0.0,36.0,0.0,0.0,375.0,1.0,1.0,14.269512719582455
376.0,0.0,105.0,0.0,0.0,376.0,1.0,1.0,14.178405860484927
377.0,0.0,39.0,29686.811254204615,0.0,377.0,1.0,1.0,14.265551551795607
378.0,95600.37961414456,39.0,0.0,0.0,378.0,1.0,1.0,14.265551551795607
379.0,0.0,39.0,89060.43376261383,0.0,379.0,1.0,1.0,14.265551551795607
385.0,0.0,3600.0,0.0,0.0,385.0,11.0,1.0,9.56364538880566
391.0,0.0,3600.0,0.0,0.0,391.0,11.0,1.0,7.563645388805661
395.0,0.0,3600.0,0.0,0.0,395.0,11.0,1.0,8.56364538880566
405.0,0.0,3600.0,0.0,0.0,405.0,11.0,1.0,9.56364538880566
406.0,0.0,3600.0,0.0,0.0,406.0,11.0,1.0,9.56364538880566
407.0,0.0,525.0,200226.2050626968,0.0,407.0,1.0,1.0,13.623842370326042
408.0,0.0,3600.0,0.0,0.0,408.0,11.0,1.0,9.56364538880566
409.0,0.0,3600.0,0.0,0.0,409.0,11.0,1.0,9.56364538880566
410.0,0.0,3600.0,0.0,0.0,410.0,11.0,1.0,9.56364538880566
411.0,0.0,3600.0,0.0,0.0,411.0,11.0,1.0,9.56364538880566
412.0,0.0,3600.0,0.0,0.0,412.0,11.0,1.0,9.56364538880566
413.0,0.0,3600.0,0.0,0.0,413.0,11.0,1.0,9.56364538880566
414.0,0.0,3600.0,0.0,0.0,414.0,11.0,1.0,9.56364538880566
415.0,0.0,3600.0,0.0,0.0,415.0,11.0,1.0,9.56364538880566
416.0,0.0,3600.0,0.0,0.0,416.0,11.0,1.0,8.56364538880566
417.0,0.0,3600.0,0.0,0.0,417.0,11.0,1.0,9.56364538880566
418.0,0.0,3600.0,0.0,0.0,418.0,11.0,1.0,8.56364538880566
419.0,0.0,3600.0,0.0,0.0,419.0,11.0,1.0,9.56364538880566
420.0,0.0,3600.0,0.0,0.0,420.0,11.0,1.0,9.56364538880566
421.0,0.0,3600.0,0.0,0.0,421.0,11.0,1.0,8.56364538880566
422.0,0.0,3600.0,0.0,0.0,422.0,11.0,1.0,9.56364538880566
423.0,0.0,3600.0,0.0,0.0,423.0,11.0,1.0,8.56364538880566
424.0,0.0,3600.0,0.0,0.0,424.0,11.0,1.0,9.56364538880566
425.0,0.0,525.0,200226.2050626968,0.0,425.0,1.0,1.0,13.623842370326042
426.0,0.0,525.0,200226.2050626968,0.0,426.0,1.0,1.0,13.623842370326042
427.0,61282.29462445164,525.0,200226.2050626968,0.0,427.0,1.0,1.0,13.623842370326042
428.0,61282.29462445164,525.0,200226.2050626968,675974.2092269178,428.0,1.0,1.0,13.623842370326042
429.0,15654.886596875205,525.0,200226.2050626968,94458.85206448693,429.0,1.0,1.0,13.623842370326042
430.0,63001.54175487709,525.0,66742.06835423224,45555.72699022581,430.0,1.0,1.0,13.623842370326042
441.0,0.0,3600.0,0.0,0.0,441.0,11.0,1.0,9.56364538880566
442.0,0.0,3600.0,0.0,0.0,442.0,11.0,1.0,9.56364538880566
450.0,0.0,3600.0,0.0,0.0,450.0,11.0,1.0,9.56364538880566
460.0,0.0,3600.0,0.0,0.0,460.0,11.0,1.0,9.56364538880566
461.0,0.0,3600.0,0.0,0.0,461.0,11.0,1.0,8.56364538880566
462.0,0.0,3600.0,0.0,0.0,462.0,11.0,1.0,9.56364538880566
478.0,0.0,3600.0,0.0,0.0,478.0,11.0,1.0,9.56364538880566
479.0,0.0,3600.0,0.0,0.0,479.0,11.0,1.0,9.56364538880566
481.0,0.0,3600.0,0.0,0.0,481.0,11.0,1.0,9.56364538880566
482.0,0.0,3600.0,0.0,0.0,482.0,11.0,1.0,9.56364538880566
483.0,0.0,3600.0,0.0,0.0,483.0,11.0,1.0,9.56364538880566
484.0,0.0,3600.0,0.0,0.0,484.0,11.0,1.0,9.56364538880566
485.0,0.0,3600.0,0.0,0.0,485.0,11.0,1.0,7.563645388805661
486.0,0.0,3600.0,0.0,0.0,486.0,11.0,1.0,9.56364538880566
487.0,0.0,3600.0,0.0,0.0,487.0,11.0,1.0,9.56364538880566
489.0,0.0,3600.0,0.0,0.0,489.0,11.0,1.0,8.56364538880566
490.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,490.0,1.0,1.0,13.623842370326042
491.0,61282.29462445164,525.0,66742.06835423224,94458.85206448693,491.0,1.0,1.0,13.623842370326042
492.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,492.0,1.0,1.0,13.623842370326042
493.0,0.0,525.0,66742.06835423224,94458.85206448693,493.0,1.0,1.0,13.623842370326042
494.0,0.0,525.0,66742.06835423224,0.0,494.0,1.0,1.0,13.623842370326042
495.0,11472.052771076265,525.0,66742.06835423224,0.0,495.0,1.0,1.0,13.623842370326042
496.0,21000.513918292363,525.0,66742.06835423224,0.0,496.0,1.0,1.0,13.623842370326042
499.0,0.0,3600.0,0.0,0.0,499.0,11.0,1.0,7.563645388805661
500.0,0.0,3600.0,0.0,0.0,500.0,11.0,1.0,9.56364538880566
501.0,0.0,3600.0,0.0,0.0,501.0,11.0,1.0,9.56364538880566
502.0,0.0,525.0,0.0,0.0,502.0,1.0,1.0,13.623842370326042
503.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,503.0,1.0,1.0,13.623842370326042
504.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,504.0,1.0,1.0,13.623842370326042
507.0,46964.659790625614,525.0,0.0,0.0,507.0,1.0,1.0,13.623842370326042
511.0,0.0,3600.0,0.0,0.0,511.0,11.0,1.0,9.56364538880566
512.0,46964.659790625614,525.0,0.0,675974.2092269178,512.0,1.0,1.0,13.623842370326042
513.0,46964.659790625614,525.0,0.0,132686.0669158279,513.0,1.0,1.0,13.623842370326042
524.0,0.0,3600.0,0.0,0.0,524.0,11.0,1.0,8.56364538880566
525.0,0.0,3600.0,0.0,0.0,525.0,11.0,1.0,9.56364538880566
526.0,0.0,3600.0,0.0,0.0,526.0,11.0,1.0,9.56364538880566
527.0,0.0,3600.0,0.0,0.0,527.0,11.0,1.0,9.56364538880566
528.0,0.0,3600.0,0.0,0.0,528.0,11.0,1.0,9.56364538880566
529.0,0.0,3600.0,0.0,0.0,529.0,11.0,1.0,9.56364538880566
531.0,0.0,3600.0,0.0,0.0,531.0,11.0,1.0,9.56364538880566
532.0,0.0,3600.0,0.0,0.0,532.0,11.0,1.0,8.56364538880566
535.0,0.0,3600.0,0.0,0.0,535.0,11.0,1.0,8.56364538880566
536.0,0.0,3600.0,0.0,0.0,536.0,11.0,1.0,8.56364538880566
544.0,0.0,3600.0,0.0,0.0,544.0,11.0,1.0,8.56364538880566
545.0,0.0,3600.0,0.0,0.0,545.0,11.0,1.0,8.56364538880566
546.0,0.0,3600.0,0.0,0.0,546.0,11.0,1.0,9.56364538880566
547.0,0.0,3600.0,0.0,0.0,547.0,11.0,1.0,9.56364538880566
548.0,0.0,3600.0,0.0,0.0,548.0,11.0,1.0,8.56364538880566
549.0,0.0,3600.0,0.0,0.0,549.0,11.0,1.0,5.563645388805661
550.0,0.0,3600.0,0.0,0.0,550.0,11.0,1.0,9.56364538880566
552.0,0.0,3600.0,0.0,0.0,552.0,11.0,1.0,9.56364538880566
556.0,24421.62309112532,39.0,89060.43376261383,0.0,556.0,1.0,1.0,14.265551551795607
557.0,24421.62309112532,39.0,89060.43376261383,0.0,557.0,1.0,1.0,13.265551551795607
558.0,95600.37961414456,39.0,89060.43376261383,0.0,558.0,1.0,1.0,14.265551551795607
559.0,0.0,3600.0,0.0,0.0,559.0,11.0,1.0,8.56364538880566
571.0,0.0,3600.0,0.0,0.0,571.0,11.0,1.0,9.56364538880566
572.0,0.0,3600.0,0.0,0.0,572.0,11.0,1.0,7.563645388805661
574.0,0.0,3600.0,0.0,0.0,574.0,11.0,1.0,8.56364538880566
575.0,0.0,3600.0,0.0,0.0,575.0,11.0,1.0,9.56364538880566
576.0,0.0,3600.0,0.0,0.0,576.0,11.0,1.0,8.56364538880566
577.0,0.0,3600.0,0.0,0.0,577.0,11.0,1.0,9.56364538880566
578.0,0.0,3600.0,0.0,0.0,578.0,11.0,1.0,9.56364538880566
579.0,0.0,3600.0,0.0,0.0,579.0,11.0,1.0,9.56364538880566
580.0,0.0,3600.0,0.0,0.0,580.0,11.0,1.0,8.56364538880566
581.0,0.0,3600.0,0.0,0.0,581.0,11.0,1.0,8.56364538880566
582.0,0.0,3600.0,0.0,0.0,582.0,11.0,1.0,9.56364538880566
583.0,0.0,3600.0,0.0,0.0,583.0,11.0,1.0,8.56364538880566
584.0,0.0,3600.0,0.0,0.0,584.0,11.0,1.0,9.56364538880566
588.0,63001.54175487709,525.0,200226.2050626968,0.0,588.0,1.0,1.0,12.623842370326042
589.0,46964.659790625614,525.0,200226.2050626968,675974.2092269178,589.0,1.0,1.0,13.623842370326042
590.0,46964.659790625614,525.0,133484.13670846447,94458.85206448693,590.0,1.0,1.0,13.623842370326042
591.0,46964.659790625614,525.0,133484.13670846447,45555.72699022581,591.0,1.0,1.0,13.623842370326042
592.0,46964.659790625614,525.0,467194.4784796257,94458.85206448693,592.0,1.0,1.0,13.623842370326042
593.0,46964.659790625614,525.0,66742.06835423224,94458.85206448693,593.0,1.0,1.0,12.623842370326042
594.0,0.0,525.0,66742.06835423224,0.0,594.0,1.0,1.0,13.623842370326042
595.0,0.0,525.0,200226.2050626968,0.0,595.0,1.0,1.0,13.623842370326042
596.0,0.0,525.0,200226.2050626968,0.0,596.0,1.0,1.0,13.623842370326042
597.0,0.0,525.0,200226.2050626968,45555.72699022581,597.0,1.0,1.0,13.623842370326042
601.0,0.0,3600.0,0.0,0.0,601.0,11.0,1.0,8.56364538880566
602.0,0.0,3600.0,0.0,0.0,602.0,11.0,1.0,9.56364538880566
603.0,0.0,3600.0,0.0,0.0,603.0,11.0,1.0,9.56364538880566
604.0,0.0,3600.0,0.0,0.0,604.0,11.0,1.0,8.56364538880566
605.0,0.0,3600.0,0.0,0.0,605.0,11.0,1.0,9.56364538880566
614.0,0.0,3600.0,0.0,0.0,614.0,11.0,1.0,9.56364538880566
617.0,0.0,3600.0,0.0,0.0,617.0,11.0,1.0,9.56364538880566
618.0,0.0,3600.0,0.0,0.0,618.0,11.0,1.0,7.563645388805661
619.0,0.0,3600.0,0.0,0.0,619.0,11.0,1.0,8.56364538880566
