,cool,e_BuildingSqm,elec,heat,real_index,sw,w,wf
305.0,0.0,525.0,0.0,94458.85206448693,305.0,1.0,1.0,13.802681888148776
306.0,0.0,3600.0,0.0,0.0,306.0,11.0,1.0,6.689186468319797
307.0,0.0,3600.0,0.0,0.0,307.0,11.0,1.0,8.689186468319797
308.0,0.0,3600.0,0.0,0.0,308.0,11.0,1.0,6.689186468319797
309.0,0.0,3600.0,0.0,0.0,309.0,11.0,1.0,7.689186468319797
310.0,0.0,3600.0,0.0,0.0,310.0,11.0,1.0,6.689186468319797
315.0,0.0,3600.0,0.0,0.0,315.0,11.0,1.0,6.689186468319797
316.0,0.0,3600.0,0.0,0.0,316.0,11.0,1.0,8.689186468319797
317.0,0.0,3600.0,0.0,0.0,317.0,11.0,1.0,6.689186468319797
318.0,0.0,3600.0,0.0,0.0,318.0,11.0,1.0,6.689186468319797
319.0,0.0,3600.0,0.0,0.0,319.0,11.0,1.0,5.689186468319797
320.0,0.0,3600.0,0.0,0.0,320.0,11.0,1.0,6.689186468319797
321.0,0.0,3600.0,0.0,0.0,321.0,11.0,1.0,6.689186468319797
322.0,0.0,3600.0,0.0,0.0,322.0,11.0,1.0,7.689186468319797
323.0,0.0,3600.0,0.0,0.0,323.0,11.0,1.0,7.689186468319797
324.0,0.0,3600.0,0.0,0.0,324.0,11.0,1.0,8.689186468319797
332.0,0.0,3600.0,0.0,0.0,332.0,11.0,1.0,5.689186468319797
333.0,0.0,3600.0,0.0,0.0,333.0,11.0,1.0,6.689186468319797
334.0,0.0,3600.0,0.0,0.0,334.0,11.0,1.0,7.689186468319797
335.0,0.0,3600.0,0.0,0.0,335.0,11.0,1.0,7.689186468319797
336.0,0.0,3600.0,0.0,0.0,336.0,11.0,1.0,6.689186468319797
341.0,183846.88387335493,525.0,200226.2050626968,94458.85206448693,341.0,1.0,1.0,13.802681888148776
342.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,342.0,1.0,1.0,13.802681888148776
343.0,183846.88387335493,525.0,200226.2050626968,675974.2092269178,343.0,1.0,1.0,13.802681888148776
344.0,183846.88387335493,525.0,200226.2050626968,0.0,344.0,1.0,1.0,13.802681888148776
345.0,183846.88387335493,525.0,200226.2050626968,0.0,345.0,1.0,1.0,12.802681888148776
346.0,46964.659790625614,525.0,200226.2050626968,0.0,346.0,1.0,1.0,13.802681888148776
347.0,46964.659790625614,525.0,200226.2050626968,0.0,347.0,1.0,1.0,13.802681888148776
348.0,46964.659790625614,525.0,200226.2050626968,0.0,348.0,1.0,1.0,12.802681888148776
349.0,0.0,3600.0,0.0,0.0,349.0,11.0,1.0,3.6891864683197966
350.0,0.0,3600.0,0.0,0.0,350.0,11.0,1.0,7.689186468319797
351.0,0.0,525.0,66742.06835423224,15185.242330075269,351.0,1.0,1.0,13.802681888148776
352.0,0.0,3600.0,0.0,0.0,352.0,11.0,1.0,6.689186468319797
353.0,0.0,3600.0,0.0,0.0,353.0,11.0,1.0,7.689186468319797
354.0,0.0,3600.0,0.0,0.0,354.0,11.0,1.0,3.6891864683197966
355.0,0.0,3600.0,0.0,0.0,355.0,11.0,1.0,4.689186468319797
356.0,46964.659790625614,525.0,0.0,0.0,356.0,1.0,1.0,12.802681888148776
357.0,46964.659790625614,525.0,200226.2050626968,0.0,357.0,1.0,1.0,13.802681888148776
366.0,0.0,3600.0,0.0,0.0,366.0,11.0,1.0,4.689186468319797
370.0,0.0,525.0,200226.2050626968,225324.73640897265,370.0,1.0,1.0,13.802681888148776
371.0,0.0,525.0,200226.2050626968,225324.73640897265,371.0,1.0,1.0,12.802681888148776
375.0,0.0,36.0,0.0,0.0,375.0,1.0,1.0,14.456827989058164
376.0,0.0,105.0,0.0,0.0,376.0,1.0,1.0,14.364525165003464
377.0,0.0,39.0,29686.811254204615,0.0,377.0,1.0,1.0,13.452814822794915
378.0,95600.37961414456,39.0,0.0,0.0,378.0,1.0,1.0,14.452814822794915
379.0,0.0,39.0,89060.43376261383,0.0,379.0,1.0,1.0,14.452814822794915
385.0,0.0,3600.0,0.0,0.0,385.0,11.0,1.0,5.689186468319797
391.0,0.0,3600.0,0.0,0.0,391.0,11.0,1.0,6.689186468319797
395.0,0.0,3600.0,0.0,0.0,395.0,11.0,1.0,4.689186468319797
405.0,0.0,3600.0,0.0,0.0,405.0,11.0,1.0,7.689186468319797
406.0,0.0,3600.0,0.0,0.0,406.0,11.0,1.0,8.689186468319797
407.0,0.0,525.0,200226.2050626968,0.0,407.0,1.0,1.0,12.802681888148776
408.0,0.0,3600.0,0.0,0.0,408.0,11.0,1.0,5.689186468319797
409.0,0.0,3600.0,0.0,0.0,409.0,11.0,1.0,5.689186468319797
410.0,0.0,3600.0,0.0,0.0,410.0,11.0,1.0,3.6891864683197966
411.0,0.0,3600.0,0.0,0.0,411.0,11.0,1.0,6.689186468319797
412.0,0.0,3600.0,0.0,0.0,412.0,11.0,1.0,9.689186468319797
413.0,0.0,3600.0,0.0,0.0,413.0,11.0,1.0,6.689186468319797
414.0,0.0,3600.0,0.0,0.0,414.0,11.0,1.0,7.689186468319797
415.0,0.0,3600.0,0.0,0.0,415.0,11.0,1.0,8.689186468319797
416.0,0.0,3600.0,0.0,0.0,416.0,11.0,1.0,6.689186468319797
417.0,0.0,3600.0,0.0,0.0,417.0,11.0,1.0,7.689186468319797
418.0,0.0,3600.0,0.0,0.0,418.0,11.0,1.0,8.689186468319797
419.0,0.0,3600.0,0.0,0.0,419.0,11.0,1.0,4.689186468319797
420.0,0.0,3600.0,0.0,0.0,420.0,11.0,1.0,6.689186468319797
421.0,0.0,3600.0,0.0,0.0,421.0,11.0,1.0,7.689186468319797
422.0,0.0,3600.0,0.0,0.0,422.0,11.0,1.0,5.689186468319797
423.0,0.0,3600.0,0.0,0.0,423.0,11.0,1.0,7.689186468319797
424.0,0.0,3600.0,0.0,0.0,424.0,11.0,1.0,8.689186468319797
425.0,0.0,525.0,200226.2050626968,0.0,425.0,1.0,1.0,13.802681888148776
426.0,0.0,525.0,200226.2050626968,0.0,426.0,1.0,1.0,13.802681888148776
427.0,61282.29462445164,525.0,200226.2050626968,0.0,427.0,1.0,1.0,11.802681888148776
428.0,61282.29462445164,525.0,200226.2050626968,675974.2092269178,428.0,1.0,1.0,12.802681888148776
429.0,15654.886596875205,525.0,200226.2050626968,94458.85206448693,429.0,1.0,1.0,10.802681888148776
430.0,63001.54175487709,525.0,66742.06835423224,45555.72699022581,430.0,1.0,1.0,12.802681888148776
441.0,0.0,3600.0,0.0,0.0,441.0,11.0,1.0,5.689186468319797
442.0,0.0,3600.0,0.0,0.0,442.0,11.0,1.0,4.689186468319797
450.0,0.0,3600.0,0.0,0.0,450.0,11.0,1.0,6.689186468319797
460.0,0.0,3600.0,0.0,0.0,460.0,11.0,1.0,7.689186468319797
461.0,0.0,3600.0,0.0,0.0,461.0,11.0,1.0,7.689186468319797
462.0,0.0,3600.0,0.0,0.0,462.0,11.0,1.0,8.689186468319797
478.0,0.0,3600.0,0.0,0.0,478.0,11.0,1.0,8.689186468319797
479.0,0.0,3600.0,0.0,0.0,479.0,11.0,1.0,4.689186468319797
481.0,0.0,3600.0,0.0,0.0,481.0,11.0,1.0,6.689186468319797
482.0,0.0,3600.0,0.0,0.0,482.0,11.0,1.0,4.689186468319797
483.0,0.0,3600.0,0.0,0.0,483.0,11.0,1.0,7.689186468319797
484.0,0.0,3600.0,0.0,0.0,484.0,11.0,1.0,7.689186468319797
485.0,0.0,3600.0,0.0,0.0,485.0,11.0,1.0,3.6891864683197966
486.0,0.0,3600.0,0.0,0.0,486.0,11.0,1.0,5.689186468319797
487.0,0.0,3600.0,0.0,0.0,487.0,11.0,1.0,4.689186468319797
489.0,0.0,3600.0,0.0,0.0,489.0,11.0,1.0,6.689186468319797
490.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,490.0,1.0,1.0,11.802681888148776
491.0,61282.29462445164,525.0,66742.06835423224,94458.85206448693,491.0,1.0,1.0,12.802681888148776
492.0,183846.88387335493,525.0,66742.06835423224,94458.85206448693,492.0,1.0,1.0,13.802681888148776
493.0,0.0,525.0,66742.06835423224,94458.85206448693,493.0,1.0,1.0,12.802681888148776
494.0,0.0,525.0,66742.06835423224,0.0,494.0,1.0,1.0,12.802681888148776
495.0,11472.052771076265,525.0,66742.06835423224,0.0,495.0,1.0,1.0,12.802681888148776
496.0,21000.513918292363,525.0,66742.06835423224,0.0,496.0,1.0,1.0,13.802681888148776
499.0,0.0,3600.0,0.0,0.0,499.0,11.0,1.0,5.689186468319797
500.0,0.0,3600.0,0.0,0.0,500.0,11.0,1.0,7.689186468319797
501.0,0.0,3600.0,0.0,0.0,501.0,11.0,1.0,7.689186468319797
502.0,0.0,525.0,0.0,0.0,502.0,1.0,1.0,13.802681888148776
503.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,503.0,1.0,1.0,12.802681888148776
504.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,504.0,1.0,1.0,13.802681888148776
507.0,46964.659790625614,525.0,0.0,0.0,507.0,1.0,1.0,11.802681888148776
511.0,0.0,3600.0,0.0,0.0,511.0,11.0,1.0,5.689186468319797
512.0,46964.659790625614,525.0,0.0,675974.2092269178,512.0,1.0,1.0,12.802681888148776
513.0,46964.659790625614,525.0,0.0,132686.0669158279,513.0,1.0,1.0,10.802681888148776
524.0,0.0,3600.0,0.0,0.0,524.0,11.0,1.0,6.689186468319797
525.0,0.0,3600.0,0.0,0.0,525.0,11.0,1.0,7.689186468319797
526.0,0.0,3600.0,0.0,0.0,526.0,11.0,1.0,5.689186468319797
527.0,0.0,3600.0,0.0,0.0,527.0,11.0,1.0,7.689186468319797
528.0,0.0,3600.0,0.0,0.0,528.0,11.0,1.0,6.689186468319797
529.0,0.0,3600.0,0.0,0.0,529.0,11.0,1.0,5.689186468319797
531.0,0.0,3600.0,0.0,0.0,531.0,11.0,1.0,3.6891864683197966
532.0,0.0,3600.0,0.0,0.0,532.0,11.0,1.0,8.689186468319797
535.0,0.0,3600.0,0.0,0.0,535.0,11.0,1.0,7.689186468319797
536.0,0.0,3600.0,0.0,0.0,536.0,11.0,1.0,4.689186468319797
544.0,0.0,3600.0,0.0,0.0,544.0,11.0,1.0,5.689186468319797
545.0,0.0,3600.0,0.0,0.0,545.0,11.0,1.0,6.689186468319797
546.0,0.0,3600.0,0.0,0.0,546.0,11.0,1.0,2.6891864683197966
547.0,0.0,3600.0,0.0,0.0,547.0,11.0,1.0,4.689186468319797
548.0,0.0,3600.0,0.0,0.0,548.0,11.0,1.0,5.689186468319797
549.0,0.0,3600.0,0.0,0.0,549.0,11.0,1.0,5.689186468319797
550.0,0.0,3600.0,0.0,0.0,550.0,11.0,1.0,7.689186468319797
552.0,0.0,3600.0,0.0,0.0,552.0,11.0,1.0,9.689186468319797
556.0,24421.62309112532,39.0,89060.43376261383,0.0,556.0,1.0,1.0,14.452814822794915
557.0,24421.62309112532,39.0,89060.43376261383,0.0,557.0,1.0,1.0,14.452814822794915
558.0,95600.37961414456,39.0,89060.43376261383,0.0,558.0,1.0,1.0,13.452814822794915
559.0,0.0,3600.0,0.0,0.0,559.0,11.0,1.0,6.689186468319797
571.0,0.0,3600.0,0.0,0.0,571.0,11.0,1.0,6.689186468319797
572.0,0.0,3600.0,0.0,0.0,572.0,11.0,1.0,7.689186468319797
574.0,0.0,3600.0,0.0,0.0,574.0,11.0,1.0,8.689186468319797
575.0,0.0,3600.0,0.0,0.0,575.0,11.0,1.0,8.689186468319797
576.0,0.0,3600.0,0.0,0.0,576.0,11.0,1.0,5.689186468319797
577.0,0.0,3600.0,0.0,0.0,577.0,11.0,1.0,5.689186468319797
578.0,0.0,3600.0,0.0,0.0,578.0,11.0,1.0,7.689186468319797
579.0,0.0,3600.0,0.0,0.0,579.0,11.0,1.0,4.689186468319797
580.0,0.0,3600.0,0.0,0.0,580.0,11.0,1.0,5.689186468319797
581.0,0.0,3600.0,0.0,0.0,581.0,11.0,1.0,6.689186468319797
582.0,0.0,3600.0,0.0,0.0,582.0,11.0,1.0,6.689186468319797
583.0,0.0,3600.0,0.0,0.0,583.0,11.0,1.0,8.689186468319797
584.0,0.0,3600.0,0.0,0.0,584.0,11.0,1.0,6.689186468319797
588.0,63001.54175487709,525.0,200226.2050626968,0.0,588.0,1.0,1.0,12.802681888148776
589.0,46964.659790625614,525.0,200226.2050626968,675974.2092269178,589.0,1.0,1.0,13.802681888148776
590.0,46964.659790625614,525.0,133484.13670846447,94458.85206448693,590.0,1.0,1.0,12.802681888148776
591.0,46964.659790625614,525.0,133484.13670846447,45555.72699022581,591.0,1.0,1.0,13.802681888148776
592.0,46964.659790625614,525.0,467194.4784796257,94458.85206448693,592.0,1.0,1.0,12.802681888148776
593.0,46964.659790625614,525.0,66742.06835423224,94458.85206448693,593.0,1.0,1.0,13.802681888148776
594.0,0.0,525.0,66742.06835423224,0.0,594.0,1.0,1.0,13.802681888148776
595.0,0.0,525.0,200226.2050626968,0.0,595.0,1.0,1.0,12.802681888148776
596.0,0.0,525.0,200226.2050626968,0.0,596.0,1.0,1.0,13.802681888148776
597.0,0.0,525.0,200226.2050626968,45555.72699022581,597.0,1.0,1.0,13.802681888148776
601.0,0.0,3600.0,0.0,0.0,601.0,11.0,1.0,5.689186468319797
602.0,0.0,3600.0,0.0,0.0,602.0,11.0,1.0,5.689186468319797
603.0,0.0,3600.0,0.0,0.0,603.0,11.0,1.0,5.689186468319797
604.0,0.0,3600.0,0.0,0.0,604.0,11.0,1.0,4.689186468319797
605.0,0.0,3600.0,0.0,0.0,605.0,11.0,1.0,7.689186468319797
614.0,0.0,3600.0,0.0,0.0,614.0,11.0,1.0,0.6891864683197966
617.0,0.0,3600.0,0.0,0.0,617.0,11.0,1.0,3.6891864683197966
618.0,0.0,3600.0,0.0,0.0,618.0,11.0,1.0,6.689186468319797
619.0,0.0,3600.0,0.0,0.0,619.0,11.0,1.0,4.689186468319797
