,index,e_BuildingSqm,elec,heat,cool,w,wf
158,158,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
159,159,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
161,161,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
162,162,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
163,163,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
164,164,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
168,168,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
169,169,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
170,170,525.0,200226.2050626968,0.0,15654.886596875205,6.3048,13.5685315801443
171,171,525.0,200226.2050626968,0.0,15654.886596875205,6.3048,13.5685315801443
185,185,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
186,186,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
188,188,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
189,189,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
190,190,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
195,195,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
196,196,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
197,197,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
208,208,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
209,209,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
210,210,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
211,211,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
212,212,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
213,213,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
214,214,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
216,216,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
217,217,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
218,218,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
220,220,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
221,221,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
222,222,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
223,223,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
224,224,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
225,225,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
226,226,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
227,227,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
230,230,525.0,0.0,62972.56804299128,0.0,6.3048,13.5685315801443
231,231,525.0,0.0,0.0,84002.05567316945,6.3048,13.5685315801443
232,232,525.0,0.0,0.0,0.0,6.3048,13.5685315801443
233,233,525.0,0.0,675974.2092269178,0.0,6.3048,13.5685315801443
234,234,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
235,235,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
236,236,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
237,237,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
245,245,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
246,246,39.0,89060.43376261383,0.0,0.0,6.3048,14.207635151366407
247,247,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
248,248,525.0,200226.2050626968,0.0,15654.886596875205,6.3048,13.5685315801443
249,249,525.0,200226.2050626968,0.0,46964.659790625614,6.3048,13.5685315801443
257,257,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
258,258,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
259,259,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
260,260,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
261,261,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
262,262,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
266,266,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
267,267,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
268,268,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
269,269,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
270,270,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
271,271,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
272,272,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
274,274,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
279,279,525.0,0.0,45555.72699022581,15654.886596875205,6.3048,13.5685315801443
280,280,525.0,0.0,15185.242330075269,21000.513918292363,6.3048,13.5685315801443
281,281,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
282,282,525.0,0.0,15185.242330075269,21000.513918292363,6.3048,13.5685315801443
285,285,525.0,200226.2050626968,225324.73640897265,0.0,6.3048,13.5685315801443
287,287,39.0,89060.43376261383,0.0,0.0,6.3048,14.207635151366407
288,288,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
289,289,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
290,290,36.0,0.0,0.0,0.0,6.3048,14.211580235139385
293,293,39.0,0.0,49118.6030735332,0.0,6.3048,14.207635151366407
294,294,39.0,0.0,23688.978034917418,0.0,6.3048,14.207635151366407
295,295,39.0,0.0,49118.6030735332,10920.267237512027,6.3048,14.207635151366407
296,296,39.0,0.0,23688.978034917418,0.0,6.3048,14.207635151366407
297,297,105.0,0.0,1216753.576608452,0.0,6.3048,14.120843308360937
298,298,525.0,200226.2050626968,65222.13590920054,0.0,6.3048,13.5685315801443
299,299,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
300,300,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
301,301,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
302,302,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
303,303,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
304,304,525.0,200226.2050626968,675974.2092269178,0.0,6.3048,13.5685315801443
305,305,525.0,0.0,94458.85206448693,0.0,6.3048,13.5685315801443
306,306,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
307,307,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
308,308,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
309,309,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
310,310,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
315,315,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
316,316,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
317,317,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
318,318,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
319,319,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
320,320,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
321,321,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
322,322,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
323,323,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
324,324,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
332,332,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
333,333,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
334,334,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
335,335,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
336,336,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
341,341,525.0,200226.2050626968,94458.85206448693,183846.88387335493,6.3048,13.5685315801443
342,342,525.0,200226.2050626968,675974.2092269178,183846.88387335493,6.3048,13.5685315801443
343,343,525.0,200226.2050626968,675974.2092269178,183846.88387335493,6.3048,13.5685315801443
344,344,525.0,200226.2050626968,0.0,183846.88387335493,6.3048,13.5685315801443
345,345,525.0,200226.2050626968,0.0,183846.88387335493,6.3048,13.5685315801443
346,346,525.0,200226.2050626968,0.0,46964.659790625614,6.3048,13.5685315801443
347,347,525.0,200226.2050626968,0.0,46964.659790625614,6.3048,13.5685315801443
348,348,525.0,200226.2050626968,0.0,46964.659790625614,6.3048,13.5685315801443
349,349,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
350,350,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
351,351,525.0,66742.06835423224,15185.242330075269,0.0,6.3048,13.5685315801443
352,352,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
353,353,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
354,354,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
355,355,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
356,356,525.0,0.0,0.0,46964.659790625614,6.3048,13.5685315801443
357,357,525.0,200226.2050626968,0.0,46964.659790625614,6.3048,13.5685315801443
366,366,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
370,370,525.0,200226.2050626968,225324.73640897265,0.0,6.3048,13.5685315801443
371,371,525.0,200226.2050626968,225324.73640897265,0.0,6.3048,13.5685315801443
375,375,36.0,0.0,0.0,0.0,6.3048,14.211580235139385
376,376,105.0,0.0,0.0,0.0,6.3048,14.120843308360937
377,377,39.0,29686.811254204615,0.0,0.0,6.3048,14.207635151366407
378,378,39.0,0.0,0.0,95600.37961414456,6.3048,14.207635151366407
379,379,39.0,89060.43376261383,0.0,0.0,6.3048,14.207635151366407
385,385,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
391,391,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
395,395,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
405,405,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
406,406,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
407,407,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
408,408,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
409,409,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
410,410,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
411,411,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
412,412,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
413,413,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
414,414,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
415,415,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
416,416,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
417,417,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
418,418,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
419,419,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
420,420,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
421,421,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
422,422,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
423,423,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
424,424,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
425,425,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
426,426,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
427,427,525.0,200226.2050626968,0.0,61282.29462445164,6.3048,13.5685315801443
428,428,525.0,200226.2050626968,675974.2092269178,61282.29462445164,6.3048,13.5685315801443
429,429,525.0,200226.2050626968,94458.85206448693,15654.886596875205,6.3048,13.5685315801443
430,430,525.0,66742.06835423224,45555.72699022581,63001.54175487709,6.3048,13.5685315801443
441,441,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
442,442,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
450,450,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
460,460,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
461,461,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
462,462,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
478,478,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
479,479,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
481,481,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
482,482,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
483,483,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
484,484,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
485,485,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
486,486,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
487,487,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
489,489,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
490,490,525.0,66742.06835423224,94458.85206448693,183846.88387335493,6.3048,13.5685315801443
491,491,525.0,66742.06835423224,94458.85206448693,61282.29462445164,6.3048,13.5685315801443
492,492,525.0,66742.06835423224,94458.85206448693,183846.88387335493,6.3048,13.5685315801443
493,493,525.0,66742.06835423224,94458.85206448693,0.0,6.3048,13.5685315801443
494,494,525.0,66742.06835423224,0.0,0.0,6.3048,13.5685315801443
495,495,525.0,66742.06835423224,0.0,11472.052771076265,6.3048,13.5685315801443
496,496,525.0,66742.06835423224,0.0,21000.513918292363,6.3048,13.5685315801443
499,499,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
500,500,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
501,501,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
502,502,525.0,0.0,0.0,0.0,6.3048,13.5685315801443
503,503,525.0,200226.2050626968,15185.242330075269,183846.88387335493,6.3048,13.5685315801443
504,504,525.0,200226.2050626968,15185.242330075269,183846.88387335493,6.3048,13.5685315801443
507,507,525.0,0.0,0.0,46964.659790625614,6.3048,13.5685315801443
511,511,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
512,512,525.0,0.0,675974.2092269178,46964.659790625614,6.3048,13.5685315801443
513,513,525.0,0.0,132686.0669158279,46964.659790625614,6.3048,13.5685315801443
524,524,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
525,525,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
526,526,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
527,527,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
528,528,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
529,529,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
531,531,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
532,532,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
535,535,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
536,536,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
544,544,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
545,545,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
546,546,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
547,547,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
548,548,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
549,549,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
550,550,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
552,552,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
556,556,39.0,89060.43376261383,0.0,24421.62309112532,6.3048,14.207635151366407
557,557,39.0,89060.43376261383,0.0,24421.62309112532,6.3048,14.207635151366407
558,558,39.0,89060.43376261383,0.0,95600.37961414456,6.3048,14.207635151366407
559,559,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
571,571,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
572,572,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
574,574,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
575,575,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
576,576,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
577,577,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
578,578,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
579,579,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
580,580,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
581,581,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
582,582,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
583,583,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
584,584,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
588,588,525.0,200226.2050626968,0.0,63001.54175487709,6.3048,13.5685315801443
589,589,525.0,200226.2050626968,675974.2092269178,46964.659790625614,6.3048,13.5685315801443
590,590,525.0,133484.13670846447,94458.85206448693,46964.659790625614,6.3048,13.5685315801443
591,591,525.0,133484.13670846447,45555.72699022581,46964.659790625614,6.3048,13.5685315801443
592,592,525.0,467194.4784796257,94458.85206448693,46964.659790625614,6.3048,13.5685315801443
593,593,525.0,66742.06835423224,94458.85206448693,46964.659790625614,6.3048,13.5685315801443
594,594,525.0,66742.06835423224,0.0,0.0,6.3048,13.5685315801443
595,595,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
596,596,525.0,200226.2050626968,0.0,0.0,6.3048,13.5685315801443
597,597,525.0,200226.2050626968,45555.72699022581,0.0,6.3048,13.5685315801443
601,601,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
602,602,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
603,603,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
604,604,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
605,605,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
614,614,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
617,617,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
618,618,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
619,619,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
621,621,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
623,623,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
624,624,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
625,625,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
628,628,525.0,0.0,0.0,15654.886596875205,6.3048,13.5685315801443
629,629,525.0,0.0,0.0,0.0,6.3048,13.5685315801443
630,630,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
631,631,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
632,632,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
633,633,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
634,634,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
635,635,39.0,59373.62250840923,49118.6030735332,32760.80171253608,6.3048,14.207635151366407
636,636,105.0,649759.5097123692,170025.93371607646,28178.795874375366,6.3048,14.120843308360937
642,642,525.0,200226.2050626968,94458.85206448693,21000.513918292363,6.3048,13.5685315801443
643,643,525.0,200226.2050626968,94458.85206448693,61282.29462445164,6.3048,13.5685315801443
644,644,525.0,200226.2050626968,94458.85206448693,61282.29462445164,6.3048,13.5685315801443
645,645,525.0,200226.2050626968,94458.85206448693,0.0,6.3048,13.5685315801443
648,648,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
649,649,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
650,650,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
651,651,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
655,655,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
656,656,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
657,657,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
658,658,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
663,663,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
664,664,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
665,665,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
666,666,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
667,667,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
668,668,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
669,669,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
670,670,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
673,673,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
675,675,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
676,676,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
677,677,525.0,0.0,45555.72699022581,21000.513918292363,6.3048,13.5685315801443
678,678,525.0,200226.2050626968,45555.72699022581,15654.886596875205,6.3048,13.5685315801443
679,679,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
680,680,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
687,687,525.0,66742.06835423224,0.0,0.0,6.3048,13.5685315801443
688,688,525.0,66742.06835423224,0.0,0.0,6.3048,13.5685315801443
689,689,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
691,691,105.0,278468.3613053011,0.0,0.0,6.3048,14.120843308360937
692,692,39.0,89060.43376261383,0.0,0.0,6.3048,14.207635151366407
693,693,39.0,89060.43376261383,0.0,10920.267237512027,6.3048,14.207635151366407
694,694,4650.0,981050.338632648,0.0,744018.2073909293,6.3048,8.14404139230234
695,695,525.0,200226.2050626968,0.0,21000.513918292363,6.3048,13.5685315801443
696,696,525.0,0.0,94458.85206448693,21000.513918292363,6.3048,13.5685315801443
697,697,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
698,698,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
699,699,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
701,701,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
704,704,525.0,0.0,0.0,46964.659790625614,6.3048,13.5685315801443
705,705,525.0,66742.06835423224,0.0,46964.659790625614,6.3048,13.5685315801443
706,706,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
707,707,525.0,0.0,31486.28402149564,46964.659790625614,6.3048,13.5685315801443
708,708,525.0,0.0,31486.28402149564,46964.659790625614,6.3048,13.5685315801443
709,709,525.0,200226.2050626968,31486.28402149564,63001.54175487709,6.3048,13.5685315801443
710,710,525.0,200226.2050626968,94458.85206448693,63001.54175487709,6.3048,13.5685315801443
711,711,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
719,719,3600.0,0.0,0.0,0.0,6.3048,9.52482071284393
