,index,e_BuildingSqm,e_BuildingElec,h_BuildingSqm,h_BuildingHeat,c_BuildingSqm,c_BuildingCool,c_e_BuildingSqm,c_e_BuildingElec,elec,c_h_BuildingSqm,c_h_BuildingHeat,heat,c_c_BuildingSqm,c_c_BuildingCool,cool,w
45,45,3,1,0,0,3,1,12000.0,92.7291666667,1420068.8975640512,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
46,46,3,1,0,3,3,1,12000.0,92.7291666667,1420068.8975640512,3600.0,114.646120414,6477178.427279103,12000.0,31.980083333299998,1073477.9380714423,6.5466
47,47,3,1,0,3,3,0,12000.0,92.7291666667,1420068.8975640512,3600.0,114.646120414,6477178.427279103,12000.0,31.980083333299998,0.0,6.5466
48,48,3,1,0,3,1,0,12000.0,92.7291666667,1420068.8975640512,3600.0,114.646120414,6477178.427279103,525.0,125.18857142899999,0.0,6.5466
49,49,3,1,3,3,1,0,12000.0,92.7291666667,1420068.8975640512,12000.0,55.2916666667,3123821.2793297707,525.0,125.18857142899999,0.0,6.5466
50,50,3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3123821.2793297707,12000.0,31.980083333299998,0.0,6.5466
51,51,0,0,3,3,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
52,52,0,0,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
53,53,0,0,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
54,54,0,0,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
55,55,0,0,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
56,56,0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
57,57,0,3,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
58,58,0,0,0,0,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,6.5466
59,59,0,0,0,0,3,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
60,60,3,3,0,0,3,2,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,12000.0,31.980083333299998,2146955.876142885,6.5466
61,61,3,3,0,0,3,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
62,62,3,3,0,0,3,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
63,63,8,3,0,1,3,3,105.0,172.69644110299998,185129.01332144573,3600.0,114.646120414,50378.054434393016,12000.0,31.980083333299998,75143.45566500098,6.5466
64,64,11,3,0,1,3,3,36.0,243.263425926,122937.34147707654,3600.0,114.646120414,23749.654233356712,12000.0,31.980083333299998,35424.77195635761,6.5466
65,65,1,3,0,3,3,3,525.0,298.847619048,200226.20506269677,3600.0,114.646120414,94458.85206448693,12000.0,31.980083333299998,46964.659790625614,6.5466
66,66,1,0,0,3,3,1,525.0,298.847619048,0.0,3600.0,114.646120414,94458.85206448693,12000.0,31.980083333299998,15654.886596875205,6.5466
67,67,3,3,0,0,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,1440035.2401114763,6.5466
68,68,3,0,0,0,0,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,1440035.2401114763,6.5466
69,69,3,3,0,3,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,6477178.427279103,3600.0,42.9002267754,1440035.2401114763,6.5466
70,70,3,3,0,3,0,0,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,6477178.427279103,3600.0,42.9002267754,0.0,6.5466
71,71,3,3,1,3,3,3,12000.0,92.7291666667,4260206.692692155,525.0,820.44,46352517.20413152,12000.0,31.980083333299998,3220433.8142143274,6.5466
72,72,3,3,1,3,3,3,12000.0,92.7291666667,4260206.692692155,525.0,820.44,46352517.20413152,12000.0,31.980083333299998,3220433.8142143274,6.5466
73,73,3,3,1,3,3,3,12000.0,92.7291666667,4260206.692692155,525.0,820.44,46352517.20413152,12000.0,31.980083333299998,3220433.8142143274,6.5466
74,74,3,3,0,3,3,3,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,6477178.427279103,12000.0,31.980083333299998,3220433.8142143274,6.5466
75,75,0,3,3,3,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
76,76,0,3,3,3,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
77,77,1,3,3,0,3,0,525.0,298.847619048,200226.20506269677,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
78,78,1,3,3,3,3,0,525.0,298.847619048,200226.20506269677,12000.0,55.2916666667,45555.72699022581,12000.0,31.980083333299998,0.0,6.5466
79,79,1,3,0,0,3,0,525.0,298.847619048,200226.20506269677,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
80,80,0,3,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
81,81,0,3,3,3,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
82,82,7,3,3,3,0,0,39.0,255.62913257,89060.43376261383,12000.0,55.2916666667,23688.97803491742,3600.0,42.9002267754,0.0,6.5466
83,83,7,9,0,3,0,3,39.0,255.62913257,267181.30128784146,3600.0,114.646120414,49118.6030735332,3600.0,42.9002267754,32760.80171253608,6.5466
84,84,3,1,3,1,1,3,12000.0,92.7291666667,1420068.8975640512,12000.0,55.2916666667,1041273.75977659,525.0,125.18857142899999,12606643.46560148,6.5466
85,85,3,1,0,1,0,3,12000.0,92.7291666667,1420068.8975640512,3600.0,114.646120414,2159059.4757597013,3600.0,42.9002267754,4320105.720334428,6.5466
86,86,3,0,1,1,0,3,12000.0,92.7291666667,0.0,525.0,820.44,15450839.068043835,3600.0,42.9002267754,4320105.720334428,6.5466
87,87,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,63001.54175487709,6.5466
88,88,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,63001.54175487709,6.5466
89,89,1,0,1,0,0,3,525.0,298.847619048,0.0,525.0,820.44,0.0,3600.0,42.9002267754,63001.54175487709,6.5466
90,90,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
91,91,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
92,92,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
93,93,3,0,1,7,0,3,12000.0,92.7291666667,0.0,525.0,820.44,108155873.47630686,3600.0,42.9002267754,4320105.720334428,6.5466
94,94,3,0,1,9,0,0,12000.0,92.7291666667,0.0,525.0,820.44,139057551.61239454,3600.0,42.9002267754,0.0,6.5466
95,95,3,0,1,7,3,0,12000.0,92.7291666667,0.0,525.0,820.44,108155873.47630686,12000.0,31.980083333299998,0.0,6.5466
96,96,3,0,1,0,3,0,12000.0,92.7291666667,0.0,525.0,820.44,0.0,12000.0,31.980083333299998,0.0,6.5466
97,97,3,0,3,3,1,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3123821.2793297707,525.0,125.18857142899999,4202214.488533827,6.5466
98,98,3,0,3,3,1,1,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3123821.2793297707,525.0,125.18857142899999,4202214.488533827,6.5466
99,99,3,0,0,1,1,7,12000.0,92.7291666667,0.0,3600.0,114.646120414,2159059.4757597013,525.0,125.18857142899999,29415501.419736784,6.5466
100,100,3,0,0,7,3,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,15113416.330317905,12000.0,31.980083333299998,0.0,6.5466
101,101,3,0,4,7,3,0,12000.0,92.7291666667,0.0,4650.0,101.099569892,13327619.679377155,12000.0,31.980083333299998,0.0,6.5466
102,102,3,0,1,6,3,0,12000.0,92.7291666667,0.0,525.0,820.44,92705034.40826304,12000.0,31.980083333299998,0.0,6.5466
103,103,3,0,0,1,3,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,2159059.4757597013,12000.0,31.980083333299998,1073477.9380714423,6.5466
104,104,3,0,0,1,3,3,12000.0,92.7291666667,0.0,3600.0,114.646120414,2159059.4757597013,12000.0,31.980083333299998,3220433.8142143274,6.5466
105,105,3,0,0,1,0,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,2159059.4757597013,3600.0,42.9002267754,1440035.2401114763,6.5466
106,106,3,0,0,3,1,1,12000.0,92.7291666667,0.0,3600.0,114.646120414,6477178.427279103,525.0,125.18857142899999,4202214.488533827,6.5466
107,107,0,0,0,3,3,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
108,108,3,0,0,3,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,6477178.427279103,3600.0,42.9002267754,0.0,6.5466
109,109,3,0,0,3,0,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,6477178.427279103,3600.0,42.9002267754,0.0,6.5466
110,110,3,0,3,3,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,3123821.2793297707,12000.0,31.980083333299998,0.0,6.5466
111,111,3,3,3,3,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,3123821.2793297707,3600.0,42.9002267754,0.0,6.5466
112,112,3,3,3,0,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
113,113,3,3,3,0,0,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
114,114,0,3,3,0,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
115,115,3,0,3,0,1,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,525.0,125.18857142899999,0.0,6.5466
116,116,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
117,117,3,0,11,3,3,0,12000.0,92.7291666667,0.0,36.0,82.1703703704,4642391.285485622,12000.0,31.980083333299998,0.0,6.5466
118,118,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
119,119,3,0,3,0,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
120,120,0,0,1,3,1,0,3600.0,85.4536528106,0.0,525.0,820.44,0.0,525.0,125.18857142899999,0.0,6.5466
121,121,0,0,3,1,1,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,525.0,125.18857142899999,0.0,6.5466
122,122,3,1,3,1,3,0,12000.0,92.7291666667,1420068.8975640512,12000.0,55.2916666667,1041273.75977659,12000.0,31.980083333299998,0.0,6.5466
123,123,3,3,3,9,3,0,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,9371463.837989312,12000.0,31.980083333299998,0.0,6.5466
124,124,3,0,1,0,1,0,12000.0,92.7291666667,0.0,525.0,820.44,0.0,525.0,125.18857142899999,0.0,6.5466
125,125,3,0,1,1,7,0,12000.0,92.7291666667,0.0,525.0,820.44,15450839.068043835,39.0,275.699072559,0.0,6.5466
126,126,1,0,1,1,9,0,525.0,298.847619048,0.0,525.0,820.44,225324.73640897265,105.0,24.6870995671,0.0,6.5466
127,127,1,0,3,1,7,0,525.0,298.847619048,0.0,12000.0,55.2916666667,15185.242330075269,39.0,275.699072559,0.0,6.5466
128,128,1,7,0,1,1,0,525.0,298.847619048,467194.4784796257,3600.0,114.646120414,31486.28402149564,525.0,125.18857142899999,0.0,6.5466
129,129,1,7,1,1,3,0,525.0,298.847619048,467194.4784796257,525.0,820.44,225324.73640897265,12000.0,31.980083333299998,0.0,6.5466
130,130,1,0,1,1,3,1,525.0,298.847619048,0.0,525.0,820.44,225324.73640897265,12000.0,31.980083333299998,15654.886596875205,6.5466
131,131,1,0,1,1,3,1,525.0,298.847619048,0.0,525.0,820.44,225324.73640897265,12000.0,31.980083333299998,15654.886596875205,6.5466
132,132,1,0,4,1,3,1,525.0,298.847619048,0.0,4650.0,101.099569892,27765.874332035743,12000.0,31.980083333299998,15654.886596875205,6.5466
133,133,1,3,3,0,0,0,525.0,298.847619048,200226.20506269677,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
134,134,1,3,3,1,0,0,525.0,298.847619048,200226.20506269677,12000.0,55.2916666667,15185.242330075269,3600.0,42.9002267754,0.0,6.5466
135,135,1,1,3,1,3,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,15185.242330075269,12000.0,31.980083333299998,0.0,6.5466
136,136,1,1,3,1,4,0,525.0,298.847619048,66742.06835423224,12000.0,55.2916666667,15185.242330075269,4650.0,1.8606451612900001,0.0,6.5466
137,137,3,1,3,1,7,0,12000.0,92.7291666667,1420068.8975640512,12000.0,55.2916666667,1041273.75977659,39.0,275.699072559,0.0,6.5466
138,138,3,0,3,0,11,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,36.0,16.185185185199998,0.0,6.5466
139,139,3,0,3,0,9,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,0.0,105.0,24.6870995671,0.0,6.5466
140,140,3,0,1,3,7,0,12000.0,92.7291666667,0.0,525.0,820.44,46352517.20413152,39.0,275.699072559,0.0,6.5466
141,141,3,0,0,3,3,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,6477178.427279103,12000.0,31.980083333299998,0.0,6.5466
142,142,0,0,3,3,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
143,143,0,0,3,1,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
144,144,1,0,1,0,3,0,525.0,298.847619048,0.0,525.0,820.44,0.0,12000.0,31.980083333299998,0.0,6.5466
145,145,3,0,7,3,3,1,12000.0,92.7291666667,0.0,39.0,483.129187125,27295419.47982745,12000.0,31.980083333299998,1073477.9380714423,6.5466
146,146,3,0,7,3,3,3,12000.0,92.7291666667,0.0,39.0,483.129187125,27295419.47982745,12000.0,31.980083333299998,3220433.8142143274,6.5466
147,147,0,0,3,0,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
148,148,0,0,3,0,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
149,149,0,0,0,0,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,6.5466
150,150,0,0,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,6.5466
151,151,3,0,0,3,0,3,12000.0,92.7291666667,0.0,3600.0,114.646120414,6477178.427279103,3600.0,42.9002267754,4320105.720334428,6.5466
152,152,0,0,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,6.5466
153,153,0,3,0,3,3,1,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
154,154,0,3,3,3,0,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
155,155,0,3,3,0,7,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,39.0,275.699072559,0.0,6.5466
156,156,0,3,3,0,4,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,4650.0,1.8606451612900001,0.0,6.5466
157,157,0,3,3,0,3,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
158,158,0,3,3,3,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
159,159,0,3,0,3,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
160,160,3,3,0,0,0,3,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
161,161,0,1,3,1,0,3,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
162,162,0,1,3,6,0,1,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,3600.0,42.9002267754,0.0,6.5466
163,163,0,1,3,6,3,0,3600.0,85.4536528106,0.0,12000.0,55.2916666667,0.0,12000.0,31.980083333299998,0.0,6.5466
164,164,0,9,0,1,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
165,165,3,0,0,1,3,0,12000.0,92.7291666667,0.0,3600.0,114.646120414,2159059.4757597013,12000.0,31.980083333299998,0.0,6.5466
166,166,3,0,3,1,3,0,12000.0,92.7291666667,0.0,12000.0,55.2916666667,1041273.75977659,12000.0,31.980083333299998,0.0,6.5466
167,167,3,3,3,1,3,3,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,1041273.75977659,12000.0,31.980083333299998,3220433.8142143274,6.5466
168,168,0,0,0,0,3,0,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,12000.0,31.980083333299998,0.0,6.5466
169,169,0,3,1,0,3,1,3600.0,85.4536528106,0.0,525.0,820.44,0.0,12000.0,31.980083333299998,0.0,6.5466
170,170,1,3,1,0,3,1,525.0,298.847619048,200226.20506269677,525.0,820.44,0.0,12000.0,31.980083333299998,15654.886596875205,6.5466
171,171,1,3,1,0,3,1,525.0,298.847619048,200226.20506269677,525.0,820.44,0.0,12000.0,31.980083333299998,15654.886596875205,6.5466
172,172,3,3,0,0,3,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
173,173,3,3,0,0,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,1440035.2401114763,6.5466
174,174,3,3,0,1,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,2159059.4757597013,3600.0,42.9002267754,1440035.2401114763,6.5466
175,175,3,3,0,0,0,1,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,1440035.2401114763,6.5466
176,176,3,3,3,0,0,1,12000.0,92.7291666667,4260206.692692155,12000.0,55.2916666667,0.0,3600.0,42.9002267754,1440035.2401114763,6.5466
177,177,3,3,0,0,0,3,12000.0,92.7291666667,4260206.692692155,3600.0,114.646120414,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
178,178,3,3,1,0,0,3,12000.0,92.7291666667,4260206.692692155,525.0,820.44,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
179,179,3,0,1,0,0,3,12000.0,92.7291666667,0.0,525.0,820.44,0.0,3600.0,42.9002267754,4320105.720334428,6.5466
180,180,3,3,1,0,3,1,12000.0,92.7291666667,4260206.692692155,525.0,820.44,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
181,181,3,3,1,0,3,1,12000.0,92.7291666667,4260206.692692155,525.0,820.44,0.0,12000.0,31.980083333299998,1073477.9380714423,6.5466
182,182,3,1,1,3,7,1,12000.0,92.7291666667,1420068.8975640512,525.0,820.44,46352517.20413152,39.0,275.699072559,9254412.15566416,6.5466
183,183,3,1,1,3,7,1,12000.0,92.7291666667,1420068.8975640512,525.0,820.44,46352517.20413152,39.0,275.699072559,9254412.15566416,6.5466
184,184,3,1,1,3,0,3,12000.0,92.7291666667,1420068.8975640512,525.0,820.44,46352517.20413152,3600.0,42.9002267754,4320105.720334428,6.5466
185,185,0,1,0,3,0,3,3600.0,85.4536528106,0.0,3600.0,114.646120414,0.0,3600.0,42.9002267754,0.0,6.5466
186,186,0,0,1,1,0,3,3600.0,85.4536528106,0.0,525.0,820.44,0.0,3600.0,42.9002267754,0.0,6.5466
